placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,error
https://www.google.com/maps/place/Jackson+Electric+Inc./data=!4m7!3m6!1s0x859283d503499fa1:0xdf3a3e96e701847e!8m2!3d39.7191046!4d-121.8521532!16s%2Fg%2F11s5j6g47v!19sChIJoZ9JA9WDkoURfoQB55Y-Ot8,Jackson Electric Inc.,5.0,23,Electrician,"1612 W 5th St, Chico, CA 95928, United States","P49X+J4 Chico, California, USA",https://jacksonelectric.com/chico/?utm_source=gbp&utm_medium=organic,+1 530-907-7961,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNBTyuK_O_uzwsSa8PyC0ByDoRNZDLTTu5PLmFh=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:29:49.626Z,,
https://www.google.com/maps/place/Amped+Electric/data=!4m7!3m6!1s0x54ce3b507c3358bd:0x98ae1064d65ff101!8m2!3d41.6180158!4d-122.8355377!16s%2Fg%2F11x22p8x3b!19sChIJvVgzfFA7zlQRAfFf1mQQrpg,Amped Electric,5.0,2,Electrician,"12701 Marble View Dr, Fort Jones, CA 96032, United States","J597+6Q Fort Jones, California, USA",https://ampedelectricco.com/,+1 530-202-0932,"Closed · Opens 7 am Mon

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMjedUBMq_0aC2nuPxYWTWLQ8o03XtPxKwwXfqj=w408-h544-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:29:54.343Z,,
https://www.google.com/maps/place/High+Sierra+Electric+%26+Generators/data=!4m7!3m6!1s0x809b703eb4a2a295:0x42a47dcce830b881!8m2!3d39.2208941!4d-121.0071683!16s%2Fg%2F1tf3zmf6!19sChIJlaKitD5wm4ARgbgw6Mx9pEI,High Sierra Electric & Generators,3.9,24,Electrical supply store,"12757 Loma Rica Dr, Grass Valley, CA 95945, United States","6XCV+94 Grass Valley, California, USA",https://www.highsierraelectric.net/,+1 530-477-0862,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNRtx6n_m5cvxe1jzvJE8T-tssDyFF1ijLsFfEr=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:29:59.418Z,,
https://www.google.com/maps/place/Thai+Hut/data=!4m7!3m6!1s0x54d2eca6cf0ed4cd:0x5b7f705b3d33f373!8m2!3d40.5635497!4d-122.349775!16s%2Fg%2F11b75hrst7!19sChIJzdQOz6bs0lQRc_MzPVtwf1s,Thai Hut,4.6,668,Thai restaurant,"1165 Hartnell Ave, Redding, CA 96002, United States","HM72+C3 Redding, California, USA",https://www.facebook.com/reddingthaihut,+1 530-222-8405,Closed · Opens 10:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy9o5m5bz_prnOTGqL-H43LoXymUBNsk9DQeUpxktlC1a0HIYLqDXmV3G-6dH27_E1sTihfudhYrMl1eBR1jiwiyVu-6C3uRSLtnOQFFGFKGJjUmMx-T79X-xc6xNOBhralvWfWjQ=w408-h306-k-no,true,Closed,Closed,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:30:04.377Z,· Dine-in · Takeaway · Delivery,
https://www.google.com/maps/place/Wilson+Generator+Services/data=!4m7!3m6!1s0x2914181dced3e7af:0x2d797243145e3209!8m2!3d39.7204333!4d-121.8183354!16s%2Fg%2F11y832j498!19sChIJr-fTzh0YFCkRCTJeFENyeS0,Wilson Generator Services,,,Electric generator shop,"2153 Mulberry St Unit 1, Chico, CA 95928, United States","P5CJ+5M Chico, California, USA",https://www.wilsonelectric.works/,+1 888-967-5791,Closes soon · 4 pm · Opens 8 am Sun,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hx29auZM49IEYXPid7-lJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.702957&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 am,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:30:09.358Z,,
https://www.google.com/maps/place/Don%27s+RV+Repair/data=!4m7!3m6!1s0x54d2d9be1fe49cf5:0x8a46db8e15618b1!8m2!3d40.3264828!4d-122.4226416!16s%2Fg%2F11h4mkzpsf!19sChIJ9ZzkH77Z0lQRsRhW4bhtpAg,Don's RV Repair,4.3,11,RV repair shop,"18345 Shelter Haven Ct, Cottonwood, CA 96022, United States","8HGG+HW Cottonwood, California, USA",,+1 530-360-6513,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t9drnoBinRSlU6lYngoLLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.19116&pitch=0&thumbfov=100,false,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:30:14.074Z,,
https://www.google.com/maps/place/Coachmaster+Collision/data=!4m7!3m6!1s0x54d2ebd2e6826e05:0x5e64bfdfa2c3b684!8m2!3d40.5154815!4d-122.3801701!16s%2Fg%2F1vd3vjdj!19sChIJBW6C5tLr0lQRhLbDot-_ZF4,Coachmaster Collision,4.7,229,Auto body shop,"6851 Eastside Rd, Redding, CA 96001, United States","GJ89+5W Redding, California, USA",https://coachmastercollision.com/,+1 530-243-1310,"Closed · Opens 8 am Mon

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNGoKTmzHzksBoucsEImFGna0WCcVx7JON-NgaO=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:30:19.143Z,,
https://www.google.com/maps/place/Connect+Energy+Mechanical/data=!4m7!3m6!1s0x808327e5c2bb6fff:0x5affe493b09ec01e!8m2!3d39.629208!4d-121.707418!16s%2Fg%2F11nx0ytkgl!19sChIJ_2-7wuUng4ARHsCesJPk_1o,Connect Energy Mechanical,5.0,65,HVAC contractor,,,https://www.cemchico.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 530-570-7988,Open · Closes 8 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipO1-BdMF1W5KrdCHRR2uHL-ihwMSV4DoqtcOTcx=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:30:35.577Z,,
https://www.google.com/maps/place/Bess+Electric/data=!4m7!3m6!1s0x42279c7cff2ea58b:0x50ccd3d50c2baeb!8m2!3d39.629208!4d-121.707418!16s%2Fg%2F11y84m4syj!19sChIJi6Uu_3ycJ0IR67rCUD3NDAU,Bess Electric,5.0,10,Electrician,,,https://www.besselectric.com/,+1 530-519-4253,Closes soon · 4 pm · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNFjm66XUMAeu72WnZYvBajPvHVCviiMPTLJ2d7=w408-h306-k-no,true,7 am–4 pm,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:30:40.677Z,,
https://www.google.com/maps/place/Climate+%26+Energy+Solutions/data=!4m7!3m6!1s0x8082d8678c1a48f3:0x6fae46a62b33dbaa!8m2!3d39.7734355!4d-121.8774742!16s%2Fg%2F1tdqzydp!19sChIJ80gajGfYgoARqtszK6ZGrm8,Climate & Energy Solutions,4.9,558,HVAC contractor,"3268 Esplanade A, Chico, CA 95973, United States","Q4FF+92 Chico, California, USA",https://www.caeschico.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 530-423-3411,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPbleCg0ebsKpPljjXEoJjXsgJfj1-ZbmEaVVpX=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:30:46.018Z,,
https://www.google.com/maps/place/Chico+Electric/data=!4m7!3m6!1s0x8082d8e82284f007:0xf43e63f43b0f9f88!8m2!3d39.7718458!4d-121.8784883!16s%2Fg%2F11by_gnl_v!19sChIJB_CEIujYgoARiJ8PO_RjPvQ,Chico Electric,3.9,49,Electrical installation service,"36 W Eaton Rd, Chico, CA 95973, United States","Q4CC+PJ Chico, California, USA",http://www.chicoelectric.com/,+1 530-891-1933,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPGIozImL3CX4Of_P9bw_7_WkPIfTM4_3MjIagi=w441-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:30:50.809Z,,
https://www.google.com/maps/place/Industrial+Power+Products+-+Chico+Store/data=!4m7!3m6!1s0x8083289e11c9208d:0xb5e32869569d4979!8m2!3d39.7143136!4d-121.8099558!16s%2Fg%2F1tk1n6bh!19sChIJjSDJEZ4og4AReUmdVmko47U,Industrial Power Products - Chico Store,4.5,67,Industrial equipment supplier,"355 E Park Ave, Chico, CA 95928, United States","P57R+P2 Chico, California, USA",http://ippchico.com/,+1 530-893-0584,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNJML5A3bPcpkzITxXL27lWL667v4z8_21eX7fy=w427-h240-k-no,true,9 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:30:55.850Z,,
https://www.google.com/maps/place/Egan+Electric/data=!4m7!3m6!1s0x8083261888032e35:0xba3f4f759a1d5013!8m2!3d39.706842!4d-121.8192023!16s%2Fg%2F1tks6jlt!19sChIJNS4DiBgmg4ARE1AdmnVPP7o,Egan Electric,4.6,7,Electrician,"2625 Aztec Dr, Chico, CA 95928, United States","P54J+P8 Chico, California, USA",http://eganelectric.com/,+1 530-345-7264,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t4exQVhBj2iqe7YSFqGjiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.82039&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:30:58.791Z,,
https://www.google.com/maps/place/C+E+S+Electric/data=!4m7!3m6!1s0x80832f3375ee460f:0x64e555acab83d917!8m2!3d39.7073065!4d-121.7941696!16s%2Fg%2F11b5v_z531!19sChIJD0budTMvg4ARF9mDq6xV5WQ,C E S Electric,4.3,9,Electrician,"632 Entler Ave, Chico, CA 95926, United States","P644+W8 Chico, California, USA",,+1 530-636-4257,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP9b4LTPVK3GRuD9BbTVUaE6IcI2ZRLX8nlVUpK=w408-h408-k-no,true,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:03.813Z,,
https://www.google.com/maps/place/Chico+Power+Equipment+Inc/data=!4m7!3m6!1s0x8082d88fb35e98c3:0xc8de6ef3e6a0b068!8m2!3d39.7606974!4d-121.8657442!16s%2Fg%2F1tctrx17!19sChIJw5hes4_YgoARaLCg5vNu3sg,Chico Power Equipment Inc,3.8,72,Landscaping supply store,"2795 Esplanade, Chico, CA 95973, United States","Q46M+7P Chico, California, USA",http://www.chicopower.com/,+1 530-893-3030,Closes soon · 4 pm · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcmdi-uaaqDwrItJOa6pIFnkarGlMIvkwwVRYj0wZrC8q7Ev0k8JmFZA8AhSWjDWeNGJasAqaoCDFWxABp2wNvtYv_QpwNbEAN4QnO3-HLgtXwh1ikkD6m8QYdSBAfeQFz_z8=w426-h240-k-no,true,8:30 am–4 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:09.102Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Swearingen+Electric/data=!4m7!3m6!1s0x808327f0ed5790cb:0x7892d3af533e9758!8m2!3d39.7555244!4d-121.8235094!16s%2Fg%2F1tcx_14t!19sChIJy5BX7fAng4ARWJc-U6_Tkng,Swearingen Electric,4.8,21,Electrician,"18 Lakewood Way, Chico, CA 95926, United States","Q54G+6H Chico, California, USA",,+1 530-680-7928,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMovM40rLM3dClQwRywwg2chn3Q4QR3kCfgjirh=w408-h270-k-no,true,10 am–5 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:14.090Z,,
https://www.google.com/maps/place/Pride+Electric/data=!4m7!3m6!1s0x808328b6e04ad9dd:0xb7a5a0ab6784879!8m2!3d39.7040645!4d-121.7920216!16s%2Fg%2F11vwd8lb9m!19sChIJ3dlK4LYog4AReUh4tgpaegs,Pride Electric,5.0,1,Electrician,"629 Entler Ave Suite 42, Chico, CA 95928, United States","P635+J5 Chico, California, USA",http://prideelectricandgenerators.com/,+1 530-774-1383,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XsMTiW2e6gvFM1ej3jOwoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.53946&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:18.907Z,,
https://www.google.com/maps/place/Agri+Electric/data=!4m7!3m6!1s0x808328a6f77043f1:0xcab7b06d1ee18371!8m2!3d39.7044365!4d-121.8067321!16s%2Fg%2F1tfz0b81!19sChIJ8UNw96Yog4ARcYPhHm2wt8o,Agri Electric,4.5,6,Electrician,"11011 Midway, Chico, CA 95928, United States","P53V+Q8 Chico, California, USA",http://www.agrielectric.com/,+1 530-342-4203,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DboxziZqft_YiC6fecEvAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.22961&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:23.858Z,,
"https://www.google.com/maps/place/Butte+Valley+Pump+%26+Electric,+Inc./data=!4m7!3m6!1s0x808327ba07e19251:0xbcaa0a2b5fa1ed51!8m2!3d39.7422544!4d-121.8377052!16s%2Fg%2F11gb3wlhwv!19sChIJUZLhB7ong4ARUe2hXysKqrw","Butte Valley Pump & Electric, Inc.",5.0,10,Pump supplier,"1140 Mangrove Ave suite d, Chico, CA 95926, United States","P5R6+WW Chico, California, USA",https://buttevalleypump.com/,+1 530-514-2532,Open · Closes 11:45 pm,,https://lh3.googleusercontent.com/p/AF1QipNdAusukZbtJdSlUiDPWDAPHj6kbjHxKjTLipsM=w426-h240-k-no,true,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:28.893Z,,
https://www.google.com/maps/place/Alameda+Electrical+Distributors/data=!4m7!3m6!1s0x808328b6e07b69ed:0xea72b5bb57979de5!8m2!3d39.7040672!4d-121.7920303!16s%2Fg%2F1tvtbkqk!19sChIJ7Wl74LYog4AR5Z2XV7u1cuo,Alameda Electrical Distributors,4.7,18,Electrical supply store,"629 Entler Ave, Chico, CA 95928, United States","P635+J5 Chico, California, USA",http://www.alamedaelectric.com/,+1 530-781-1300,Closed · Opens 6 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XsMTiW2e6gvFM1ej3jOwoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.7678&pitch=0&thumbfov=100,true,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:34.082Z,· In-store pick-up,
https://www.google.com/maps/place/Cascade+Electric/data=!4m7!3m6!1s0x8083273ee1e5ec0f:0xd88e2b679e740b76!8m2!3d39.7216559!4d-121.8260912!16s%2Fg%2F11w1jwxytm!19sChIJD-zl4T4ng4ARdgt0nmcrjtg,Cascade Electric,5.0,5,Electrician,"194 E 17th St, Chico, CA 95928, United States","P5CF+MH Chico, California, USA",https://cascadeelectricchico.com/,+1 530-533-5218,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNJo2ruaWKTdcROIRrUXylDzXsGjcsqOLoJUXfT=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:39.394Z,,
"https://www.google.com/maps/place/Peterson+Power+Systems,+Inc./data=!4m7!3m6!1s0xcc2c08df9000db9:0x7ad96e0ff709dc16!8m2!3d39.7024251!4d-121.785524!16s%2Fg%2F11tbvzkhfx!19sChIJuQ0A-Y3AwgwRFtwJ9w9u2Xo","Peterson Power Systems, Inc.",,,Electric generator shop,"425 Southgate Ave, Chico, CA 95928, United States","P627+XQ Chico, California, USA",https://www.petersonpower.com/?utm_source=google-business&utm_medium=organic,+1 530-343-1911,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNM579Z8pRdnCGKyr0KC7mX6kyli6DoYgyVBMZp=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:44.178Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Sierra+Range+Electric/data=!4m7!3m6!1s0x808327a8b9b00001:0x8f0a988073e34af5!8m2!3d39.7245676!4d-121.851413!16s%2Fg%2F11hy9pcfnd!19sChIJAQCwuagng4AR9Urjc4CYCo8,Sierra Range Electric,5.0,1,Electrician,"1144 W 1st St, Chico, CA 95928, United States","P4FX+RC Chico, California, USA",,,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nyvw0sR7IJhVeO-m_AiFmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.18484&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:48.955Z,,
https://www.google.com/maps/place/Consolidated+Electrical+Distributors/data=!4m7!3m6!1s0x808327ada918d725:0xe53c5e99b4d8869e!8m2!3d39.7200788!4d-121.8473304!16s%2Fg%2F1tgzbkx6!19sChIJJdcYqa0ng4ARnobYtJlePOU,Consolidated Electrical Distributors,4.8,47,Electrical supply store,"1210 W 7th St, Chico, CA 95928, United States","P5C3+23 Chico, California, USA",http://www.cedchico.com/,+1 530-895-8611,"Closed · Opens 7 am Mon

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxP9YDGy-reC9grPXSq7RXuqrtRbixzNRpgwhD7wYzfSY1pN57OMMi1VHz43ChxwyYJRsYzTUGolahwexPxK1-J2PR16UAQSd2HMl13wBvT2Mh0kmz0LQQsmnhxJvfcpnxm6NXH=w519-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:53.866Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/On+Call+Electrical/data=!4m7!3m6!1s0x8083271597d87ead:0xedc4e59c76c19957!8m2!3d39.7196083!4d-121.8498482!16s%2Fg%2F11f5nn28fb!19sChIJrX7YlxUng4ARV5nBdpzlxO0,On Call Electrical,,,Electrician,"546 Hickory St, Chico, CA 95928, United States","P592+R3 Chico, California, USA",https://www.imbeerman.com/,+1 530-507-0001,Open · Closes 11 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T_wVfBYj4uPHSUc_quCpJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.26909&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:31:58.870Z,,
https://www.google.com/maps/place/Platt+Electric+Supply/data=!4m7!3m6!1s0x808327b259596475:0x337f7cc3b13b4408!8m2!3d39.7215562!4d-121.8429618!16s%2Fg%2F1tmqrl5n!19sChIJdWRZWbIng4ARCEQ7scN8fzM,Platt Electric Supply,4.2,14,Electrical supply store,"745 Orange St, Chico, CA 95927, United States","P5C4+JR Chico, California, USA",https://www.platt.com/platt-electric-supply/CA/Chico/StoreLocationDetail.aspx?id=66&utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 530-343-0211,"Closed · Opens 6 am Mon

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPssm9Y16eRfD3loeVYKyIfSQbRkFTPBtcy6tQG=w408-h305-k-no,true,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:32:04.008Z,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses. · In-store pick-up · Delivery",
https://www.google.com/maps/place/Edison+Electricians+of+Chico/data=!4m7!3m6!1s0x80832791ebad9143:0x815b47d98adcf0c0!8m2!3d39.7529033!4d-121.8523866!16s%2Fg%2F11fl2xp_mz!19sChIJQ5Gt65Eng4ARwPDcitlHW4E,Edison Electricians of Chico,5.0,3,Electrician,"254 Cohasset Rd #12, Chico, CA 95926, United States","Q43X+52 Chico, California, USA",,+1 530-441-0337,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mKNv-xTPku1aVHPQ3CotPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.88895&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:32:06.761Z,,
https://www.google.com/maps/place/California+Service+Tool/data=!4m7!3m6!1s0x808329295485eeff:0x147cd43514895194!8m2!3d39.7046761!4d-121.7913274!16s%2Fg%2F11h895hspt!19sChIJ_-6FVCkpg4ARlFGJFDXUfBQ,California Service Tool,4.8,6,Tool store,"629 Entler Ave #1, Chico, CA 95928, United States","P635+VF Chico, California, USA",http://calservicetool.com/,+1 530-781-1300,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOwkc9HZ5BVl2tTPm6k9M-2GDFGjXwpSxGfrtlV=w408-h306-k-no,true,Closed,Closed,6 am–4 pm,6 am–4 am,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:32:11.555Z,,
https://www.google.com/maps/place/Minner+Electric/data=!4m7!3m6!1s0x808327a8a335f3ef:0xfc3d450817bd29a5!8m2!3d39.7247845!4d-121.851619!16s%2Fg%2F113h8b2v7!19sChIJ7_M1o6gng4ARpSm9FwhFPfw,Minner Electric,,,Electrician,"1144 W 1st St #5, Chico, CA 95928, United States","P4FX+W9 Chico, California, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nyvw0sR7IJhVeO-m_AiFmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.9958&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:32:14.166Z,,
https://www.google.com/maps/place/North+State+Electric+%26+Pump/data=!4m7!3m6!1s0x8082d8b33d2eec5d:0x4631159857d6ee09!8m2!3d39.7507646!4d-121.9005506!16s%2Fg%2F1t_wpkwv!19sChIJXewuPbPYgoARCe7WV5gVMUY,North State Electric & Pump,4.5,11,Water pump supplier,"3282 CA-32, Chico, CA 95973, United States","Q32X+8Q Chico, California, USA",,+1 530-891-5545,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPPueGh2eGSQF9MTQBr84r8YcN_tsQsHigwg-11=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chico+Redding+CA/@39.7285,-121.8375,14z",2026-01-10T23:32:19.346Z,,
