placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,query,timestamp,attributes,info,tuesday,wednesday,thursday,friday,saturday,sunday,isBlackOwned
https://www.google.com/maps/place/Ascenso+Tire+North+America/data=!4m7!3m6!1s0x883126d86c6a59d1:0xaa831f86c2cb8257!8m2!3d41.1936155!4d-81.4716983!16s%2Fg%2F1thl622_!19sChIJ0VlqbNgmMYgRV4LLwoYfg6o,Ascenso Tire North America,4.7,16,Tyre manufacturer,"4637 Allen Rd, Stow, OH 44224, United States","5GVH+C8 Stow, Ohio, USA",https://ascensotiresna.com/gmbst,+1 330-578-7728,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwEB6g2QSzRk_rYhKpCP6xiGhiu0k3bCyJrN50IpSAyA0rAlQ7GSArn-OJBfFjjUck3aqTDhviBfY9G3jeQXt2b3Vev2XdkzwA93yNjicqtlmk8jqf9D6CbuwjZdwjValeP_E=w408-h306-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:22.705Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,
https://www.google.com/maps/place/NTW+-+National+Tire+Wholesale/data=!4m7!3m6!1s0x8831272c7b811cfb:0x7460e89faef29815!8m2!3d41.2025617!4d-81.4779114!16s%2Fg%2F11c71bj1kx!19sChIJ-xyBeywnMYgRFZjyrp_oYHQ,NTW - National Tire Wholesale,4.2,44,Tire shop,"4945 Scarlet Ln STE 1, Stow, OH 44224, United States","6G3C+2R Stow, Ohio, USA",http://www.ntw.com/?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTc0MDMzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 855-916-6656,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAAg96BDzQJsRGLySAAqOF4-iFhGJlkiCoXSaw-URmGQ0VLHZ0vadpI0gajgWID3oKd1FjCUaNGm40IFJRGNZSk3pS5yCAaP269YMb_owIa-D4Ds7ye5bovoJMnX-vygu0Cz3nKw=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:27.805Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,
https://www.google.com/maps/place/ReWorks/data=!4m7!3m6!1s0x883127007ed5f1ad:0xc260fd829f762291!8m2!3d41.1657166!4d-81.4741519!16s%2Fg%2F1q62br30w!19sChIJrfHVfgAnMYgRkSJ2n4L9YMI,ReWorks,4.5,26,Recycling center,"1201 Graham Rd, Stow, OH 44224, United States","5G8G+78 Stow, Ohio, USA",http://www.summitreworks.com/,+1 330-374-0383,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBCMR1lFXXfgNgD0aZMpVCL3pzEhIUmxY5RcnRiKf80w-tDyfr3aFUWLTnR2Y3fCIhj1no6mpizhIJmXjGHWZJUW00fN5hlriOsFq52zI9cv_UzoX8uy6jL5yQOIXiIFA3nY9euw=w408-h240-k-no,true,8 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:33.387Z,,,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,Closed,Closed,
https://www.google.com/maps/place/H-A+Specialist+LLC/data=!4m7!3m6!1s0x883127b55ee10fd1:0xf1fe90d9f03172fb!8m2!3d41.1455927!4d-81.4730069!16s%2Fg%2F1tsbms5g!19sChIJ0Q_hXrUnMYgR-3Ix8NmQ_vE,H-A Specialist LLC,4.8,154,Auto repair shop,"2687 Front St, Cuyahoga Falls, OH 44221, United States","4GWG+6Q Cuyahoga Falls, Ohio, USA",http://haspecialist.com/,+1 330-926-1416,Closed · Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomGAgxU0P20422qCrWWMb1ZzNgml1lT6mpkqDDMt9zxqadRRFN0ctCK7uVFUUBnSZ4VFEihC9Bz0RhSq_KUrovOGzZF-xsI3o-oJq-ro8WG43X4SdSX6Z2RrPipV8Y7GDNBztD=w408-h544-k-no,true,Closed,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:39.065Z,,,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–2 pm,Closed,
https://www.google.com/maps/place/Ron+Marhofer+Chevrolet:+Service/data=!4m7!3m6!1s0x8831278387a9f053:0xeb8dab5f96bf57c5!8m2!3d41.1583131!4d-81.4388!16s%2Fg%2F11v3n229gb!19sChIJU_Cph4MnMYgRxVe_ll-rjes,Ron Marhofer Chevrolet: Service,4.1,51,Auto repair shop,"3423 Darrow Rd, Stow, OH 44224, United States","5H56+8F Stow, Ohio, USA",https://www.ronmarhoferchevy.com/service.htm?utm_source=google&utm_medium=organic&utm_campaign=gmb-service,+1 844-698-8897,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEbxA9R8JMAAzu5glAWnGiwGldGkL17-hiXb1YVKsdZSfLCaf7IdQ7x6_KWrOXjgyvTwg2DumUUiDfuUT0afyqFW2dFBwu3up4XSHRDC8iQj80mEXHXvGPADlsySgxsQSgH5vP=w408-h272-k-no,true,7:30 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:44.624Z,,,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–8 pm,Closed,
https://www.google.com/maps/place/Blue+Falls+Car+Wash/data=!4m7!3m6!1s0x883125183941c6b1:0x7245930e54f138df!8m2!3d41.164391!4d-81.4034498!16s%2Fg%2F11t1b98f_4!19sChIJscZBORglMYgR3zjxVA6TRXI,Blue Falls Car Wash,4.2,119,Car wash,"3996 Fishcreek Rd, Stow, OH 44224, United States","5H7W+QJ Stow, Ohio, USA",https://bluefallscarwash.com/locations/stow,+1 440-637-0232,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZyoDRd8BSSe2K3hLXnHfoSEKbaF8c3G_2bd_sIPK9ZmPaW2Jy8Zo34aOZBFimYp1ww4sLdgB5_2HfqLyyH0EiUg17-hkJdul4B-SfIzxe_U3XEYqV8YbiVQXn96cu8apSVD_rQw=w408-h300-k-no,true,7 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:50.157Z,,,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–6 pm,
https://www.google.com/maps/place/Service+-+Klaben+CJDR/data=!4m7!3m6!1s0x883125aef0e3dc99:0x8a0131ba51686423!8m2!3d41.1526685!4d-81.3917187!16s%2Fg%2F11bv1cdkjp!19sChIJmdzj8K4lMYgRI2RoUboxAYo,Service - Klaben CJDR,4.9,2257,Auto repair shop,"1338 W Main St, Kent, OH 44240, United States","5J35+38 Kent, Ohio, USA",https://www.klabenchryslerjeepdodge.com/service.aspx?utm_source=gbp&utm_medium=organic&utm_campaign=service_website_link,+1 330-673-3139,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0PhsGSidYa5JXtQhY3N7zYQ0j_kgWnLLxA_JeCGRtCd1-9NFac9eO9_i6pG17ONySBz4_TtBPOL_utL5iKH9J6DShopXZD9-g3ZqMQI92BDMSqrgpAd5PsHiOYyPkwYRFog71=w408-h248-k-no,true,7 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:05:56.102Z,,,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,
https://www.google.com/maps/place/Quick+Lane+Tire+%26+Auto+Center/data=!4m7!3m6!1s0x8831250658c64dbb:0xdb795ca06a7920ee!8m2!3d41.1511259!4d-81.3799723!16s%2Fg%2F119vp50ct!19sChIJu03GWAYlMYgR7iB5aqBceds,Quick Lane Tire & Auto Center,4.9,1147,Oil change service,"1080 W Main St, Kent, OH 44240, United States","5J2C+F2 Kent, Ohio, USA",http://www.quicklanekent.com/?utm_source=gbp&utm_medium=organic&utm_campaign=quicklane_website_link,+1 330-593-6800,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvhk-T_N-sQINHxplGdg9euB_AD2nTJR0_67Nqc9tpDTvjSJzbLA0rWbgffcxFkkM1XnZNBIPc7XIQ57C6ZR7-0e8ReJC2UjwcqNCGsaAQf4j-V7N_qlGARdvDSVP6Ur3XTPekxw=w408-h266-k-no,true,7 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:06:02.607Z,,,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,
https://www.google.com/maps/place/H3+Towing+Services/data=!4m7!3m6!1s0x8831250e4649628f:0xa47c9d5f392ad273!8m2!3d41.1740364!4d-81.546059!16s%2Fg%2F11q_6v_5p7!19sChIJj2JJRg4lMYgRc9IqOV-dfKQ,H3 Towing Services,4.8,130,Towing service,,,https://stowtowing.com/,+1 330-221-6610,Open · Closes 1 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq38deIIIJ3Cvf2hZuyLrmnqPEvuI-Cw0OeCJRQhVQ31ud8MxchLwe2x516nMhHSNcFhiyzwYgZlTKRRz1THqAoLEYwikt0sDXHvwrnp7uXXmpHjDIGg9XjC1P0Cd5t4NadruoUDA=w457-h240-k-no,true,8 am–1 am,"https://www.google.com/maps/search/tire+service+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2026-03-23T15:06:08.049Z,,,8 am–1 am,8 am–1 am,8 am–1 am,8 am–1 am,Closed,8 am–1 am,
https://www.google.com/maps/place/R+J%27s+Pros+Inc./data=!4m7!3m6!1s0x88312f9f178683ff:0x73389fc7ddf3ddd!8m2!3d41.1000737!4d-81.3821611!16s%2Fg%2F1v2pqvwv!19sChIJ_4OGF58vMYgR3T3fffyJMwc,R J's Pros Inc.,4.7,162,Auto repair shop,"310 Tallmadge Rd, Kent, OH 44240, United States","4J29+24 Kent, Ohio, USA",http://www.rjsautopros.com/,+1 330-673-7767,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCP6MwlgB8FuHjnuuOfbruvjZoePrBoVwqHS8dbQ4kRBhXGgYX5m5firGVDRJJK56bzg2tFWaaEAKzNikqsghdnOVH5V9gZgfbdFj5UqHWbj1aYNqXKSB67ptEvderrYZS4eKk=w648-h240-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:23.732Z,,LGBTQ+ friendly,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Town+Center/data=!4m7!3m6!1s0x88312550d7a300f5:0x40ed86d48d97df14!8m2!3d41.1252003!4d-81.3470391!16s%2Fg%2F1tjcq2hs!19sChIJ9QCj11AlMYgRFN-XjdSG7UA,Town Center,4.8,53,Auto repair shop,"4972 OH-43, Kent, OH 44240, United States","4MG3+35 Kent, Ohio, USA",,+1 330-687-5026,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-4csAA9aVEgaURDnhj3r2N9LjT0TKZ9YdUOwQ9fAAMqnf9NNT9vmph2OtAoY23OW-ofyqlAYy_GElnu-sPWftAIhoQ6wt8txjV2Hwvax-OrbtxuY_Qqa3-nd1fwXnQ6uz3Ues=w426-h240-k-no,true,9 am–5:30 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:28.921Z,,,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,
https://www.google.com/maps/place/Jiffy+Lube+Oil+Change/data=!4m7!3m6!1s0x88312fcea9a2d169:0x4da8b0c114c76e16!8m2!3d41.098006!4d-81.388313!16s%2Fg%2F11rf2z68r_!19sChIJadGiqc4vMYgRFm7HFMGwqE0,Jiffy Lube Oil Change,4.8,395,Oil change service,"3975 Cascades Blvd Unit #60, Kent, OH 44240, United States","3JX6+6M Kent, Ohio, USA",https://www.jiffylube.com/locations/oh/kent/4015,+1 330-626-0066,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0Cw9NUEXGuv1l8KiLF8W2D2QaczFcIO5HWz5hO4bq4Ny46Gyzi-0O8uSBCJCgLBpqoG0pQfAET7zXPNyyOcQpSh2uXQwy811kHzJ11CErSBHPA5LTA38ZGrEjzbZcx1Pf0JKixU-gCUA=w408-h306-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:33.797Z,,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,
https://www.google.com/maps/place/Ruthless+Garage+LLC/data=!4m7!3m6!1s0x8831254078d03d57:0xc2dc31141b1e2504!8m2!3d41.1246043!4d-81.3446383!16s%2Fg%2F11ldd2x3tg!19sChIJVz3QeEAlMYgRBCUeGxQx3MI,Ruthless Garage LLC,4.9,44,Auto repair shop,"4945 Sherman Rd, Kent, OH 44240, United States","4MF4+R4 Kent, Ohio, USA",,+1 330-352-5496,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYOoTb2tefOWnaCipYMzx41cnXR1ENQZVikWPh6233NrxX6y00-vkimzPLFsQ0LK8h3fvjOLIjm8VPXVzMl9pRQT9aIoaq38UJHANvQBZSGorljZAcdTBXA8p16LCp5zZF2mVbdQ=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:38.617Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,
https://www.google.com/maps/place/TireMax+Kent/data=!4m7!3m6!1s0x88312570de3dd943:0x850e50868d893351!8m2!3d41.1371841!4d-81.3571548!16s%2Fg%2F11j41b47hb!19sChIJQ9k93nAlMYgRUTOJjYZQDoU,TireMax Kent,4.6,109,Auto repair shop,"1556 S Water St, Kent, OH 44240, United States","4JPV+V4 Kent, Ohio, USA",https://tiremaxohio.com/kent/,+1 330-403-8995,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSU-FnmYDotWO8oYb8hSRyC_a0SKPUyXfR7iI-Yq_2e62c62amuZglz1iLcLL8REDgCm7SK73t_PJ6KVCrcODc37I6u6jkd4xQOTULuyC6bIWf-T7AVC2ux95HHPUcUGQc-byOCQ=w426-h240-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:44.181Z,,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Evolve+Auto+Mechanical+%26+Fleet+Repair/data=!4m7!3m6!1s0x88312fd93479442f:0x7b5b278f3902ff16!8m2!3d41.1063975!4d-81.3770077!16s%2Fg%2F11zkrh7kh_!19sChIJL0R5NNkvMYgRFv8COY8nW3s,Evolve Auto Mechanical & Fleet Repair,5.0,1,Auto repair shop,"4289 Mogadore Rd, Kent, OH 44240, United States","4J4F+H5 Kent, Ohio, USA",https://evolveauto.net/,+1 330-460-0333 ext. 2,"Open · Closes 5 pm

Updated by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eySdMYPamJYq6fOPVxDV_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.24982&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:48.973Z,,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,
https://www.google.com/maps/place/Chase+N%27+Tires+LLC/data=!4m7!3m6!1s0x8f7211ab24b0ede5:0x7d87756759347e37!8m2!3d41.0101454!4d-81.435207!16s%2Fg%2F11mlbswph5!19sChIJ5e2wJKsRco8RN340WWd1h30,Chase N' Tires LLC,5.0,1,Trailer rental service,,,https://www.chasentirestrailerrentals.com/,+1 216-338-1889,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweob0c4AW6IWdZTptDdFK5ih36Hgc9OGSV3OQs8WmdNyThsttv-jkzlLpAaYvYKsbxshjS0Iooo9c76USaWJ_3fGIYsqNzN8zBbuOs_uhP2unnGGJ56Ehh2I8QQGIPHjQ00eQOJbVA3XwvBq=w408-h408-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:53.742Z,,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,Closed,
https://www.google.com/maps/place/Jarrett+Fleet+Services/data=!4m7!3m6!1s0x88312f9153cba753:0xb071b559b4ce658!8m2!3d41.1009272!4d-81.3746161!16s%2Fg%2F11knc24qmc!19sChIJU6fLU5EvMYgRWOZMm1UbBws,Jarrett Fleet Services,4.9,13,Trailer repair shop,"521 Tallmadge Rd, Kent, OH 44240, United States","4J2G+95 Kent, Ohio, USA",http://www.jarrettfleetservices.com/,+1 330-925-5339,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerszovhnYM8nt6QRlQ2161-cIZgDBgolOUim7UgHkBHgbYvIGwuI1iYPFEtjynYq-M226_Isa7EgGZqrzwk87HNJo6eaFpMfQS5hPJfse4fk3tTBgZp8pTk8eL9LTrGA5Ux7yJI1g=w408-h271-k-no,true,7:30 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2026-03-23T15:06:58.378Z,,,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,
https://www.google.com/maps/place/Brown+Street+Auto+Repair/data=!4m7!3m6!1s0x883129213762b64d:0x823c0ab9a289fe49!8m2!3d41.0580435!4d-81.5102226!16s%2Fg%2F11h1z7j94d!19sChIJTbZiNyEpMYgRSf6JorkKPII,Brown Street Auto Repair,4.6,210,Auto repair shop,"870 Brown St, Akron, OH 44311, United States","3F5Q+6W Akron, Ohio, USA",https://www.brownstreetautorepair.com/,+1 330-870-2277,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqtbrtcBkphI2M-uXbtkrteNR8hHbOn3RdYcVU688BbXyPC2qeETXJ8W6bnG5-odSfD8_-QYEp1dknHa9OwaTivMwclETSNDzOsv1r_alCrM7EP0P0iW0DxFK0m_MUBt-VIW-50Mcia6Gs=w408-h272-k-no,true,9 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:20.663Z,,,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,
https://www.google.com/maps/place/Goodyear+Headquarters/data=!4m7!3m6!1s0x88312998027720b3:0x2fa9538e2534ddce!8m2!3d41.0576768!4d-81.4768212!16s%2Fg%2F1tfsnvn7!19sChIJsyB3ApgpMYgRzt00JY5TqS8,Goodyear Headquarters,4.0,195,Auto repair shop,"200 Innovation Way, Akron, OH 44316, United States","3G5F+37 Akron, Ohio, USA",https://www.goodyear.com/,+1 330-796-2121,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptuz1vryNH8sc_oNXRVbx3V87KBQzXCkV7AYf_Y1jQ9ANQk3ydPGzTDfnnFkxeJDsZr6nf7OYUjNCqmGxZRhfyGMmqMPqPn5DwLAgaCqQla_7C0QWmvmo3UHN-RDTh95KQEPaUp_Tts7iA=w408-h544-k-no,true,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:25.548Z,,,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–6 pm,
https://www.google.com/maps/place/Abe%27s+Tire+And+Auto+Service+%28Road+Side%29/data=!4m7!3m6!1s0x8830d7bf3cdfbf81:0xfe557f820099b0fd!8m2!3d41.0862289!4d-81.537411!16s%2Fg%2F11xyhrqn3w!19sChIJgb_fPL_XMIgR_bCZAIJ_Vf4,Abe's Tire And Auto Service (Road Side),5.0,9,Tire service,"549 W Exchange St, Akron, OH 44302, United States","3FP7+F2 Akron, Ohio, USA",,+1 330-809-5250,"Open · Closes 6 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxgUO7o8TxKICQyw3TdDezo6aVN9QiowK-vdOuCCMJiB-9wpdy2PGSB-3MA582IfLqGy3WnqoVGRgqXoMgDBxKPG6b446Dc2ZdvS6yo5JW6vNcQYkOw414RKBWh4Ay86AzntZE_QdmNsuy=w408-h544-k-no,true,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:30.436Z,,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,
https://www.google.com/maps/place/Akron+Auto+Clinic/data=!4m7!3m6!1s0x8830d66c609e61d3:0xe37c3058c18cbc0a!8m2!3d41.0644729!4d-81.5407909!16s%2Fg%2F1tgfd_z6!19sChIJ02GeYGzWMIgRCryMwVgwfOM,Akron Auto Clinic,4.3,426,Auto repair shop,"922 W Bowery St, Akron, OH 44307, United States","3F75+QM Akron, Ohio, USA",http://theakronautoclinic.com/,+1 330-434-9740,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodf1jIt62n-EVWSObWogpAv15wtr8z9ke8gk8Hg3esEr1VgWiYamqv9vCG1GAusMp5yy9xRK6VPOqglewS6g7MWCXAfsfNNWs1KtCcrXYDBADoe0MBX6QhOafzxZ1TQ5rD03XSFA=w413-h240-k-no,false,7 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:35.522Z,,,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,Closed,
https://www.google.com/maps/place/Closest+car+repair+llc/data=!4m7!3m6!1s0x8830d7971c214183:0x8cc9d52af2c8988a!8m2!3d41.0831159!4d-81.5550337!16s%2Fg%2F11msdsmry5!19sChIJg0EhHJfXMIgRipjI8irVyYw,Closest car repair llc,5.0,9,Auto repair shop,"Noah Ave, Akron, OH 44320, United States","3CMV+6X Akron, Ohio, USA",,+1 216-438-3372,"Open · Closes 9 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweokC28h-SAYQ1j345ucKiJZLJ8yvs3s2I-ecODQg2wsCHf1303e5iHYzIdYdTkmg4xR7Qg9cdCWoMo3QN3WMtYysJQkMRFZmBH-0qKzifg5PS1MRxquoKpWX2SgPf1pdrXPVTRJ8_y9T2l6=w408-h544-k-no,true,7 am–9 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:40.803Z,,,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9:30 pm,7 am–8 pm,
https://www.google.com/maps/place/Stuver+Auto+Spring+Co/data=!4m7!3m6!1s0x88312826236d1ba5:0x3c7c4285d4880996!8m2!3d41.099064!4d-81.5117129!16s%2Fg%2F1tdylv_r!19sChIJpRttIyYoMYgRlgmI1IVCfDw,Stuver Auto Spring Co,4.8,246,Auto spring shop,"500 N Main St, Akron, OH 44310, United States","3FXQ+J8 Akron, Ohio, USA",https://www.facebook.com/pages/category/Automotive-Parts-Store/Stuver-Auto-Spring-133888066662147/,+1 330-535-2111,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqChCxLFlVL_IJqW49Gwxnl83ucrKKyuT6rsGbk_daYHFeVM8w4YYhlnUTJPZuKmnb1ZoAryEgGtXZ3ashQEs7ZNWFcMs7GDBa0oF12dubOsJKyendwN9ulUuxtOrr91lITBr9v=w408-h306-k-no,false,8 am–4:30 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:46.622Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,
https://www.google.com/maps/place/Mackey+Auto+Care/data=!4m7!3m6!1s0x8831299e33d01e49:0x4f420c3a60df0d0f!8m2!3d41.0627018!4d-81.472721!16s%2Fg%2F1tj9tzwk!19sChIJSR7QM54pMYgRDw3fYDoMQk8,Mackey Auto Care,4.2,153,Auto repair shop,"1544 E Market St, Akron, OH 44305, United States","3G7G+3W Akron, Ohio, USA",http://mackeyautocare.com/,+1 330-784-2387,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFp7AFnu6hnj9htJ73FvNDCbCVqUdxKONOufgnAfUhO-XEsNz-lb9dqySP1Gve2emhvQqhgB3W4XuV93QlEIyeZedlSytONpMe3oYY2ENvL-nikxSPOn1kz9m23dT85HNfmbY=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:51.835Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,
https://www.google.com/maps/place/Brother%27s+Auto+Collision+%26+Frame+Repair/data=!4m7!3m6!1s0x883129d1445e2893:0x99a5872a6ad773ee!8m2!3d41.082508!4d-81.5089263!16s%2Fg%2F1v_0kd35!19sChIJkyheRNEpMYgR7nPXaiqHpZk,Brother's Auto Collision & Frame Repair,4.8,89,Auto body shop,"265 E Market St, Akron, OH 44308, United States","3FMR+2C Akron, Ohio, USA",http://www.brothersautocollision.com/,+1 330-434-6829,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1vU3hcLXGEhVHBocjSMildcQvaItfbSh8VzFJj1Y7piDLQEkstj35kgGRQHCjdFp2Yv6ASw2cBzmZ3aDEcIDQ0t-YdGffsh9A7f3j-VMlf20gKge25CXwrHpUsBJAmIU0Et2CNw=w408-h270-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2026-03-23T15:07:57.169Z,,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,
