placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/%22Mo%22+Monica+Albers,+Realty+ONE+Group+Sterling+Omaha/data=!4m7!3m6!1s0x8793f1450ee84cd5:0x99e8bf2c8490f9d8!8m2!3d41.2599074!4d-96.0915315!16s%2Fg%2F11p9znzrqj!19sChIJ1UzoDkXxk4cR2PmQhCy_6Jk","""Mo"" Monica Albers, Realty ONE Group Sterling Omaha",5.0,23,Real estate agent,"254 N 114th St, Omaha, NE 68154, United States","7W55+X9 Omaha, Nebraska, USA",https://mobuysellhomes.com/,+1 402-609-9495,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqw_77sCVxHuOcz12V3894FS-eq7_pTLyuLqF80xcVcrFusSVjkKk8ZO9Usv6T9hGUb7PZE7eMKyh_0XhcOdmCU_7k-1iEsIIEHppqG2PSy-wNhTDIekrUfVYYI3qdGX9OmaJbJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:01.346Z,,
https://www.google.com/maps/place/Briar+Hills/data=!4m7!3m6!1s0x8793f1d955378747:0xaa4953d0f1c950bf!8m2!3d41.270605!4d-96.1796891!16s%2Fg%2F1hc42ckn7!19sChIJR4c3Vdnxk4cRv1DJ8dBTSao,Briar Hills,2.7,55,Apartment rental agency,"17010 Hawthorne Plaza, Omaha, NE 68118, United States","7RCC+64 Omaha, Nebraska, USA",http://www.briarhillsomaha.com/,+1 402-934-1800,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOkT5Or66jXdiGOcj2-uM2iwuuBVZyQlClPzZ-T=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:06.487Z,,
https://www.google.com/maps/place/Hospitality+Properties+Trust/data=!4m7!3m6!1s0x8793f2c69794e87d:0x267b2ddd9d96c999!8m2!3d41.2565106!4d-96.0824139!16s%2Fg%2F1260ncc4p!19sChIJfeiUl8byk4cRmcmWnd0teyY,Hospitality Properties Trust,3.0,1,Property management company,"360 S 108th Ave, Omaha, NE 68154, United States","7W49+J2 Omaha, Nebraska, USA",,+1 402-758-2848,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Whc_pXkTXWF6GM-CfOJJag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.12512&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:09.468Z,,
https://www.google.com/maps/place/Stone+Creek+HOA+C%2FO/data=!4m7!3m6!1s0x8793f2ead6ef6e39:0x24673da40a594165!8m2!3d41.2599074!4d-96.0915315!16s%2Fg%2F11vyljr6t5!19sChIJOW7v1uryk4cRZUFZCqQ9ZyQ,Stone Creek HOA C/O,,,Homeowners' association,"254 N 114th St, Omaha, NE 68154, United States","7W55+X9 Omaha, Nebraska, USA",https://stonecreekomaha.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JX-uft04b4nUh_Ee_qNdRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.4097&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:12.291Z,,
https://www.google.com/maps/place/Cutchall+Management+Co/data=!4m7!3m6!1s0x8793f3f10ccb43ed:0x239d83666a284d36!8m2!3d41.2913755!4d-96.1215969!16s%2Fg%2F1tfjr661!19sChIJ7UPLDPHzk4cRNk0oamaDnSM,Cutchall Management Co,3.5,6,Property management company,"13305 Birch Dr Ste 201, Omaha, NE 68164, United States","7VRH+H9 Omaha, Nebraska, USA",https://www.cutchallmanagement.com/,+1 402-558-3333,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8IfOD8SVU9-CLZ7YaNwBNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.3963&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:17.091Z,,
https://www.google.com/maps/place/Omaha+Home+Advisors/data=!4m7!3m6!1s0xa00b2e647d27ad9b:0xdfd971758aee592d!8m2!3d41.3685356!4d-96.0303285!16s%2Fg%2F11vwgpk10q!19sChIJm60nfWQuC6ARLVnuinVx2d8,Omaha Home Advisors,5.0,39,Real estate consultant,,,https://omahahomeadvisors.com/,+1 402-347-4023,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGfN8ARRv86SDfNu1UbzOHr6WYiMNu0-rp0xusnSfPXL3heM82V-rOuPkCYFyX-zt5bq-rGlurnN3kuHUojMxAjhrR4nfpyzAI084E4TIk6fIWXquxVshES-n94uIbupuLUTL7=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:20.063Z,,
https://www.google.com/maps/place/Della+Terra/data=!4m7!3m6!1s0x8793f3f355d5c2fd:0xf975977c9a519779!8m2!3d41.2652979!4d-96.1191744!16s%2Fg%2F11wbxsn__7!19sChIJ_cLVVfPzk4cReZdRmnyXdfk,Della Terra,,,Real estate consultant,"LLC, 663 N 132nd St, Omaha, NE 68154, United States","7V8J+48 Omaha, Nebraska, USA",https://dellaterrapro.com/,+1 928-707-1926,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOJoBzyHZPNFNnYO5eweCXzXn52r2HzQ19UHZee=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:24.813Z,,
https://www.google.com/maps/place/West+Haven+Apartment+Homes/data=!4m7!3m6!1s0x8793f29334339ba9:0x321b265ca3f47062!8m2!3d41.2605295!4d-96.0946406!16s%2Fg%2F1tgh81k8!19sChIJqZszNJPyk4cRYnD0o1wmGzI,West Haven Apartment Homes,4.2,79,Apartment rental agency,"288 N 116th Plaza, Omaha, NE 68154, United States","7W64+64 Omaha, Nebraska, USA",https://www.westhavenomaha.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 531-301-6974,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNcDDsFJ4QoSEOZcW2ZRdOMpHOD_FVVT1gfjsBw=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:29.981Z,,· Dogs allowed
https://www.google.com/maps/place/Ridgecore/data=!4m7!3m6!1s0x8793f3355003a491:0xa00eda579c613a23!8m2!3d41.2095872!4d-96.1239648!16s%2Fg%2F11lyk54k_2!19sChIJkaQDUDXzk4cRIzphnFfaDqA,Ridgecore,,,Property management company,"4909 S 135th St Suite 206, Omaha, NE 68137, United States","6V5G+RC Omaha, Nebraska, USA",,+1 913-638-9665,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OABjMXHOD0uQhD5sPpLoPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.07623&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:34.914Z,,
https://www.google.com/maps/place/Lanoha+Real+Estate+Company/data=!4m7!3m6!1s0x8793f05f8a8be30d:0x14a993e890a258aa!8m2!3d41.2332719!4d-96.1819099!16s%2Fg%2F1pty2_sh2!19sChIJDeOLil_wk4cRqliikOiTqRQ,Lanoha Real Estate Company,3.3,19,Real estate developer,"17070 Wright Plaza Suite #200, Omaha, NE 68130, United States","6RM9+86 Omaha, Nebraska, USA",https://lanoha.com/,+1 402-289-5528,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP6s6XReSmE9x7vV4HsmYr7hP7SB9Xx-cD0NgdT=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:40.084Z,,
https://www.google.com/maps/place/Atrium+Properties/data=!4m7!3m6!1s0x8793f2c00e7925b7:0xe759a70393d409d0!8m2!3d41.2626749!4d-96.0880642!16s%2Fg%2F1trxksfg!19sChIJtyV5DsDyk4cR0AnUkwOnWec,Atrium Properties,,,Property management company,"11207 W Dodge Rd #100, Omaha, NE 68154, United States","7W76+3Q Omaha, Nebraska, USA",http://www.atriumomaha.com/,+1 402-498-2701,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GOG21GRdcCLuYJRsuPPWqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.79836&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:43.073Z,,
https://www.google.com/maps/place/Brightway+Commercial+Real+Estate/data=!4m7!3m6!1s0x8793f1092ee27d7b:0x129927abed36dbb4!8m2!3d41.2310034!4d-96.1814267!16s%2Fg%2F11c1m_dy18!19sChIJe33iLgnxk4cRtNs27asnmRI,Brightway Commercial Real Estate,5.0,15,Real estate consultant,"2929 Legacy Commons Plaza #105, Omaha, NE 68130, United States","6RJ9+CC Omaha, Nebraska, USA",https://www.brightwaycommercial.com/,+1 402-979-7289,Open ⋅ Closes 5 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNQVNhCxgeQ_ah924SGi2UFR4MjLXalxhhlRbRa=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:48.205Z,,
https://www.google.com/maps/place/Park125/data=!4m7!3m6!1s0x8793f39ca1dd9e1b:0xaf74a028e4e1fb01!8m2!3d41.2638109!4d-96.1091317!16s%2Fg%2F11pfclplxq!19sChIJG57doZzzk4cRAfvh5CigdK8,Park125,4.2,75,Apartment rental agency,"12500 W Dodge Rd, Omaha, NE 68154, United States","7V7R+G8 Omaha, Nebraska, USA",http://www.park125.com/,+1 531-772-0913,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPinP_Q_8Ifg80SSAzFIeLBfQcSV8U19wqu9BLe=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:53.377Z,,
https://www.google.com/maps/place/Investors+Realty+Inc/data=!4m7!3m6!1s0x8793f2c002f9e5b7:0x2a90e26245709ab4!8m2!3d41.2167577!4d-96.1085057!16s%2Fg%2F1tcv1yv7!19sChIJt-X5AsDyk4cRtJpwRWLikCo,Investors Realty Inc,3.8,38,Commercial real estate agency,"12500 I St Suite 160, Omaha, NE 68137, United States","6V8R+PH Omaha, Nebraska, USA",http://www.investorsomaha.com/,+1 402-330-8000,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOPIOfoI1x962DAFzqXSozz5PPpFPkn6cvxsYUN=w408-h271-k-no,true,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:05:58.294Z,,
https://www.google.com/maps/place/Business+Resource+Group/data=!4m7!3m6!1s0x8793ed7c5e9a59ed:0xd7ead4997e41c0c7!8m2!3d41.2833326!4d-96.1027148!16s%2Fg%2F1tfsnhfp!19sChIJ7VmaXnztk4cRx8BBfpnU6tc,Business Resource Group,4.0,1,Property management company,"2711 N 121st Ave, Omaha, NE 68164, United States","7VMW+8W Omaha, Nebraska, USA",,,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8D98ut2ctRIz9e5ZEkTg7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.69038&pitch=0&thumbfov=100,true,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Omaha+Omaha+NE/@41.2486006,-96.1386212,14z",2025-09-25T19:06:03.132Z,,
https://www.google.com/maps/place/Kouri+Management+-+Council+Bluffs/data=!4m7!3m6!1s0x879384fbd97322ff:0x962af962dace98b7!8m2!3d41.2629088!4d-95.8449862!16s%2Fg%2F1tjpq_mt!19sChIJ_yJz2fuEk4cRt5jO2mL5KpY,Kouri Management - Council Bluffs,4.2,225,Property management company,"132 W Broadway, Council Bluffs, IA 51503, United States","7574+52 Council Bluffs, Iowa, USA",https://www.kourimanagement.com/,+1 712-322-5535,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNGzm_G3sNBxo2TqvJfDge6FFKRQ6QOiY8Us5DU=w408-h271-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:23.840Z,,
https://www.google.com/maps/place/Pillar+Property+Management+LLC/data=!4m7!3m6!1s0x87938550fffe9089:0xd6decbd8f42a23b9!8m2!3d41.25422!4d-95.850685!16s%2Fg%2F11syv2ys06!19sChIJiZD-_1CFk4cRuSMq9NjL3tY,Pillar Property Management LLC,5.0,12,Property management company,"700 S 4th St, Council Bluffs, IA 51503, United States","743X+MP Council Bluffs, Iowa, USA",http://www.pillarpropmgmt.com/,+1 712-796-3271,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FijEduPmoWCnU9_DLUkVVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.34322&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:28.887Z,,
"https://www.google.com/maps/place/Knudson+Management+Co.,+Inc./data=!4m7!3m6!1s0x879384fb0ae0794f:0xb8021dbfcee773bb!8m2!3d41.2598518!4d-95.8497024!16s%2Fg%2F1tplqts4!19sChIJT3ngCvuEk4cRu3Pnzr8dArg","Knudson Management Co., Inc.",3.3,12,Property management company,"29 S Main St, Council Bluffs, IA 51502, United States","7552+W4 Council Bluffs, Iowa, USA",http://knudsoncompany.com/,+1 712-328-2222,,,https://lh3.googleusercontent.com/p/AF1QipMMbv3PvgGVcdxa9XgVgqhfvhDMKwZYPTFxxmNI=w408-h255-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:31.942Z,,
"https://www.google.com/maps/place/Heartland+Properties,+Inc/data=!4m7!3m6!1s0x879384fc82ef36a1:0x1a95827bb92741bc!8m2!3d41.2608909!4d-95.8513488!16s%2Fg%2F11byvs6cmw!19sChIJoTbvgvyEk4cRvEEnuXuClRo","Heartland Properties, Inc",4.7,41,Real estate agent,"535 W Broadway #100, Council Bluffs, IA 51503, United States","746X+9F Council Bluffs, Iowa, USA",https://www.heartlandproperties.com/,+1 712-325-0445,Open ⋅ Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ENvrx6b_Y9ipeu0BhFhRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.82654&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:37.054Z,,
https://www.google.com/maps/place/Crowl+Property+Management/data=!4m7!3m6!1s0x879384fbb7ddb0a9:0x46ab76b27940ef52!8m2!3d41.2584303!4d-95.8491216!16s%2Fg%2F1th7yvgf!19sChIJqbDdt_uEk4cRUu9AebJ2q0Y,Crowl Property Management,3.5,35,Housing complex,"125 S 4th St, Council Bluffs, IA 51503, United States","7552+99 Council Bluffs, Iowa, USA",https://www.crowlpropertymanagement.com/,+1 712-322-2504,Closed ⋅ Opens 9 am Fri,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wigz45QHutNAkUvLvH41fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.946815&pitch=0&thumbfov=100,true,9 am–12 pm,9 am–12 pm,Closed,Closed,9 am–12 pm,9 am–12 pm,9 am–12 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:42.041Z,,
https://www.google.com/maps/place/Morse+Real+Estate/data=!4m7!3m6!1s0x879382902fc44fd7:0xe4693f12f8c8d80b!8m2!3d41.2610414!4d-95.8532906!16s%2Fg%2F11bzq3x695!19sChIJ10_EL5CCk4cRC9jI-BI_aeQ,Morse Real Estate,4.5,14,Real estate agency,"623 W Broadway #104, Council Bluffs, IA 51502, United States","746W+CM Council Bluffs, Iowa, USA",http://morse-re.com/,+1 402-677-6356,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NluYqUYq78cPuEViOjF9pQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.88797&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:47.388Z,,
https://www.google.com/maps/place/Council+Bluffs+Property+Management/data=!4m7!3m6!1s0x8793830afbf793eb:0x44dc9c6defb0b1fc!8m2!3d41.2580087!4d-95.7909013!16s%2Fg%2F11g0k10bqs!19sChIJ65P3-wqDk4cR_LGw722c3EQ,Council Bluffs Property Management,2.3,3,Property management company,"16789 State Orchard Rd, Council Bluffs, IA 51503, United States","7655+6J Council Bluffs, Iowa, USA",http://www.councilbluffspropertymanagementinc.com/contact,+1 712-847-8203,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DLjqAJwmrzeXBXD9b_85yA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.948095&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:52.180Z,,
https://www.google.com/maps/place/Borwick%27s+Property+Maintenance/data=!4m7!3m6!1s0x8793848a5b1e1697:0xd046f3e2fc93492!8m2!3d41.2552359!4d-95.8324363!16s%2Fg%2F1261d912r!19sChIJlxYeW4qEk4cRkjTJLz5vBA0,Borwick's Property Maintenance,1.0,1,Property management company,"704 Hazel St, Council Bluffs, IA 51503, United States","7549+32 Council Bluffs, Iowa, USA",http://borwicks.com/,+1 712-314-3207,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F9qS5K1fDA23F9gxgR7sUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.78421&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:54.990Z,,
https://www.google.com/maps/place/AJR+Properties/data=!4m7!3m6!1s0x87938579d6daaaab:0xe967491d5fcbc146!8m2!3d41.2538114!4d-95.8884244!16s%2Fg%2F11gr62g44m!19sChIJq6ra1nmFk4cRRsHLXx1JZ-k,AJR Properties,4.2,6,Real estate agency,"2732 9th Ave, Council Bluffs, IA 51501, United States","7436+GJ Council Bluffs, Iowa, USA",,+1 402-760-1675,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ts4CoVpaRjBWNcI4CyDtcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.32146096&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:06:57.958Z,,
https://www.google.com/maps/place/Deerfield/data=!4m7!3m6!1s0x8793848804908573:0x8ad2920f7aabdbd9!8m2!3d41.2541235!4d-95.8234653!16s%2Fg%2F1tddspmw!19sChIJc4WQBIiEk4cR2dureg-S0oo,Deerfield,2.5,33,Apartment complex,"901 Franklin Ave, Council Bluffs, IA 51503, United States","753G+JJ Council Bluffs, Iowa, USA",https://www.livingatdeerfield.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=google&utm_medium=organic,+1 855-574-1871,"Open ⋅ Closes 5 pm

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOx1Nf3ts0mdDEgj9jGECOilz8YtqokDD12D47k=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:07:02.976Z,,· Dogs allowed
"https://www.google.com/maps/place/Petersen+Property+Management/@41.2178551,-95.8124305,17z/data=!3m1!4b1!4m6!3m5!1s0x8793839e01467307:0x494e6b67535c07ed!8m2!3d41.2178551!4d-95.8124305!16s%2Fg%2F1tg9t5kq",Petersen Property Management,2.0,1,Property management company,"112 Discovery Cir, Council Bluffs, IA 51503, United States","659Q+42 Council Bluffs, Iowa, USA",,+1 402-659-9007,Open ⋅ Closes 5 pm,,,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:07:09.993Z,,
https://www.google.com/maps/place/The+Homestead+Group/data=!4m7!3m6!1s0x879385000a0b0a2f:0x4ad9a82a1a5fa13e!8m2!3d41.2620479!4d-95.8507772!16s%2Fg%2F11wc2yfppb!19sChIJLwoLCgCFk4cRPqFfGiqo2Uo,The Homestead Group,1.0,3,Real estate agency,"32 Scott St, Council Bluffs, IA 51503, United States","746X+RM Council Bluffs, Iowa, USA",,+1 712-329-0040,Closes soon ⋅ 3 pm ⋅ Opens 9 am Fri,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8jKjFsVUdlGIMEnfV0fOwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.680426&pitch=0&thumbfov=100,false,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:07:15.044Z,,
https://www.google.com/maps/place/Municipal+Housing+Agency/data=!4m7!3m6!1s0x879384fe90e8fe91:0x4e2de5722ec3bd9a!8m2!3d41.2566746!4d-95.8524077!16s%2Fg%2F1w0r0dry!19sChIJkf7okP6Ek4cRmr3DLnLlLU4,Municipal Housing Agency,2.7,9,Apartment building,"505 S 6th St, Council Bluffs, IA 51501, United States","744X+M2 Council Bluffs, Iowa, USA",http://mhacb.org/,+1 712-322-1491,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lWfF1NaBiyYsgEiKvZw_Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.01305&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:07:19.937Z,,
"https://www.google.com/maps/place/Drew+Rowe,+NP+Dodge+Real+Estate/data=!4m7!3m6!1s0x8793854edccc0945:0x4d58df3883aa939e!8m2!3d41.2406854!4d-95.8266893!16s%2Fg%2F11fn1dx2dc!19sChIJRQnM3E6Fk4cRnpOqgzjfWE0","Drew Rowe, NP Dodge Real Estate",5.0,1,Real estate agent,"1032 Woodbury Ave, Council Bluffs, IA 51503, United States","65RF+78 Council Bluffs, Iowa, USA",http://drewrowe.npdodge.com/,+1 402-215-6494,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S89wYvFoZAbGybIr65rxzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.54549&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:07:22.903Z,,
"https://www.google.com/maps/place/Midwest+Ag+Services,+Inc./data=!4m7!3m6!1s0x879384fb04b10bad:0xd66bfed78d513282!8m2!3d41.2615091!4d-95.8462933!16s%2Fg%2F1tjtjsbj!19sChIJrQuxBPuEk4cRgjJRjdf-a9Y","Midwest Ag Services, Inc.",,,Real estate appraiser,"245 W Broadway, Council Bluffs, IA 51503, United States","7563+JF Council Bluffs, Iowa, USA",http://www.midwestagservices.com/,+1 712-323-5353,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMlC4qAOeDBv8SaNNz3MkVyqw0X8SNDy3WcoI09=w408-h309-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Council+Bluffs,+Iowa+Omaha+NE/@41.2619444,-95.8608333,14z",2025-09-25T19:07:27.856Z,,
