placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Vanguard+Foundation+Repair/data=!4m7!3m6!1s0x8644cbc3e4fc3385:0x264f770c905d3c38!8m2!3d30.3449164!4d-97.7133698!16s%2Fg%2F11fkr1f_jp!19sChIJhTP85MPLRIYRODxdkAx3TyY,Vanguard Foundation Repair,5.0,2,Concrete contractor,"7701 N Lamar Blvd #106, Austin, TX 78752, United States","87VP+XM Austin, Texas, USA",https://vanguardfoundationrepair.com/,+1 512-894-8691,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uw-enF4IsNTLusDnuyyyUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.22624&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T03:49:47.433Z,,,,
https://www.google.com/maps/place/Inside+Out+Construction+And+Design/data=!4m7!3m6!1s0x8644b618ca7999ef:0xbd2ec515fa2aa3e2!8m2!3d30.32585!4d-97.771258!16s%2Fg%2F11gcz3mbyh!19sChIJ75l5yhi2RIYR4qMq-hXFLr0,Inside Out Construction And Design,4.8,17,General contractor,,,http://www.iorconstruction.com/,+1 512-842-9961,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_sz2y7K7Y_gd6_hSGHdEMjMSWalF2XASIXoeNyvHw1Qn5PkCSJax2tNkdCv8k2xNweWQm4Y3yvoWX-W_4lrW0qmANboBcuM8At-miY1tz8qE0zAdM7d-AiYuzgkDVlncSwwA=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T03:49:52.073Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bailey+and+Bear+Construction/data=!4m7!3m6!1s0x2ed1f6f45c1a4c8f:0xde7d750ff42ad39e!8m2!3d30.2940489!4d-97.6743867!16s%2Fg%2F11khrz17y_!19sChIJj0waXPT20S4RntMq9A91fd4,Bailey and Bear Construction,5.0,48,General contractor,"4807 Seedling Path, Austin, TX 78723, United States","78VG+J6 Austin, Texas, USA",https://www.baileyandbear.com/,+1 512-689-8346,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFZmm-IxVDrev-6EaIYUarj0qcX6kvWh-rL8ynFn1kQplw9eIo7vLKTdJo7vzvpcUKNTDqoBEo1awjNdkDDQ6p0YFd3PiDI76VeQg5TROuVLCBnTWfIQQS8pmveb4lb90GW9nLsA=w526-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:13.723Z,,,,
https://www.google.com/maps/place/Premium+Austin+Painters/data=!4m7!3m6!1s0x8644ca818dbccadb:0xf35d1177a615bfd2!8m2!3d30.2871121!4d-97.7419587!16s%2Fg%2F11b66fjs4s!19sChIJ28q8jYHKRIYR0r8VpncRXfM,Premium Austin Painters,4.8,13,Painter,"2326 Guadalupe St, Austin, TX 78705, United States","77P5+R6 Austin, Texas, USA",http://premiumaustinpainters.com/,+1 737-300-6720,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweor2_ygvOVCq-zz_PyiafpiE2Q4lutUmilD9RcgGfLjSt8aF8AfqNfMg742k2rojX6J479JXMaxFa8hX9JiNHCwbjpSGTymwUbG4INWi37rLoI5s8H53RLhplLf94urH5WfO29idQ=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:18.868Z,,,,
"https://www.google.com/maps/place/Home+Run+Home+%26+Commercial+Services,+LLC/data=!4m7!3m6!1s0x8644b58c3e0ab75b:0x6efa7fe8c579f840!8m2!3d30.4140535!4d-97.714886!16s%2Fg%2F11b6v6sdwg!19sChIJW7cKPoy1RIYRQPh5xeh_-m4","Home Run Home & Commercial Services, LLC",4.5,24,Handyman/Handywoman/Handyperson,,,http://homerunhcs.com/,+1 512-537-2474,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOC5hO4LKKFEcztFQXCkbJt0sc8Du_C_FjIkLpUZHV3SkAeVRCJlIbYhFohj0-hSeRGRutWYz8O4CCAuehE1gXsU7pf2ZHcTa33nScjULwvCCO0_VVijWS4NhPb6Ub3ZjQ2oK6Kw=w408-h408-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:23.505Z,,,,
https://www.google.com/maps/place/Mr.+Electric+of+Austin/data=!4m7!3m6!1s0x8644cb7da0d24461:0x816d2d0cce1b2264!8m2!3d30.3224528!4d-97.6955793!16s%2Fg%2F1hc8j324x!19sChIJYUTSoH3LRIYRZCIbzgwtbYE,Mr. Electric of Austin,4.8,475,Electrician,"6448 US-290 Unit A-103, Austin, TX 78723, United States","88C3+XQ Austin, Texas, USA",https://mrelectric.com/austin/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 512-298-5153,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGjSh1zzuedKdsRMaHHfz2dQgAYh8DWgosw53tQF9z1cfOMK47O3tVzbewhWIo3Be-X31m8ZPec3tj6Io7Wokj0dDqgQL-vdxnO4hVvHLRh0vNWxps8V-SNkr9tJIbXoxigytY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:28.405Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Solar+Service/data=!4m7!3m6!1s0x8644ca0008f1b04b:0xbbda1757588bc5d!8m2!3d30.3032346!4d-97.6989482!16s%2Fg%2F11g02vzsn2!19sChIJS7DxCADKRIYRXbyIdXWhvQs,Solar Service,5.0,644,Solar energy company,"1801 E 51st St STE 365, #250, Austin, TX 78723, United States","8832+7C Austin, Texas, USA",https://solarservice-tx.com/,+1 512-537-0459,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-LAO1h1o04vx5PByvR0Jug9rdVMFHrVxV8slaQPVnf6jcg2p1i3r-mDwfEVisj_mblGX7mneGq3z5pnD_qFdOrmyAqW1nyIWC6Q6tsZ_RlPPNhjthMch87IcDBeN0YzvIfybD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:33.379Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Accurate+Seamless+Gutters+LLC/data=!4m7!3m6!1s0x6a2d8d91505be3eb:0xd293707b80014c33!8m2!3d30.3007906!4d-97.682261!16s%2Fg%2F11shkt2rn1!19sChIJ6-NbUJGNLWoRM0wBgHtwk9I,Accurate Seamless Gutters LLC,5.0,229,Gutter service,"2902 Dresden Cove, Austin, TX 78723, United States","8829+83 Austin, Texas, USA",https://accurateseamlessgutters.com/,+1 512-919-6098,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweroXUkXc2q92wGBvjTRlm8A9J1sGKQRWe03ZjxPOXbu5M0gGgBscoi7IUhFNS4-yZN16xoMFJZ8eoMQTTpQ-hoK_-cBGDX3CN4HcrhTZqRsZKzxLpgfve_hY123M3Y5gpCx23Xr_9H97roe=w408-h306-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:38.110Z,,,,
https://www.google.com/maps/place/Top+Hat+Chimney+Sweeps+-+Taylor+Texas/data=!4m7!3m6!1s0x8644cbb664fdd97f:0x3db3ea7f3fe979a7!8m2!3d30.3231894!4d-97.7249941!16s%2Fg%2F11sdwzy7_n!19sChIJf9n9ZLbLRIYRp3npP3_qsz0,Top Hat Chimney Sweeps - Taylor Texas,4.8,227,Chimney sweep,"5555 N Lamar Blvd Ste. L155, Austin, TX 78751, United States","87FG+72 Austin, Texas, USA",https://tophatchimneysweeps.net/,+1 512-352-0313,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyCC00wT6wRP8w63TLljXS6Qt_eSyPhQrS0RPRlCZ0To7pDcdKvvxL7K8d06RihxCtQe0CDKC2bTzh5vgN91qUI33pM5yX2kR4u_qs4s3xYKAccFW4qnLrsk1jq_3u7FlVYD8rLEuq6qMB=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:43.123Z,,,,
https://www.google.com/maps/place/Texas+Fifth+Wall+Roofing+Systems/data=!4m7!3m6!1s0x8644c9c85443935d:0x9f0fda24aa9ee017!8m2!3d30.3238073!4d-97.6632104!16s%2Fg%2F1tn01mdp!19sChIJXZNDVMjJRIYRF-CeqiTaD58,Texas Fifth Wall Roofing Systems,4.6,20,Roofing contractor,"3300 Duke Rd, Austin, TX 78724, United States","88FP+GP Austin, Texas, USA",https://www.fifthwallroofing.com/,+1 512-926-3940,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDbbdwAsDdHLeFXOET6ADGfUadE0AaYskrE9I1ZknFOgTvAIP8iOBh8BoXBz6nvlsiUieSu_T44bRnTNu9MvMUSC3L8rnoSxpsdvPHLleyNQmW5JKMs-Imn7NRyCjAqHfRvg8R=w432-h240-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:48.003Z,,,,
https://www.google.com/maps/place/Transcendent+Roofing+Of+Austin/data=!4m7!3m6!1s0x8644b5755a432453:0x5197e48172b9277!8m2!3d30.2767442!4d-97.742027!16s%2Fg%2F11f03k7b2v!19sChIJUyRDWnW1RIYRd5IrF0h-GQU,Transcendent Roofing Of Austin,4.8,83,Roofing contractor,"1401 Lavaca St, Austin, TX 78701, United States","77G5+M5 Austin, Texas, USA",https://transcendentroofing.com/,+1 512-387-8448,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0wOKsJ6d-YonjWtAK41KfzT5tXaa6eIBR5IS8m4b4xMbuuTGy-lbhN1gP_jgq_5iwImrjjMfjfbuaX_GsCYQ87GumgNg4EQzeR-0TGAhloj5NVh0W7c5U_i-GcjiIUs4mBMMVApmOLpyd=w426-h240-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:52.728Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Precision+Carpet+Care/data=!4m7!3m6!1s0x8644b50a55555555:0x64c3bfeaa4c6c096!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F1pp2vkkxz!19sChIJVVVVVQq1RIYRlsDGpOq_w2Q,Precision Carpet Care,4.9,7,Carpet cleaning service,,,,+1 512-698-1636,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepe4Kp0V8Wa5_0wt7YBPYlwy59LsT1JcuwK1iDR2tTnyk1TuRK1DTC-F2kiKmj_WoCC5qhk7_3kwWgIwc0ZaKskjYpHyZCsLfh_E0J8Ma6k7Wl2kzRixv_re1X1PiMUXSXXSAsk=w408-h249-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:50:57.349Z,,,,
https://www.google.com/maps/place/RKG+Roofing+%26+Construction/data=!4m7!3m6!1s0x8644b577ed20b0bf:0x4940d32ea4b25b8d!8m2!3d30.2832126!4d-97.7417518!16s%2Fg%2F11rsrdsy2r!19sChIJv7Ag7Xe1RIYRjVuypC7TQEk,RKG Roofing & Construction,5.0,3,Roofing contractor,"2021 Guadalupe St #260, Austin, TX 78705, United States","77M5+77 Austin, Texas, USA",http://www.rkgroofingandconstruction.com/,+1 737-292-4828,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qjb14z6lTpNFFGks11bL0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.81018&pitch=0&thumbfov=100,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:02.147Z,,,,
https://www.google.com/maps/place/Armadillo+Roofing+%26+Exteriors/data=!4m7!3m6!1s0x865b32cef02472df:0xc65d510a53e635ae!8m2!3d30.2967817!4d-97.721485!16s%2Fg%2F12q4tbn39!19sChIJ33Ik8M4yW4YRrjXmUwpRXcY,Armadillo Roofing & Exteriors,4.8,26,Roofing contractor,"914 E 39th St, Austin, TX 78751, United States","77WH+PC Austin, Texas, USA",http://armadilloroofing.com/,+1 512-333-7663,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPol4XeeJV8xHqCxlJoJxcBJAIL1NVKh_g33DTZNeN2tnSzAnvTnVD_4gUwQVl1u7AlbZhWMqQd77wHEz5xnRbeMca7EHvbklUSVZtZQTNeatminHTYM954qN5qxiah7HodokGBz9gCOjQ=w408-h408-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:07.153Z,,,,
https://www.google.com/maps/place/HouseCare+Services/data=!4m7!3m6!1s0x8644cb1a7ca44bc9:0x5c7ee276ac86838d!8m2!3d30.393703!4d-97.7300204!16s%2Fg%2F11fl7q1jqq!19sChIJyUukfBrLRIYRjYOGrHbiflw,HouseCare Services,,,Home health care service,,,,+1 512-225-4993,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwero-BG2DiVEeiol-uJeWoT9POIIg5efVCTvxDagy_eLmZUiSzkHLm0loUd_80iGxftPLObQr0fjx97ODjWHjHsQLm8mMuCA-ySts3pvER7lNwRXkZ8QOa05ENxvMh8AknWZV3iwjg=w408-h310-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:11.651Z,,,,
https://www.google.com/maps/place/VS+Pro+Painting/data=!4m7!3m6!1s0x8644ebba0af90233:0x175e59a86e04be2b!8m2!3d30.3235887!4d-97.7247348!16s%2Fg%2F11h37t8s5w!19sChIJMwL5CrrrRIYRK74EbqhZXhc,VS Pro Painting,4.9,292,Painter,"5555 N Lamar Blvd Suite H101, Austin, TX 78751, United States","87FG+C4 Austin, Texas, USA",https://www.vspropainting.com/,+1 737-260-5498,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoIWSsTcl4_Z8iuExIlM00Qv-TUfrL26tvt-cQJ7PcG1N6vBw5coBunpn0wh3EVnLupMDAifDRlRsgP61z2t6LEYGDs77XYOpGAmvwJKfgz1xXLiphuURQj-BaTnmFJjRCjs8n4A=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:16.583Z,,,,
https://www.google.com/maps/place/Blackhill+Restoration/data=!4m7!3m6!1s0x8644d19d4c7aaaab:0x98e490828fdb3353!8m2!3d30.5301352!4d-97.6871586!16s%2Fg%2F11twq3n9v8!19sChIJq6p6TJ3RRIYRUzPbj4KQ5Jg,Blackhill Restoration,4.9,93,Water damage restoration service,"2004 Lamar Dr Suite A, Round Rock, TX 78664, United States","G8J7+34 Round Rock, Texas, USA",http://blackhillrestoration.com/,+1 800-931-1962,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-cXtk7o6lkGEQbOTr0a4VAubWg_eN1oeNvEuzLQxfRhBYbaxL3Ta68PQnsYx9XvnLYxLdYu9LQ4OZnO2RMyRjGYklo3Tl_72YLfJO5XHDzFhDUKdkv2MxTBdMl5M-xL-LW8k=w438-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:21.332Z,,,,
https://www.google.com/maps/place/The+Wax+Shack+Auto+Detailing+Austin/data=!4m7!3m6!1s0x8644ca6aa335340b:0x2c31fe27fbe90b75!8m2!3d30.3227095!4d-97.7221766!16s%2Fg%2F1tjcpv7q!19sChIJCzQ1o2rKRIYRdQvp-yf-MSw,The Wax Shack Auto Detailing Austin,4.2,151,Car detailing service,"301 W Koenig Ln, Austin, TX 78751, United States","87FH+34 Austin, Texas, USA",http://www.thewaxshackdetailing.com/,+1 512-407-8000,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWVqxd3hK5gUJ5PyD8uC5e_aLjgmbvIbYbJ0VOw_jbTo0anK0dIoQKP8NCR3CbRoBXkjKJJgAKYUWJJBmltAhtdjslyMg6EpR1jQfC6U-U4sWU_q1-8qfGe3ybESt4tpM4S-Af=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:26.162Z,,,,
https://www.google.com/maps/place/RC+PRO+Pro+Painting+and+Repairs/data=!4m7!3m6!1s0x8644c9d44da40d91:0x1282116d9cec52c6!8m2!3d30.3199088!4d-97.6700926!16s%2Fg%2F11yfg27424!19sChIJkQ2kTdTJRIYRxlLsnG0RghI,RC PRO Pro Painting and Repairs,5.0,4,Painter,"7106 Fred Morse Dr, Austin, TX 78723, United States","889H+XX Austin, Texas, USA",https://rcpropainting-llc.com/,+1 512-804-6579,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergTubaqSTW_xoL1d14DAmNI32lZeQDuet9QAtEqaiQKn2HY1n6gMZf-Pxql60ELVE94bL76QS8PkH8OArWxYuUQW_ua91F7v0eY69LUBKL820XJrheJOTPEirxP_qRrJpGj4MzQ0c5TBc=w408-h408-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:31.177Z,,,,
https://www.google.com/maps/place/Mercury+Exteriors/data=!4m7!3m6!1s0x66a79c4fafa2b575:0x74b83f30adf623cc!8m2!3d30.3347544!4d-97.73297!16s%2Fg%2F11y1zxlq_3!19sChIJdbWir0-cp2YRzCP2rTA_uHQ,Mercury Exteriors,5.0,69,Roofing contractor,,,https://mercuryexteriors.com/,+1 512-729-7663,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVPHEQZz-kKWogWnNeg3hC-7vwVCuTKkxXgSmeyWgTDaBd5oy69eATDsP_inhYdLDBiCt0IX1UjQGuQWGfMGgFdc6deks-3D_mY6Etr2tfm6zVygNUbjTmk4LpoigJiyEgu9tk9Zuuo7g=w408-h283-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:35.835Z,,,,
https://www.google.com/maps/place/Rossmann+Repair+Group+Inc./data=!4m7!3m6!1s0x89c2599df1f192db:0x7c00ae6baafd593f!8m2!3d30.2882104!4d-97.7425615!16s%2Fg%2F1hc3d_pts!19sChIJ25Lx8Z1ZwokRP1n9qmuuAHw,Rossmann Repair Group Inc.,4.9,1850,Data recovery service,"2410 San Antonio St, Austin, TX 78705, United States","77Q4+7X Austin, Texas, USA",https://rossmanngroup.com/data-recovery-austin/,+1 512-212-9111,"Closed · Opens 10 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOUKPb7JkFwTELBy0ChRHJfMSEUIKv26krZ5lCZIBot1W5RJm0hhGKhYnqcny6cE0V2_CItVpamVGpfHytsa3hVTJts9Ehyav77k4c8AOJGNnWccTEL7QFapimIDBbHrqo-1yl=w408-h272-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:40.619Z,,,,
https://www.google.com/maps/place/Brazos+Mold+%26+Water+Restoration/data=!4m7!3m6!1s0x8644b5f13078dfd7:0xe183c216774e77a6!8m2!3d30.2686125!4d-97.7403759!16s%2Fg%2F11w8k89hrc!19sChIJ1994MPG1RIYRpndOdxbCg-E,Brazos Mold & Water Restoration,,,Home improvement store,"701 Brazos St #736, Austin, TX 78701, United States","7795+CR Austin, Texas, USA",,+1 737-367-0125,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iTcwwCqtpvFC7Tww3yhtoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.474984&pitch=0&thumbfov=100,false,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 am,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:45.323Z,,,,
https://www.google.com/maps/place/PC+Genie/data=!4m7!3m6!1s0x8644b5775f916efb:0x74b1020b8a35a128!8m2!3d30.2832782!4d-97.7415661!16s%2Fg%2F1tcxk4m3!19sChIJ-26RX3e1RIYRKKE1igsCsXQ,PC Genie,4.5,95,Computer repair service,"2025 Guadalupe St #260, Austin, TX 78705, United States","77M5+89 Austin, Texas, USA",http://www.pcgeniecomputerrepair.com/,+1 512-770-5819,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qjb14z6lTpNFFGks11bL0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.3962&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:50.024Z,,,,
https://www.google.com/maps/place/Dimensional+Roofing+%26+Diagnostics/data=!4m7!3m6!1s0x8644c9cbd92fbdc7:0xa191f23f4391658!8m2!3d30.4639326!4d-97.6640979!16s%2Fg%2F11qgylkhb1!19sChIJx70v2cvJRIYRWBY59CMfGQo,Dimensional Roofing & Diagnostics,5.0,2,Roofing contractor,,,https://dimensionalrfg.com/,+1 512-583-9580,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotlZrxUIIhC3MtEfGvRjbRurs2dJQIwMPB0nkPwBiXzHXa3EkUfWNaFruLn2-7X_w2H9QWHdUrAl3_xAlniVMAtKvfiF0PHJrZectmJL7qa768PD9sxPzQ1mmzDIB-_mx9SV15iA=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:54.928Z,,,,
https://www.google.com/maps/place/CompuPlus/data=!4m7!3m6!1s0x8644ca37c53c9bd5:0x6d961fabc6fa14b3!8m2!3d30.3238607!4d-97.7254345!16s%2Fg%2F11bxg2nbhr!19sChIJ1Zs8xTfKRIYRsxT6xqsflm0,CompuPlus,4.8,356,Computer repair service,"5555 N Lamar Blvd Suite C122, Austin, TX 78751, United States","87FF+GR Austin, Texas, USA",https://www.compuplus.shop/,+1 512-240-2606,"Closed · Opens 10 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRN_92pH4VMIJTcxPmgyYq41CUVqEZ5t9JHeLqkqWLL1B-ZrkJXAsQBxjd8A8JVU9grkT2i94pNqx9URFLnmJkEzjFOXwWMpB18mVjpFDsFzLJRxw8eCGbOBBMERbHjv0BW1H_7g=w408-h408-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:51:59.778Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Aurum+Roofing/data=!4m7!3m6!1s0x8644b7c78fb4e5cb:0x8b5ffc9c3ffd9219!8m2!3d30.4639326!4d-97.6640979!16s%2Fg%2F11j1g2w3f0!19sChIJy-W0j8e3RIYRGZL9P5z8X4s,Aurum Roofing,5.0,20,Roofing contractor,,,https://www.aurumroofing.com/,+1 512-284-5239,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3Vu07TF81lbaId6xl_GZ__4hxfFLU2U2mNEF5dPofkdBHZK7-LEjRsWVshI8pEm9kdsTjQ7XbT20pg8xIvYxIGnyqBMur6DMmAo4Kdt2qO0P9Z9HqXldzQy1AFOlz7Ac2CEd4Okc3fVqI=w408-h725-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T03:52:04.434Z,,,,
