placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/The+Bike+Spot/data=!4m7!3m6!1s0x8830f3e0f09a768d:0xf707c44262719e12!8m2!3d41.4854875!4d-81.787291!16s%2Fg%2F11shlp263g!19sChIJjXaa8ODzMIgREp5xYkLEB_c,The Bike Spot,4.9,80,Bicycle store,"13618 Detroit Ave, Lakewood, OH 44107, United States","F6P7+53 Lakewood, Ohio, USA",http://www.bikeguycleveland.com/,+1 216-712-6594,"Closed · Opens 12 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweobGyhaf3ixXOamUpOCVN2VwCaYt_UiCaWeC_nbPLDLlU-48A8nAZvy6mtHhbshHNKQYbYPaj83WfIplD-0vXw8xTegbYFsp1Gl0Xm3LmGKZKWaJAw7JL7CjpYtugYNlPEmJeH0j5LBQbx2=w408-h541-k-no,true,12–4 pm,11:30 am–6 pm,11:30 am–6 pm,11:30 am–6 pm,11:30 am–6 pm,10 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:00.438Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/Lakewood+Tree+Service/data=!4m7!3m6!1s0x8830f38c824b703d:0xc8f1bf4e6d15d21!8m2!3d41.4852269!4d-81.8067153!16s%2Fg%2F11vx5pf8j_!19sChIJPXBLgozzMIgRIV3R5vQbjww,Lakewood Tree Service,4.8,21,Tree service,"15618 Detroit Ave, Lakewood, OH 44107, United States","F5PV+38 Lakewood, Ohio, USA",https://www.lakewoodtreeservicepros.com/,+1 440-577-6331,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-jF4P2ltgJTCKITFeF7BNwugbBNBtqehQNQNfeMGy1hxvrjpXQugjHs5ohKFnU5SHqjM97byDugnWDM_inYvCvbSuSA6TstUdTIFelCj5hBrTLrJlvkVhUqbtaIyFUwWljAiM_piiZxM=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:06.007Z,,,,
https://www.google.com/maps/place/2nd+To+None+Automotive/data=!4m7!3m6!1s0x8830f1ecdfa80e2d:0xb3c02a08fb286786!8m2!3d41.4777879!4d-81.7641565!16s%2Fg%2F11vxx4x2p7!19sChIJLQ6o3-zxMIgRhmco-wgqwLM,2nd To None Automotive,4.7,7,Auto repair shop,"1953 W 112th St, Cleveland, OH 44102, United States","F6HP+48 Cleveland, Ohio, USA",,+1 216-860-3106,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepe4MTUcCw0YS8TR-8zC8XH13XSnk3f8o60JGULvChuE89JXAACalAEoe6FUCcIx-2TKACEFk6SMBE-ZjGeOEJ_vTm19trbt9-YoX5z6JtPsgLaAq6ziewGipv-Ci5CacBZViE=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:11.552Z,,,,
https://www.google.com/maps/place/Fisher+Auto+Parts/data=!4m7!3m6!1s0x8830f20fc39190a1:0xaf3b5a93f0f938f3!8m2!3d41.47679!4d-81.791296!16s%2Fg%2F1wt3p1k8!19sChIJoZCRww_yMIgR8zj58JNaO68,Fisher Auto Parts,4.7,14,Auto parts store,"14043 Madison Ave, Lakewood, OH 44107, United States","F6G5+PF Lakewood, Ohio, USA",http://www.fisherautoparts.com/,+1 216-226-4337,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vk3u84ZmgYRiWezcuNLjFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.79796&pitch=0&thumbfov=100,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:17.088Z,· Delivery,,,
https://www.google.com/maps/place/Dampers+Automotive+Services/data=!4m7!3m6!1s0x8830f1d3cc838261:0xf8ccbefedec1ddfe!8m2!3d41.4712875!4d-81.7394967!16s%2Fg%2F1tvtb_8g!19sChIJYYKDzNPxMIgR_t3B3v6-zPg,Dampers Automotive Services,4.8,138,Auto repair shop,"7981 Lorain Ave, Cleveland, OH 44102, United States","F7C6+G6 Cleveland, Ohio, USA",,+1 216-961-5333,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwWA0UlrmAj_jR2bLVW8pKl-jBIboPIEclLY2HTa5f_R7jW_gxFxNuj4YA71oJg_ZaNdqXFEv2T8B8LgtjZiKbRXKQWpVBH2QAaXCbi1_Jl_a-ji9k8Q69gkTk01mtJQDF362a=w408-h306-k-no,false,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:22.544Z,,,,
https://www.google.com/maps/place/Beat+Cycles/data=!4m7!3m6!1s0x8830f26966a178f1:0x834c17429283ecaf!8m2!3d41.485313!4d-81.8062931!16s%2Fg%2F1s048znk6!19sChIJ8XihZmnyMIgRr-yDkkIXTIM,Beat Cycles,4.9,167,Bicycle store,"15608 Detroit Ave, Lakewood, OH 44107, United States","F5PV+4F Lakewood, Ohio, USA",http://www.beatcycles.com/,+1 440-799-8788,"Closed · Opens 10 am Tue

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQLuqmpTHjPaAQsjVVjWHbMPWSvLLKJzNK2NJ8AZAkqHgD__9AWYP-c7R0x0tmroYx7_K4rtRHFnfDZEtaJFZPm8j_QrGqoQI6Rv9V2WA_hzEdPMG90E6SDbstS8gZMMtLES8=w408-h270-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:28.204Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,,
https://www.google.com/maps/place/Brand+S+Auto+Services/data=!4m7!3m6!1s0x8830f1c5a03cdda9:0x4cf361283e750163!8m2!3d41.4769309!4d-81.7471603!16s%2Fg%2F1tcty5xb!19sChIJqd08oMXxMIgRYwF1Pihh80w,Brand S Auto Services,4.4,134,Car repair and maintenance service,"9215 Madison Ave, Cleveland, OH 44102, United States","F7G3+Q4 Cleveland, Ohio, USA",,+1 216-651-5660,Open · Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephPmmz3P0jQpsXwTkCpzFgYoxSQEoxIZ7itBG-K287xq1jBHs0dVBq13_Ut3P39qn_kWREjRZD0WVsltLvDdTZKgEJIpQoMWjmgF_5kFInkfNQ694SVoz4RPHr1ZfCTulcb0s=w408-h278-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:34.202Z,,,,
https://www.google.com/maps/place/Express+Employment+Professionals/data=!4m7!3m6!1s0x8830f27071e3ef1d:0x5496be62b9fa7a1b!8m2!3d41.4780023!4d-81.811014!16s%2Fg%2F11xc_77zc!19sChIJHe_jcXDyMIgRG3r6uWK-llQ,Express Employment Professionals,4.0,45,Employment agency,"16208 Madison Ave, Lakewood, OH 44107, United States","F5HQ+6H Lakewood, Ohio, USA",https://www.expresspros.com/us-ohio-lakewood,+1 216-706-6789,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzlB4jL-Hzn6v5oEYpatKgnPX_C4RIo6-EDMu6sxa9wvPDCw1N9nSUmK6xAxHBdEmFWlX8xqm4GcJqxHO4_PLOESiqM_GZiLJ9Bc9SbxtbXBwBol6p2v933cn5wL2zzQYEobt2=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:39.535Z,,,,
https://www.google.com/maps/place/Lakewood+Refuse+Division/data=!4m7!3m6!1s0x8830f201d0352d9d:0xe5c50c89c611362f!8m2!3d41.4702745!4d-81.7788365!16s%2Fg%2F1tfsch8p!19sChIJnS010AHyMIgRLzYRxokMxeU,Lakewood Refuse Division,4.0,23,Recycling center,"12920 Berea Rd, Cleveland, OH 44111, United States","F6CC+4F Cleveland, Ohio, USA",http://lakewoodoh.gov/refuse-recycling,+1 216-252-4322,Open · Closes 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s1Z7tlNvH2ywA69FFsRSAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.9121&pitch=0&thumbfov=100,false,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:44.901Z,,,,
https://www.google.com/maps/place/Rafi+Auto+Services+Inc/data=!4m7!3m6!1s0x8830f1fade588bf5:0xdacd2948050ed89c!8m2!3d41.4735514!4d-81.7691816!16s%2Fg%2F1tdnxk3x!19sChIJ9YtY3vrxMIgRnNgOBUgpzdo,Rafi Auto Services Inc,5.0,5,Auto repair shop,"11705 Berea Rd, Cleveland, OH 44111, United States","F6FJ+C8 Cleveland, Ohio, USA",,+1 216-252-1297,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xcZCu5nD_533bANphENaqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.17804&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:48.082Z,,,,
https://www.google.com/maps/place/Smithsons+Towing/data=!4m7!3m6!1s0x8830ed3612742959:0xedeb9fee3f180d8!8m2!3d41.4573477!4d-81.7895954!16s%2Fg%2F11tn9vq4c3!19sChIJWSl0EjbtMIgR2IDx4_653g4,Smithsons Towing,5.0,803,Towing service,"3495 W 140th St, Cleveland, OH 44111, United States","F646+W5 Cleveland, Ohio, USA",https://www.facebook.com/smithsonstowing?mibextid=LQQJ4d,+1 216-450-4738,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonm6GzV9NvCcFghXHf_6fAQAe3eEaTtnB6DP1igGhOjmg4tYv1sp-qzghY8gti-cPLr28necrrLIqxehixsiCO6Wbwxf4i_tkb7dRy-tpzKoKXjG_KEmrvymQ7fhGueJm5fZ1ZCWssQxZM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:53.448Z,,,,
https://www.google.com/maps/place/Madison+Ave+Car+Wash/data=!4m7!3m6!1s0x8830f1f09434f6b3:0x27ce488319865475!8m2!3d41.47721!4d-81.7716733!16s%2Fg%2F1td0h4cd!19sChIJs_Y0lPDxMIgRdVSGGYNIzic,Madison Ave Car Wash,4.6,301,Car wash,"11832 Madison Ave, Lakewood, OH 44107, United States","F6GH+V8 Lakewood, Ohio, USA",https://www.madisonavecarwash.com/,+1 216-221-1255,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHhSFY2E7nStIrbXyYN2eSVuewlIghnZNicJk2UPRZ8bLRlHuLEY0CS2UQ74m4JSVK2Rupfv9kxpdrxTbFrEEjL_hWvqwh6Y8iVPExmxQ3iyC7Klfe9wqF-cyoXX1YN3Kemc194w=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:22:59.126Z,,,,
https://www.google.com/maps/place/Sunoco/data=!4m7!3m6!1s0x8830f2705ac33355:0x27924f66b71a2a02!8m2!3d41.4770328!4d-81.8096689!16s%2Fg%2F1262s7y6j!19sChIJVTPDWnDyMIgRAioat2ZPkic,Sunoco,4.1,39,Gas station,"16016 Hilliard Rd, Lakewood, OH 44107, United States","F5GR+R4 Lakewood, Ohio, USA",https://www.sunoco.com/,+1 216-228-4300,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXJjUM_K8pVo_QSm22FqOTvdbLmQBeo707cU9GVgCm_r16AAxTqLutfOx3B81Vb-CTE4gCJQSxL3mCxShLTn6mk71xu09hu5lkg3aHBuWpPN6HlyCX53V7_7Pu_fOrKbQQZoBY=w427-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:04.242Z,· Diesel fuel,,,
https://www.google.com/maps/place/Luster+Road+Side+Assistance/data=!4m7!3m6!1s0x8830f108f381133f:0x19f91a2ed269cc2c!8m2!3d41.467446!4d-81.7465073!16s%2Fg%2F11mw0rscnv!19sChIJPxOB8wjxMIgRLMxp0i4a-Rk,Luster Road Side Assistance,5.0,6,Mechanic,"3167 W 92nd St, Cleveland, OH 44102, United States","F783+X9 Cleveland, Ohio, USA",,+1 216-432-8955,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepS0P8l14-_aQUCvRbF2KGbNM-lQAFs6_PnMuI3VvXjoQpPs5zXa3B3d-qLEzhRIj0Iky_in0jtRqQsQCKFmaady4Di6IDq1kqJ035JzQ-PrKYekOqN82uuct0gaB58ci2cblE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:09.624Z,,,,
https://www.google.com/maps/place/Circle+Automotive+LLC/data=!4m7!3m6!1s0x8830f1cd555e0837:0x3af3d343172c58ac!8m2!3d41.4737587!4d-81.7350916!16s%2Fg%2F1thksblb!19sChIJNwheVc3xMIgRrFgsF0PT8zo,Circle Automotive LLC,4.8,86,Auto repair shop,"2122 W 73rd St, Cleveland, OH 44102, United States","F7F7+GX Cleveland, Ohio, USA",,+1 216-631-0444,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxAzPhj8lrfl62H6ZOacWuiShzHrXvRy-LBfMpg4fYQct65hO-SwiFh5q8h2r9zgNQyChZoqq_hOBXADFO30aBB3MC5UPkw5OBoHg1OR_iCG4PT0lytUTo1WLBeIKX1DSeDyF8=w532-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:14.844Z,,,,
https://www.google.com/maps/place/Cleveland+Auto+Nation+Inc/data=!4m7!3m6!1s0x8830ef6727ffd15b:0x319d795d4518f51c!8m2!3d41.4567797!4d-81.7692627!16s%2Fg%2F11h5ndg1l3!19sChIJW9H_J2fvMIgRHPUYRV15nTE,Cleveland Auto Nation Inc,4.5,134,Used car dealer,"3540 W 117th St, Cleveland, OH 44111, United States","F64J+P7 Cleveland, Ohio, USA",https://clevelandautonation.com/,+1 216-889-4400,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep57Rs-tB3CV1_oc4VNLM8KiEs4pUYEMzNfwAlEEiM3CPpccXRw--oocYcWRZfX_B8Riq3APcTJQrALIWK1Thb26Lzn2spJ-rjmjpYmU0QnywkSdPlAmDxmnXSN9dPVt3KFt9To=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:20.458Z,,,,
https://www.google.com/maps/place/Sgt.+Clean+Car+Wash/data=!4m7!3m6!1s0x8830f39636934813:0x1f4e93211cfc7892!8m2!3d41.4823595!4d-81.8262961!16s%2Fg%2F11kh6w1zbz!19sChIJE0iTNpbzMIgRknj8HCGTTh8,Sgt. Clean Car Wash,4.0,246,Car wash,"18425 Detroit Ave, Lakewood, OH 44107, United States","F5JF+WF Lakewood, Ohio, USA",https://sgtclean.com/,+1 440-672-6609,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoE3fzvUTaLtvQXaI6pq2ccQCf0rZH6Sps93IA86Ro6wxIqzLpO-Oc5FsWQ962m8IqtAFYgXXHuPDJTEPqMH32YiIcJ1fka8IIvyKoFDNvLZWfr3JQfQYDyfK3FmzYmfjWGsbiP=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:25.823Z,,,,
https://www.google.com/maps/place/Upcycles+Bike+Shop/data=!4m7!3m6!1s0x8830f1df1aee6caf:0xf335f9b9b0126ffb!8m2!3d41.4668899!4d-81.7532443!16s%2Fg%2F1hf48k29m!19sChIJr2zuGt_xMIgR-28SsLn5NfM,Upcycles Bike Shop,4.8,103,Bicycle store,"10001 Lorain Ave, Cleveland, OH 44111, United States","F68W+QP Cleveland, Ohio, USA",http://www.upcyclesbikes.com/,+1 216-334-2453,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw1aIVOC-i8MKY8Z30IYZ84G5QWmrjCBjceCJ9CDC-LNThNAcbmkwpzN4nQfYF6wYATY0ypz4_6SYc72s4PGkGoaEUKlyWLEnxulWAGo0C1zndIhP31JQLSLEY2b7G4G9Zqtso=w408-h306-k-no,true,10 am–6 pm,Closed,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:31.171Z,· In-store shopping,,true,
https://www.google.com/maps/place/Auto+Expo+USA/data=!4m7!3m6!1s0x8830ee02e0d81aab:0x2155e578f6f2519d!8m2!3d41.4638855!4d-81.7693566!16s%2Fg%2F1tkf1mhq!19sChIJqxrY4ALuMIgRnVHy9njlVSE,Auto Expo USA,4.7,253,Used car dealer,"3250 W 117th St, Cleveland, OH 44111, United States","F67J+H7 Cleveland, Ohio, USA",http://www.autoexpousa.net/,+1 216-889-3000,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMlrcFHRs0nqxGkP0od0qhQt6fcKG76GgJR0izLoRCuZt-EdxATYyjIWGQ13D9DOpDniYfnCSmE6hhDicx470Zh8ppVzyODHAOYApYSzQjhQr5pinYWPfBHX1WTbFQelhkaBN68RAZG-Sz=w408-h302-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:36.594Z,· In-store shopping · Delivery,,,
https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x8830f20a51082863:0x161928fa50b2b6b7!8m2!3d41.4702856!4d-81.7970872!16s%2Fg%2F1tg7snrp!19sChIJYygIUQryMIgRt7ayUPooGRY,Enterprise Rent-A-Car,4.4,509,Car rental agency,"2285 Warren Rd, Lakewood, OH 44107, United States","F6C3+45 Lakewood, Ohio, USA",https://www.enterprise.com/en/car-rental-locations/us/oh/lakewood-ohio-3904.html?mcid=yext:245709,+1 216-529-1100,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUn1xxVhx-S-tDj9N32nMOGY9uvsGp_E7fctbArjd9tz4UHoWUzkJziR4ROLQrJNvLGg0xbeVEHv0q9PxWdOLqW6z02FVBBWWjT-I2mxx1XU9RNX6JtbCLHzTmxdFhUTLIwBYC=w408-h307-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:42.277Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Sunoco/data=!4m7!3m6!1s0x8830f26b3e8fdeed:0x3f5fbb4f380df05e!8m2!3d41.4769226!4d-81.7899385!16s%2Fg%2F1pwfbtmfh!19sChIJ7d6PPmvyMIgRXvANOE-7Xz8,Sunoco,4.0,23,Gas station,"14005 Madison Ave, Lakewood, OH 44107, United States","F6G6+Q2 Lakewood, Ohio, USA",https://www.sunoco.com/,+1 216-521-3017,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTX_ykWJ7IsGdMyIPb8yOtRw-UmtsylxsyILTInqBrz9G99K9imrIxyVyFZC3hnMRQYobhOsKYuHC-2WjbwvJP4eyeBOU5xainzcEb5Fu3FKxCEuVu0Pn6Gk1UpKbKVPdNdPTJ=w427-h240-k-no,true,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,8 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:47.681Z,· Diesel fuel,,,
https://www.google.com/maps/place/Ziegler+Tire/data=!4m7!3m6!1s0x8830e4f233cfc10f:0x96773bf218694b8!8m2!3d41.4577657!4d-81.7436423!16s%2Fg%2F1yg6ngqh3!19sChIJD8HPM_LkMIgRuJSGIb9zZwk,Ziegler Tire,4.5,82,Tire shop,"8500 Clinton Rd, Brooklyn, OH 44144, United States","F754+4G Brooklyn, Ohio, USA",http://www.zieglertire.com/,+1 216-961-6730,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTaMhIkYpGOhdBocd0RRGqcS9ercBxZpjiDkz134pswc3yU8DukHoXZiNYa00aHU38NoMHMaVOKos0VulxAQ9qnOwHIckcZa275ZQ2sY1Iq_Dit-bE4WM5MNJJtbY481JJN7urGA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:52.756Z,,,,
https://www.google.com/maps/place/Cheap+Roadside+Assistance/data=!4m7!3m6!1s0x8830f1e2c83d12f1:0x745b309614af6db2!8m2!3d41.2371723!4d-81.7358205!16s%2Fg%2F11fn5st4d5!19sChIJ8RI9yOLxMIgRsm2vFJYwW3Q,Cheap Roadside Assistance,4.8,261,Towing service,,,http://cheapassistance.com/,+1 216-339-2672,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSDbh5S-d-4_uQkJbgvM4yFKlxqxO2uq6G0mE5wnMw97KgbXHTB2r2QQK9HPKVMRNYZg-AzlYoIlAqkNa0bg9hE6Bd05MTJVoNhwO4vvfTE1YY4JdwYyKSwz7VRuf45pzE3_kLhA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:23:57.976Z,,,,
https://www.google.com/maps/place/All+Scrap+Salvage+Co+Inc/data=!4m7!3m6!1s0x8830edefbff9922b:0x48ff859d2ca22192!8m2!3d41.4566806!4d-81.7906184!16s%2Fg%2F1tf1pg_9!19sChIJK5L5v-_tMIgRkiGiLJ2F_0g,All Scrap Salvage Co Inc,4.5,106,Recycling center,"3550 W 140th St, Cleveland, OH 44111, United States","F645+MQ Cleveland, Ohio, USA",http://allscrapsalvageco.com/,+1 216-941-7100,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIoqgCtUlDV2sh7V-pJdbD4_jF6EP_tLJlqczz7awCcpMXxZZZ7sxFiLVPCjPCrL4k9vrKseKarKUEIAWIYU6hlFS05xgIT8L0Ctny3c8tpq9Tx08ilnHvtotBENUFxUL9x7w3=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lakewood+Cleveland+OH/@41.4819932,-81.7981908,14z",2026-03-23T15:24:03.581Z,,,,
https://www.google.com/maps/place/Downtown+Safeway+Tire+and+Car+Care/data=!4m7!3m6!1s0x8830fa487acb6223:0x522f9f6bdf5d9fc5!8m2!3d41.5159484!4d-81.6581007!16s%2Fg%2F1tfln224!19sChIJI2LLekj6MIgRxZ9d32ufL1I,Downtown Safeway Tire and Car Care,3.8,347,Auto repair shop,"4623 Superior Ave, Cleveland, OH 44103, United States","G88R+9Q Cleveland, Ohio, USA",https://safewaytire.biz/,+1 216-881-1737,"Open · Closes 5 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFT64QjSCn3wrsl-qKYEQi46h0-6ZktkyNxL-RD8fhH-0GuR-kp7fVXFpmEYXCaJZmamxaV3OfUcwyenmbww83sZdWdYfPs2zTjlx-lL_f9mRWQzyvsVMNuOE0zxnCoVujDjY1OV1zptFB=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Ohio+City+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:24:24.477Z,,,,
