placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Hemostasis+%26+Thrombosis+Center+at+OHSU/data=!4m7!3m6!1s0x54cf7a7767400001:0x7ce45387b820b3fe!8m2!3d45.4978355!4d-122.6860452!16s%2Fg%2F11gh2r71fp!19sChIJAQBAZ3d6z1QR_rMguIdT5Hw,Hemostasis & Thrombosis Center at OHSU,,,Medical clinic,"OHSU Doernbecher Children's Hospital, 700 SW Campus Dr 7th Floor, Portland, OR 97239, United States","F8X7+4H Portland, Oregon, USA",https://www.ohsu.edu/doernbecher/ohsu-hemostasis-and-thrombosis-center?utm_source=gmb&utm_medium=organic&utm_content=clinic_doernbecher_HTC,+1 503-494-8716,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPtz0lIFKYqV1yqj1sJi2zLY0s4S4ioJjS5PrW6=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:00.654Z,,,
https://www.google.com/maps/place/Portland+Myofascial+Release/data=!4m7!3m6!1s0x54950b9436370383:0xc322c0461b180d51!8m2!3d45.4855092!4d-122.6749289!16s%2Fg%2F11h585xndh!19sChIJgwM3NpQLlVQRUQ0YG0bAIsM,Portland Myofascial Release,5.0,20,Physical therapy clinic,"5200 S Macadam Ave #300, Portland, OR 97239, United States","F8PG+62 Portland, Oregon, USA",http://portlandmfr.com/,+1 503-446-4226,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMumO1flGr9SlwzUyez4VIPDa5TUimdFomeRrtf=w408-h286-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:05.645Z,,,
https://www.google.com/maps/place/Insights+to+Health/data=!4m7!3m6!1s0x54950b72b79c66df:0x68c3e2d2ed65224c!8m2!3d45.466509!4d-122.707323!16s%2Fg%2F1td_4x40!19sChIJ32act3ILlVQRTCJl7dLiw2g,Insights to Health,3.4,17,Medical clinic,"2929 SW Multnomah Blvd UNIT 302, Portland, OR 97219, United States","F78V+J3 Portland, Oregon, USA",http://www.insightstohealth.net/,+1 503-501-5001,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM9aKUZWuux7txBxOePZaAjqk0qjI8h6JyUWNCx=w408-h612-k-no,false,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:10.594Z,,,
https://www.google.com/maps/place/Therapy+Gone+to+the+Dogs/data=!4m7!3m6!1s0x54950b73676b7bf9:0x3192f1625da23984!8m2!3d45.4888467!4d-122.674025!16s%2Fg%2F1tgd670q!19sChIJ-XtrZ3MLlVQRhDmiXWLxkjE,Therapy Gone to the Dogs,5.0,1,Mental health service,"4800 S Macadam Ave # 340, Portland, OR 97239, United States","F8QG+G9 Portland, Oregon, USA",http://www.therapygonetothedogs.org/,+1 503-764-9508,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eb0kZDNk7bvDGnBImcapfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.78501&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:13.784Z,,,
https://www.google.com/maps/place/Groundbreaking+Health/data=!4m7!3m6!1s0x549573881684faeb:0xdc325212f60f35ae!8m2!3d45.4907005!4d-122.6756224!16s%2Fg%2F11g0msjzl2!19sChIJ6_qEFohzlVQRrjUP9hJSMtw,Groundbreaking Health,5.0,8,Medical clinic,"224 S Hamilton St Suite 203, Portland, OR 97239, United States","F8RF+7Q Portland, Oregon, USA",http://www.groundbreakingclinic.com/,+1 503-305-9385,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOePv2w7IAgImYsSJeb548oqB0BrdnOMZyHses=w434-h240-k-no,true,Closed,10 am–4:30 pm,3–7 pm,10 am–4:30 pm,10 am–5 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:18.606Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Carewell+LLC/data=!4m7!3m6!1s0x5495a74b30aa8f25:0x89acb8eba5928ad0!8m2!3d45.4653763!4d-122.6633675!16s%2Fg%2F1ptxc680f!19sChIJJY-qMEunlVQR0IqSpeu4rIk,Carewell LLC,,,Counselor,"205 SE Spokane St #358, Portland, OR 97202, United States","F88P+5M Portland, Oregon, USA",https://carewellportland.com/,+1 917-370-2358,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nTE0Lss4F3JvJ3DhnHvdSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.2445&pitch=0&thumbfov=100,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:23.453Z,,,
https://www.google.com/maps/place/Krishna+Avalon+Wellness/data=!4m7!3m6!1s0x5495a74c433fec0b:0xa1db4eaa156afbf7!8m2!3d45.4808816!4d-122.6745945!16s%2Fg%2F11xrvpx2z!19sChIJC-w_Q0ynlVQR9_tqFapO26E,Krishna Avalon Wellness,5.0,62,Life coach,"5916 S Hood Ave, Portland, OR 97239, United States","F8JG+95 Portland, Oregon, USA",https://www.krishnaavalon.com/,+1 503-522-2872,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPNpTD61hohhcFlP8Afu9bh7N_s5g1tpyw8Gs1b=w408-h574-k-no,true,Closed,10 am–6 pm,Closed,10 am–6 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:28.585Z,,,
"https://www.google.com/maps/place/NW+Creative+Counseling,+LLC/data=!4m7!3m6!1s0x549574d80ad0e93b:0xb37b46388a9ad1c2!8m2!3d45.4648938!4d-122.6526495!16s%2Fg%2F11bzx1zy2l!19sChIJO-nQCth0lVQRwtGaijhGe7M","NW Creative Counseling, LLC",5.0,1,Psychotherapist,"8050 SE 13th Ave Suite 206, Portland, OR 97202, United States","F87W+XW Portland, Oregon, USA",http://www.nwcreativecounseling.com/,+1 503-444-9948,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOmB6Uwsir51DKd5ETT0T2UYFEGMqCnHtI3YSNq=w426-h240-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,11 am–7 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:33.489Z,,,
https://www.google.com/maps/place/Acupuncture+For+Wellness/data=!4m7!3m6!1s0x549574d8d027a4a1:0x73ec2f186c65d9a7!8m2!3d45.4403918!4d-122.6395456!16s%2Fg%2F1tl9m8wq!19sChIJoaQn0Nh0lVQRp9llbBgv7HM,Acupuncture For Wellness,5.0,22,Acupuncture clinic,"2100 SE Lake Rd suite 3, Milwaukie, OR 97222, United States","C9R6+55 Milwaukie, Oregon, USA",https://www.acupunctureforwellness.net/,+1 503-786-0771,Closed ⋅ Opens 2 pm Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BcTeg4Jzc2aTS2v9n1TGNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.86641&pitch=0&thumbfov=100,true,Closed,2–7 pm,9 am–7 pm,9 am–2 pm,2–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:38.979Z,,,
"https://www.google.com/maps/place/Rachael+Ringwood+LCSW,+LLC/data=!4m7!3m6!1s0x549574d80ac937d1:0x91630f567ff7fbd!8m2!3d45.4441303!4d-122.6415762!16s%2Fg%2F11gcm56hsl!19sChIJ0TfJCth0lVQRvX__Z_UwFgk","Rachael Ringwood LCSW, LLC",5.0,3,Mental health service,"10883 SE Main St #204, Portland, OR 97222, United States","C9V5+M9 Portland, Oregon, USA",http://rootedinwisdom.org/,+1 385-743-1725,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VCrvlyDYbV8b3NMHdDmk6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.2803&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:43.797Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Rehab+Without+Walls+-+Portland,+Oregon/data=!4m7!3m6!1s0x5495094e830442cf:0x104e57f0e7253692!8m2!3d45.4892438!4d-122.671811!16s%2Fg%2F1tfd6pbc!19sChIJz0IEg04JlVQRkjYl5_BXThA","Rehab Without Walls - Portland, Oregon",3.9,30,Rehabilitation center,"4640 S Macadam Ave Ste. 90, Portland, OR 97239, United States","F8QH+M7 Portland, Oregon, USA",https://www.rehabwithoutwalls.com/location/rehab-without-walls-portland-oregon/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 503-292-0765,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOkhqJVldD0WwTSTt33kYhzNrbyyMfQaxpt4LCf=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:48.862Z,,,
https://www.google.com/maps/place/Shalena+Havens+Acupuncture/data=!4m7!3m6!1s0x5495752825102239:0x1fff83e2cb318244!8m2!3d45.4434298!4d-122.6405284!16s%2Fg%2F1260dk_gz!19sChIJOSIQJSh1lVQRRIIxy-KD_x8,Shalena Havens Acupuncture,5.0,12,Acupuncture clinic,"2025 SE Jefferson St #106, Milwaukie, OR 97222, United States","C9V5+9Q Milwaukie, Oregon, USA",http://www.jadedragonflyacupuncture.org/,,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNGZ-lgpQrwJUnFJO78c0h3Me9RXFo5pDWz3jRJ=w426-h240-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:53.916Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Sellwood+Podiatry/data=!4m7!3m6!1s0x54950ac34942efc1:0xdd100edcc9b4a2eb!8m2!3d45.4849236!4d-122.6377691!16s%2Fg%2F1ptvqhkdz!19sChIJwe9CScMKlVQR66K0ydwOEN0,Sellwood Podiatry,5.0,75,Medical clinic,"5225 SE 28th Ave, Portland, OR 97202, United States","F9M6+XV Portland, Oregon, USA",http://www.sellwoodpodiatry.com/,+1 503-235-8594,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPxWEyiLfIvhD2Nfmpg5XBFsGZqVXfKsKDCjCCG=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T00:59:59.161Z,,,
https://www.google.com/maps/place/G%26H+Healthcare+Inc/data=!4m7!3m6!1s0x54950b0ff803aa85:0x41c12cd763a57e7e!8m2!3d45.4705028!4d-122.69312!16s%2Fg%2F11y2cld_bx!19sChIJhaoD-A8LlVQRfn6lY9cswUE,G&H Healthcare Inc,5.0,20,Medical clinic,"1340 SW Bertha Blvd Suite 103, Portland, OR 97219, United States","F8C4+6Q Portland, Oregon, USA",https://www.gandhhealthcare.com/contact,+1 888-984-7277,Closed ⋅ Opens 11 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohS1F59WC44HezIl7-K2dU4W5Ekde0kSatvWmKv21QwT9s1epS3WJz-MZPdzXGh-ST_0g4ZDXAp4aSA3P4cbcfIg9_cmZ2eQ8xF1lKUNH5ME6W5F4iXPwHrq5e08sCmXHpdFLP=w408-h306-k-no,true,Closed,11 am–3 pm,11 am–3 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:04.115Z,,,
https://www.google.com/maps/place/Epiphany+Counseling+Services/data=!4m7!3m6!1s0x54950b88c27b41b9:0x718beb78d4898569!8m2!3d45.4758003!4d-122.6972462!16s%2Fg%2F11jcl13b69!19sChIJuUF7wogLlVQRaYWJ1Hjri3E,Epiphany Counseling Services,5.0,1,Mental health clinic,"1820 S Vermont St Suite J, Portland, OR 97219, United States","F8G3+84 Portland, Oregon, USA",https://epiphanypdx.com/,+1 503-889-0985,,true,https://lh3.googleusercontent.com/p/AF1QipNCPkI_CzGrPZkyBJZm46Oxz-WE0H5BT5fu0216=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:06.901Z,,,
https://www.google.com/maps/place/Hive+Mind+Medicine/data=!4m7!3m6!1s0x54950b0032c5f65b:0xb6a5ec45440c0817!8m2!3d45.4888467!4d-122.674025!16s%2Fg%2F11j8z1gwvz!19sChIJW_bFMgALlVQRFwgMREXspbY,Hive Mind Medicine,4.5,4,Medical clinic,"By appointment only, 4800 S Macadam Ave #306, Portland, OR 97239, United States","F8QG+G9 Portland, Oregon, USA",http://hmmpdx.com/,+1 503-224-0443,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipObgvTYfEiqw4GYuCLIwmAB7Mlulv8ePsvCpWv7=w408-h544-k-no,true,Closed,9 am–12 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:11.838Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Lotus+Heart+Counseling,+LLC/data=!4m7!3m6!1s0x549509f12550976d:0x964b962aa5442804!8m2!3d45.4692506!4d-122.6787232!16s%2Fg%2F11c58p4jd7!19sChIJbZdQJfEJlVQRBChEpSqWS5Y","Lotus Heart Counseling, LLC",3.7,3,Psychotherapist,"7601 SW Brier Pl, Portland, OR 97219, United States","F89C+PG Portland, Oregon, USA",http://www.suepeasebanitt.com/,+1 503-869-0314,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PM0LTg4PyZh0ny807AxWFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.8445&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:14.820Z,,,
https://www.google.com/maps/place/Man+Up+-+spa+for+men/data=!4m7!3m6!1s0x549509529ed7261d:0x63ff08c628152894!8m2!3d45.4775982!4d-122.6990308!16s%2Fg%2F11qmn70pjr!19sChIJHSbXnlIJlVQRlCgVKMYI_2M,Man Up - spa for men,5.0,117,Waxing hair removal service,"6444 SW Capitol Hwy 2nd floor, Portland, OR 97239, United States","F8H2+29 Portland, Oregon, USA",http://manup.llc/,+1 503-810-1581,"Closed ⋅ Opens 11 am Mon

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOyoGFNdoFtuvqdxEIwvEEVJfM_-saNH9QRizGi=w408-h306-k-no,true,Closed,11 am–7 pm,11 am–7 pm,Closed,11 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:19.952Z,Identifies as women-owned,,
https://www.google.com/maps/place/Reverent+Relational+Therapy/data=!4m7!3m6!1s0x54950bbc2e59c53d:0x21ddade7df31af1f!8m2!3d45.4654034!4d-122.6634246!16s%2Fg%2F11vps0n7kb!19sChIJPcVZLrwLlVQRH68x3-et3SE,Reverent Relational Therapy,,,Mental health service,"205 SE Spokane St ste 346, Portland, OR 97202, United States","F88P+5J Portland, Oregon, USA",https://reverenttherapy.com/,+1 503-728-8224,Closed ⋅ Opens 12 pm Mon,,https://lh3.googleusercontent.com/p/AF1QipOF1MRBhH4Ccsy_2PtDaiXyLGs0-SaJa7dS8-27=w408-h311-k-no,true,Closed,12–6 pm,10 am–6 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:24.749Z,,,
https://www.google.com/maps/place/Affinity+Counseling+and+Hypnosis/data=!4m7!3m6!1s0x54950b055a8730ed:0x43228081faad3369!8m2!3d45.4705367!4d-122.6924058!16s%2Fg%2F1hc13971v!19sChIJ7TCHWgULlVQRaTOt-oGAIkM,Affinity Counseling and Hypnosis,5.0,1,Psychotherapist,"1306 SW Bertha Blvd, Portland, OR 97219, United States","F8C5+62 Portland, Oregon, USA",http://www.affinitycounselingandhypnosis.com/,+1 503-293-1811,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO9CC6ycXc_1Aufx4qH06jpoo5Gbj-PMWwh4UEE=w426-h240-k-no,true,Closed,10 am–8 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:29.684Z,,,
https://www.google.com/maps/place/Therapy+In+The+Forest/data=!4m7!3m6!1s0x54950b0fde7e7973:0xd16f9e64f692db00!8m2!3d45.4934771!4d-122.6821702!16s%2Fg%2F11j11dgpdw!19sChIJc3l-3g8LlVQRANuS9mSeb9E,Therapy In The Forest,5.0,2,Physical therapy clinic,"4120 SW 4th Ave, Portland, OR 97239, United States","F8V9+94 Portland, Oregon, USA",http://jeannettetherapy.com/,+1 971-985-8158,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPcijYEIACDa2lRM3-lopyPfTkAjr-3L7tasXtJ=w725-h240-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:34.611Z,Identifies as women-owned,,
https://www.google.com/maps/place/Mosaic+Wellness/data=!4m7!3m6!1s0x83d95fc88adc0893:0xbc165f2293c2ba81!8m2!3d45.4689742!4d-122.7086628!16s%2Fg%2F11kj11vm2m!19sChIJkwjcishf2YMRgbrCkyJfFrw,Mosaic Wellness,5.0,6,Chinese medicine clinic,"7642 SW Capitol Hwy, Portland, OR 97219, United States","F79R+HG Portland, Oregon, USA",http://www.mosaicwellnesspdx.com/,,Closed ⋅ Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D7IVzTHCQBlkxlSLbACnXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.29414&pitch=0&thumbfov=100,true,Closed,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:39.564Z,,,
"https://www.google.com/maps/place/Pacific+Premier+Group,+PC/data=!4m7!3m6!1s0x54950a0fb68b1b29:0xca2587b08bcb0baf!8m2!3d45.488329!4d-122.6731023!16s%2Fg%2F1q69nwngq!19sChIJKRuLtg8KlVQRrwvLi7CHJco","Pacific Premier Group, PC",4.6,9,Mental health clinic,"4730 S Macadam Ave Ste 201, Portland, OR 97239, United States","F8QG+8Q Portland, Oregon, USA",http://www.pacificpremiergroup.com/,+1 503-278-5665,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qF-sZEUI1LEc4rtJ6Qbkkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.61696&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:44.942Z,,,
https://www.google.com/maps/place/Scott+Thomas+Alvord/data=!4m7!3m6!1s0x54950adee37cac5f:0x13dbecfa28f27158!8m2!3d45.4654691!4d-122.6634041!16s%2Fg%2F11kjq648q9!19sChIJX6x8494KlVQRWHHyKPrs2xM,Scott Thomas Alvord,5.0,2,Psychologist,"205 SE Spokane St #300, Portland, OR 97202, United States","F88P+5J Portland, Oregon, USA",,+1 888-684-2779,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nTE0Lss4F3JvJ3DhnHvdSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.81033&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:47.735Z,,,
https://www.google.com/maps/place/Legacy-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x54957355109b23bd:0xb76bdaaed7051af2!8m2!3d45.433545!4d-122.702237!16s%2Fg%2F11cn9tlk71!19sChIJvSObEFVzlVQR8hoF167aa7c,Legacy-GoHealth Urgent Care,4.3,396,Urgent care center,"3 Monroe Pkwy Ste X, Lake Oswego, OR 97035, United States","C7MX+C4 Lake Oswego, Oregon, USA",https://www.gohealthuc.com/legacy/locations/lake-oswego?utm_source=gmb&utm_medium=organic&utm_content=legacy-lakeoswego,+1 503-676-3748,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipOCLdoiztP-_oJOCtCCiqLSFNbR2XJHB7Tex6Ch=w408-h276-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:52.734Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Ronald+L.+Attrell,+LCSW/data=!4m7!3m6!1s0x54950aeb5178570d:0xec40a2688265d0a9!8m2!3d45.4781847!4d-122.6490123!16s%2Fg%2F11c5_v2wf5!19sChIJDVd4UesKlVQRqdBlgmiiQOw","Ronald L. Attrell, LCSW",,,Psychotherapist,"6124 SE Milwaukie Ave B, Portland, OR 97202, United States","F9H2+79 Portland, Oregon, USA",,+1 310-750-7334,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=316LboU0qMZUwQ2XWPE6fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.85065&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:00:55.343Z,,,
https://www.google.com/maps/place/Huma+Physical+Therapy/data=!4m7!3m6!1s0x54950b7709070f2f:0x18f037207b06b9b9!8m2!3d45.4969166!4d-122.6486118!16s%2Fg%2F11vshfrd37!19sChIJLw8HCXcLlVQRubkGeyA38Bg,Huma Physical Therapy,5.0,26,Physical therapy clinic,"1625 SE Lafayette St, Portland, OR 97202, United States","F9W2+QH Portland, Oregon, USA",https://www.humaphysicaltherapy.com/,+1 503-208-6617,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-37Ce56hZLVlGjBCxLhxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.83066&pitch=0&thumbfov=100,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:01:00.225Z,,,
https://www.google.com/maps/place/Whittemore+Family+Dentistry/data=!4m7!3m6!1s0x54950adb1427fcff:0x5d29d92adc05bd98!8m2!3d45.4653696!4d-122.6528357!16s%2Fg%2F11g6_wbm96!19sChIJ__wnFNsKlVQRmL0F3CrZKV0,Whittemore Family Dentistry,5.0,294,Dental clinic,"8040 SE 13th Ave, Portland, OR 97202, United States","F88W+4V Portland, Oregon, USA",http://www.whittemoredental.com/,+1 503-272-6631,Closed ⋅ Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPnpJkQGrYx282Qc26fqO3jTNaaRoyr2uFlmc5O=w408-h272-k-no,true,Closed,Closed,10 am–7 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:01:05.494Z,,,
https://www.google.com/maps/place/Inner+Way+Wellness/data=!4m7!3m6!1s0x5495a11c91577653:0x173b1c6f84f3f97f!8m2!3d45.4977427!4d-122.6076703!16s%2Fg%2F11w7kxt5d_!19sChIJU3ZXkRyhlVQRf_nzhG8cOxc,Inner Way Wellness,5.0,10,Acupuncture clinic,"5311 SE Powell Blvd suite 202, Portland, OR 97206, United States","F9XR+3W Portland, Oregon, USA",https://innerwaywellness.com/,+1 503-568-1862,Closed ⋅ Opens 2:30 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipORlyJ7837wd2B8Bb8NbKAcEpXSGFQ9LXi-IlPe=w408-h612-k-no,true,Closed,Closed,2:30–7 pm,10:30 am–6:30 pm,Closed,10 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sellwood-Moreland+Portland+OR/@45.4643265,-122.653008,14z",2025-09-29T01:01:10.559Z,LGBTQ+ friendly,,
