placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/Health+Spa+Napa+Valley/data=!4m7!3m6!1s0x808450bc3a2fdd51:0x6e505173506a7d56!8m2!3d38.5030807!4d-122.465385!16s%2Fg%2F12lvwc659!19sChIJUd0vOrxQhIARVn1qUHNRUG4,Health Spa Napa Valley,4.6,76,Day spa,"1030 Main St, St Helena, CA 94574, United States","GG3M+6R St Helena, California, USA",http://www.napavalleyspa.com/,+1 707-967-8800,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOFp2b9BGiKs-mpg1UMaiSz0fkuju7psEm8zJ4=w408-h272-k-no,true,7 am–7 pm,5:30 am–8 pm,5:30 am–8 pm,5:30 am–8 pm,5:30 am–8 pm,5:30 am–8 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:44:49.867Z,,,"Chic facility with wet & dry spa treatments, plus a lap pool, fully equipped gym & drop-in classes.",
"https://www.google.com/maps/place/Duncan+Dermatology,+A+Golden+State+Dermatology+Affiliate/data=!4m7!3m6!1s0x808450980573df11:0xb9cce838b7ea46a2!8m2!3d38.5059984!4d-122.4699046!16s%2Fg%2F1thbwwwm!19sChIJEd9zBZhQhIARokbqtzjozLk","Duncan Dermatology, A Golden State Dermatology Affiliate",4.9,213,Dermatologist,"1104 Adams St # 201, St Helena, CA 94574, United States","GG4J+92 St Helena, California, USA",https://www.duncandermatology.com/?y_source=1_MTAwNDU1MTA4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 707-967-0800,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNDERUTWvyaKte6de76IMXPR96eDT6ClaPUwxE_=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:44:55.333Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Meadowood+Napa+Valley/data=!4m10!3m9!1s0x80845a0cff5dcc35:0x71231a264eae936b!5m2!4m1!1i2!8m2!3d38.5208852!4d-122.4636024!16s%2Fg%2F1hc21vf4l!19sChIJNcxd_wxahIARa5OuTiYaI3E,Meadowood Napa Valley,4.7,498,,"900 Meadowood Ln, St Helena, CA 94574, United States","GGCP+9H St Helena, California, USA",https://meadowood.com/?utm_source=local&utm_medium=organic&utm_campaign=website_link,+1 707-531-4788,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGGGJLQ-TTCoyf_938NywSZCWzCo66RbJdXkUGQeBoBtUvNFYamAINQMbt0ManoEIXrLhMNM8rApfqHq3at49yjN63S-0_3-DhxvERV-0vvYOdmaTkQ8gsVOYyHRPjaqWM2VjBtMcJ3wvI2kNxO8QDLhWq7XwhW7U35zK817alhfsL6-xHa0PG7=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:44:59.244Z,,,,
https://www.google.com/maps/place/Women%27s+Imaging+Center:+Adventist+Health+St.+Helena/data=!4m7!3m6!1s0x8084513f71aac5c9:0x40544b71b8834ea3!8m2!3d38.4939535!4d-122.4558096!16s%2Fg%2F11p3jmzq1z!19sChIJycWqcT9RhIARo06DuHFLVEA,Women's Imaging Center: Adventist Health St. Helena,5.0,126,Mammography service,"2 St Helena Hwy #821, St Helena, CA 94574, United States","FGVV+HM St Helena, California, USA",https://www.adventisthealth.org/st-helena/locations/womens-imaging-center-adventist-health-st-helena,+1 707-963-1912,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J_23733aXWc7RqlCoZ0wCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.228546&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:04.596Z,,,,
https://www.google.com/maps/place/Southbridge+Napa+Valley/data=!4m10!3m9!1s0x808450bc1849f0d9:0xb3bf34afdaa7fd0b!5m2!4m1!1i2!8m2!3d38.5026824!4d-122.4649305!16s%2Fg%2F1th1cyvh!19sChIJ2fBJGLxQhIARC_2n2q80v7M,Southbridge Napa Valley,4.7,95,,"1020 Main St, St Helena, CA 94574, United States","GG3P+32 St Helena, California, USA",http://www.southbridgenapavalley.com/,+1 707-967-9400,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFFyo-cMJ1i3SIwR78HEpT7tOP6uD9RCKwVwi0iXCgiGbYX8w9fpBccGH0rmQODAxpziiHzpcJNt_50VfLYg6jv18fOZ6gHYN2wIYoqgJxJyE4ycnRhZSCGgYGyvsPOIyroee9Zau3t31uP9VggWofwKkHw_pA_vRHNZG7j_TN2xUr_iXzulXmcJw=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:07.751Z,,,,
https://www.google.com/maps/place/Adventist+Heart+Institute:+Adventist+Health+St.+Helena/data=!4m7!3m6!1s0x80845a4f3368276b:0x4b85c4c860a5f953!8m2!3d38.5428448!4d-122.4751726!16s%2Fg%2F11cjhjymmc!19sChIJaydoM09ahIARU_mlYMjEhUs,Adventist Heart Institute: Adventist Health St. Helena,4.8,137,Cardiologist,"6 Woodland Rd #304, St Helena, CA 94574, United States","GGVF+4W St Helena, California, USA",https://adventisthealth.org/locations/detail/adventist-heart-institute-adventist-health-st-helena/,+1 707-963-7200,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCOhsghHgmEzqQdTUydn-POlzo1OLHX_s3sFrmMMMSZFph9L45hJbJCTDgvfn4PbcJfmgBJ2E_Hu_36pAgdAffdIG-uogs0TRk9p8geHmRv3JSm38APNSWp9XVdtNJzQwpfe2k=w408-h544-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:12.955Z,,,,
https://www.google.com/maps/place/Adventist+Health+St.+Helena+Women%27s+Center/data=!4m7!3m6!1s0x808450bec82a9f81:0x30fb1c137f9a8307!8m2!3d38.4871953!4d-122.4489033!16s%2Fg%2F12607vmwh!19sChIJgZ8qyL5QhIARB4OafxMc-zA,Adventist Health St. Helena Women's Center,4.0,5,Women's health clinic,"821 St Helena Hwy Suite 1, St Helena, CA 94574, United States","FHP2+VC St Helena, California, USA",https://www.adventisthealth.org/locations/womens-imaging-center-adventist-health-st-helena/,+1 707-967-7550,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq63D6WH6t7Z1fgsM2c2ri7a4ngLv5dd7sepko0yGn_XEeODJFY5FH5rBFxh-eE8lI6RVoAmtg6kF-lJU-wGcIEjUyDN29uccQZQH8AeVAwCfPqjHDE5_zMeYj9h4FsFxIDU-Gipw=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,7 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:18.129Z,,,,
https://www.google.com/maps/place/St.+Helena+Medical+Specialties+-+Addiction+Medicine/data=!4m7!3m6!1s0x80845a48b453922b:0xecbe6acc31c757c0!8m2!3d38.5425501!4d-122.4748268!16s%2Fg%2F11f_j10snm!19sChIJK5JTtEhahIARwFfHMcxqvuw,St. Helena Medical Specialties - Addiction Medicine,,,Medical clinic,"10 Woodland Rd #502, St Helena, CA 94574, United States","GGVG+23 St Helena, California, USA",https://www.adventisthealth.org/?utm_source=local&utm_medium=organic&utm_campaign=gmb,+1 707-967-8206,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kMfjAx6ze54h-UDcJ_Ga8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.592804&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:22.931Z,,,,
https://www.google.com/maps/place/Upper+Valley+Animal+Clinic/data=!4m7!3m6!1s0x80845af1a3f946e3:0x4f5bfc8eceeeca5!8m2!3d38.5304324!4d-122.500692!16s%2Fg%2F1tdf1kyx!19sChIJ40b5o_FahIARpezu7Mi_9QQ,Upper Valley Animal Clinic,4.6,70,Veterinary care,"1161 Ehlers Ln, St Helena, CA 94574, United States","GFJX+5P St Helena, California, USA",,+1 707-963-7161,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooxQwJO4YfK0TORNfAtei_Ma-g1Bk91HGGrWBSP9zC-bpx1eP1Tu8lzkD5YtW5Iu-T_Nz4ukLy1RjolkLRstlclVcLqZ8pKYWjlZzW2OxpP20K0Yar7XAZHn-CwVnyHv5EXnEV=w408-h544-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:27.862Z,,,,
https://www.google.com/maps/place/St.+Helena+Hospital+Foundation/data=!4m7!3m6!1s0x80845a48dbfd5ac1:0xa91a90ff36a470b6!8m2!3d38.5425501!4d-122.4748268!16s%2Fg%2F12hznrn98!19sChIJwVr920hahIARtnCkNv-QGqk,St. Helena Hospital Foundation,5.0,5,Non-profit organization,"10 Woodland Rd, St Helena, CA 94574, United States","GGVG+23 St Helena, California, USA",https://shhfoundation.org/,+1 707-963-6208,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9mgDN5JBlH11LsfESZ3brQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.89459&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:32.647Z,,,,
"https://www.google.com/maps/place/Ari+Umutyan,+MD/data=!4m7!3m6!1s0x808506c2c0bceef7:0x735b572ef3ee89c4!8m2!3d38.5429233!4d-122.4754918!16s%2Fg%2F1tf435g8!19sChIJ9-68wMIGhYARxInu8y5XW3M","Ari Umutyan, MD",5.0,2,Oncologist,"10 Woodland Rd, St Helena, CA 94574, United States","GGVF+5R St Helena, California, USA",https://doctors.adventisthealth.org/provider/Ari+Umutyan/1342353,+1 707-967-5721,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IW9RubiZy6G1O4-_ILRITA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.11505&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:37.559Z,,,,
https://www.google.com/maps/place/St.+Helena+Optometry/data=!4m7!3m6!1s0x808450980573df11:0x87dac947c83dcc17!8m2!3d38.505929!4d-122.4698987!16s%2Fg%2F1td181t3!19sChIJEd9zBZhQhIARF8w9yEfJ2oc,St. Helena Optometry,4.9,208,Optometrist,"1104 Adams St STE 101, St Helena, CA 94574, United States","GG4J+92 St Helena, California, USA",https://visionsource-sthelena.com/,+1 707-963-7923,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FIjkELeMwEvXxjaCQhaDxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.73642&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–4:30 pm,8 am–1:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:42.491Z,,,,
https://www.google.com/maps/place/St+Helena+Veterinary+Hospital/data=!4m7!3m6!1s0x808450b8ec20d91d:0x259f9c520d954d64!8m2!3d38.4999559!4d-122.4616723!16s%2Fg%2F1tczkp_t!19sChIJHdkg7LhQhIARZE2VDVKcnyU,St Helena Veterinary Hospital,3.9,16,Animal hospital,"584 Main St, St Helena, CA 94574, United States","FGXQ+X8 St Helena, California, USA",http://www.sthelenavet.com/,+1 707-963-3094,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nqemcM-Z1wc8yNVk5bqb4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.67631&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,7:30 am–5 pm,9 am–5 pm,7:30 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:47.184Z,,,,
https://www.google.com/maps/place/Adventist+Health+St.+Helena:+Emergency+Room/data=!4m7!3m6!1s0x80845a48dbfd5ac1:0xc097e391775e893c!8m2!3d38.5416921!4d-122.4748214!16s%2Fg%2F12623yvsk!19sChIJwVr920hahIARPIled5Hjl8A,Adventist Health St. Helena: Emergency Room,3.4,5,Emergency room,"10 Woodland Rd, St Helena, CA 94574, United States","GGRG+M3 St Helena, California, USA",https://www.adventisthealth.org/st-helena/services/emergency-care/,+1 707-963-6425,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=645dbuUyMyGoM8t-_TWYxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.385777&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:52.085Z,,,,
https://www.google.com/maps/place/Lifestyle+Medicine:+Adventist+Health+Physicians+Network/data=!4m7!3m6!1s0x80845b3a2932fc5f:0xdc6e8b66648eefe9!8m2!3d38.5425501!4d-122.4748268!16s%2Fg%2F11p56vf0vp!19sChIJX_wyKTpbhIAR6e-OZGaLbtw,Lifestyle Medicine: Adventist Health Physicians Network,4.6,40,Family practice physician,"10 Woodland Rd, St Helena, CA 94574, United States","GGVG+23 St Helena, California, USA",https://www.adventisthealth.org/st-helena/services/lifestyle-medicine/,+1 707-963-2002,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kMfjAx6ze54h-UDcJ_Ga8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.592804&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:56.902Z,,,,
https://www.google.com/maps/place/Harvest+Inn/data=!4m10!3m9!1s0x808450cfb3c6de79:0x997b71cfa75c0721!5m2!4m1!1i2!8m2!3d38.4924484!4d-122.4557289!16s%2Fg%2F1tf162r8!19sChIJed7Gs89QhIARIQdcp89xe5k,Harvest Inn,4.6,1083,,"1 Main St, St Helena, CA 94574, United States","FGRV+XP St Helena, California, USA",https://www.harvestinn.com/?utm_source=google&utm_medium=business_listing&utm_campaign=gmb,+1 707-963-9463,,https://lh3.googleusercontent.com/p/AF1QipOfXnvDx_ABhIcuaWSEYzBN3qs25ZPuHE-pC-0J=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:45:59.986Z,,,,
https://www.google.com/maps/place/Splendore+Studio+Aesthetics/data=!4m7!3m6!1s0x808450c8b00e2d0f:0xf9e3ec4d1c3fb147!8m2!3d38.4956804!4d-122.4572834!16s%2Fg%2F11whpd4dx5!19sChIJDy0OsMhQhIARR7E_HE3s4_k,Splendore Studio Aesthetics,,,Skin care clinic,"200 Main St, St Helena, CA 94574, United States","FGWV+73 St Helena, California, USA",http://splendorestudio.com/,+1 707-968-9199,Closed ⋅ Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XG0ZH5eSVtzTMjAibAAszQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.585407&pitch=0&thumbfov=100,false,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:46:05.103Z,,,,
https://www.google.com/maps/place/Gwenn+Traverso/data=!4m7!3m6!1s0x808450980583ed11:0x5e30098cc7019f14!8m2!3d38.5059273!4d-122.4698908!16s%2Fg%2F11q_21zt8l!19sChIJEe2DBZhQhIARFJ8Bx4wJMF4,Gwenn Traverso,,,Permanent make-up clinic,"1104 Adams St #102, St Helena, CA 94574, United States","GG4J+92 St Helena, California, USA",,+1 707-337-6756,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FIjkELeMwEvXxjaCQhaDxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.31293&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:46:07.877Z,,,,
"https://www.google.com/maps/place/Dr.+Pauline+Demetrakopulos,+DDS/data=!4m7!3m6!1s0x808450985f98ee55:0x5f5279158127cc55!8m2!3d38.507329!4d-122.470931!16s%2Fg%2F1vzn5sjr!19sChIJVe6YX5hQhIARVcwngRV5Ul8","Dr. Pauline Demetrakopulos, DDS",4.7,14,Dentist,"1510 Railroad Ave, St Helena, CA 94574, United States","GG4H+WJ St Helena, California, USA",https://www.sthelenadentist.com/,+1 707-345-1083,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1CQLKFE2VLwYzsCg7LAwlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.104683&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,9 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:46:12.664Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Dr.+David+J.+Tate,+MD/data=!4m7!3m6!1s0x80845a46f0dc4389:0x24124ae921b58ea3!8m2!3d38.5425501!4d-122.4748268!16s%2Fg%2F1tdrfl6r!19sChIJiUPc8EZahIARo461IelKEiQ","Dr. David J. Tate, MD",3.0,1,Radiologist,"10 Woodland Rd, St Helena, CA 94574, United States","GGVG+23 St Helena, California, USA",http://www.adventisthealth.org/,+1 707-967-5721,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kMfjAx6ze54h-UDcJ_Ga8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.592804&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:46:15.402Z,,,,
https://www.google.com/maps/place/Up+Valley+Orthodontics/data=!4m7!3m6!1s0x808450c8adcd9087:0xbb46f65b6c306dcb!8m2!3d38.4953854!4d-122.457402!16s%2Fg%2F11c1qpcy67!19sChIJh5DNrchQhIARy20wbFv2Rrs,Up Valley Orthodontics,4.8,4,Orthodontist,"176 Main St a, St Helena, CA 94574, United States","FGWV+52 St Helena, California, USA",http://www.upvalleyortho.com/,+1 707-963-1203,Closed ⋅ Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPhLRRxIu2SJiQTBS5qtj9ONa2nIMHVRudKSfvS=w408-h326-k-no,true,Closed,Closed,8:30 am–5 pm,9 am–4 pm,9 am–4 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Helena+Napa+CA/@38.5052429,-122.4703868,14z",2025-09-28T23:46:25.120Z,,,,
https://www.google.com/maps/place/Four+Seasons+Resort+and+Residences+Napa+Valley/data=!4m10!3m9!1s0x8084431116cd8613:0x476c5b344e9cf8a3!5m2!4m1!1i2!8m2!3d38.5846193!4d-122.5679356!16s%2Fg%2F11hz6cpwp1!19sChIJE4bNFhFDhIARo_icTjRbbEc,Four Seasons Resort and Residences Napa Valley,4.5,211,,"400 Silverado Trail N, Calistoga, CA 94515, United States","HCMJ+RR Calistoga, California, USA",https://www.fourseasons.com/napavalley/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nvc-hre-mid-seo-na&utm_content=na-na&utm_term=na,+1 707-709-2100,,https://lh3.googleusercontent.com/p/AF1QipPX9osPU1YHUkguF67XquPKl8zhB5ixc9eXvNbu=w408-h326-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:46:37.925Z,,,,
https://www.google.com/maps/place/The+Spa+at+Solage/data=!4m7!3m6!1s0x808443516d0777bb:0xa94cef0f4cd7770e!8m2!3d38.5841151!4d-122.5709117!16s%2Fg%2F11h4cl5h21!19sChIJu3cHbVFDhIARDnfXTA_vTKk,The Spa at Solage,4.6,53,Spa,"755 Silverado Trail N, Calistoga, CA 94515, United States","HCMH+JJ Calistoga, California, USA",https://aubergeresorts.com/solage/wellness/spa?utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,+1 855-790-6023,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipNIJcQk0zD2TmSyqF7P9z1awcFv2gBrI5HwNId-=w408-h611-k-no,true,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:46:42.737Z,,,,
https://www.google.com/maps/place/MoonAcre+Spa+%26+Baths/data=!4m7!3m6!1s0x80844305d63d10b9:0x615d0aa3384ebdb2!8m2!3d38.5870682!4d-122.5762647!16s%2Fg%2F11c5kzyyxs!19sChIJuRA91gVDhIARsr1OOKMKXWE,MoonAcre Spa & Baths,4.6,28,Spa,"1880 Lincoln Ave, Calistoga, CA 94515, United States","HCPF+RF Calistoga, California, USA",https://calistogamotorlodgeandspa.com/spa/,+1 707-942-0992,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP4KMqlDv_db4jg_NFJSJvyPl3OYbdQ55tEIobL=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:46:47.661Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Golden+Haven+Spa+LLC/data=!4m10!3m9!1s0x80844307bb5ddb39:0x561673570b709314!5m2!4m1!1i2!8m2!3d38.5855805!4d-122.580598!16s%2Fg%2F1vpfjrw1!19sChIJOdtduwdDhIARFJNwC1dzFlY,Golden Haven Spa LLC,4.6,1395,,"1713 Lake St, Calistoga, CA 94515, United States","HCP9+6Q Calistoga, California, USA",http://www.goldenhaven.com/home?utm_source=GooglePage&utm_medium=Website&utm_campaign=GooglePage,+1 707-942-8000,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF_C6xmKlAi1adWsLXJkPXcUmbrlcZYt7-elCd7kjznUXX9UkmNLxulzGVoJyuYQUqZhtPTDRKP8A4wH73SxF4fB4HEmQbQ-JkejPBn0NMrLjnJoSrqipQElZn7KQslelBwNKq5FwcEbSmic1QfFW_w_Ox3LFT080AqWUdrAUDp7oOpkTRgztr9=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:46:51.010Z,,,,
"https://www.google.com/maps/place/Solage,+Auberge+Resorts+Collection/data=!4m10!3m9!1s0x80844313e1df6ef5:0x423797e0234b427f!5m2!4m1!1i2!8m2!3d38.5843693!4d-122.5708567!16s%2Fg%2F1hc37nrlw!19sChIJ9W7f4RNDhIARf0JLI-CXN0I","Solage, Auberge Resorts Collection",4.7,1124,,"755 Silverado Trail N, Calistoga, CA 94515, United States","HCMH+PM Calistoga, California, USA",https://auberge.com/solage/?utm_source=gmb&utm_medium=Yext,+1 866-942-7442,,https://lh3.googleusercontent.com/p/AF1QipMzY1Ka7M6jPB82aavlG4q5RKWq2IoSVzRypOcS=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:46:54.245Z,,,,
https://www.google.com/maps/place/Indian+Springs+Calistoga/data=!4m10!3m9!1s0x8084430eb4c0e243:0x1fe9eb1a7ef3d63e!5m2!4m1!1i2!8m2!3d38.5820771!4d-122.5757484!16s%2Fg%2F1vg_d262!19sChIJQ-LAtA5DhIARPtbzfhrr6R8,Indian Springs Calistoga,4.5,1109,,"1712 Lincoln Ave, Calistoga, CA 94515, United States","HCJF+RP Calistoga, California, USA",https://www.indianspringscalistoga.com/?utm_source=google&utm_medium=organic&utm_campaign=business-listing,+1 707-709-8139,,https://lh3.googleusercontent.com/p/AF1QipP_7RTBIRv3Muh7n_95jzn3-JDihf51SZbkCJg8=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:46:57.245Z,,,,
https://www.google.com/maps/place/Dr.+Wilkinson%27s+Backyard+Resort+%26+Mineral+Springs/data=!4m10!3m9!1s0x8084430967e64481:0x5d8c12c1e7206d6b!5m2!4m1!1i2!8m2!3d38.5806034!4d-122.5783085!16s%2Fg%2F1th0bnr_!19sChIJgUTmZwlDhIARa20g58ESjF0,Dr. Wilkinson's Backyard Resort & Mineral Springs,4.3,442,,"1507 Lincoln Ave, Calistoga, CA 94515, United States","HCJC+6M Calistoga, California, USA",https://drwilkinson.com/?utm_source=googlemybusiness&utm_medium=organic,+1 707-942-4102,,https://lh3.googleusercontent.com/p/AF1QipMsruuxN0KIPX2hsrDucOqBIL9LsQRFLMVQ6KnA=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Calistoga+Napa+CA/@38.5787965,-122.5797054,14z",2025-09-28T23:47:00.457Z,,,,
