placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x872afb2b594d5257:0xa40024c0651d500b!8m2!3d33.0695066!4d-112.0465425!16s%2Fg%2F1tfk9gxb!19sChIJV1JNWSv7KocRC1AdZcAkAKQ,Firestone Complete Auto Care,4.0,616,Tire shop,· In-store shopping · Kerbside pickup,"20926 N John Wayne Pkwy, Maricopa, AZ 85139, United States","3X93+R9 Maricopa, Arizona, USA",https://www.firestonecompleteautocare.com/arizona/maricopa/20926-n-john-wayne-pkwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 520-413-4637,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqC-afZoxjfxBm_Tlf9NkrYRPJKBcALOa3nb3vr3G7NLzdiMDyYSvsjVVTTtAecV4U4mfiK7euncsoewHlBnNO51z_UsUe6w2SlszGCmRTxDAaDlhTLjbG7B14kFepVXSALV7fsdkt5PJU=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:41:42.655Z
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x872afb2aba8e746d:0x882900728bd33a0e!8m2!3d33.0648009!4d-112.0462724!16s%2Fg%2F1vgw92b5!19sChIJbXSOuir7KocRDjrTi3IAKYg,Big O Tires,3.5,1010,Auto repair shop,,"44500 W Edison Rd, Maricopa, AZ 85138, United States","3X73+WF Maricopa, Arizona, USA",https://www.bigotires.com/location/az/maricopa/44500-w-edison-rd-85138/004191?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTkyNzQwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 520-858-0035,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKUiHJ_vCBpz_gzhh_KnxxIH7POmCoHt6DhVbF82RivtEKm7E2B_Vae6Cy8DBcr0TYMaDxpgKqWCBBFHn1pCABYZdW7uQuKFvCq-Zoz0qhL821sCkrLk2cn2A32ks6m2r0Pp8=w420-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:41:47.631Z
https://www.google.com/maps/place/Brakes+Plus/data=!4m7!3m6!1s0x872afba300ce9f3b:0xe751948d80c35561!8m2!3d33.0654656!4d-112.0463493!16s%2Fg%2F11fkmzssj_!19sChIJO5_OAKP7KocRYVXDgI2UUec,Brakes Plus,4.8,992,Auto repair shop,,"44510 W Edison Rd, Maricopa, AZ 85139, United States","3X83+5F Maricopa, Arizona, USA",https://www.brakesplus.com/stores/maricopa/az/0216/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=0216,+1 520-600-4600,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsofAyK-gptuKtklV7HjbuYWKzss4t-tInZb9fdnFVP3cWO12_chtcUqqnBAxIXfxPiRxrkbVVmrv6KFCTSYsIeTVJEY-IiIw-tY-44EWwlXeS055yWTsEs2WK5eBTaHdIA8YC-iLyRuVu=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:41:52.717Z
https://www.google.com/maps/place/Bo+Knows+Auto+LLC/data=!4m7!3m6!1s0x872ae5084be9b3b9:0x1659eca6624cd8c7!8m2!3d33.0548375!4d-112.0493746!16s%2Fg%2F11h61yrbbd!19sChIJubPpSwjlKocRx9hMYqbsWRY,Bo Knows Auto LLC,4.8,432,Auto repair shop,,"19282 N Maricopa Rd, Maricopa, AZ 85139, United States","3X32+W7 Maricopa, Arizona, USA",http://boknowsauto.net/,+1 520-759-2151,Open · Closes 11 am · Reopens 12 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_hW9tGOXgZBZZncUG7Eib5m1yAm5pDAdygFzR1BD18mT7mAF0c6JPZBBKBoYXiZJvgwdsthWfNu3bctuGqLYl4IincTicOdhFgzbX9jN8RUPOB381ORiXZABvv0LHziPvCwrTBJMNUjCz=w408-h544-k-no,true,"8–11 am, 12–6 pm","8–11 am, 12–6 pm","8–11 am, 12–6 pm","8–11 am, 12–6 pm","8–11 am, 12–6 pm",Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:41:57.555Z
https://www.google.com/maps/place/Brake+Masters+%23234/data=!4m7!3m6!1s0x872ae5cc856da893:0x2a1c5ac1b78665d7!8m2!3d33.064812!4d-112.0492927!16s%2Fg%2F11q95vcc2p!19sChIJk6hthczlKocR12WGt8FaHCo,Brake Masters #234,4.5,387,Auto repair shop,,"20400 N John Wayne Pkwy, Maricopa, AZ 85139, United States","3X72+W7 Maricopa, Arizona, USA",https://www.brakemasters.com/stores/20400-n-john-wayne-pkwy-maricopa-az/,+1 520-252-4993,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3Eci7q0dfY-mj1D8ZL9QN197cECbFfEVnz1is0Au2yOP8r30B1XZQLElACpau0wu0gjB07zQPmE7KBHJw8DyPgVYZ_YQCPfq1Gq_lri4Wwax_bhmI-da2C3saZ-QhGCF_4pV4YGBR8J8=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:02.454Z
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x872afb9b18b3801d:0xb216da267f259934!8m2!3d33.0400544!4d-112.0197615!16s%2Fg%2F11gxzs56lc!19sChIJHYCzGJv7KocRNJklfybaFrI,Jiffy Lube,4.4,1005,Oil change service,,"42100 W Maricopa-Casa Grande Hwy, Maricopa, AZ 85138, United States","2XRJ+23 Maricopa, Arizona, USA",https://www.jiffylube.com/locations/az/maricopa/3842,+1 520-635-6257,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6ZO5ArFH1-dvym0rWrE_QcHzeqQ7amQAJV4sTYMWJri9fifouCz5sEju0CXOmtpi09A-gOSTCGglyzYB6432Nm8rf6YlwtXXir1Od1iBjakylj9q_LQw4LeA5vYFHUtovmegbIw=w408-h292-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,7:30 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:07.743Z
https://www.google.com/maps/place/I%26J+Complete+Auto+LLC/data=!4m7!3m6!1s0x872ae5811fee2317:0x553904a830ecd4c9!8m2!3d33.060815!4d-112.0504781!16s%2Fg%2F11rtmj7ty7!19sChIJFyPuH4HlKocRydTsMKgEOVU,I&J Complete Auto LLC,4.7,68,Auto repair shop,,"19909 Justin Dr, Maricopa, AZ 85139, United States","3W6X+8R Maricopa, Arizona, USA",,+1 602-486-9378,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXr2nY5tzMi5AmM-eKgVMA6OUCOB1I9QKzmkMBvDRAttRv2DG0uCLG8pdIlULkHdw7Iy4FzZc-qJWznrJ18BIkSpB9fBl0ihSdk1OP4Qi55Jq-e02cD2B0TBCQCQc1qeNjMRCK-A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:12.811Z
https://www.google.com/maps/place/Copa+Mechanic/data=!4m7!3m6!1s0x872aef748bca2447:0x99a984a2ff58fb09!8m2!3d33.0800571!4d-112.1002228!16s%2Fg%2F11dxrxjspy!19sChIJRyTKi3TvKocRCftY_6KEqZk,Copa Mechanic,4.9,384,Auto repair shop,,"22111 N White Rd, Maricopa, AZ 85139, United States","3VJX+2W Maricopa, Arizona, USA",https://www.copamechanic.com/,+1 480-285-8505,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZUz5tf-8yr72cBsS7BTrn5fo6NdHycmGy-e79-Q8ZkBdtMYJwbvcI6IFR-GuDJVZORYYWZ4CLuPrrWEydzePt2Z1-AzjzK33InI1p60oF9yVWiNkTc0w6zJ9Ga2hu28RNU6Fo0C48Tuad=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:17.715Z
https://www.google.com/maps/place/AAMCO+Transmissions+%26+Total+Car+Care/data=!4m7!3m6!1s0x872ae52b5d2893fb:0x11216be469431fc7!8m2!3d33.0629948!4d-112.0473132!16s%2Fg%2F11j2fv20df!19sChIJ-5MoXSvlKocRxx9DaeRrIRE,AAMCO Transmissions & Total Car Care,4.6,365,Transmission shop,,"20145 N John Wayne Pkwy, Maricopa, AZ 85139, United States","3X73+53 Maricopa, Arizona, USA",https://aamcomaricopa.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,+1 520-251-9719,"Open · Closes 5 pm

Confirmed by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbea-f7ObI5oHXrZqq9y1mtcFx6lnsku3EMhAm2sjP_x3lQ59781bup_DGFG1coyGbmokASP1ODP-hRLOIUBGZWF2Pab9-VHYWLwDtDLRl9T403AweBuxdK7FGaYLPu7njgnQ8=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:22.575Z
https://www.google.com/maps/place/Anytime+Mobile+Truck+and+Trailer+Repair/data=!4m7!3m6!1s0x872afb09650f1221:0xf345592783d6adb4!8m2!3d33.0722232!4d-112.0443395!16s%2Fg%2F11yb8fshx5!19sChIJIRIPZQn7KocRtK3WgydZRfM,Anytime Mobile Truck and Trailer Repair,4.4,7,Truck repair shop,,"AZ-347, Maricopa, AZ 85139, United States","3XC4+V7 Maricopa, Arizona, USA",http://anytimemobilerepair.com/,+1 480-331-6886,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRmsaQwVt4vZ3o9jJaGwINvpZ2pPfnCGxg8EjJ19xCnC4MCP9iLuLkZsvrDyGfB1NikR-yJ0uHevu9V-6UhFkKJVy7yl5dt_PwJMORlgDij2hWBwLR3jLcK-4PpGm70-k-Cz-IqT6JZUs=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:27.459Z
https://www.google.com/maps/place/Maricopa+Auto+Outlet/data=!4m7!3m6!1s0x872ae52b470e87a5:0x6ab53e5eb3fe793!8m2!3d33.0599478!4d-112.0487979!16s%2Fg%2F11b8070y39!19sChIJpYcORyvlKocRk-c_6-VTqwY,Maricopa Auto Outlet,4.8,455,Used car dealer,,"19828 N Maricopa Rd, Maricopa, AZ 85139, United States","3X52+XF Maricopa, Arizona, USA",http://www.maricopaautooutlet.com/,+1 520-350-2717,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMJX9MldVG5cFxtcsvIygTg9lF2BUqOkMYjtizkmNVFEgPRTfSpFTtgoOFghqHcZSDIiIHNrr95bQPJ9BEvfKVLHkRqEg4SghPgOVk5VQCCcoEv3Zj9VRMHge6qZpUtqkEQhQWNg=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:32.608Z
https://www.google.com/maps/place/Hwy+238+Auto+Repair/data=!4m7!3m6!1s0x872ae56ee160f4d7:0x81465b39cd748a5a!8m2!3d33.0792158!4d-112.1004077!16s%2Fg%2F11fn_nc1ck!19sChIJ1_Rg4W7lKocRWop0zTlbRoE,Hwy 238 Auto Repair,4.9,74,Auto repair shop,,"22111 N White Rd Bldg #1, Maricopa, AZ 85139, United States","3VHX+MR Maricopa, Arizona, USA",https://hwy238autorepair.com/,+1 520-424-1271,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjOTC2dnKGiSVX5E0_aieb8-yjHpCUGbL03ZPf2-asZEyQvAExdXGOaTvJ18fX7CIIa5Y7Vt6CLU1u7zGhI5MCMmJBQpXaM6gDaMn37mMpbzuEPBU6Os55G3LDXre37xfOXn1l=w408-h324-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Maricopa+AZ/@33.0581063,-112.0476423,14z",2026-03-23T15:42:37.515Z
https://www.google.com/maps/place/Apache+Junction+Tires+and+Service/data=!4m7!3m6!1s0x872bb726be887863:0xdf95710ea3135336!8m2!3d33.4155669!4d-111.5540546!16s%2Fg%2F1tgwsqyk!19sChIJY3iIvia3K4cRNlMTow5xld8,Apache Junction Tires and Service,4.7,437,Tire shop,,"740 W Apache Trail, Apache Junction, AZ 85120, United States","CC8W+69 Apache Junction, Arizona, USA",https://ajtiresandservice.com/,+1 480-982-8489,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBNhRDMEUtos1RHY4EP2qcxQuE2c-VAcGn3M8BOOcrATPFrN2qEPUjUTm4kss2C96ghR9XpIuTJRd4RNwb_qAQzaWHwoAHpcqRRt3HhnYkTtPsOC-xgrvZtNvi8EI4jYi0iHTA=w408-h262-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:42:53.119Z
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x872bb7e4b477fe5b:0xe6c113949179f66!8m2!3d33.4146764!4d-111.5455146!16s%2Fg%2F11h0bx28ph!19sChIJW_53tOS3K4cRZp8XSTkRbA4,Big O Tires,4.7,1373,Auto repair shop,,"35 S Idaho Rd, Apache Junction, AZ 85119, United States","CF73+VQ Apache Junction, Arizona, USA",https://www.bigotires.com/location/az/apache-junction/35-south-idaho-rd-85119/004237?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTIyMTEyMDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 480-428-3199,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnssSts5k6mpCWq_8O4u45IAm_JvIV8Ov8Go4nEbtvU2nEBJGo7_2ks46KkK4VtWe9kgjr-K9oomtqe46qXNwAb4eiTuDTRJwvSRaIdsx9yBVHKLyQ-BVSVt55fFbsJYqLqRUYXbnvySM=w408-h272-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:42:58.008Z
https://www.google.com/maps/place/OPE+Tires/data=!4m7!3m6!1s0x872bb711463f07fd:0x37ca8d2f31405074!8m2!3d33.4126084!4d-111.5636921!16s%2Fg%2F11y2lfdnd7!19sChIJ_Qc_RhG3K4cRdFBAMS-Nyjc,OPE Tires,4.9,63,Tire shop,,"260 S Ironwood Dr, Apache Junction, AZ 85120, United States","CC7P+2G Apache Junction, Arizona, USA",https://opetires.com/,+1 480-288-9909,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoe65DgxGPwuVhFe8b34D4R90m32M5U50tyMykWPF_RSrUJAIzgq5vI23MEh5obVLLbDq9mAayHPGcnclIcouLcCDDS186gMbwaxZWR6nm1pudynXfQ9LChRvHYzYe2FICJFYwQ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:02.826Z
https://www.google.com/maps/place/James+Tire+Sales/data=!4m7!3m6!1s0x872bb7186f59640b:0x8ecf72cf2013032d!8m2!3d33.4148336!4d-111.5652185!16s%2Fg%2F1tdgvw66!19sChIJC2RZbxi3K4cRLQMTIM9yz44,James Tire Sales,4.4,255,Tire shop,,"1755 W Apache Trail, Apache Junction, AZ 85120, United States","CC7M+WW Apache Junction, Arizona, USA",https://www.jamestiresales.com/,+1 480-982-7422,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVkxp4n-xNfPlSn4sboRA4ckdUWRkEy_RLboBaqw1I9wrcZbZKdkdzuIg-_bWCnVlRZsvJ5b418QfkFTyPfSIAKQixZag5ffbgFUxw03NuBp0-InbXuVnWz-8c9ZdzCy5NpvuvkQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:07.568Z
https://www.google.com/maps/place/Scott%27s+Automotive+%26+Tire+of+Apache+Junction/data=!4m7!3m6!1s0x872bb734bdd607d1:0x25611d8974e2b87!8m2!3d33.4146304!4d-111.5686861!16s%2Fg%2F11y1tbqssw!19sChIJ0QfWvTS3K4cRhytOl9gRVgI,Scott's Automotive & Tire of Apache Junction,4.8,257,Auto repair shop,,"2085 W Apache Trail, Apache Junction, AZ 85120, United States","CC7J+VG Apache Junction, Arizona, USA",https://scottsauto.com/locations/apache-junction/,+1 480-690-3555,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_DMThyIu_zRkBilR2Miz5PUuPxbD_i-ILCgBdaXom5EdeQYo5l0ti-wRhpWvivP2-1DRMoUOcrIwSF1rVAyI9sk1X04ietbsq5cQ3mw7XJpJuaHzganhN5v5581TD0-LbEgJK=w408-h254-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:12.462Z
https://www.google.com/maps/place/Speed+Tire+Shop+LLC/data=!4m7!3m6!1s0x872bb141c1311001:0xb9d752b86f5664b7!8m2!3d33.4145989!4d-111.5867227!16s%2Fg%2F11gy0snrjc!19sChIJARAxwUGxK4cRt2RWb7hS17k,Speed Tire Shop LLC,4.7,252,Tire shop,,"11301 E Apache Trail, Apache Junction, AZ 85120, United States","CC77+R8 Apache Junction, Arizona, USA",,+1 480-986-0646,Open · Closes 6:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYZzi4jr4t7CzQgQCsky46OxiVPfHnmVigkF9GOu6YpHaQ0L76bwpU00SDC3m-Ql9K6sDja4crzqjHP4UntGmLrrkWXkvhvbgr7SZ_G2P2cEYbN_jBUV83gdKfRg6CXJX1C8fPkedXBjHo=w408-h281-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6 pm,8 am–6:30 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:17.818Z
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x872bb7819682b3d1:0xcc0c57a9dd9f1615!8m2!3d33.4145908!4d-111.5517885!16s%2Fg%2F11f5v6txw_!19sChIJ0bOCloG3K4cRFRaf3alXDMw,Discount Tire,4.5,943,Tire shop,· In-store shopping · Kerbside pickup,"505 W Apache Trail, Apache Junction, AZ 85120, United States","CC7X+R7 Apache Junction, Arizona, USA",https://www.discounttire.com/store/az/apache-junction/s/2154,+1 480-627-8408,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFuIXaojKOfO27EF-O-DqVUOarVPh6aMQOS04T9Po4sOYlsKRXnvc19ey77_SdE6cB83h7IMTA178grYGBSvIXIueW3lvzRyAhLLAXHhYNgpQTj7hl7STSxhPp3s3MiprVSCwIE1HUELEj=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:22.666Z
https://www.google.com/maps/place/Manny%27s+Tire+Shop/data=!4m7!3m6!1s0x872bb1ca0a8a88d7:0x325233d35125055a!8m2!3d33.4158087!4d-111.5874936!16s%2Fg%2F11q2kdvr_y!19sChIJ14iKCsqxK4cRWgUlUdMzUjI,Manny's Tire Shop,4.3,125,Tire shop,,"11260 E Apache Trail, Apache Junction, AZ 85120, United States","CC87+82 Apache Junction, Arizona, USA",,+1 480-326-5923,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernYY9LQ3Q-bz-C6XeDY2chAnM4mTcYwDJljw1aUSicco7HCivUB96KNlBM0lEq3Z-J7v9oYjpAJerdowlY2JiPF_EuzK2QjSYeFok2m2ew5nNlomZBF_OEo-d6mIiX3BkKpFSl=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:27.389Z
https://www.google.com/maps/place/Network+Automotive+Service+Center/data=!4m7!3m6!1s0x872bb0db4d145bbf:0x27d212af044c0345!8m2!3d33.4157138!4d-111.5877614!16s%2Fg%2F1thcstlf!19sChIJv1sUTduwK4cRRQNMBK8S0ic,Network Automotive Service Center,4.6,543,Auto repair shop,,"11250 E Apache Trail, Apache Junction, AZ 85120, United States","CC86+7V Apache Junction, Arizona, USA",https://www.networkautomotive.com/,+1 480-984-6714,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosErM65WppkInp9viGsxC4iaaFAkpYNBzuRbo36xzSgVtbEdHS22JiYddVBesFmT-mKjyiZ2ApEwiKICdXDJvH4DNrXacoXk3O0JAPele3SSI9XfUYnqQqRIrM1xBW8VD-XkQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:32.282Z
https://www.google.com/maps/place/Brake+Masters+%23167/data=!4m7!3m6!1s0x872bb0c334954c2f:0x73e8bf31ed94c814!8m2!3d33.4156241!4d-111.5901506!16s%2Fg%2F1vr1x2ty!19sChIJL0yVNMOwK4cRFMiU7TG_6HM,Brake Masters #167,4.5,392,Auto repair shop,,"11140 E Apache Trail, Apache Junction, AZ 85120, United States","CC85+6W Apache Junction, Arizona, USA",https://www.brakemasters.com/stores/11140-e-apache-trail-apache-junction-az/,+1 480-588-2441,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcJPaJL-cO8gYqZo2nov3JrXsO5y7IYW6zvzPPGu3gd6Rreh0YOFmp9X1rCD48ATI7bb0FAew1R5-le-ObVDuyQFeZRzi5u9cKJHWdfvliWsT_j7U73qTL7Fe_U0Rt28-0Y0hGog=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:37.137Z
https://www.google.com/maps/place/Al%27s+Automotive+Service+%26+Repair/data=!4m7!3m6!1s0x872bb6ea748ac863:0x208209486b176d28!8m2!3d33.3951912!4d-111.5464876!16s%2Fg%2F1td6sp_5!19sChIJY8iKdOq2K4cRKG0Xa0gJgiA,Al's Automotive Service & Repair,4.5,67,Auto repair shop,,"2220 S Idaho Rd, Apache Junction, AZ 85119, United States","9FW3+3C Apache Junction, Arizona, USA",,+1 480-983-7008,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoK5AA4nv8X6L-YIR_y1R6i33zESEnBC-Eoh_xYeUeHSlGOe8cIANqSSBXcpl994c8KNsQj_owKvjgnaBNomGrU0ckpngfAHgdx8RF9cj8E60hn2qhXjgfC5G50Jdmbis8UCROXHQ=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:42.211Z
https://www.google.com/maps/place/vj%27s+tires+and+wheel/data=!4m7!3m6!1s0x872bb0f1d4ff793b:0xee4944e6aa3d341a!8m2!3d33.4157625!4d-111.6065938!16s%2Fg%2F1q660m4v6!19sChIJO3n_1PGwK4cRGjQ9quZESe4,vj's tires and wheel,4.8,187,Tire shop,· In-store shopping,"10402 E Apache Trail, Apache Junction, AZ 85120, United States","C98V+89 Apache Junction, Arizona, USA",,+1 480-380-5718,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersQtA4S1gh7MnHBL-bkTjAZBkA3_Km7G5AJipELAIb8tmR-GNOqxi5p-dU0FvxCB9NOXASNnCoCHwiMj-6QrQl8zTegzCoU_0A2kMir-B2_1RlVJ_SrLpxCZ33ABpt2wGgk-bs=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Apache+Junction+AZ/@33.414911,-111.5500532,14z",2026-03-23T15:43:47.120Z
