placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,isBlackOwned
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x87c0e3faee654aa1:0x57138db571820131!8m2!3d39.0044248!4d-94.5035721!16s%2Fg%2F11fl478jw0!19sChIJoUpl7vrjwIcRMQGCcbWNE1c,Amedisys Hospice Care,3.7,3,Hospice,"6601 Winchester Ave # 230, Kansas City, MO 64133, United States","2F3W+QH Kansas City, Missouri, USA",https://locations.amedisys.com/mo/kansas-city/hospice-1312/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 816-478-8900,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOSaGqE-HkQ-k5ekHgTB0tGkYBqiVMzkPp_caQf=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:18.480Z,,
https://www.google.com/maps/place/Northcare+Hospice+Team+-+Kansas+City+Hospice/data=!4m7!3m6!1s0x87c0fa1d7ac26c67:0xd0e50906f3e98632!8m2!3d39.1819492!4d-94.5563094!16s%2Fg%2F1vppt113!19sChIJZ2zCeh36wIcRMobp8wYJ5dA,Northcare Hospice Team - Kansas City Hospice,5.0,1,Hospice,"2000 NE Vivion Rd #200, Kansas City, MO 64118, United States","5CJV+QF Kansas City, Missouri, USA",http://www.kchospice.org/,+1 816-691-5119,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOIPXkR627NKkCsvhU-jJVMREszA24u2jxmRCqO=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:23.284Z,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x87c05fc297782fc3:0x23b363bb0b305804!8m2!3d39.2766753!4d-94.6705882!16s%2Fg%2F11vlm5rzcg!19sChIJwy94l8JfwIcRBFgwC7tjsyM,Gentiva Hospice,5.0,3,Hospice,"10100 N Ambassador Dr Ste 100B, Kansas City, MO 64153, United States","78GH+MQ Kansas City, Missouri, USA",https://www.gentivahs.com/,+1 816-678-0412,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOW9xbQQaprFzm9XeOeMCkU3MN34JSYUBrqmJaZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:28.620Z,,
https://www.google.com/maps/place/Luminary+Hospice+-+Kansas+City/data=!4m7!3m6!1s0x87c0e9aa47a6ba61:0xa8852ce9e89cbe59!8m2!3d38.9621579!4d-94.6037634!16s%2Fg%2F11ydz9df97!19sChIJYbqmR6rpwIcRWb6c6Okshag,Luminary Hospice - Kansas City,,,Hospice,"9200 Ward Pkwy #320, Kansas City, MO 64114, United States","X96W+VF Kansas City, Missouri, USA",https://www.luminaryhospice.com/,+1 816-601-4782,,,https://lh3.googleusercontent.com/p/AF1QipMOf5YHV0GL7o-iNz-haxFnFI27Dw4uM7MaJ5Wp=w442-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:33.366Z,,
https://www.google.com/maps/place/Visiting+Nurse+Association+dba+VNA+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x87c0eed760b84c23:0x1a6c5a3f11c3de4b!8m2!3d38.9390418!4d-94.5759053!16s%2Fg%2F1tg_gkzr!19sChIJI0y4YNfuwIcRS97DET9abBo,Visiting Nurse Association dba VNA Home Health & Hospice,4.0,37,Home health care service,"1300 E 104 St Suite 300, Kansas City, MO 64131, United States","WCQF+JJ Kansas City, Missouri, USA",https://www.vnakc.org/,+1 816-531-1200,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPQP7mZMJrjcB_iD0EZAxwjL-VkmAXyYj_naNuf=w408-h271-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:38.286Z,,
https://www.google.com/maps/place/Open+Doors+Adult+Day+Care+Services+Inc/data=!4m7!3m6!1s0x87c0dd9c5a7fd907:0x2f72070c4a23745e!8m2!3d38.8871741!4d-94.5180255!16s%2Fg%2F11g6qvbhs9!19sChIJB9l_WpzdwIcRXnQjSgwHci8,Open Doors Adult Day Care Services Inc,4.5,15,Adult day care center,"13013 Fuller Ave ste c, Grandview, MO 64030, United States","VFPJ+VQ Grandview, Missouri, USA",,+1 816-214-8065,Closed ⋅ Opens 8 am Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM-pWElNO9IbeN9gEqsjoSmN_mwge7njOBWbB6v=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:50.553Z,,
https://www.google.com/maps/place/Haven+Homecare+Services/data=!4m7!3m6!1s0x87c0dd90daf4b9d9:0x1d799c5fc9c6d18d!8m2!3d38.8933189!4d-94.5257439!16s%2Fg%2F11vr3hnq3k!19sChIJ2bn02pDdwIcRjdHGyV-ceR0,Haven Homecare Services,,,Social services organization,"12714 S U.S. 71 Hwy Back office, Grandview, MO 64030, United States","VFVF+8P Grandview, Missouri, USA",https://thehavencares.com/,+1 816-355-4744,Closed ⋅ Opens 9:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMJ0dMOg-d_DB0y16pIdPT278twn2UmK0RtBZsa=w480-h240-k-no,true,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–3 pm,Closed,Closed,Closed,9:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:23:55.385Z,,
https://www.google.com/maps/place/Kansas+Palliative+%26+Hospice+Care/data=!4m7!3m6!1s0x87c090fd8040159f:0x400069555b0d7aee!8m2!3d38.9554981!4d-94.6701441!16s%2Fg%2F11bccd3gp9!19sChIJnxVAgP2QwIcR7noNW1VpAEA,Kansas Palliative & Hospice Care,4.9,46,Hospice,"7171 W 95th St Suite 220, Overland Park, KS 66212, United States","X84H+5W Overland Park, Kansas, USA",http://www.kansashc.com/,+1 913-353-6525,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RnBeELHSwIPNW-tL_Bntqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.481808&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:00.302Z,,
https://www.google.com/maps/place/Kansas+City+Hospice+%26+Palliative+Care:+Kansas+Office/data=!4m7!3m6!1s0x87c0eb66d2b8637b:0xd18ee7655e4f9b20!8m2!3d38.9714095!4d-94.7039061!16s%2Fg%2F1tgn57pr!19sChIJe2O40mbrwIcRIJtPXmXnjtE,Kansas City Hospice & Palliative Care: Kansas Office,5.0,1,Hospice,"10100 W 87th St #100, Overland Park, KS 66212, United States","X7CW+HC Overland Park, Kansas, USA",http://www.kchospice.org/,+1 913-894-8228,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPabYGye0MiZFSjG5IzHasmOP7KGx-JPUqOLqvf=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:05.175Z,,
https://www.google.com/maps/place/NorthCare+Hospice+House/data=!4m7!3m6!1s0x87c0f9f7e550e257:0x2c57f55f0e5252b2!8m2!3d39.1494884!4d-94.5506839!16s%2Fg%2F11cls7z8wf!19sChIJV-JQ5ff5wIcRslJSDl_1Vyw,NorthCare Hospice House,4.2,34,Hospice,"2800 Clay Edwards Dr 2nd Floor, North Kansas City, MO 64116, United States","4CXX+QP North Kansas City, Missouri, USA",https://www.kchospice.org/northcare-hospice-house/,+1 816-691-1215,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO8xvXT3X0NIEHcr7ptxsCQu0Xz4S7bnVRmlM-Q=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:10.182Z,,
https://www.google.com/maps/place/Monarch+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x87c0ed3af3177113:0x7d6bc849a09d542f!8m2!3d38.9937837!4d-94.7045255!16s%2Fg%2F11qh82zmmd!19sChIJE3EX8zrtwIcRL1SdoEnIa30,Monarch Hospice & Palliative Care,4.9,84,Hospice,"7451 Switzer Rd Suite 100, Merriam, KS 66203, United States","X7VW+G5 Merriam, Kansas, USA",http://monarchmidwest.org/,+1 913-730-8080,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNXsMj26yfHDtxS2aNeQqXcuG66v1Bd6QVNm-ZV=w419-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:15.432Z,,
https://www.google.com/maps/place/Ascend+Hospice/data=!4m7!3m6!1s0x87c0e9841607cb09:0xd2c75ef5ed7deb20!8m2!3d38.9312711!4d-94.6384016!16s%2Fg%2F11f3vjp957!19sChIJCcsHFoTpwIcRIOt97fVex9I,Ascend Hospice,4.7,15,Hospice,"4550 W 109th St, Overland Park, KS 66207, United States","W9J6+GJ Overland Park, Kansas, USA",https://www.ascendhealth.com/hospice,+1 913-287-5678,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=35EhY-_94PjJuq7KJ59Isw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.88593&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:20.435Z,,
https://www.google.com/maps/place/Harbor+Hospice+of+Kansas/data=!4m7!3m6!1s0x87c0eb3467576e67:0xdcf1ddeff2b5d42a!8m2!3d38.9557182!4d-94.670773!16s%2Fg%2F11gxgcrqcw!19sChIJZ25XZzTrwIcRKtS18u_d8dw,Harbor Hospice of Kansas,4.8,54,Hospice,"7223 W 95th St #230, Overland Park, KS 66212, United States","X84H+7M Overland Park, Kansas, USA",http://www.harborhospice.com/,+1 913-291-1883,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPOnS0oQJYdMcwPGuDENuQd9wlZRgCMdGfGtrnY=w408-h277-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:25.347Z,,
https://www.google.com/maps/place/Saint+Luke%27s+Palliative+Care+Specialists/data=!4m7!3m6!1s0x87c0ef9fcd2adc73:0xd0f7da095c956d0f!8m2!3d39.0478123!4d-94.5910805!16s%2Fg%2F11hdcgpdpr!19sChIJc9wqzZ_vwIcRD22VXAna99A,Saint Luke's Palliative Care Specialists,,,Hospice,"4401 Wornall Rd, Kansas City, MO 64111, United States","2CX5+4H Kansas City, Missouri, USA",http://www.saintlukeskc.org/locations/saint-lukes-palliative-care-specialists?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 816-932-2000,,,https://lh3.googleusercontent.com/p/AF1QipO4Ww9_kyH2yewWfTe2sTUok0qa4Ldc693y58jD=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:35.379Z,,
https://www.google.com/maps/place/St.+Croix+Hospice/data=!4m7!3m6!1s0x87c1295ff4ba5d6d:0x1cc862428ee54977!8m2!3d38.6497543!4d-94.3637217!16s%2Fg%2F11bxfmjygr!19sChIJbV269F8pwYcRd0nljkJiyBw,St. Croix Hospice,5.0,18,Hospice,"811 Westchester Ave, Harrisonville, MO 64701, United States","JJXP+WG Harrisonville, Missouri, USA",https://www.stcroixhospice.com/harrisonville-mo/?utm_source=google&utm_medium=organic&utm_content=harrisonville&utm_campaign=gmb,+1 816-380-3913,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNCvbsQoUOEiAZWwMqaZbwYxZS4pDBY67oYx4ik=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:40.303Z,,
https://www.google.com/maps/place/Three+Oaks+Hospice+%7C+Overland+Park/data=!4m7!3m6!1s0x87c0eba2965d209f:0xcdd12d4c2d9e9826!8m2!3d38.9378789!4d-94.6645282!16s%2Fg%2F11hfkvw9gx!19sChIJnyBdlqLrwIcRJpieLUwt0c0,Three Oaks Hospice | Overland Park,4.3,7,Hospice,"10500 Barkley St # 228, Overland Park, KS 66212, United States","W8QP+55 Overland Park, Kansas, USA",https://www.threeoakshospice.com/locations/overland-park/?utm_source=gbp&utm_medium=local,+1 913-675-2143,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPG0kC4ft-BjGC-93RV4hgyPxA7MW1QSwxYsTwY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:45.503Z,,
https://www.google.com/maps/place/HCA+Midwest+Hospice+%26+Family+Care/data=!4m7!3m6!1s0x87c0ea288312f025:0x28eedc87e09bde77!8m2!3d38.9260252!4d-94.6481715!16s%2Fg%2F11bwfjysfj!19sChIJJfASgyjqwIcRd96b4Ifc7ig,HCA Midwest Hospice & Family Care,5.0,4,Hospice,"11111 Nall Ave #220, Leawood, KS 66211, United States","W9G2+CP Leawood, Kansas, USA",https://www.hcamidwest.com/specialties/hospice-family-care?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-663-0267,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NvTuOSZP3y3MW9FEjm-hYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.10089&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:50.407Z,,
https://www.google.com/maps/place/Hospice+Partners/data=!4m7!3m6!1s0x87c08436a0d61005:0xe7c52fdf1a83c9c5!8m2!3d38.9378473!4d-94.6644842!16s%2Fg%2F1hm2gy2zp!19sChIJBRDWoDaEwIcRxcmDGt8vxec,Hospice Partners,5.0,2,Hospice,"10500 Barkley St # 228, Overland Park, KS 66212, United States","W8QP+46 Overland Park, Kansas, USA",http://www.hospicepartners.com/locations,+1 913-758-1700,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cNkl-i5nybOdmssSvIOo-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.63498&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:24:55.401Z,,
https://www.google.com/maps/place/St.+Croix+Hospice/data=!4m7!3m6!1s0x87c0eb3374194729:0x80330d8cb9af9bd9!8m2!3d38.9279938!4d-94.6697577!16s%2Fg%2F11p_67plrr!19sChIJKUcZdDPrwIcR2ZuvuYwNM4A,St. Croix Hospice,5.0,3,Hospice,"7200 College Blvd Suite A, Overland Park, KS 66210, United States","W8HJ+53 Overland Park, Kansas, USA",https://www.stcroixhospice.com/overland-park-ks/?utm_source=google&utm_medium=organic&utm_content=gmb%20listing&utm_campaign=overland%20park,+1 913-354-5511,Closed ⋅ Opens 8 am Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMam9jnK7tGwk4YBQo7j5OAdXzwTR4f8ySu7yDZ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:00.570Z,,
https://www.google.com/maps/place/Kansas+City+Palliative+Home+Care/data=!4m7!3m6!1s0x87c0eed773006e9b:0xf3b3bffb6fe74e2b!8m2!3d38.9896522!4d-94.6067817!16s%2Fg%2F11d_90gh0z!19sChIJm24Ac9fuwIcRK07nb_u_s_M,Kansas City Palliative Home Care,,,Home health care service,"1500 Meadow Lake Pkwy Suite 201, Kansas City, MO 64114, United States","X9QV+V7 Kansas City, Missouri, USA",,+1 816-276-2700,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMjgbiJyGXAGffomcwY8a1s7NG46U7w6rpsWIle=w408-h271-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:05.522Z,,
https://www.google.com/maps/place/Shirkey+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x87c19d972d7d961f:0xaa6176a3a21110ea!8m2!3d39.2705229!4d-93.9592847!16s%2Fg%2F11fxcgl547!19sChIJH5Z9LZedwYcR6hARoqN2Yao,Shirkey Hospice & Palliative Care,5.0,1,Hospice,"701 Wollard Blvd, Richmond, MO 64085, United States","72CR+67 Richmond, Missouri, USA",https://shirkeyhealthservices.com/shirkey-hospice-palliative-care/,+1 660-542-1679,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPaHv4kLnQjViswaQDi6EfIzoJ0GbZPAyNqsjrl=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:10.459Z,,
https://www.google.com/maps/place/Corporate+-+Saint+Luke%27s+Health+System/data=!4m7!3m6!1s0x87c0e861c52e1723:0x150daa1f1e611e23!8m2!3d38.9391511!4d-94.5796495!16s%2Fg%2F1q62m1r6x!19sChIJIxcuxWHowIcRIx5hHh-qDRU,Corporate - Saint Luke's Health System,4.2,70,Medical clinic,"901 E 104 St, Kansas City, MO 64131, United States","WCQC+M4 Kansas City, Missouri, USA",http://www.www.saintlukeskc.org/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 816-932-2000,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrAbunmGFUYv-rV8oFVTD_xVaHbSVVO_a0ME-EQL7D2sYbH9sCNZimPz0omqQUwNY4AoOcyuO4dg4rJsosUz5jSzTarWYeZ92JXNqNmMqIOJE3acwYMZKjuHQUuSWxiRdgjTWu1=w408-h540-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:13.400Z,,
https://www.google.com/maps/place/Hope+Care+Center/data=!4m7!3m6!1s0x87c0e8cc10fd6ef9:0xdee2e16bb46623bb!8m2!3d38.9771937!4d-94.5888704!16s%2Fg%2F1tdd5smn!19sChIJ-W79EMzowIcRuyNmtGvh4t4,Hope Care Center,4.4,8,Nursing home,"115 E 83rd St, Kansas City, MO 64114, United States","XCG6+VF Kansas City, Missouri, USA",http://www.hopecarecenter.org/,+1 816-523-3988,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QAEBCNineK33EDxKFj_rcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.00826&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:18.307Z,,
https://www.google.com/maps/place/Enhabit+Hospice/data=!4m7!3m6!1s0x87c08ced5e56bf0d:0x64bea20f21b00078!8m2!3d38.9557443!4d-94.7594415!16s%2Fg%2F1tf0r3z6!19sChIJDb9WXu2MwIcReACwIQ-ivmQ,Enhabit Hospice,3.0,2,Hospice,"14833 W 95th St, Lenexa, KS 66215, United States","X64R+76 Lenexa, Kansas, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 913-948-8281,"Open 24 hours

Confirmed by this business 5 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM2t5L88LHFeGtPSRN7qb_te61enRWrnnYFU4Mx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:23.574Z,,
"https://www.google.com/maps/place/Three+Rivers+Hospice,+Inc./data=!4m7!3m6!1s0x87c06649bb7cf837:0x5bcd5179b262edc4!8m2!3d39.3660039!4d-94.7759142!16s%2Fg%2F1tjt2g41!19sChIJN_h8u0lmwIcRxO1isnlRzVs","Three Rivers Hospice, Inc.",5.0,7,Hospice,"700 Branch St Suite 4, Platte City, MO 64079, United States","968F+CJ Platte City, Missouri, USA",http://www.3rivershospice.com/,+1 816-431-2333,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v3_t72T2KV415qy9ep4dYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.78389&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:28.773Z,,
https://www.google.com/maps/place/Saint+Luke%27s+Foundation/data=!4m7!3m6!1s0x87c0efc393510967:0x3622de5b52269dfb!8m2!3d38.9392219!4d-94.5796121!16s%2Fg%2F1tfctrc1!19sChIJZwlRk8PvwIcR-50mUlveIjY,Saint Luke's Foundation,4.0,1,Non-profit organization,"901 E 104 St, Kansas City, MO 64131, United States","WCQC+M5 Kansas City, Missouri, USA",http://www.www.saintlukeskc.org/saint-lukes-foundation?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link#,+1 816-932-2252,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUYwyrhZ5BV4qZkYrMuobK1EGUPYG6_90MmyC6aPnB0NAPCH0Bz57sBNzzsn_DweoVLK6sMUOrmFKiMLQb-MZ5icOEmkSrirdPhinBVwxATvHCwm3gIrMs2cXlExv0bLZ7DxXK=w414-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:31.473Z,,
"https://www.google.com/maps/place/Able+Independent+Care,+Llc/data=!4m7!3m6!1s0x87c0f50bafdbffff:0x2f6f9988ee849fd!8m2!3d39.2025078!4d-94.6895085!16s%2Fg%2F11h3vblxmr!19sChIJ___brwv1wIcR_Unojpj59gI","Able Independent Care, Llc",1.0,3,Medical clinic,"9310 NW 59th Ter, Kansas City, MO 64152, United States","6836+25 Kansas City, Missouri, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KzABnDui0aiKpuflStTEkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.9341085&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:34.211Z,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x87c0eb39cbef0a1f:0xcebfae02e8c619fd!8m2!3d38.9377472!4d-94.6649443!16s%2Fg%2F11nmgf8lgd!19sChIJHwrvyznrwIcR_RnG6AKuv84,HomeWell Care Services,5.0,12,Home health care service,"10500 Barkley St # 112, Overland Park, KS 66212, United States","W8QP+32 Overland Park, Kansas, USA",https://www.homewellcares.com/ks166,+1 913-295-9205,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPsEoIzDXJgsQEzEAPjIC7b5zBJqw9yaoZNSR-6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:39.342Z,,
https://www.google.com/maps/place/Saint+Luke%27s+Home+Care+%26+Hospice/data=!4m7!3m6!1s0x87c05bfc33ee9f23:0xd65dbaff7dbdcc38!8m2!3d39.3766804!4d-94.5813858!16s%2Fg%2F11hz0fh9x6!19sChIJI5_uM_xbwIcROMy9ff-6XdY,Saint Luke's Home Care & Hospice,,,Hospice,"601 US-169, Smithville, MO 64089, United States","9CG9+MC Smithville, Missouri, USA",http://www.www.saintlukeskc.org/locations/saint-lukes-home-care-hospice?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 816-756-1160,,,https://lh3.googleusercontent.com/p/AF1QipPLgdqptdVlJgZ7Y9HKlLR6h5oY3qCNtufstYov=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:42.296Z,,
https://www.google.com/maps/place/Sunflower+Healthcare/data=!4m7!3m6!1s0x87c0c1160b34846f:0xccc1ca61b2a03af3!8m2!3d38.8334385!4d-94.6711083!16s%2Fg%2F1tfshy3z!19sChIJb4Q0CxbBwIcR8zqgsmHKwcw,Sunflower Healthcare,3.0,2,Medical clinic,"7398 W 162nd Terrace, Stilwell, KS 66085, United States","R8MH+9H Stilwell, Kansas, USA",,+1 913-897-1104,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iZptSfMVA4d-h9LVFwHgBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.9721&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Grandview+MO/@38.8858407,-94.5330096,14z",2025-09-18T00:25:47.181Z,,
