placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,isBlackOwned
https://www.google.com/maps/place/Flambeaux+Bicycle+Tours+%26+Bike+Rentals/data=!4m7!3m6!1s0x8620a60f19a7e1d7:0x2666eeb1bdb47626!8m2!3d29.9600494!4d-90.068568!16s%2Fg%2F12hmgjb7f!19sChIJ1-GnGQ-mIIYRJna0vbHuZiY,Flambeaux Bicycle Tours & Bike Rentals,5.0,345,Tour operator,"626 N Rampart St, New Orleans, LA 70112, United States","XW6J+2H New Orleans, Louisiana, USA",http://flambeauxtours.com/,+1 504-321-1505,Closed ⋅ Opens 9:15 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPFsTc2GEJU1rGMX-IOTt5_pm2_AOaf0hpNZiu2=w426-h240-k-no,true,1:15–1:30 pm,9:15 am–5 pm,9:15 am–5 pm,9:15 am–5 pm,9:15 am–5 pm,9:15 am–12:30 pm,9:15 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:48:47.699Z,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x8620b7fd1f832505:0x99db06b46aeb5cf4!8m2!3d29.9961479!4d-90.25517!16s%2Fg%2F11j36px2vs!19sChIJBSWDH_23IIYR9FzrarQG25k,SP+ Parking,4.5,4,Parking garage,"1 Terminal Dr, New Orleans, LA 70062, United States","XPWV+FW New Orleans, Louisiana, USA",https://parking.com/new-orleans/lot/north-terminal-short-term-garage?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-LA,+1 504-471-1301,"Open 24 hours

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLHB4chlaQlui-ieWDFF4xWmLp0oyUQ-MgSKkMWXQNmSKUCGdI6maQwM1ozm0wIFzT355Pq7-XzCsq-EZ7CQWkpi4fc5X3x9NvrgKlrn-m7U-B_Q5VKdiA7d5CtOMwrD_Oo_bZ7w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:48:52.766Z,,,
https://www.google.com/maps/place/New+Orleans+Safety+%26+Permits/data=!4m7!3m6!1s0x8620a59297d15cff:0xedb5b737543d1abb!8m2!3d29.9511125!4d-90.0773593!16s%2Fg%2F1tff3d3b!19sChIJ_1zRl5KlIIYRuxo9VDe3te0,New Orleans Safety & Permits,1.9,24,City government office,"1340 Poydras St suite 800, New Orleans, LA 70112, United States","XW2F+C3 New Orleans, Louisiana, USA",https://www.nola.gov/safety-and-permits/,+1 504-658-7100,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QTFn_ItbBJoj3qiYmMFZJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.25862&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3:30 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:48:57.750Z,,,
https://www.google.com/maps/place/On+The+Move+Truck+Wash/data=!4m7!3m6!1s0x8620a85f3d228b99:0xe020d305ad18c5e4!8m2!3d30.0017479!4d-90.0356534!16s%2Fg%2F1tgh3bdw!19sChIJmYsiPV-oIIYR5MUYrQXTIOA,On The Move Truck Wash,4.6,100,Car wash,"4022 Louisa St, New Orleans, LA 70126, United States","2X27+MP New Orleans, Louisiana, USA",https://www.franklinabc.com/businessowners/on-the-move-truck-wash-llc,+1 504-710-2924,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOiIGVdRh7jmpsu7M1xvK_rLLW3m_nNnohLJgyG=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:49:02.827Z,,,
https://www.google.com/maps/place/Steamboat+NATCHEZ+-+Official+Site/data=!4m7!3m6!1s0x8620a67320baaaab:0xf6aa959120e4642e!8m2!3d29.9552704!4d-90.0627252!16s%2Fg%2F11ggzctmbh!19sChIJq6q6IHOmIIYRLmTkIJGVqvY,Steamboat NATCHEZ - Official Site,4.4,4487,Tourist attraction,"400 Toulouse St, New Orleans, LA 70130, United States","XW4P+4W New Orleans, Louisiana, USA",https://www.steamboatnatchez.com/,+1 504-569-1401,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIZeafXbNh4OueVGP_M3yjX4LNocoXx2OjZt8i7tw5CY7Cachl9rBg7NLITGJf7-jHQkPrO3osKh2BlInSajN2uCOSUL0H8ZolqWyLt9mFHrCQ9oNCLmXcsV1j-nD5s2gzzknu=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:49:08.448Z,,"Old-fashioned steamboat offering cruises with buffet dining, including brunch, plus jazz music.",
https://www.google.com/maps/place/USPark.net/data=!4m7!3m6!1s0x8620b77bb67b4923:0x473c49edf8d14ecc!8m2!3d30.0047433!4d-90.2759654!16s%2Fg%2F1td48b6h!19sChIJI0l7tnu3IIYRzE7R-O1JPEc,USPark.net,4.3,888,Parking lot,"7 Veterans Memorial Blvd, Kenner, LA 70062, United States","2P3F+VJ Kenner, Louisiana, USA",https://www.uspark.net/,+1 504-405-5574,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNSfpZrwW8nFkNMuY4dz3-mNx6de009ZMI7JXU7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:49:13.497Z,,,
https://www.google.com/maps/place/Beer+Bus/data=!4m7!3m6!1s0xbf96e67a8849ea3:0x808b5c573bf370fe!8m2!3d29.944797!4d-90.0806856!16s%2Fg%2F11vpl8krx1!19sChIJo56EqGdu-QsR_nDzO1dci4A,Beer Bus,5.0,19,Bus tour agency,,,http://www.nolabeerbus.com/,+1 504-264-3474,,,https://lh3.googleusercontent.com/p/AF1QipOhZuE0sTa1neVd6wbnwnYQP6SKHDCFV8RbLsEO=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:49:16.602Z,,,
https://www.google.com/maps/place/LCCI+Ready+Mix+Concrete/data=!4m7!3m6!1s0x889e1cdb0a77bfb9:0xe8e7afb5567f108!8m2!3d30.0009134!4d-90.1522581!16s%2Fg%2F11cfgxkr4!19sChIJub93CtscnogRCPFnVft6jg4,LCCI Ready Mix Concrete,4.0,50,Ready mix concrete supplier,"2748 Metairie Lawn Dr, Metairie, LA 70002, United States","2R2X+93 Metairie, Louisiana, USA",http://www.lccico.com/,+1 504-304-4406,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOgt4CiWmlTLtrrJRkM4iz90o2_iERR2s8cVhzu=w408-h318-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,6 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:49:21.451Z,,,
https://www.google.com/maps/place/Royal+Valet+Service+LLC/data=!4m7!3m6!1s0x8620a60d763fffff:0x45b33df2dd4f1d3e!8m2!3d31.228177!4d-91.7871489!16s%2Fg%2F11gh0b49ks!19sChIJ__8_dg2mIIYRPh1P3fI9s0U,Royal Valet Service LLC,3.7,6,Transportation service,,,https://m.facebook.com/royalvaletservicesllc/,+1 504-920-7275,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNQ3Hdvax3HfOlTXXVSHKwe-kpYtLqrk7Qy57fF=w408-h547-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeview+New+Orleans+LA/@30.008569,-90.1074174,14z",2025-10-28T18:49:26.369Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0917/data=!4m7!3m6!1s0x8620a5c47aa14db7:0x64fa2d2aa705a523!8m2!3d29.9470633!4d-90.1307121!16s%2Fg%2F11j1kggcdf!19sChIJt02hesSlIIYRI6UFpyot-mQ,Premium Parking - P0917,,,Parking lot,"1100 S Carrollton Ave, New Orleans, LA 70118, United States","WVW9+RP New Orleans, Louisiana, USA",https://www.premiumparking.com/p917,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lqZv2zmHfU7hhLmo4YJSSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.96255&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:00.477Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0920/data=!4m7!3m6!1s0x8620a57e4ac1f2db:0x1129dc73b6051d72!8m2!3d29.9289135!4d-90.0921634!16s%2Fg%2F11ft5ztgr4!19sChIJ2_LBSn6lIIYRch0FtnPcKRE,Premium Parking - P0920,5.0,1,Parking lot,"1658 Louisiana Ave, New Orleans, LA 70115, United States","WWH5+H4 New Orleans, Louisiana, USA",https://www.premiumparking.com/p920,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O06xcDDFd_UtmelWRTOriQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.58275&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:05.544Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0904/data=!4m7!3m6!1s0x8620a4fbfa142843:0x5f8f5bd66c16c2cf!8m2!3d29.9215965!4d-90.1172831!16s%2Fg%2F11c1xfv7n4!19sChIJQygU-vukIIYRz8IWbNZbj18,Premium Parking - P0904,3.0,2,Parking lot,"5601 Magazine St, New Orleans, LA 70115, United States","WVCM+J3 New Orleans, Louisiana, USA",https://www.premiumparking.com/P0904,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tY-QKxOp_dRWch-Yc5Eoyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.2387776&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:10.468Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0901/data=!4m7!3m6!1s0x8620a5ae9281edc9:0xdcbcbcfa1476ce46!8m2!3d29.9348731!4d-90.1055615!16s%2Fg%2F1q646s61s!19sChIJye2Bkq6lIIYRRs52FPq8vNw,Premium Parking - P0901,3.0,2,Parking lot,"4600 Freret St, New Orleans, LA 70115, United States","WVMV+WQ New Orleans, Louisiana, USA",https://www.premiumparking.com/P0901,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyySb8fmsuQtSPldFbU2nbBEMNDcwffLZhksVCuJg5tUtScrkuZaWER_sw-rZ1iwbhzu80lhuxihGPLolze0h_VVVbiMBFxs53W0ESGSAIgUuCOctLqiRAWO_V0sL2kb3Th2yWtmQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:15.286Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0919/data=!4m7!3m6!1s0x8620a55ce240fa4f:0xca2b7674fd8a59e0!8m2!3d29.9285613!4d-90.0920718!16s%2Fg%2F11ft5zwdyk!19sChIJT_pA4lylIIYR4FmK_XR2K8o,Premium Parking - P0919,5.0,1,Parking lot,"3401 St Charles Ave, New Orleans, LA 70115, United States","WWH5+C5 New Orleans, Louisiana, USA",https://www.premiumparking.com/p919,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-IklZvYsmAjC8Kq4LHeLCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.2838874&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:20.677Z,,,
https://www.google.com/maps/place/Parking+Division-Auto+Pound/data=!4m7!3m6!1s0x8620a5e2bb129bcd:0xaa14648d7cc272bf!8m2!3d29.9617443!4d-90.0755233!16s%2Fg%2F1tcy4nx7!19sChIJzZsSu-KlIIYRv3LCfI1kFKo,Parking Division-Auto Pound,1.5,58,City government office,"400 N Claiborne Ave, New Orleans, LA 70112, United States","XW6F+MQ New Orleans, Louisiana, USA",http://www.nola.gov/dpw/parking/,+1 504-658-8284,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyO6hosFLzp6hEdFSOljErpjKLsg6ow5Ot7h5MHYeZPDmuVBsL5y_lTXiYnOS9jzYXQRU3UXVfi2BRKl-8DU8a9REyV9ZdQsI56Ck-Nc2fc63aW96p53jGv9mrHoWytfvWL0taufA=w408-h544-k-no,false,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–1 am,7 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:29.091Z,,,
https://www.google.com/maps/place/United+States+Postal+Service/data=!4m7!3m6!1s0x8620a578148b38b7:0x1122ea949d0cc648!8m2!3d29.9637234!4d-90.1130162!16s%2Fg%2F1vbl7yq3!19sChIJtziLFHilIIYRSMYMnZTqIhE,United States Postal Service,2.1,177,Post office,"3400 S Carrollton Ave, New Orleans, LA 70118, United States","XV7P+FQ New Orleans, Louisiana, USA",https://tools.usps.com/locations/details/1357128?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,+1 800-275-8777,"Open ⋅ Closes 4:30 pm

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipM6afP7vJ_Hr6Y9wH63pCxOW1uncoZAC7mKWj3Z=w408-h413-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:34.197Z,,,
https://www.google.com/maps/place/LSUHSC+Parking+Services/data=!4m7!3m6!1s0x8620a5cecef79f9f:0xdd02671a6dee6861!8m2!3d29.957309!4d-90.0833933!16s%2Fg%2F11wpst1h_k!19sChIJn5_3zs6lIIYRYWjubRpnAt0,LSUHSC Parking Services,,,University,"433 Bolivar St Room 158, New Orleans, LA 70112, United States","XW48+WJ New Orleans, Louisiana, USA",https://www.lsuhsc.edu/administration/ae/parking.aspx,+1 504-568-4884,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R9S31kgx1qxCTZPG4ydnQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.88046&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:39.250Z,,,
https://www.google.com/maps/place/Jazzy+Limousine+%26+Shuttle/data=!4m7!3m6!1s0x8620a5e73a400001:0x88f95f7cb3c0a5f!8m2!3d30.2128011!4d-90.4299785!16s%2Fg%2F11fct79glr!19sChIJAQBAOuelIIYRXwo8y_eVjwg,Jazzy Limousine & Shuttle,4.9,127,Limousine service,,,https://jazzytransportation.com/,+1 504-320-8448,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipORNUK9A_5SLpEa7xDr9dCIYnSWgqaujXu749kP=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:49.471Z,,,true
https://www.google.com/maps/place/One+Hour+Valet+Dry+Cleaning/data=!4m7!3m6!1s0x8620a5ae2ba09c89:0x2027368c8e09d9ba!8m2!3d29.9363586!4d-90.1026186!16s%2Fg%2F11bwh8n_tr!19sChIJiZygK66lIIYRutkJjow2JyA,One Hour Valet Dry Cleaning,4.1,40,Dry cleaner,"2601 Napoleon Ave, New Orleans, LA 70115, United States","WVPW+GX New Orleans, Louisiana, USA",,+1 504-895-6517,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOuiuUL1b8uuioP1n_Sho_siDP2X6FacHsKjm7d=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–3 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:54.808Z,,,
https://www.google.com/maps/place/Tulane+University+Police+Department/data=!4m7!3m6!1s0x8620a50ed0cc27bf:0x304105e9fa46f8ba!8m2!3d29.9421386!4d-90.1170958!16s%2Fg%2F12llr0b_r!19sChIJvyfM0A6lIIYRuvhG-ukFQTA,Tulane University Police Department,,,Police department,"2650 Ben Weiner Dr, New Orleans, LA 70118, United States","WVRM+V5 New Orleans, Louisiana, USA",https://publicsafety.tulane.edu/,+1 504-865-5381,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mafYd_-DYuC96ze3SmZ4Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.07477&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:50:57.684Z,,,
https://www.google.com/maps/place/Burton+Transit+New+Orleans+Limousine+And+Shuttle+Service/data=!4m7!3m6!1s0x889e03f4300bc7f1:0xebf5847d466c63ee!8m2!3d29.9528024!4d-90.0800111!16s%2Fg%2F11hdjdzwqg!19sChIJ8ccLMPQDnogR7mNsRn2E9es,Burton Transit New Orleans Limousine And Shuttle Service,4.9,1022,Limousine service,"1615 Poydras St STE 900, New Orleans, LA 70112, United States","XW39+4X New Orleans, Louisiana, USA",https://www.burtontransit.com/,+1 504-232-3167,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMVb9bS0TraaWbCMjj5Z-8ds7nNGCK5PFuwUMDu=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:03.077Z,,,
https://www.google.com/maps/place/Y+Not+Check+Background+%26+Fingerprinting/data=!4m7!3m6!1s0x8620a5d1b06d45cb:0xf676f73373a1ed43!8m2!3d29.9357701!4d-90.0823471!16s%2Fg%2F1w04kgfs!19sChIJy0VtsNGlIIYRQ-2hczP3dvY,Y Not Check Background & Fingerprinting,4.6,47,Fingerprinting service,"1746 Jackson Ave, New Orleans, LA 70113, United States","WWP9+83 New Orleans, Louisiana, USA",,+1 504-523-5168,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWAR7GstDzJJK9O3Rg24XbszDzXYAoLIopVPFmofFjOx0TexFQbjaeL9dfncNBkya-Ul5-WWDkIM9dh4TISMtadilNqycLC1ruWJJA4m5rHtipUZ7-5j67ydwy8TU54lUDms2I=w408-h725-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:08.205Z,,,
https://www.google.com/maps/place/University+Medical+Center+New+Orleans+LCMC+Health/data=!4m7!3m6!1s0x8620a5ef51bb6c7f:0x32426279401556af!8m2!3d29.959861!4d-90.081328!16s%2Fg%2F11bvt481p0!19sChIJf2y7Ue-lIIYRr1YVQHliQjI,University Medical Center New Orleans LCMC Health,2.8,733,Hospital,"2000 Canal St, New Orleans, LA 70112, United States","XW59+WF New Orleans, Louisiana, USA",https://www.umcno.org/?utm_source=GMB&utm_medium=Yext&y_source=1_MTU4MzE4NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-702-3000,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOcVupw5sFFJXzKUnnUUrPpLUnqQMJr9CedgYxS=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:13.741Z,,,
https://www.google.com/maps/place/Regional+Transit+Authority/data=!4m7!3m6!1s0x8620a5f3de3a82b1:0xa0b2d5006bfed2e3!8m2!3d29.9677981!4d-90.088957!16s%2Fg%2F1tl7p1yf!19sChIJsYI63vOlIIYR49L-awDVsqA,Regional Transit Authority,2.5,184,Transportation service,"2817 Canal St, New Orleans, LA 70119, United States","XW96+4C New Orleans, Louisiana, USA",https://www.norta.com/,+1 504-248-3900,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPYEyTin0z6N6XpCV_8vtRR7Oh_G5IHxiuL3KtZ=w408-h254-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:19.053Z,,,
https://www.google.com/maps/place/Paved+Paradise+Bike+Tours+and+Rentals/data=!4m7!3m6!1s0x8620a53b438d65db:0x5cf56494eddd9f4a!8m2!3d29.9326623!4d-90.0869421!16s%2Fg%2F11k5f2wjtb!19sChIJ22WNQzulIIYRSp_d7ZRk9Vw,Paved Paradise Bike Tours and Rentals,5.0,339,Tour operator,"1735 Washington Ave, New Orleans, LA 70113, United States","WWM7+36 New Orleans, Louisiana, USA",http://pavedparadisetoursnola.com/,+1 888-683-8687,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMvapN_OQBeWLBPHCgnJpN59NocRQNJjvyQtnn5=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:22.285Z,,,
https://www.google.com/maps/place/New+Orleans+Terminal+LLC/data=!4m7!3m6!1s0x8620a59c10a7819f:0x5f71c8c18b543c4f!8m2!3d29.9151839!4d-90.1025623!16s%2Fg%2F11j8lkct9g!19sChIJn4GnEJylIIYRTzxUi8HIcV8,New Orleans Terminal LLC,4.4,16,Container terminal,"50 Napoleon Ave, New Orleans, LA 70115, United States","WV8W+3X New Orleans, Louisiana, USA",http://www.notml.com/,+1 504-648-6211,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMIQ2mON5mPm1uUnOYxS75x2RYQxzxeeutP16P2=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:27.223Z,,,
https://www.google.com/maps/place/City+of+New+Orleans+-+City+Hall/data=!4m7!3m6!1s0x8620a5e05d0efb27:0x986d027f806cb8cb!8m2!3d29.9521082!4d-90.077042!16s%2Fg%2F1vd768dg!19sChIJJ_sOXeClIIYRy7hsgH8CbZg,City of New Orleans - City Hall,3.5,125,City or town hall,"1300 Perdido St, New Orleans, LA 70112, United States","XW2F+R5 New Orleans, Louisiana, USA",https://nola.gov/,+1 504-658-4000,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxklPXTfxrxNis-8YqxWwb_G5-zWyAi3fjFUdrPN6a9D4nmjnm6ssu3ULniPpQbcFKBh7ZH_YeSfkUjULJzldFgdFIPi2ZEI-GtTIZgCKPpNS5p1l7he_y8fQf0LgP4giih4is=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:51:32.925Z,,,
