placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Dino+Garage+Doors+LLC/data=!4m7!3m6!1s0x88f4eb8dd148e90f:0x10556cfa7b43eafa!8m2!3d33.3810635!4d-84.57933!16s%2Fg%2F11wwypr6xl!19sChIJD-lI0Y3r9IgR-upDe_psVRA,Dino Garage Doors LLC,5.0,48,Garage door supplier,"301 Kelly Dr Suite 8-A, Peachtree City, GA 30269, United States","9CJC+C7 Peachtree City, Georgia, USA",https://dinodoors.com/,+1 770-510-8577,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOtPJMzm8oxvBA7GaKZwWOLljkMuPExyfe4VmvH=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:28.050Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Mr.+Garage+Door+PTC/data=!4m7!3m6!1s0x88f4ea4067ec72db:0xe161f9c2f1de73ef!8m2!3d33.483968!4d-84.5521745!16s%2Fg%2F11c54cnw9d!19sChIJ23LsZ0Dq9IgR73Pe8cL5YeE,Mr. Garage Door PTC,5.0,160,Garage door supplier,,,https://garagedoorspeachtreecity.com/,+1 678-671-5757,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPuzmhN92ECftMytoWLaa_G_neZf5nT1BvazhA2=w408-h306-k-no,true,6:30 am–8 pm,6:30 am–8 pm,Closed,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:32.774Z,,,
https://www.google.com/maps/place/Sergio+%26+Sons+Garage+Door+Service/data=!4m7!3m6!1s0x88f4e9ced8a3a31b:0xf110ecf5f401c192!8m2!3d33.480544!4d-84.5865346!16s%2Fg%2F11twp165tl!19sChIJG6Oj2M7p9IgRksEB9PXsEPE,Sergio & Sons Garage Door Service,4.6,52,Garage door supplier,"1015 Tyrone Rd Suite 76, Tyrone, GA 30290, United States","FCJ7+69 Tyrone, Georgia, USA",https://garagedoorstyrone.com/,+1 770-670-6590,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPgubIw7rE525s4st0iS74TKKrUc6vYSFvW4w2T=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:37.573Z,,,
https://www.google.com/maps/place/Nabors+Garage+Doors/data=!4m7!3m6!1s0x88f4e99f3ca08b3d:0x7739e0c62a0bb321!8m2!3d33.4313841!4d-84.5540774!16s%2Fg%2F11qys_d7f1!19sChIJPYugPJ_p9IgRIbMLKsbgOXc,Nabors Garage Doors,4.9,680,Garage door supplier,"1920 GA-54, Peachtree City, GA 30269, United States","CCJW+H9 Peachtree City, Georgia, USA",http://www.naborsgaragedoors.com/,+1 404-642-4134,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNFGYn8-eZuE527TdpFnNS4H4a39s9r3_ZU1GqO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:42.641Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/He+and+She+Sheds+by+Action+Buildings/data=!4m7!3m6!1s0x88f4c9847ea9923d:0x6759b01c77bc0824!8m2!3d33.3855607!4d-84.8226982!16s%2Fg%2F11h0fddprb!19sChIJPZKpfoTJ9IgRJAi8dxywWWc,He and She Sheds by Action Buildings,4.9,112,Portable building manufacturer,"28 Franklin Rd, Newnan, GA 30263, United States","95PG+6W Newnan, Georgia, USA",https://actionbuildings.com/,+1 770-845-1273,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipNiXAJ9gSVL0dfBfSle_4dszc7U_ZrdQ8FP3rEK=w408-h272-k-no,true,9 am–6 pm,10 am–3 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:47.605Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Maddock+Garage+Doors+LLC/data=!4m7!3m6!1s0x88f494ca1093046b:0x18b0ad10c651808e!8m2!3d33.319213!4d-84.485235!16s%2Fg%2F1hm4wbsq2!19sChIJawSTEMqU9IgRjoBRxhCtsBg,Maddock Garage Doors LLC,4.9,307,Garage door supplier,"391 Hwy 85 Connector, Brooks, GA 30205, United States","8G97+MW Brooks, Georgia, USA",https://www.maddockdoors.com/,+1 678-723-5744,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNZ290uOKKos9smIe2BLOgx_8eRLjH3yYidtu0a=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:52.889Z,,,
https://www.google.com/maps/place/Best+Fairburn+Garage+Door+Repair/data=!4m7!3m6!1s0x88f4df8f542e0c15:0x1969fb9949857d81!8m2!3d33.6123397!4d-84.6101864!16s%2Fg%2F11srfhhxv4!19sChIJFQwuVI_f9IgRgX2FSZn7aRk,Best Fairburn Garage Door Repair,4.2,41,Garage door supplier,"5370 Campbellton Fairburn Rd Suite 150, Fairburn, GA 30213, United States","J96Q+WW Fairburn, Georgia, USA",https://garagedoorsfairburn.com/,+1 770-746-0030,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMjSRET3aOwu38gq-EaInu8tpwMhg3BF94xDT0=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:47:57.918Z,,,
https://www.google.com/maps/place/Home+Outlet/data=!4m7!3m6!1s0x88f4c9c0a187835b:0xb1ab5f396193c46d!8m2!3d33.3853428!4d-84.7869709!16s%2Fg%2F11wrbqly3q!19sChIJW4OHocDJ9IgRbcSTYTlfq7E,Home Outlet,5.0,16,Home improvement store,"54 Bullsboro Dr, Newnan, GA 30263, United States","96P7+46 Newnan, Georgia, USA",http://homeoutlet.com/,+1 470-945-2223,Closed ⋅ Opens 8:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipP0gdjI4KVk-epSFPMjGp8pATaYcROHCFxy6lYR=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–3 pm,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:48:02.706Z,,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Live+Oak+Exteriors/data=!4m7!3m6!1s0x88f4c914850faf03:0xae3423f4a2814b4e!8m2!3d33.3860103!4d-84.799692!16s%2Fg%2F11pf7bp7cw!19sChIJA68PhRTJ9IgRTkuBovQjNK4,Live Oak Exteriors,4.9,166,Roofing contractor,"147 Jackson St B, Newnan, GA 30263, United States","96P2+C4 Newnan, Georgia, USA",http://www.liveoakexteriors.com/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=newnanwebsite,+1 770-318-2024,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9lXr2X84A7kB2RV6MEZei2RJbfyiV2kKBnIfI=w426-h240-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:48:07.646Z,,,
https://www.google.com/maps/place/Xpress+Garage+Door+Repair/data=!4m7!3m6!1s0x88f4e96821cb51d5:0x23840d63a206a787!8m2!3d30.3114796!4d-95.5295456!16s%2Fg%2F11r2q81kft!19sChIJ1VHLIWjp9IgRh6cGomMNhCM,Xpress Garage Door Repair,,,Garage door supplier,,,https://mybizlocal.store/xpressgaragedoorrepair.com/,+1 979-481-5924,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOQOxC0hGcJi5eCsJuB9RWmFY7tz3urgtsbMJZt=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newnan+GA/@33.3806716,-84.7996573,14z",2025-11-07T23:48:12.340Z,,,
https://www.google.com/maps/place/G+B+D+Garage+Door+Repair+%26+Sales/data=!4m7!3m6!1s0x88fae58a489fb7fd:0x4ccc404668a4129c!8m2!3d31.8387343!4d-81.6890902!16s%2Fg%2F11b6sv3zqh!19sChIJ_befSIrl-ogRnBKkaEZAzEw,G B D Garage Door Repair & Sales,3.0,2,Garage door supplier,"470 Wells Cemetery Rd, Hinesville, GA 31313, United States","R8Q6+F9 Hinesville, Georgia, USA",,+1 912-368-2228,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Swru5VWJ3jKReYtj5-5eJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.04886&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hinesville+GA/@31.8315028,-81.6141099,14z",2025-11-07T23:48:25.342Z,,,
https://www.google.com/maps/place/Coastal+Garage+Doors/data=!4m7!3m6!1s0x88faeefddbfba9d5:0xaaa4e8ee5f851829!8m2!3d31.828163!4d-81.6136425!16s%2Fg%2F11bwh5gcds!19sChIJ1an72_3u-ogRKRiFX-7opKo,Coastal Garage Doors,4.6,27,Garage door supplier,,,http://coastalgaragedoors.net/,+1 912-271-0260,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzye5QlKqe9AhzZ7htbEyZ-RBx72hu_PEG3tTldiS7CLD-Sa9BUZnwIfOCEhQR2Es5VoT5dwmskDmMNnGHwwsU5W9Zo2x2sNZm0qPAR4PUMKUNYifP2uu8JsAX7YY-QdIHsofoGVQ=w426-h240-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hinesville+GA/@31.8315028,-81.6141099,14z",2025-11-07T23:48:30.067Z,,,
"https://www.google.com/maps/place/Perimeter+Garage+Doors,+LLC/data=!4m7!3m6!1s0x888b25eb6ad1a29d:0xf5d00cb7e9c60609!8m2!3d33.5409934!4d-85.1230163!16s%2Fg%2F11sb9ngn3v!19sChIJnaLRausli4gRCQbG6bcM0PU","Perimeter Garage Doors, LLC",5.0,20,Garage builder,"760 Old Camp Church Rd, Carrollton, GA 30117, United States","GVRG+9Q Carrollton, Georgia, USA",https://perimetergaragedoors.com/garages-doors-in-carrollton-ga/,+1 678-726-1262,,https://lh3.googleusercontent.com/p/AF1QipNhiBwEQSEaVLQYb1P0MB5sRNb59k0QXSpldpdb=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:48:44.650Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/West+Georgia+Gate+%26+Door,+Inc./data=!4m7!3m6!1s0x888b25b483bb73d5:0xb34e966dd62e0192!8m2!3d33.5843429!4d-85.1457889!16s%2Fg%2F1wbg05dm!19sChIJ1XO7g7Qli4gRkgEu1m2WTrM","West Georgia Gate & Door, Inc.",4.3,14,Garage door supplier,"2282 Lovvorn Rd, Carrollton, GA 30117, United States","HVM3+PM Carrollton, Georgia, USA",http://www.wggdinc.com/,+1 770-834-3989,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOrxo1K_ron9iB-mjAbUWjjPNawMvZ8o3EQvF4=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:48:49.729Z,,,
"https://www.google.com/maps/place/Apex+Garage+Doors+Carrollton,+GA/data=!4m7!3m6!1s0x888b2575ea9f4e5f:0xd721c96aa3c36022!8m2!3d33.5254155!4d-85.1417936!16s%2Fg%2F11ygqj_6f4!19sChIJX06f6nUli4gRImDDo2rJIdc","Apex Garage Doors Carrollton, GA",5.0,7,Repair service,"53 Laurel Rd, Carrollton, GA 30117, United States","GVG5+57 Carrollton, Georgia, USA",,+1 678-845-9825,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNIaTSPY0In8TaxLLRwB0q4jyFegfZne_r2dwxD=w408-h498-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:48:54.619Z,,,
https://www.google.com/maps/place/Adams+Automated+Door/data=!4m7!3m6!1s0x888b2dec3924b72f:0xe3ac93fd932920cb!8m2!3d33.532159!4d-85.006654!16s%2Fg%2F1tg2f7yj!19sChIJL7ckOewti4gRyyApk_2TrOM,Adams Automated Door,,,Garage door supplier,"2800 GA-16, Carrollton, GA 30116, United States","GXJV+V8 Carrollton, Georgia, USA",,+1 770-838-5968,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0PDMopeFlUmlqX45gMy9Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.679765&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:48:57.388Z,,,
https://www.google.com/maps/place/Window+World+of+Carrollton/data=!4m7!3m6!1s0x888b2f4ee7e1cde7:0xd17f4f68a112fbb8!8m2!3d33.6022776!4d-85.0922498!16s%2Fg%2F11f4ln5526!19sChIJ583h504vi4gRuPsSoWhPf9E,Window World of Carrollton,4.8,165,Window installation service,"107 Kingsbridge Dr, Carrollton, GA 30117, United States","JW25+W4 Carrollton, Georgia, USA",https://www.windowworldcarrolltonga.com/,+1 770-809-6580,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN6ZgjC0YZiScCmuQfBDs3zVvti0kriJlrxXPyQ=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:02.314Z,,,
https://www.google.com/maps/place/Villa+Rica+Garage+Door+Service/data=!4m7!3m6!1s0x88f52b8a62d15d15:0x152feb8f9e589db4!8m2!3d33.7303181!4d-84.8959023!16s%2Fg%2F11kj31gfhq!19sChIJFV3RYoor9YgRtJ1Yno_rLxU,Villa Rica Garage Door Service,4.7,25,Garage door supplier,"401 Permian Way ste 461, Villa Rica, GA 30180, United States","P4J3+4J Villa Rica, Georgia, USA",,+1 770-230-5550,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOzJjWIuw6328NNYzdFd36y_ezL3Kt3uXeEl9JW=w546-h240-k-no,true,9 am–6 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:07.353Z,,,
https://www.google.com/maps/place/Douglasville+Garage+Door+Service/data=!4m7!3m6!1s0x88f5278a4aec57ad:0xa0b051272d433336!8m2!3d33.7403597!4d-84.7289034!16s%2Fg%2F11kc7mpcpj!19sChIJrVfsSoon9YgRNjNDLSdRsKA,Douglasville Garage Door Service,4.6,31,Garage door supplier,"6025 Professional Pkwy Suite 329, Douglasville, GA 30134, United States","P7RC+4C Douglasville, Georgia, USA",https://douglasvilleoverheaddoors.com/,+1 770-800-8569,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNf0ZjcMi7bD9Go1UVw3CQQFs2kvqxyX5bg9tQb=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:12.264Z,,,
"https://www.google.com/maps/place/Perimeter+Garage+Doors,+LLC/data=!4m7!3m6!1s0x88f4d5defe64aeaf:0xfa69c02d1803fbf2!8m2!3d33.731087!4d-84.919482!16s%2Fg%2F11j2b4wg96!19sChIJr65k_t7V9IgR8vsDGC3Aafo","Perimeter Garage Doors, LLC",5.0,347,Garage door supplier,"112 W Montgomery St Suite A, Villa Rica, GA 30180, United States","P3JJ+C6 Villa Rica, Georgia, USA",https://perimetergaragedoors.com/?utm_campaign=gmb,+1 678-785-4219,,https://lh3.googleusercontent.com/p/AF1QipPg-w4NnGDNTScr5xWadHkZAWjt98_C9-s8L3Bp=w408-h407-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:17.429Z,,,
https://www.google.com/maps/place/Action+Buildings/data=!4m7!3m6!1s0x88f2777b913a3c5b:0xef75ff974ce26ccd!8m2!3d33.590227!4d-85.0501979!16s%2Fg%2F11gxtltwvn!19sChIJWzw6kXt38ogRzWziTJf_de8,Action Buildings,5.0,76,Portable building manufacturer,"826 Bankhead Hwy, Carrollton, GA 30117, United States","HWRX+3W Carrollton, Georgia, USA",https://actionbuildings.com/,+1 678-601-3074,,https://lh3.googleusercontent.com/p/AF1QipN4b-b8gRNTeQUwm71Ip977jeTwtANK_nsnEib4=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:22.474Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Focus+Garage+Doors+and+Services/data=!4m7!3m6!1s0x88f4c393baf54a71:0x265eb2fd8a59931!8m2!3d33.910334!4d-85.0084634!16s%2Fg%2F11j0ctznfq!19sChIJcUr1upPD9IgRMZml2C_rZQI,Focus Garage Doors and Services,4.8,110,Garage door supplier,"341 Chesapeake Way, Rockmart, GA 30153, United States","WX6R+4J Rockmart, Georgia, USA",,+1 470-598-9888,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPnV1QGOpi_KEmHt9IDbVnQcfhbNrOU6HtQ2Ny4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:27.479Z,,,
https://www.google.com/maps/place/First+Douglasville+Overhead+Doors/data=!4m7!3m6!1s0x88f527cbc2c6d4b7:0xc51a28b78de6a871!8m2!3d33.7412967!4d-84.7273933!16s%2Fg%2F11kc7lx9k1!19sChIJt9TGwssn9YgRcajmjbcoGsU,First Douglasville Overhead Doors,4.7,31,Garage door supplier,"6002 Professional Pkwy Suite 160, Douglasville, GA 30134, United States","P7RF+G2 Douglasville, Georgia, USA",https://douglasvillegaragedoors.vip/,+1 770-800-0862,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPi9i09ttfVcj-9qr9V3oZUHNvD3NvEtNj9b54D=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:32.689Z,,,
https://www.google.com/maps/place/Metro+Garage+Doors/data=!4m7!3m6!1s0x88f529abb4844dbd:0xaa54fc1c96d8fac!8m2!3d33.7434409!4d-84.7713114!16s%2Fg%2F1tdwwjkf!19sChIJvU2EtKsp9YgRrI9tycFPpQo,Metro Garage Doors,4.8,934,Garage door supplier,"12871 Veterans Memorial Hwy, Douglasville, GA 30134, United States","P6VH+9F Douglasville, Georgia, USA",https://metrogaragedoorsinc.com/,+1 770-588-3941,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP1hSSfDVsBUMCj4mU6dVhLg6BOqkvOBHkCjcQG=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:37.735Z,,,
https://www.google.com/maps/place/Douglasville+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0xf03a84dbffa324f:0x54c985f368db1050!8m2!3d33.7804516!4d-84.7657585!16s%2Fg%2F11w1psr6w_!19sChIJTzL6v02oAw8RUBDbaPOFyVQ,Douglasville Garage Door Repair LLC,4.9,32,Garage door supplier,,,https://www.douglasvillegaragedoorrepair.com/,+1 678-298-9507,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN9UjrioR83Rs6duEMXFb3bLIg8Rb25Cb-h0B60=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:42.566Z,,,
https://www.google.com/maps/place/King+Overhead+Door+Systems/data=!4m7!3m6!1s0xa0d82eb5d81dc4d9:0xbc8f435433669ab6!8m2!3d33.6373985!4d-84.80467!16s%2Fg%2F11x8qrzb73!19sChIJ2cQd2LUu2KARtppmM1RDj7w,King Overhead Door Systems,,,Garage door supplier,,,https://kingoverheaddoorsystems.com/,+1 470-500-3667,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4XshWnnYaUn8nA6-oAv7YkMzRWxijI7hodLoK=w408-h544-k-no,true,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+GA/@33.5801103,-85.0766113,14z",2025-11-07T23:49:47.098Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Sack+Garage+Door+Co./data=!4m7!3m6!1s0xaabd3eea421c2b2f:0xf4199751541fa81d!8m2!3d32.399694!4d-81.5620615!16s%2Fg%2F11xg49fz13!19sChIJLyscQuo-vaoRHagfVFGXGfQ,Sack Garage Door Co.,5.0,17,Garage door supplier,,,https://www.sackdoor.com/,+1 912-271-0551,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOUfwAw0MyEQqqxKeYy5XsKeiz5sxa18xF_CM2O=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Statesboro+GA/@32.4487876,-81.7831674,14z",2025-11-07T23:50:00.193Z,,,
https://www.google.com/maps/place/Georgia+Door+%26+Gate/data=!4m7!3m6!1s0x88f755848ef15545:0xc69c0186562866c!8m2!3d32.887794!4d-82.220569!16s%2Fg%2F1tgdd807!19sChIJRVXxjoRV94gRbIZiZRjAaQw,Georgia Door & Gate,5.0,78,Garage door supplier,"718 Bark Camp Church Rd, Midville, GA 30441, United States","VQQH+4Q Midville, Georgia, USA",http://www.georgia-door.com/,+1 478-589-6677,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNbX2vOupepPiGQgMd9zLOduZ-UhBS4mFWcJ9zj=w426-h240-k-no,true,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Statesboro+GA/@32.4487876,-81.7831674,14z",2025-11-07T23:50:05.133Z,,,
https://www.google.com/maps/place/Installation+Services/data=!4m7!3m6!1s0x88fa476a23aaaaab:0xc0f3c323b96aa554!8m2!3d32.4307156!4d-81.7550802!16s%2Fg%2F11f57hn2wb!19sChIJq6qqI2pH-ogRVKVquSPD88A,Installation Services,5.0,1,Contractor,"24065 US-80, Statesboro, GA 30461, United States","C6JV+7X Statesboro, Georgia, USA",https://www.lowes.com/l/lowes-home-services.html?cm_mmc=lod-_-c-_-lcl-_-ext-_-yxt-_-go-_-177-_-na-_-0-_-0,,,https://lh3.googleusercontent.com/p/AF1QipNr0dhlNnrFB2uGvVoV5HCHhAmIV4O2lu9P3jTz=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Statesboro+GA/@32.4487876,-81.7831674,14z",2025-11-07T23:50:07.809Z,,,
https://www.google.com/maps/place/Thompson+Home+Services/data=!4m7!3m6!1s0xaf13dd17f55ded5:0xb9c233a2d0521504!8m2!3d32.3297324!4d-81.7025756!16s%2Fg%2F11ygnzrjh9!19sChIJ1d5Vf9E98QoRBBVS0KIzwrk,Thompson Home Services,5.0,6,Contractor,,,http://www.thompsonhomes.info/,+1 912-388-6690,Closed ⋅ Opens 12 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7FzC8sCusSU5waKIk6vRqaI3BZ4SAV_uZ5rsSp5kd1NDANT6xGX8rrxdbI2ilSJ3-h9CNpWYYfAm6ulfHKcICv9za4yLeCvu6vXnYY-4fCg9hth_hwL3pLboIpd2VjwV8qpXFacSSleJl=w408-h306-k-no,true,8 am–4 pm,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Statesboro+GA/@32.4487876,-81.7831674,14z",2025-11-07T23:50:12.623Z,,,
https://www.google.com/maps/place/Tucker+Rapid+Garage+Service/data=!4m7!3m6!1s0x88f5a72a45e23acb:0x4652d71ac104335c!8m2!3d33.8565844!4d-84.2189666!16s%2Fg%2F11lts1ksms!19sChIJyzriRSqn9YgRXDMEwRrXUkY,Tucker Rapid Garage Service,4.8,38,Garage door supplier,"4149 Morgan Rd, Tucker, GA 30084, United States","VQ4J+JC Tucker, Georgia, USA",https://tuckerrapidgarageservice.us/,+1 229-252-0375,Closes soon ⋅ 7 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOLN3dtWp5pbHpA9bBFa5Rgr-Rfz85QaNUMo-T1=w451-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Tucker+GA/@33.8545479,-84.2171424,14z",2025-11-07T23:50:27.339Z,,,
