placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,tuesday,isBlackOwned,error,attributes
https://www.google.com/maps/place/Senior+Services+of+Austin/data=!4m7!3m6!1s0x8644cba1eb33a8c1:0xaa5e35bd7e860160!8m2!3d30.3231421!4d-97.7387587!16s%2Fg%2F11j2z1qfxg!19sChIJwagz66HLRIYRYAGGfr01Xqo,Senior Services of Austin,5.0,1,Health consultant,"1507 North St STE 1, Austin, TX 78756, United States","87F6+7F Austin, Texas, USA",http://www.seniorservicesofaustin.com/,+1 512-574-1722,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5kqDP-XphuuTWGNDvwik-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.9853&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-09-17T23:30:21.127Z,,,,,,,,,,,
"https://www.google.com/maps/place/Kate+C.+Tindall,+MD/data=!4m7!3m6!1s0x8644cb45665e479b:0x5c30788bcf1551f1!8m2!3d30.3688063!4d-97.7543604!16s%2Fg%2F11vm8llt87!19sChIJm0deZkXLRIYR8VEVz4t4MFw","Kate C. Tindall, MD",,,Hospice,"4107 Spicewood Springs Rd #100, Austin, TX 78759, United States","969W+G7 Austin, Texas, USA",https://healthcare.ascension.org/find-care/provider/1649565409/kate-tindall,+1 512-397-3360,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lWmEU3cY5qowjLZTkNArIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.9248&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-09-17T23:30:23.833Z,,,,,,,,,,,
https://www.google.com/maps/place/Altus+Hospice/data=!4m7!3m6!1s0x8644b5624b160023:0x55a74c4771a4be7a!8m2!3d30.235242!4d-97.7404849!16s%2Fg%2F11y2j16tbt!19sChIJIwAWS2K1RIYRer6kcUdMp1U,Altus Hospice,,,Hospice,"2211 I-35 Ste. 101, Austin, TX 78741, United States","67P5+3R Austin, Texas, USA",https://www.altushospice.com/,+1 737-610-5157,,https://lh3.googleusercontent.com/p/AF1QipOEEvdQLZ__Mw2e7JowbKSFuauJTe-nSOuFBXHo=w408-h275-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:30:38.608Z,,,,,,,,,,,
https://www.google.com/maps/place/Texas+Hospice/data=!4m7!3m6!1s0x8644b4d955555555:0xea10cf1e35f4ca7b!8m2!3d30.2456728!4d-97.7688358!16s%2Fg%2F12ml2vk6b!19sChIJVVVVVdm0RIYRe8r0NR7PEOo,Texas Hospice,,,Hospice,"Austin, TX 78704, United States",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2xpQ988706y-a7rihtN2sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.759&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:30:42.076Z,,,,,,,,,,,
https://www.google.com/maps/place/Beacon+Hospice/data=!4m7!3m6!1s0x8644cb09d5ef01bd:0xd27b979c4128e8d1!8m2!3d30.4893058!4d-97.728286!16s%2Fg%2F11bw1x626q!19sChIJvQHv1QnLRIYR0egoQZyXe9I,Beacon Hospice,4.2,33,Hospice,"16165 Ranch Rd 620 N, Austin, TX 78717, United States","F7QC+PM Austin, Texas, USA",http://www.beacon.life/,+1 512-443-7100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN9qxOS_O49LJfVJA47gllnOkasC6yHONe6PXCI=w408-h277-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:30:47.733Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/New+Century+Hospice/data=!4m7!3m6!1s0x8644cba1c85a19cf:0x1230453b7339ecfd!8m2!3d30.3850168!4d-97.7437551!16s%2Fg%2F1tddsl8l!19sChIJzxlayKHLRIYR_ew5cztFMBI,New Century Hospice,4.5,26,Hospice,"9430 Research Blvd bldg 2 ste 100, Austin, TX 78759, United States","97P4+2F Austin, Texas, USA",http://newcenturyhospice.com/,+1 512-342-8288,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMXSM59vgjaSj-SazA4qxv3E8S9tOTgWXysCms7=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:30:53.084Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/New+Hope+Health+Care,+Inc/data=!4m7!3m6!1s0x8644b487b0d746f5:0x4420f4db9e0a666a!8m2!3d30.2089934!4d-97.8038168!16s%2Fg%2F1v3h_cdk!19sChIJ9UbXsIe0RIYRamYKntv0IEQ","New Hope Health Care, Inc",4.8,5,Home health care service,"Austin, TX 78715, United States","655W+HF Austin, Texas, USA",https://www.facebook.com/pages/category/Home-Health-Care-Service/New-Hope-Health-Care-Inc-110744675654665/,+1 512-442-7132,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipMsecqZHfiq072hcfsaS7D4VHjA8BWuTVf0a2r3=w600-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:30:58.208Z,Identifies as women-owned,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,,,
https://www.google.com/maps/place/Encompass+Health+hospital/data=!4m7!3m6!1s0x8644b571e687fa81:0xca1304e7971c03db!8m2!3d30.2258571!4d-97.7662523!16s%2Fg%2F11tc807c24!19sChIJgfqH5nG1RIYR2wMcl-cEE8o,Encompass Health hospital,5.0,1,Hospital department,"330 W Ben White Blvd, Austin, TX 78704, United States","66GM+8F Austin, Texas, USA",https://encompasshealth.com/find-a-location,+1 512-730-4800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_mm4LYTPCdvCgiKi3yUfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.33936&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:31:01.140Z,,,,,,,,,,,
https://www.google.com/maps/place/Roots+Integrative+Veterinary+Care/data=!4m7!3m6!1s0x8644b393aa92bf0f:0xa9f8cab994e539d7!8m2!3d30.1832023!4d-97.7816243!16s%2Fg%2F11j5_3jz25!19sChIJD7-SqpOzRIYR1znllLnK-Kk,Roots Integrative Veterinary Care,4.8,144,Veterinarian,"7601 S Congress Ave Building 2, Austin, TX 78745, United States","56M9+79 Austin, Texas, USA",http://roots.vet/,+1 512-717-8696,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np9-0RPAaTvbbqf5wkxfoOWJUhLQMOsASvf6EKXLAFDeqGhF3a5RCKOVy42xUBSdmmRluKbrjXAMI66mQQy-IY02TGLoJe-TkB--r0ITFms-68M3sclsEjvTPmzJpdod2YMlR9x=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:31:06.327Z,,8 am–6 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Family+Tree+Private+Care/data=!4m7!3m6!1s0x865b4c9892ac385b:0x4de52d253768f7f7!8m2!3d30.1575727!4d-97.8337358!16s%2Fg%2F11bvtgtp2f!19sChIJWziskphMW4YR9_doNyUt5U0,Family Tree Private Care,4.7,22,Home health care service,"11200 Menchaca Rd #305, Austin, TX 78748, United States","5558+2G Austin, Texas, USA",https://familytreecares.com/,+1 512-523-8245,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipN5_G4gp9JVR9FMDzKF5QqrQs9t0bJomHTG7sm5=w408-h304-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:31:11.249Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Christus+Hospice+Central+Texas/data=!4m7!3m6!1s0x865ca84d1e40efb9:0x4f251eab041ce86c!8m2!3d29.8893461!4d-97.9172074!16s%2Fg%2F1vgx1568!19sChIJue9AHk2oXIYRbOgcBKseJU8,Christus Hospice Central Texas,3.4,5,Hospice,"1315 I 35 N Frontage Rd, San Marcos, TX 78666, United States","V3QM+P4 San Marcos, Texas, USA",https://lhcgroup.com/locations/christus-hospice-central-texas/,+1 512-754-6159,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O8qEpkLqx58b8ilNM3Mcew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.8307&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-09-17T23:31:16.090Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Bristol+Hospice+-+Austin/@30.368729,-97.7543745,17z/data=!3m1!4b1!4m6!3m5!1s0x8644cbd8b3ee0ea9:0x89f14d82db5e7f69!8m2!3d30.368729!4d-97.7543745!16s%2Fg%2F11x5h0_vyt",Bristol Hospice - Austin,5.0,15,Hospice,"8140 N Mopac Expy Building 2 Suite 130, Austin, TX 78759, United States","969W+F7 Austin, Texas, USA",https://bristolhospice.com/,+1 737-304-0760,Open 24 hours,,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:31:35.787Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Oasis+Hospice/data=!4m7!3m6!1s0x8644cb511d5e658d:0x6caf2c7463eab5ed!8m2!3d30.3602128!4d-97.7423068!16s%2Fg%2F11wxqy6f7g!19sChIJjWVeHVHLRIYR7bXqY3Qsr2w,Oasis Hospice,5.0,5,Hospice,"7800 Shoal Creek Blvd Suite 134-S, Austin, TX 78757, United States","9765+33 Austin, Texas, USA",https://www.oasishospicecare.com/,+1 512-430-2032,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K-bybdTkjWYN8TciE0rhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.85782&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:31:40.819Z,,Closed,Closed,Closed,Open 24 hours,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Choice+Hospice/data=!4m7!3m6!1s0x8644cb889c43e0db:0x6297ccb186e2dd6!8m2!3d30.3630072!4d-97.7495217!16s%2Fg%2F11spxtg142!19sChIJ2-BDnIjLRIYR1i1uGMt8KQY,Choice Hospice,5.0,4,Hospice,"3724 Executive Center Dr Ste 220A, Austin, TX 78731, United States","9772+65 Austin, Texas, USA",https://choicehealthathome.com/locations/tx/austin/austin-choice-hospice-executive-center-dr,+1 888-384-0036,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z0GggMMhesCAQyAUksDkGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.90073&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:31:45.708Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Resolutions+Hospice/data=!4m7!3m6!1s0x865b325a6abb4e63:0x95f682a2628e81f5!8m2!3d30.5315665!4d-97.8021343!16s%2Fg%2F1hc3hrk2w!19sChIJY067aloyW4YR9YGOYqKC9pU,Resolutions Hospice,5.0,27,Hospice,"1101 Arrow Point Dr Suite 301, Cedar Park, TX 78613, United States","G5JX+J4 Cedar Park, Texas, USA",https://resolutionshhh.com/,+1 512-343-5555,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9HS35jVxRy8kcUKew1H76paAqWLAjnVH-pSVWQ1y0_68dOduUj5d51lkmkpLyGFyGhjcW3HASSEelfhBo8XYjIWpgFJUuzk514sy-IlkjBCPN1KZ--HMWn3zZCbjck7ZiJzsR=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:31:50.827Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Robinson+Creek+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x865b358017d73663:0x6b0d7550c83941d2!8m2!3d30.2370246!4d-97.8470773!16s%2Fg%2F1w0p60_r!19sChIJYzbXF4A1W4YR0kE5yFB1DWs,Robinson Creek Home Health & Hospice,5.0,1,Home health care service,"5716 W US Hwy 290 Service Rd Suite 212, Austin, TX 78735, United States","65P3+R5 Austin, Texas, USA",https://rchomehealthhospice.com/,+1 512-328-7606,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipM2wj1s2eGliYiKEFAh2E88FOAXz3iDJgJ6joPq=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:31:55.880Z,Identifies as women-owned,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
https://www.google.com/maps/place/Brookdale+Gaines+Ranch/data=!4m7!3m6!1s0x865b4b1b5b9031b9:0x50921fbe9888e9a5!8m2!3d30.2419239!4d-97.8163849!16s%2Fg%2F1tf3zsp5!19sChIJuTGQWxtLW4YRpemImL4fklA,Brookdale Gaines Ranch,4.4,33,Assisted living facility,"4409 Gaines Ranch Loop, Austin, TX 78735, United States","65RM+QC Austin, Texas, USA",https://www.brookdale.com/en/communities/brookdale-gaines-ranch.html?cid=yext,+1 512-721-3100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOZM4i2HzvIQcMgD8Chh6kgX3c7JK4XilJva0Et=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:32:00.862Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Elite+Patient+Care/data=!4m7!3m6!1s0x8644cb0d1eaab87f:0x30dec73bbdbd41ea!8m2!3d30.3653905!4d-97.7502093!16s%2Fg%2F11cmcf6494!19sChIJf7iqHg3LRIYR6kG9vTvH3jA,Elite Patient Care,4.7,43,Home health care service,"3901 Spicewood Springs Rd #201, Austin, TX 78759, United States","968X+5W Austin, Texas, USA",http://elitepatientcare.com/,+1 877-279-5960,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomZ1bNyKDNGScvB2rcKFaKEpHQKkRSb97_cRTdDO1nzidcCgTod7y_LOiqsrc_RPQCAF70oZbuhTAVZqEFJ7D9xM8P94ViYmY0zfIDQOrjvVrIWvtF10PLBKiif92RmyfmYoCU=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-09-17T23:32:05.818Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Aspen+Hospice+and+Palliative+Care/data=!4m7!3m6!1s0x865b4b35eeb02f73:0xcd0ad9b4a4af566f!8m2!3d29.8539581!4d-97.9464112!16s%2Fg%2F11hynbgkx5!19sChIJcy-w7jVLW4YRb1avpLTZCs0,Aspen Hospice and Palliative Care,5.0,360,Hospice,"1999 Medical Pkwy # C, San Marcos, TX 78666, United States","V333+HC San Marcos, Texas, USA",http://www.aspenhealthcare.net/,+1 512-549-2249,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNyr1C_7SMGUIhzf6-MZ9K40Iimr9sUgdxRhWN4=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-09-17T23:32:22.233Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Riverside+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x8644b53646fbbfcf:0xf5c3e3581c164eb4!8m2!3d30.2220852!4d-97.6995076!16s%2Fg%2F1tj9cd0x!19sChIJz7_7Rja1RIYRtE4WHFjjw_U,Riverside Nursing and Rehabilitation Center,3.8,83,Nursing home,"6801 E Riverside Dr, Austin, TX 78741, United States","68C2+R5 Austin, Texas, USA",,+1 512-247-9000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no05laKMt1s8BPmKtW9P55RYfG2JyXcd05zqUiivUAtrpTv0uv2j-MYJKUsSICOOXjhUaqSvbLdcyhS9oV4nkE26bGEx3lKVwNpRotofQJJ6-TwcMMMOKSKSCJlhdie4hh1q7Sc=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-09-17T23:32:27.061Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Aspen+Hospice+and+Palliative+Care+-+Bastrop/data=!4m7!3m6!1s0x86449bc4109b5987:0x7d620fecd7b25f7f!8m2!3d30.111544!4d-97.3353265!16s%2Fg%2F11ldrynj3b!19sChIJh1mbEMSbRIYRf1-y1-wPYn0,Aspen Hospice and Palliative Care - Bastrop,5.0,147,Hospice,"507 Old Austin Hwy, Bastrop, TX 78602, United States","4M67+JV Bastrop, Texas, USA",https://www.aspenhealthcare.net/,+1 512-549-2249,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtGwXVsvOYbqK9eg1trjMZWtno01Hvz4FS8HIbSRMn-Az1m3wFN09LRICBHM9IqrIHLyGvAuy5qV93V5TsoxQbn8H7Tx84c94u6g9Zo2WmyiDHVQo5fnPtfN1jiMvadICeqaIogQ=w408-h401-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-09-17T23:32:32.109Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Victory+Medical+Primary+%26+Urgent+Care+Westlake+Hills+Office/data=!4m7!3m6!1s0x865b4ac8760d41ad:0x9494e7595d3a77f7!8m2!3d30.2803575!4d-97.8085557!16s%2Fg%2F11b64wngt6!19sChIJrUENdshKW4YR93c6XVnnlJQ,Victory Medical Primary & Urgent Care Westlake Hills Office,4.6,514,Urgent care center,"3811 Bee Caves Rd, West Lake Hills, TX 78746, United States","75JR+4H West Lake Hills, Texas, USA",https://www.victorymed.com/,+1 512-462-3627,Closes soon ⋅ 7 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4novVdqckkF7i5IQLD4tEI1FUsVPtsyEkFwzGxTBqE0fSRsYEpbwy63xeKkDQaGmZcnuXHg7mr31gjcX8V6NzNoWwLBgC1CSCDCcZ-Me0JwORbmzcEnwVybGD9lW3xW22ygbGG2e=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:32:48.944Z,LGBTQ+ friendly,8 am–7 pm,8 am–7 pm,8 am–5 pm,9 am–5 pm,Closed,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/The+Hospital+at+Westlake+Medical+Center/data=!4m7!3m6!1s0x865b357e6b9e94dd:0xe245938a47efe937!8m2!3d30.2958413!4d-97.8252504!16s%2Fg%2F1tdzrkl0!19sChIJ3ZSea341W4YRN-nvR4qTReI,The Hospital at Westlake Medical Center,3.8,139,Hospital,"5656 Bee Caves Rd, West Lake Hills, TX 78746, United States","75WF+8V West Lake Hills, Texas, USA",http://www.westlakemedical.com/,+1 512-327-0000,,https://lh3.googleusercontent.com/p/AF1QipNBhhAiGf_xQ7PVXqCaQdB7xKH1ikw4v7cL7sB5=w430-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:32:54.046Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Belmont+Village+Senior+Living+West+Lake+Hills/data=!4m7!3m6!1s0x865b4a9be63489b3:0x867d7e72561a4293!8m2!3d30.2874895!4d-97.8130408!16s%2Fg%2F1q64bvts2!19sChIJs4k05ptKW4YRk0IaVnJ-fYY,Belmont Village Senior Living West Lake Hills,4.4,43,Assisted living facility,"4310 Bee Caves Rd, West Lake Hills, TX 78746, United States","75PP+XQ West Lake Hills, Texas, USA",https://www.belmontvillage.com/locations/west-lake-hills-austin-texas/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,+1 512-598-2105,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOLopHvpoLKF5jBCzuClsyCeek4seTUBqMNwPqd=w427-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:32:58.871Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/SkinSpirit+West+Lake+Hills+-+Austin/data=!4m7!3m6!1s0x865b4bec0a61db25:0x3993651148a8d27c!8m2!3d30.2750054!4d-97.7989112!16s%2Fg%2F11l6bysqz1!19sChIJJdthCuxLW4YRfNKoSBFlkzk,SkinSpirit West Lake Hills - Austin,5.0,58,Medical spa,"3300 Bee Caves Rd, Austin, TX 78746, United States","76G2+2C Austin, Texas, USA",https://www.skinspirit.com/locations/west-lake-hills/,+1 430-208-8990,"Closes soon ⋅ 7 pm ⋅ Opens 9 am Thu

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMfBw8HkH6_ISf39rzvYDUFX5Ve0RSCw8wUzLZK=w408-h543-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:33:03.725Z,LGBTQ+ friendly,9 am–7 pm,9 am–7 pm,9 am–8 pm,9 am–5:30 pm,Closed,9 am–5 pm,9 am–7 pm,,,
https://www.google.com/maps/place/The+Hospital+at+Westlake+Medical+Center:+Emergency+Room/data=!4m7!3m6!1s0x865b357e466b1313:0xa60010f89052e7c!8m2!3d30.2957479!4d-97.8256187!16s%2Fg%2F11c7sq3v4f!19sChIJExNrRn41W4YRfC4FiQ8BYAo,The Hospital at Westlake Medical Center: Emergency Room,3.2,9,Emergency room,"5656 Bee Caves Rd, West Lake Hills, TX 78746, United States","75WF+7Q West Lake Hills, Texas, USA",http://www.westlakemedical.com/thehospital/,+1 512-697-3628,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nFmjlyGvpouo63pD5n0aKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.45792&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:33:08.601Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Rachel+W.+Vandermeer,+MD/data=!4m7!3m6!1s0x8644cb2919f2427f:0x1debb67a6e7875e0!8m2!3d30.3530105!4d-97.7369598!16s%2Fg%2F11j_1jq5qd!19sChIJf0LyGSnLRIYR4HV4bnq26x0","Rachel W. Vandermeer, MD",4.5,16,Hospice,"7505 Silvercrest Dr #200, Austin, TX 78757, United States","9737+66 Austin, Texas, USA",https://healthcare.ascension.org/doctors/1518225812/rachel-w-vandermeer-austin-tx,+1 512-628-1898,,https://lh3.googleusercontent.com/p/AF1QipNvcZl3QvY7DHVfzkZbszAdm53gVVyXR-bYdSmJ=w408-h510-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:33:11.630Z,,,,,,,,,,,
https://www.google.com/maps/place/Arise+Austin+Medical+Center/data=!4m7!3m6!1s0x865b4ac875a420fd:0xe8e7ec3949724cab!8m2!3d30.270909!4d-97.7959815!16s%2Fm%2F04g3m9z!19sChIJ_SCkdchKW4YRq0xySTns5-g,Arise Austin Medical Center,3.7,76,Surgical center,"3003 Bee Caves Rd, Rollingwood, TX 78746, United States","76C3+9J Rollingwood, Texas, USA",http://www.arisemedicalcenter.com/,+1 512-314-3800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNEI_8F9Uq80pq6YEhRQrWgw04nIgXQmEzuF08M=w427-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:33:16.513Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/New+Century+Hospice/data=!4m7!3m6!1s0x865b1da3f16127c5:0x6930f0904b7bbd8d!8m2!3d30.5755391!4d-98.272764!16s%2Fg%2F11ghn753ft!19sChIJxSdh8aMdW4YRjb17S5DwMGk,New Century Hospice,4.9,153,Hospice,"705 N U.S. Hwy 281 Ste 201, Marble Falls, TX 78654, United States","HPGG+6V Marble Falls, Texas, USA",http://newcenturyhospice.com/,+1 830-693-4585,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7IEYeN2eJlBfqk2QICtCIqMuSc4GDErR026Un=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-09-17T23:33:21.407Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
