placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes
https://www.google.com/maps/place/Stickks+and+Stones/data=!4m7!3m6!1s0x87220b1e70c05a55:0x561a3b8329601905!8m2!3d35.0804205!4d-106.6064513!16s%2Fg%2F11q8g1pmrt!19sChIJVVrAcB4LIocRBRlgKYM7GlY,Stickks and Stones,4.9,84,Metaphysical supply store,"3411 Central Ave NE, Albuquerque, NM 87106, United States","39JV+5C Albuquerque, New Mexico, USA",http://stickks-and-stones.myshopify.com/,+1 504-377-1751,Closed · Opens 12 pm Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhWNxWi7m4kVTyvB646aXe6AztsAtsWdD4_pyDTOLKq5AiQWNLHuxJnTTh7kyzibEFq1GeRYcBbTQtGHsuJqxfMveCJLfMQjFzWtgaTCvg4ceTTBi0Z_81Uw1LYN64Hab_GKF4Jlkcoc0=w408-h544-k-no,true,12–5 pm,12–5 pm,12–5 pm,12–5 pm,11 am–5 pm,11 am–5 pm,12–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:49:55.499Z,· In-store shopping · In-store pick-up
https://www.google.com/maps/place/EcoClear+Pest+Defense/data=!4m7!3m6!1s0x872272b62f385cab:0xffd05cc5d804934e!8m2!3d35.1011543!4d-106.6037806!16s%2Fg%2F1tf87k2y!19sChIJq1w4L7ZyIocRTpME2MVc0P8,EcoClear Pest Defense,4.7,19,Pest control service,"2000 Carlisle Blvd NE, Albuquerque, NM 87110, United States","492W+FF Albuquerque, New Mexico, USA",,+1 505-624-9223,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5SXdTTulz4QnXH4dWmMHUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.97999&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–7 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:00.221Z,
https://www.google.com/maps/place/J+and+J+Landscape+LLC/data=!4m7!3m6!1s0x8722736213b628bf:0x5101f40845c09637!8m2!3d35.1100278!4d-106.6428114!16s%2Fg%2F11qsckm6lm!19sChIJvyi2E2JzIocRN5bARQj0AVE,J and J Landscape LLC,1.0,1,Landscaper,"2524 1st St NW, Albuquerque, NM 87102, United States","4964+2V Albuquerque, New Mexico, USA",,+1 505-489-3266,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSN-Yvg48WCOVy36iX1n-Fs2XMfXeUFDrNlIEnWvGN0BXtENElaFtIs9w-kidmOqBkxKKSP4dfHWk0QSdUI1E6oAskMvdiFDv0N2YrqR0b0LsEH4mG3tr39lKJwxJc8t0kiz6IRQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:05.227Z,
https://www.google.com/maps/place/360+Mobile+Tire+services+of+New+Mexico/data=!4m7!3m6!1s0x87227373920b9f6b:0x5d9fbbca4eb13a99!8m2!3d35.1098088!4d-106.6394523!16s%2Fg%2F11fgjw0k98!19sChIJa58LknNzIocRmTqxTsq7n10,360 Mobile Tire services of New Mexico,4.8,91,Tire shop,"300 Menaul Blvd NE suite A, Albuquerque, NM 87102, United States","4956+W6 Albuquerque, New Mexico, USA",https://360mobiletire.com/,+1 505-908-5477,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqt_vYG7oPre4xHY-YbMl-HUPxRWUXVuLKJbVcnf1Ymix4lvk9zqQChWYTuv0IyEsUgnF-plZrprVByfvBA65ZeXfpmFXJbjPXAEJisCQfCmt7Sjsw57VUYZYnusJmM4X6mEbqC1vfZeAW=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:10.204Z,
https://www.google.com/maps/place/Desert+Bloom+Spa/data=!4m7!3m6!1s0x8722710224582635:0xf259662c4276a2bf!8m2!3d35.0636977!4d-106.6041451!16s%2Fg%2F11l753pk7s!19sChIJNSZYJAJxIocRv6J2QixmWfI,Desert Bloom Spa,5.0,10,Spa,"1022 Carlisle Blvd SE, Albuquerque, NM 87106, United States","397W+F8 Albuquerque, New Mexico, USA",https://desertbloomspanm.com/,,,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgRglWVwdTBQzYVCzL7TVL3O0K718CZHP9bl5UficN4OkAR4V4wU-_6OdNSprhJde9PMnCaG7BzVOI_Iq0K4dXtWBtDWipX0-4s7IlY77flCypBuLBIdNGtn1B0QOHKnN1hmMy=w408-h282-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:13.016Z,
https://www.google.com/maps/place/AHL+Garden+Supply/data=!4m7!3m6!1s0x87220baa1249d2d9:0x731014bb99b955e8!8m2!3d35.0657481!4d-106.5867104!16s%2Fg%2F1tdl2072!19sChIJ2dJJEqoLIocR6FW5mbsUEHM,AHL Garden Supply,4.9,410,Garden center,"1051 San Mateo Blvd SE, Albuquerque, NM 87108, United States","3C87+78 Albuquerque, New Mexico, USA",https://www.ahlgrows.com/,+1 505-255-3677,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyezRWsIDn0HybJPOm7_sftg1mdF9nKJWYhq0dxF46Y8cL00Sp98V9ccjk3UkE6MKAvqzTmLGXnABpg-pYqbm4yCcAJgT5Rq1o5LchbaXTfyT6OrXDdGn8ckg21cFnzkjhtqXeFFlkCFQ=w408-h338-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–5 pm,10 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:17.727Z,· In-store shopping · In-store pick-up
https://www.google.com/maps/place/WESST/data=!4m7!3m6!1s0x87220cba5946eb87:0x2d10da0972441a3a!8m2!3d35.0890121!4d-106.6443023!16s%2Fg%2F1tg9t48s!19sChIJh-tGWboMIocROhpEcgnaEC0,WESST,4.6,70,Business management consultant,"609 Broadway Blvd NE, Albuquerque, NM 87102, United States","39Q4+J7 Albuquerque, New Mexico, USA",https://www.wesst.org/,+1 505-246-6900,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIc0_hdGRxNTlh9uXIsiNd-rPD2Y-Q8Vr4KUoeNgaKkn-QjCTrSbbwEld5bUpg7phTxdAc3PpPFvbM6II6HXEpW-uPM9t2lOArbUC_SA9OqYouvFfRfLf8jCoNhIm3gHDSyIbnWA=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:22.566Z,
https://www.google.com/maps/place/New+Horizons+Construction+LLC./data=!4m7!3m6!1s0x8722737fd30d92a1:0xf992ba13d5b2e762!8m2!3d35.107707!4d-106.6433255!16s%2Fg%2F11qb55g0y9!19sChIJoZIN039zIocRYuey1RO6kvk,New Horizons Construction LLC.,3.8,23,General contractor,"2220 1st St NW, Albuquerque, NM 87102, United States","4954+3M Albuquerque, New Mexico, USA",https://www.newhorizonsconstructionllc.com/,+1 505-489-3266,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJjMzKCtG4CGYG2J1fEftkAf80ML_yChZnzmTUIbuXdBTXAS_WZBq2TteRLQpgTgCokXYZJcJTxb1PnZi2HvflESzRuhAnPzTT119_XZpioD7dKLaqbzW6zcW81imgbdqeJaKxhCpmowSt=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:27.829Z,
https://www.google.com/maps/place/Molly+Maid+of+Greater+Albuquerque/data=!4m7!3m6!1s0x872274ea978c51a5:0xb701de3d079d73ab!8m2!3d35.0933394!4d-106.6460286!16s%2Fg%2F1tdqc0nb!19sChIJpVGMl-p0IocRq3OdBz3eAbc,Molly Maid of Greater Albuquerque,4.6,540,House cleaning service,"1024 1st St NW, Albuquerque, NM 87102, United States","39V3+8H Albuquerque, New Mexico, USA",https://www.mollymaid.com/locations/new-mexico/albuquerque/?cid=LSTL_MLY000192&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 505-407-0704,Open · Closes 12 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0ONLgigBUQWSjEhIt2rr8wx9wJkzdAVGrdABIAIbtSO5q51-m_7pjbIgtLlDktZhtIjRbLWo-XUudOJiJ6xJYvfmhRxPLqM74oVHC4pokQSnmlTvdB2RTWdWzaervU4cNr9I=w426-h240-k-no,true,5 am–12 am,5 am–12 am,5 am–12 am,5 am–12 am,5 am–9 pm,6 am–7 pm,5 am–12 am,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:32.573Z,
https://www.google.com/maps/place/Leafguard+Gutter+Protection/data=!4m7!3m6!1s0x87220b588d138503:0x9b3670c4f8256d87!8m2!3d35.0547977!4d-106.6190453!16s%2Fg%2F11vwph9ym4!19sChIJA4UTjVgLIocRh20l-MRwNps,Leafguard Gutter Protection,4.9,95,Gutter cleaning service,"2415 Alamo Ave SE, Albuquerque, NM 87106, United States","393J+W9 Albuquerque, New Mexico, USA",https://www.leafguard.com/locations/leafguard-new-mexico,+1 505-340-3305,"Closed · Opens 6 am Wed

Updated by this business 7 days ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7PeowUhDu2svrcNhTCTe05-Ndtyor9JG3QlWCTBOkwP3lATUWmE6j2ezSmKmFE5bYIQy6V4PEFzAZpSHgITLrt5CfmgsgeNCaUHF-5MOSsO6qpnab4VV0TSv_TVClpEvR1weH2mmwiN3p=w408-h543-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–6 pm,6 am–6 pm,6 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:37.330Z,
https://www.google.com/maps/place/Mauldin%27s+Florist+%26+Flower+Delivery/data=!4m7!3m6!1s0x87220b1edfdb03b7:0x570bce4742e2eca0!8m2!3d35.0851869!4d-106.5865216!16s%2Fg%2F1tdp0y3h!19sChIJtwPb3x4LIocRoOziQkfOC1c,Mauldin's Florist & Flower Delivery,4.9,254,Florist,"805 San Mateo Blvd NE, Albuquerque, NM 87108, United States","3CP7+39 Albuquerque, New Mexico, USA",https://www.mauldinsflowers.com/?utm_source=google&utm_medium=gmb-website-link&utm_campaign=tmf-gmb,+1 505-265-1019,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTCg62sC-yBxCS-sZgzUScJPUvmGoaUVk_GdqKSQDraR46zimFxG2Y9dfOJ4jGq305GdwvpkHorO_3KR8zdzbzUC_Qp0U2DdDwR1im88MEE0nAzUQsY0j5tSNMggpjw6mpnWxT7w=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:42.204Z,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/A%26A+Signs/data=!4m7!3m6!1s0x87220b05b9b1d2bb:0xb06eee0179637547!8m2!3d35.0726312!4d-106.5915502!16s%2Fg%2F1tnhyst1!19sChIJu9KxuQULIocRR3VjeQHubrA,A&A Signs,4.8,19,Sign shop,"503 Monroe St SE, Albuquerque, NM 87108, United States","3CF5+39 Albuquerque, New Mexico, USA",https://aasignsnm.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11552270096990295112,+1 505-255-5009,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_n5m0d8Mf5YLRgsqXvoZQQ7LAjHbTl9Pxlso4DnIyP45VW62M0SybF-MRY0nmWFtyUNB5EGHRSHr0ipH-BwYhpbWHeJAwa4W-m_mtuMXIlv6P5-Ck0HVUMVem-9CPTp1cBNT6=w408-h367-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:46.897Z,
https://www.google.com/maps/place/El+Dorado+Wood+Carving/data=!4m7!3m6!1s0x87220af99d031efd:0x6e144a6dae3276fe!8m2!3d35.0731907!4d-106.5727063!16s%2Fg%2F1tcx7gln!19sChIJ_R4DnfkKIocR_nYyrm1KFG4,El Dorado Wood Carving,,,Woodworker,"326 Florida St SE, Albuquerque, NM 87108, United States","3CFG+7W Albuquerque, New Mexico, USA",,+1 505-410-9084,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TzGPMsML_zLtl2KA6msOVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.20623&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:49.711Z,
https://www.google.com/maps/place/Sandia+Ironwork/data=!4m7!3m6!1s0x87220b277c9f909d:0x7d7a2b2b523df1fe!8m2!3d35.0703954!4d-106.5861242!16s%2Fg%2F11jmzk2zpg!19sChIJnZCffCcLIocR_vE9Uisren0,Sandia Ironwork,5.0,222,Iron works,"712 San Mateo Blvd SE, Albuquerque, NM 87108, United States","3CC7+5H Albuquerque, New Mexico, USA",http://sandiaironworks.com/,+1 505-475-0008,Closed · Opens 8:30 am Wed,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPgmhSN3c_p5fgtvfs0at9GiU2-aynyleO4JS9WO2obBsS5pbeGMYrWR1D_vOttTsXDwYaygE_E0FSjtW55YqJC0ID1hOO4X_kWOHskjKGKvbrudSil-mqe4MGvJ1wCLorJ9XPIg=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,8:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:54.674Z,
"https://www.google.com/maps/place/Sundance+Roofing,+Inc./data=!4m7!3m6!1s0x87220c6243f00ff5:0xf11efae6dcd9a522!8m2!3d35.0566747!4d-106.6448771!16s%2Fg%2F1wb8v4gq!19sChIJ9Q_wQ2IMIocRIqXZ3Ob6HvE","Sundance Roofing, Inc.",4.6,90,Roofing contractor,"2504 Broadway Blvd SE, Albuquerque, NM 87102, United States","3944+M2 Albuquerque, New Mexico, USA",http://albuquerqueroofersnm.com/,+1 505-873-6125,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFA3RajTWqmhnQ0DinqUcZpkshCqccAjrYf9t6EAnHF3dig-uV6sug8hhWto4Gnb4E-fpRBzo9PFRtUsZ1-NLKLN4CznbIg94AUZnpYDKaw58TZSqV88ibOKZNykWbx3U81Wnwu=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:50:59.588Z,
https://www.google.com/maps/place/Cinnamon+Tree/data=!4m7!3m6!1s0x87220af6bb4d60cb:0xbd7ac512d4d09162!8m2!3d35.0737945!4d-106.5661413!16s%2Fg%2F1tf6mnx9!19sChIJy2BNu_YKIocRYpHQ1BLFer0,Cinnamon Tree,3.5,394,Apartment rental agency,"7220 Central Ave SE, Albuquerque, NM 87108, United States","3CFM+GG Albuquerque, New Mexico, USA",https://www.livecinnamontreeapts.com/,+1 505-255-7511,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqiFZhc1jhRgrvgPgulIEXLTWVvsGsfJe7B8-wgLmyG1Sjd9sLaOjNwKJ2XILqUZEli5wmxp5PgSYDvMGvGZ0BjjS5tfzjTim2fRo4VETcbjotY3JRxJgJPM7YxhuXF57p19zh=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,9 am–4 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:04.500Z,· Dogs allowed
https://www.google.com/maps/place/Bataan+Memorial+Park+Albuquerque/data=!4m7!3m6!1s0x87220b4083bcc4a9:0x223676fcdcdcaaad!8m2!3d35.088292!4d-106.6059217!16s%2Fg%2F1tftrk4d!19sChIJqcS8g0ALIocRrarc3Px2NiI,Bataan Memorial Park Albuquerque,4.5,588,Park,"748 Tulane Dr NE, Albuquerque, NM 87106, United States","39QV+8J Albuquerque, New Mexico, USA",http://www.cabq.gov/parksandrecreation/parks/prescription-trails/87106/bataan-park,+1 505-768-5353,Closed · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzdUtuUAM_Gbw2Ucmpt3U9GwybNA7LnPlTVNpeOf4Z0f4XMRcTWS3iE97KQMgA6YrGaoJqhwE9LUC5OT7CMG6N5Q6WYKxBFFHTQ1Els3OHV98zLwpwPTGGoH_MkY3VRe7nvDiJwA=w408-h306-k-no,false,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:09.548Z,· Dogs allowed
"https://www.google.com/maps/place/Bristle+Tree+Service+Albuquerque/@35.1312444,-106.673472,10z/data=!3m1!4b1!4m6!3m5!1s0x87220be7a8fa2669:0x6b2fdf0101f76bef!8m2!3d35.1312444!4d-106.673472!16s%2Fg%2F11h27y9x8p",Bristle Tree Service Albuquerque,,,Tree service,,,https://treeservicealbuquerque.com/,+1 505-240-8955,Closed · Opens 9 am Wed,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:16.369Z,
https://www.google.com/maps/place/Guava+Tree+Cafe/data=!4m7!3m6!1s0x87220b669f5051db:0x8b505d04dd342fa4!8m2!3d35.0812783!4d-106.6106019!16s%2Fg%2F1tnctc03!19sChIJ21FQn2YLIocRpC803QRdUIs,Guava Tree Cafe,4.6,790,Latin American restaurant,"118 Richmond Dr NE, Albuquerque, NM 87106, United States","39JQ+GQ Albuquerque, New Mexico, USA",http://www.guavatreecafe.rocks/,+1 505-315-4239,Closed · Opens 11 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH34luapZjpzF_NlH28P1JYKHp53oT__9N1rKhRvwtF2bnPVi8z5pQs8DLgN_cho2KZ3oh1MvGEizOBxTVdNJUklBE1HHdG3P8tFPOwB1xTLB3peXxQUB006biAJFn7-OmYKqm2=w408-h544-k-no,true,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–4 pm,11 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:21.367Z,"Relaxed eatery serving Latin-American soups & stews, homemade arepas, flan, Cuban sandwiches & more. · Dine-in · Takeaway · Delivery"
https://www.google.com/maps/place/Nob+Hill+Main+Street/data=!4m7!3m6!1s0x87220b10580f249d:0xb8a0261b6150c442!8m2!3d35.0792812!4d-106.6027133!16s%2Fg%2F11d_78l4py!19sChIJnSQPWBALIocRQsRQYRsmoLg,Nob Hill Main Street,4.3,6,Non-profit organization,"3712 Central Ave SE Suite A, Albuquerque, NM 87108, United States","39HW+PW Albuquerque, New Mexico, USA",http://nobhillmainstreet.org/,+1 505-923-0759,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNt9OjiWLCZD1ev5mkXBiwJCkBWFC0jbYp29M4zhkpn5WjRfwF-CFfbdb9cl986nYPE7k6Nfdujz3hF3V_mg526DLY_B8AcZxJLLiexrjoeAZ93pwJ1hPryFlznlPrl8O9AQGo=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:26.097Z,
https://www.google.com/maps/place/Hyder+Park/data=!4m7!3m6!1s0x87220b73be14f245:0x482b11e830ec57f!8m2!3d35.0699836!4d-106.6098582!16s%2Fg%2F1td5rr1r!19sChIJRfIUvnMLIocRf8UOgx6xggQ,Hyder Park,4.7,704,Park,"700 Pershing Ave SE, Albuquerque, NM 87106, United States","399R+X3 Albuquerque, New Mexico, USA",http://www.cabq.gov/,+1 505-768-5353,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4J4wRIKAMt4z7NS4tNXVxurESDe96XK0Sdi6zqJG75tIMcNEzvKdML3OgzrExLTfeyLxMIog1MN1eP8NSi9m6vcT8gckbSNrS4ECviK78Wkk_7KjS1xsY_JoZAvsCnX5g8u2e0cAhmMmE=w408-h306-k-no,false,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:30.928Z,· Dogs allowed
https://www.google.com/maps/place/All+Pro+Towing+%26+Recovery+Inc./data=!4m7!3m6!1s0x8718a0f571ac1b39:0x3992afe335680ead!8m2!3d35.1158899!4d-106.6419277!16s%2Fg%2F1pty_h0kw!19sChIJORuscfWgGIcRrQ5oNeOvkjk,All Pro Towing & Recovery Inc.,4.6,195,Towing service,"3008 2nd St NW, Albuquerque, NM 87107, United States","4985+96 Albuquerque, New Mexico, USA",http://www.allprotowingnm.com/,+1 505-639-3087,Closes soon · 11 pm · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmrS_ItLBly0YRFzD7ER7hYy6XNFM5cphQWo5fD9bmVJsALoot59SxaFG4k2XqQVH9cS3Bp84j0LJNIgQOLdChtpNQ7YDgHiX_hwMwAjMMa6EoW1YVeik6JnE9I0fIUx9KPeDV=w408-h306-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:36.215Z,
https://www.google.com/maps/place/Maddox+Management+LLC/data=!4m7!3m6!1s0x87220cbcd9aded9f:0xe9cc898eb0c94ed!8m2!3d35.0833999!4d-106.6414929!16s%2Fg%2F1tfn35_2!19sChIJn-2t2bwMIocR7ZQM65jInA4,Maddox Management LLC,3.6,138,Property management company,"515 Central Ave NE #200, Albuquerque, NM 87102, United States","39M5+9C Albuquerque, New Mexico, USA",http://www.maddoxmgmt.com/,+1 505-242-0989,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUnooX0gh4A43oN4sbqRjq4tVQ9JnvTLyphbD06Xcf8QCgAasxFhA-9C5j79xbEv_Z4YmLRbOU9rojHFZd5gcIwNAq16rT0ssqfqBC4oMPLN3AxX6XWlUNBCdJnFFJo8mFPQQ1=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:40.988Z,
https://www.google.com/maps/place/Gather/data=!4m7!3m6!1s0x87220be482bddcab:0x19c4efd6b1bc6d38!8m2!3d35.0803441!4d-106.6098685!16s%2Fg%2F11t0prkkft!19sChIJq9y9guQLIocROG28sdbvxBk,Gather,4.7,86,Cocktail bar,"3124 Central Ave SE, Albuquerque, NM 87106, United States","39JR+43 Albuquerque, New Mexico, USA",https://linktr.ee/gathernobhill,+1 505-328-2053,Closed · Opens 5 pm Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEklLHNKI18_IQC7dsxquAOHPcdxb0U1Y3o2b3LTUgA9KjURbk16W-9ySA1rMIkN65JdibnP56Py_M02Xv5Awz8k2lZMbunPJXx3vM1xITH1ZPO7m7kyoAFoPX7lN6QLHNjVwmjQQ=w408-h541-k-no,true,Closed,5–11 pm,5–11 pm,5–11 pm,5–11 pm,5–11 pm,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:45.901Z,· Dine-in · Delivery
https://www.google.com/maps/place/The+Masters+Touch+Automotive/data=!4m7!3m6!1s0x872274cce610b593:0xc615f779bb65f7e0!8m2!3d35.109603!4d-106.5974136!16s%2Fg%2F1xtf20hy!19sChIJk7UQ5sx0IocR4Pdlu3n3FcY,The Masters Touch Automotive,4.8,159,Auto repair shop,"4113 Menaul Blvd NE, Albuquerque, NM 87110, United States","4C53+R2 Albuquerque, New Mexico, USA",http://themasterstouchabq.com/,+1 505-883-9141,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEM6WeWxaUtPd796gWSBn-5Ikxgrq-Fxe2AFBDwXhaEqVCD0fQ8Lc-RP6nqtzxce7XkT3ENpqM1hWx8e6-Ur2auvnzKUqXGYHRGz_RSgPlqg2XkAvNqdh9tTezVLVC-HinAFnvZKur_MqVY=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-04-29T04:51:50.811Z,
