placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info
https://www.google.com/maps/place/True+Hearts+and+Hands+Hospice/data=!4m7!3m6!1s0x864be87faf855555:0xbce18e587e84d895!8m2!3d32.8565495!4d-96.9345866!16s%2Fg%2F11h4cg4w49!19sChIJVVWFr3_oS4YRldiEfliO4bw,True Hearts and Hands Hospice,4.7,15,Hospice,"580 Decker Dr Suite #105, Irving, TX 75062, United States","V348+J5 Irving, Texas, USA",https://trueheartsandhandshospice.com/,+1 817-453-9390,"Closed ⋅ Opens 8:30 am Thu

Updated by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipNYI_FZ6LMBed6iOcqB15ouuQFqiNfQaMAzs_ho=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:01.151Z,,Identifies as women-owned
https://www.google.com/maps/place/Divine+Roses+Hospice/data=!4m7!3m6!1s0x864c26bb56d3ffff:0x4cf6f5d4f851ceb9!8m2!3d32.9695375!4d-96.8509249!16s%2Fg%2F11v0by5zfx!19sChIJ___TVrsmTIYRuc5R-NT19kw,Divine Roses Hospice,5.0,5,Hospice,"3000 Keller Springs Rd Apt 406, Carrollton, TX 75006, United States","X49X+RJ Carrollton, Texas, USA",https://www.divineroseshospice.com/,+1 945-544-7565,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qU9oL-IvZia-6kq6Yt-ZWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.62181&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:06.125Z,,
https://www.google.com/maps/place/CarePlus+Hospice/data=!4m7!3m6!1s0x864c293a9e6dfeb7:0xac360616bd51c83e!8m2!3d32.9219019!4d-96.9258747!16s%2Fg%2F11g3z4mb8b!19sChIJt_5tnjopTIYRPshRvRYGNqw,CarePlus Hospice,4.1,10,Hospice,"2410 Luna Rd #280, Carrollton, TX 75006, United States","W3CF+QM Carrollton, Texas, USA",,+1 972-243-3033,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1YNSvqKHooMDU-lGElOpKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.82159&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:11.098Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Aspen+Hospice+Care/data=!4m7!3m6!1s0x864c2e0e793f9643:0xf7c79116c325f655!8m2!3d33.0460488!4d-96.9983265!16s%2Fg%2F11c2pwnhmy!19sChIJQ5Y_eQ4uTIYRVfYlwxaRx_c,Aspen Hospice Care,5.0,4,Hospice,"314 W Main St #701, Lewisville, TX 75057, United States","22W2+CM Lewisville, Texas, USA",http://www.aspenhealthcareservices.com/,+1 972-316-2035,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cv_qNLtm7xuNJmhz3Gf5fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.7583&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:14.029Z,,
https://www.google.com/maps/place/Precise+Personalized+Care+Hospice/data=!4m7!3m6!1s0x864c1f8279fc3db1:0x11d63f738c16e621!8m2!3d33.0102409!4d-96.8859791!16s%2Fg%2F11hy9pc0fj!19sChIJsT38eYIfTIYRIeYWjHM_1hE,Precise Personalized Care Hospice,4.9,17,Hospice,"3630 N Josey Ln suite 219, Carrollton, TX 75007, United States","2467+3J Carrollton, Texas, USA",https://www.ppchospice.com/,+1 469-324-5650,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TQShSNR-tHgoYTX1Y7vGfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.35077&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:19.048Z,,
https://www.google.com/maps/place/Hospice+Plus/data=!4m7!3m6!1s0x864c2f7cc6de1b31:0xdea4cf67e99cb36a!8m2!3d33.0469097!4d-97.0063067!16s%2Fg%2F11ghn73shm!19sChIJMRvexnwvTIYRarOc6WfPpN4,Hospice Plus,5.0,3,Hospice,"571 W Main St #240, Lewisville, TX 75057, United States","2XWV+QF Lewisville, Texas, USA",http://hospiceplus.net/,+1 469-549-7867,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOsR2VoOMO-76ZwjL8gji5EJ6cEJ5UL6li0guKq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:24.326Z,,
https://www.google.com/maps/place/Varco+Home+Health+and+Hospice/data=!4m7!3m6!1s0x864e81ca5c76396d:0x5d35a3418c61da0a!8m2!3d32.8399175!4d-97.020767!16s%2Fg%2F11l6x4yr6b!19sChIJbTl2XMqBToYRCtphjEGjNV0,Varco Home Health and Hospice,4.0,8,Hospice,"2300 Valley View Ln #338, Irving, TX 75062, United States","RXQH+XM Irving, Texas, USA",https://www.varcohospice.com/,+1 682-300-2275,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZDjYXDt1YORlT28MnO8kxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.50166&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:29.404Z,,
https://www.google.com/maps/place/Choice+Hospice/data=!4m7!3m6!1s0x864dd5a6680e9b97:0x2bddae08d103bbe0!8m2!3d32.8901851!4d-97.0944745!16s%2Fg%2F11rqckz743!19sChIJl5sOaKbVTYYR4LsD0Qiu3Ss,Choice Hospice,,,Hospice,"1452 Hughes Rd Ste 100, Grapevine, TX 76051, United States","VWR4+36 Grapevine, Texas, USA",https://choicehealthathome.com/locations/tx/grapevine/grapevine-choice-hospice-hughes-rd,+1 817-409-4833,,https://lh3.googleusercontent.com/p/AF1QipNIl80NfIeLlORKVd6EXU41ch0RU3UbsuC_Hw8i=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:32.005Z,,
https://www.google.com/maps/place/AccentCare+Hospice+%26+Palliative+Care-Greater+Dallas-Fort+Worth/data=!4m7!3m6!1s0x864c23676e586f95:0xa4602a3c378c4f81!8m2!3d32.9931422!4d-96.8302021!16s%2Fg%2F11vsryrl44!19sChIJlW9YbmcjTIYRgU-MNzwqYKQ,AccentCare Hospice & Palliative Care-Greater Dallas-Fort Worth,,,Hospice,"17855 Dallas Pkwy #300, Dallas, TX 75287, United States","X5V9+7W Dallas, Texas, USA",https://www.accentcare.com/texas-home-health-announcement,+1 866-746-0009,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WOe1h0yGOWAXvibF6ZlVuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.52194&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:36.727Z,,
https://www.google.com/maps/place/Sandy+Lake+Rehabilitation+and+Care+Center/data=!4m7!3m6!1s0x864c296a74fca8c5:0xf723f9ddf9452ac1!8m2!3d32.966628!4d-96.9500197!16s%2Fg%2F11m2hvqhsv!19sChIJxaj8dGopTIYRwSpF-d35I_c,Sandy Lake Rehabilitation and Care Center,4.4,106,Nursing home,"1410 E Sandy Lake Rd, Coppell, TX 75019, United States","X28X+MX Coppell, Texas, USA",http://sandylakerehabandcare.com/?utm_source=GMB&utm_medium=Yext&y_source=1_NDc5MzU0NzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 972-462-6600,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipM_tvL8gCuhibhSvPlNwiDspcE_kIpN1LaYEySF=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:41.696Z,,
https://www.google.com/maps/place/Omega+Hospice+Care+LLC/data=!4m7!3m6!1s0x864e6592075a8861:0x5c839b62c9b4f9ef!8m2!3d32.6837787!4d-97.1942592!16s%2Fg%2F11w29hy7h7!19sChIJYYhaB5JlToYR7_m0yWKbg1w,Omega Hospice Care LLC,5.0,108,Hospice,"3939 W Green Oaks Blvd Suite207, Arlington, TX 76016, United States","MRM4+G7 Arlington, Texas, USA",https://omegahospicecare.com/,+1 817-928-5180,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOa_FjotVYTyifV0b-Wqebp7yzliAuMv8Prneij=w408-h724-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:46.994Z,,
https://www.google.com/maps/place/Aspen+Home+Health+and+Hospice+Services/data=!4m7!3m6!1s0x864c2e0e794ae7c7:0xf73b2674044eb7de!8m2!3d33.2523966!4d-97.1083496!16s%2Fg%2F1th0n997!19sChIJx-dKeQ4uTIYR3rdOBHQmO_c,Aspen Home Health and Hospice Services,4.8,115,Home health care service,,,http://aspenhealthcareservices.com/,+1 972-316-2035,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPEW0h23KrvuLZFftZfOjv6GWSDGeJU4mHk2itP=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Coppel+DFW+TX/@32.9545687,-97.0150078,14z",2025-09-17T23:43:51.961Z,,
https://www.google.com/maps/place/Harbor+Hospice+of+Dallas/data=!4m7!3m6!1s0x864e99fd13f1a587:0x6ec99c221bc1691b!8m2!3d32.7911438!4d-96.7776036!16s%2Fg%2F11ty2z_kx3!19sChIJh6XxE_2ZToYRG2nBGyKcyW4,Harbor Hospice of Dallas,4.8,5,Hospice,"3900 Junius St Suite 150, Dallas, TX 75246, United States","Q6RC+FX Dallas, Texas, USA",http://www.harborhospice.com/,+1 469-329-3321,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN-K3W8IVGDEG63V0MdmTDsInXhtVpaAMPFIvB-=w408-h277-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:12.881Z,,
https://www.google.com/maps/place/One+Point+Health+Services/data=!4m7!3m6!1s0x864c21d1f06fe7ef:0xdf5cac447d1329e0!8m2!3d32.9269504!4d-96.7682633!16s%2Fg%2F11j5jgdc3s!19sChIJ7-dv8NEhTIYR4CkTfUSsXN8,One Point Health Services,1.0,1,Hospice,"13140 Coit Rd Suite 315, Dallas, TX 75240, United States","W6GJ+QM Dallas, Texas, USA",,+1 817-857-8400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jpce_dYFL6EQ80nGtJqhfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.63344&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:15.557Z,,Identifies as veteran-owned
https://www.google.com/maps/place/Elite+Hospice+of+Texas/data=!4m7!3m6!1s0x864ea10dd3a5a295:0x326efeffe1cf29e8!8m2!3d32.8610868!4d-96.6027013!16s%2Fg%2F11fhwvjbs2!19sChIJlaKl0w2hToYR6CnP4f_-bjI,Elite Hospice of Texas,5.0,10,Hospice,"4402 Broadway Blvd #14, Garland, TX 75043, United States","V96W+CW Garland, Texas, USA",http://www.elitehospiceoftexas.com/,+1 972-770-0597,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPi1tgmFbHaFrBbeHaXeorFxxM4rrdIz85nrpRC=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:20.222Z,,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x864e725330743701:0xf61f0e552412fc9b!8m2!3d32.7246108!4d-97.4169836!16s%2Fg%2F11byl4hn3w!19sChIJATd0MFNyToYRm_wSJFUOH_Y,Amedisys Hospice Care,4.6,27,Hospice,"6300 Ridglea Pl # 810, Fort Worth, TX 76116, United States","PHFM+R6 Fort Worth, Texas, USA",https://locations.amedisys.com/tx/fort-worth/hospice-0789/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 817-570-7190,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNT53a0roF9ahrdsabeOMAevfL67VN5zfSLujP1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:25.172Z,,
"https://www.google.com/maps/place/Thomas+Lynn+Spain+Jr.,+MD/data=!4m7!3m6!1s0x864e9c01e857c833:0x91781df1a49fc1e2!8m2!3d32.8094694!4d-96.837608!16s%2Fg%2F11cssk7txc!19sChIJM8hX6AGcToYR4sGfpPEdeJE","Thomas Lynn Spain Jr., MD",4.7,12,Pain management physician,"1935 Medical District Dr B5238, Dallas, TX 75235, United States","R556+QX Dallas, Texas, USA",https://www.childrens.com/doctor-profile/thomas-lynn-spain?utm_source=google&utm_medium=yext&utm_campaign=Service%20Line%20%20Pain%20Management%20%20All%20Programs%20%20Plano%20%20Brand,+1 214-456-8131,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNOb0DIE-xEI__goynHq2EdJkJHgr9Z1Ad0hfd_=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:30.217Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Your+Tailor+Made+Senior+Service/data=!4m7!3m6!1s0x26e115446b5a31e7:0xc3339c58fd9001de!8m2!3d32.8170471!4d-96.7893277!16s%2Fg%2F11sck5lgdj!19sChIJ5zFaa0QV4SYR3gGQ_VicM8M,Your Tailor Made Senior Service,4.9,25,Home health care service,"4245 N Central Expy, Dallas, TX 75205, United States","R686+R7 Dallas, Texas, USA",https://www.ytailormadess.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2192263429711680050,+1 469-960-4004,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipMfZdjiqF6yNaOvfG4EZ_fAs5sFQxbgTQ7FetzG=w408-h463-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:35.521Z,,Identifies as women-owned
https://www.google.com/maps/place/Baylor+Scott+%26+White+Supportive+Palliative+Care+-+Waxahachie/data=!4m7!3m6!1s0x864eefc21c3df813:0x77b3b04eab53f76e!8m2!3d32.4277925!4d-96.8585534!16s%2Fg%2F11kh083jkl!19sChIJE_g9HMLvToYRbvdTq06ws3c,Baylor Scott & White Supportive Palliative Care - Waxahachie,,,Medical clinic,"2400 N Interstate 35 E Rd, Waxahachie, TX 75165, United States","C4HR+4H Waxahachie, Texas, USA",https://www.bswhealth.com/specialties/palliative-care?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 972-923-8082,,https://lh3.googleusercontent.com/p/AF1QipNiUA_8k1UpplU6nBSIOcaNeqn7kLOIcsUK045J=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:38.241Z,,
https://www.google.com/maps/place/Five+Points+at+Lake+Highlands/data=!4m7!3m6!1s0x864ea03f25998f37:0x3712fc37c059ba67!8m2!3d32.870675!4d-96.7302!16s%2Fg%2F1thmldjx!19sChIJN4-ZJT-gToYRZ7pZwDf8Ejc,Five Points at Lake Highlands,3.9,132,Nursing home,"9009 White Rock Trail, Dallas, TX 75238, United States","V7C9+7W Dallas, Texas, USA",https://fivepointslakehighlands.com/,+1 214-355-3300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNiypxwF-4a9kKF5hcz0Auz_EaqbCnE8XbBbxms=w408-h309-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:43.238Z,,
https://www.google.com/maps/place/Medical+City+Hospice+%26+Family+Care+-+Arlington/data=!4m7!3m6!1s0x864e873e044d780d:0x73c89b315e8f5048!8m2!3d32.7144382!4d-97.1707064!16s%2Fg%2F11c3svwslq!19sChIJDXhNBD6HToYRSFCPXjGbyHM,Medical City Hospice & Family Care - Arlington,4.0,4,Hospice,"4025 Woodland Park Blvd Ste 190, Arlington, TX 76013, United States","PR7H+QP Arlington, Texas, USA",https://www.medicalcityhealthcare.com/specialties/hospice-family-care?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 817-633-9125,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hXSN4aJDGqUsg0ocwZtjXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.56427&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:48.178Z,,
"https://www.google.com/maps/place/ACCESS+Clinic+at+Moody+Outpatient+Center/@32.8148849,-96.8327067,17z/data=!3m1!4b1!4m6!3m5!1s0x864e9c0207a921cf:0xf75feb779d25e40a!8m2!3d32.8148849!4d-96.8327067!16s%2Fg%2F11bw430x6n",ACCESS Clinic at Moody Outpatient Center,3.7,10,STD clinic,"5151 Maple Ave Suite 2A, Dallas, TX 75235, United States","R578+XW Dallas, Texas, USA",https://www.parklandhealth.org/parkland-hiv-services-department,+1 214-590-5632,Closed ⋅ Opens 7:30 am Thu,,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:44:55.055Z,,
https://www.google.com/maps/place/Holt+Veterinary+Clinic/data=!4m7!3m6!1s0x864e9f0d1f615d49:0xc451c41dad7d9f62!8m2!3d32.8424456!4d-96.7719109!16s%2Fg%2F1v75s9sz!19sChIJSV1hHw2fToYRYp99rR3EUcQ,Holt Veterinary Clinic,4.9,760,Animal hospital,"5619 SMU Boulevard, Dallas, TX 75206, United States","R6RH+X6 Dallas, Texas, USA",https://holtvet.com/?utm_source=gmb&utm_medium=organic,+1 214-361-2834,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPPnHmkhGdoNgsUc3KusUkGIQVqi-MjlhiXoRxM=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:45:00.321Z,,
https://www.google.com/maps/place/Medical%2FMarket+Center/data=!4m7!3m6!1s0x864e9c045fa5f575:0xf4a6f82492a2e5e0!8m2!3d32.8092284!4d-96.8399944!16zL20vMDJqNW01!19sChIJdfWlXwScToYR4OWikiT4pvQ,Medical/Market Center,4.4,22,Train station,"Dallas, TX 75235, United States","R556+M2 Dallas, Texas, USA",https://trinityrailwayexpress.org/station/medical-market-center-station/,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7emgHqe8dxwk35Nemhu5fq1LcJWaeZYHXRy7i-GJkWa2wbKSswNRmjLZ96E3nga8WxEzebs44SVutglNkgpmIxYzp27LcCSreW3RRSUUKt1E39Z-LyT2R6YvMyNqzuFMi5UPK=w408-h307-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:45:03.096Z,,
https://www.google.com/maps/place/Moody+Outpatient+Center+at+Parkland+Health/data=!4m7!3m6!1s0x864e9ff3b38b4859:0xc436f0cc312871ef!8m2!3d32.8148417!4d-96.8327154!16s%2Fg%2F11q29y7vlm!19sChIJWUiLs_OfToYR73EoMczwNsQ,Moody Outpatient Center at Parkland Health,4.0,104,Medical office,"5151 Maple Ave, Dallas, TX 75235, United States","R578+WW Dallas, Texas, USA",https://www.parklandhealth.org/moody-outpatient-center,+1 214-266-0013,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrkKibAIbJIyXjMFfNVJh0OjDo0RdY789hm2Okj-ngkD_hFGge9FmVbLLjPP-26IhR2RouM-niUANnz4JjV3iYWKMOczQJG0A-GMIA2p3c7oe7GKEzxiVqwhuiqxVyqnxe26RDbiA=w408-h252-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:45:08.147Z,,
https://www.google.com/maps/place/Parkland+OPC/data=!4m7!3m6!1s0x864e9c030df0f3c7:0x9eaaeea988f0eb35!8m2!3d32.8104549!4d-96.8392071!16s%2Fg%2F1td3gfb1!19sChIJx_PwDQOcToYRNevwiKnuqp4,Parkland OPC,3.4,21,Medical clinic,"5201 Harry Hines Blvd, Dallas, TX 75235, United States","R566+58 Dallas, Texas, USA",http://www.parklandhospital.com/,+1 214-266-0013,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMQm5xUi6XRpiiV-pN4XyjQ3IGbsBGbQkIY-nqr=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Park+DFW+TX/@32.8334607,-96.7919454,14z",2025-09-17T23:45:13.184Z,,
https://www.google.com/maps/place/Home+Care+Assistance/data=!4m7!3m6!1s0x864c3296694b08eb:0x4256887eff37fbfe!8m2!3d33.0743109!4d-97.0696057!16s%2Fg%2F1ptxh66p6!19sChIJ6whLaZYyTIYR_vs3_36IVkI,Home Care Assistance,5.0,5,Home health care service,"2570 FM 407 #125, Highland Village, TX 75077, United States","3WFJ+P5 Highland Village, Texas, USA",https://www.homecareassistancedenton.com/,+1 972-468-6010,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXiLpccLdDJCFm9rTVzqpRkzNwYPlMcTCC3yTP=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Village+DFW+TX/@33.091788,-97.0466759,14z",2025-09-17T23:45:32.286Z,,
https://www.google.com/maps/place/Animal+Medical+Center+of+Highland+Village/data=!4m7!3m6!1s0x864c32bdc40bc987:0x114e4c4d7fb1cc7f!8m2!3d33.0742725!4d-97.0731326!16s%2Fg%2F1td1kd45!19sChIJh8kLxL0yTIYRf8yxf01MThE,Animal Medical Center of Highland Village,4.8,591,Animal hospital,"2810 Justin Rd, Highland Village, TX 75077, United States","3WFG+PP Highland Village, Texas, USA",https://animalmedicalcenterhv.com/?utm_source=gmb&utm_medium=organic,+1 972-317-7387,Closed ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipNowBajQFqnjlK7tBYDLZzFjYlv9VY70g7xYoFj=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–12 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Village+DFW+TX/@33.091788,-97.0466759,14z",2025-09-17T23:45:37.613Z,,
https://www.google.com/maps/place/Lake+Village+Nursing+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x864c320358406141:0x9db096dac2136eec!8m2!3d33.0720142!4d-97.0122916!16s%2Fg%2F1th82bld!19sChIJQWFAWAMyTIYR7G4TwtqWsJ0,Lake Village Nursing & Rehabilitation Center,4.4,76,Nursing home,"169 Lake Park Rd, Lewisville, TX 75057, United States","3XCQ+R3 Lewisville, Texas, USA",http://www.lakevillagenursing.com/,+1 972-436-7571,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMuaL_Kr8nB_rwevv7M0jY0QuYVpvcjMXuHNxo=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Village+DFW+TX/@33.091788,-97.0466759,14z",2025-09-17T23:45:42.468Z,,
