placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned
https://www.google.com/maps/place/K.G.+Pai+MD/data=!4m7!3m6!1s0x8834f1edbce1424d:0x85df46696cb48391!8m2!3d40.4273111!4d-79.9383023!16s%2Fg%2F1tcz8zr0!19sChIJTULhvO3xNIgRkYO0bGlG34U,K.G. Pai MD,,,Pediatrician,"4070 Beechwood Blvd #2, Pittsburgh, PA 15217, United States","C3G6+WM Pittsburgh, Pennsylvania, USA",http://www.kidspluspgh.com/,+1 412-521-6511,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fbkT1QykfvFkoyOpDhEi-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.16348&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:27.118Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Melissa+Tavarez/data=!4m7!3m6!1s0x8834f245f2f8c28f:0x809003f972be9c41!8m2!3d40.4664948!4d-79.952195!16s%2Fg%2F11tn9lz_ht!19sChIJj8L48kXyNIgRQZy-cvkDkIA,Dr. Melissa Tavarez,1.0,1,Pediatrician,"Children's Hospital Dr, Pittsburgh, PA 15224, United States","F28X+H4 Pittsburgh, Pennsylvania, USA",https://www.pediatrics.pitt.edu/people/melissa-m-tavarez-md-ms,+1 412-692-7692,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wpihb0qY3NTnJMuy_pAKEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.24247&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:29.704Z,,,,,,,,,
"https://www.google.com/maps/place/Jamie+M.+McNanie,+MD/data=!4m7!3m6!1s0x8834ed8a83323ad7:0xc09b8e1a63b5f31e!8m2!3d40.4593028!4d-79.9191781!16s%2Fg%2F1tf1ph8k!19sChIJ1zoyg4rtNIgRHvO1YxqOm8A","Jamie M. McNanie, MD",5.0,1,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States","F35J+P8 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/Jamie+M.+McNanie/1323825,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hAXLpfbh1WY7PRP0QcaVSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.5282&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:32.276Z,,,,,,,,,
"https://www.google.com/maps/place/Brianna+Lynn+Topolnak,+PA-C/data=!4m7!3m6!1s0x8834f3c92951a8e7:0x54f64b300c1f7e38!8m2!3d40.4541811!4d-79.9455454!16s%2Fg%2F11t4g333xr!19sChIJ56hRKcnzNIgROH4fDDBL9lQ","Brianna Lynn Topolnak, PA-C",5.0,1,Pediatric rheumatologist,"4923 Centre Ave, Pittsburgh, PA 15213, United States","F333+MQ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/brianna-lynn-hester/1450655?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-brianna-hester,+1 412-692-5081,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldIEHM8zRwEskQljgfY_oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.67615&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:34.963Z,,,,,,,,,
"https://www.google.com/maps/place/Sheila+Bigelow,+DO/data=!4m7!3m6!1s0x8834edc4096cf381:0xc39f2488d689c360!8m2!3d40.460679!4d-79.9100104!16s%2Fg%2F11sk3_xvyd!19sChIJgfNsCcTtNIgRYMOJ1ogkn8M","Sheila Bigelow, DO",3.7,3,Pediatrician,"446 Lincoln Ave, Pittsburgh, PA 15202, United States","F36Q+7X Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/sheila-bigelow/1442345?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-sheila-bigelow,+1 412-761-1190,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZcipwKDBEBS7HD5lFrax9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.78003&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:37.751Z,,,,,,,,,
"https://www.google.com/maps/place/Danielle+E.+Zeiler,+CRNP/data=!4m7!3m6!1s0x8834f13bfc460bf5:0xcc8b9d02443b4ad0!8m2!3d40.436059!4d-79.9809806!16s%2Fg%2F11vxtcjh22!19sChIJ9QtG_DvxNIgR0Eo7RAKdi8w","Danielle E. Zeiler, CRNP",,,Pediatrician,"1811 Boulevard of the Allies #200, Pittsburgh, PA 15219, United States","C2P9+CJ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/danielle-e-zeiler/2612135?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-danielle-zeiler,+1 412-566-1568,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Po08bVTdJ7bslKE6EGR7aA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.3032&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:40.351Z,,,,,,,,,
"https://www.google.com/maps/place/Natalie+Hecht+Baldauff,+DO/data=!4m7!3m6!1s0x8834f24f7c6aaaab:0x5858a2dccf40443b!8m2!3d40.4675656!4d-79.9531074!16s%2Fg%2F11qgb7phsz!19sChIJq6pqfE_yNIgRO0RAz9yiWFg","Natalie Hecht Baldauff, DO",5.0,1,Pediatric endocrinologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States",,https://providers.upmc.com/provider/natalie-hecht-baldauff/1321007?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-natalie-hecht-baldauff,+1 412-692-5170,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lNMeFXqpw69VZresHjjrdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.36536&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:44.943Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/Dr.+Alberto+Broniscer/data=!4m7!3m6!1s0x8834f24f7c6aaaab:0xe0f422db60c39ea4!8m2!3d40.4675656!4d-79.9531074!16s%2Fg%2F11p07bk257!19sChIJq6pqfE_yNIgRpJ7DYNsi9OA,Dr. Alberto Broniscer,,,Pediatrician,"4401 Penn Ave Fl 3, Pittsburgh, PA 15224, United States",,https://www.pediatrics.pitt.edu/people/alberto-broniscer-md-ms,+1 412-692-5055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lNMeFXqpw69VZresHjjrdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.36536&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:47.775Z,,,,,,,,,
"https://www.google.com/maps/place/John+Weidinger,+PA-C/data=!4m7!3m6!1s0x8834f24f4c2a73e9:0x4e244a9ecb65c2df!8m2!3d40.4665258!4d-79.9533861!16s%2Fg%2F1vj5_w3x!19sChIJ6XMqTE_yNIgR38Jly55KJE4","John Weidinger, PA-C",2.5,11,Pediatric endocrinologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States","F28W+JJ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/John+Weidinger/1370120?utm_source=google&utm_campaign=business-profile&utm_content=chp_specialist_john_weidinger_penn,+1 412-692-5170,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.52866&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:50.425Z,,,,,,,,,
https://www.google.com/maps/place/UPMC+Children%E2%80%99s+Express+Care+at+UPMC+Children%E2%80%99s+Hospital/data=!4m7!3m6!1s0x8834f3d747859763:0xd90da6d0987c42a0!8m2!3d40.4670582!4d-79.9531206!16s%2Fg%2F11tfksbgww!19sChIJY5eFR9fzNIgRoEJ8mNCmDdk,UPMC Children’s Express Care at UPMC Children’s Hospital,2.7,6,Urgent care center,"4401 Penn Ave Floor 3, Pittsburgh, PA 15224, United States","F28W+RQ Pittsburgh, Pennsylvania, USA",https://www.chp.edu/locations/express-care-childrens-hospital?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-upmc-childrens-express-care-at-upmc-childrens-hospital,+1 412-692-8750,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.8243&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:55.345Z,5–9 pm,5–9 pm,5–9 pm,5–9 pm,12–8 pm,12–8 pm,5–9 pm,,
"https://www.google.com/maps/place/Jan+S.+Grudziak,+MD/data=!4m7!3m6!1s0x8834f24f4c2a73e9:0xbe400f104d181ee0!8m2!3d40.4663564!4d-79.9529662!16s%2Fg%2F1thx02rl!19sChIJ6XMqTE_yNIgR4B4YTRAPQL4","Jan S. Grudziak, MD",4.8,12,Pediatric orthopedic surgeon,"4401 Penn Ave, Pittsburgh, PA 15224, United States","F28W+GR Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/jan-s-grudziak/1322810?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-jan-grudziak,+1 412-692-5530,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.6278076&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:24:58.146Z,,,,,,,,,
"https://www.google.com/maps/place/Maura+Devlin,+DNP,+CRNP/data=!4m7!3m6!1s0x8834ede316f96497:0xeb65a6882004f98d!8m2!3d40.4592363!4d-79.9191827!16s%2Fg%2F11sk3_w6dy!19sChIJl2T5FuPtNIgRjfkEIIimZes","Maura Devlin, DNP, CRNP",,,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States","F35J+M8 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/maura-greene/2386528?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-maura-greene,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThxnGMygsIcP8Wj-ZklanQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.52312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:00.700Z,,,,,,,,,
"https://www.google.com/maps/place/Sara+E.+O%27Brien,+CRNP/data=!4m7!3m6!1s0x8834ed8a9d155555:0x8c698019dbe619f0!8m2!3d40.4592363!4d-79.9191827!16s%2Fg%2F11tn9lh068!19sChIJVVUVnYrtNIgR8Bnm2xmAaYw","Sara E. O'Brien, CRNP",,,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States",,https://providers.upmc.com/provider/Sara+E+O%27Brien/1368582,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThxnGMygsIcP8Wj-ZklanQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.52312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:03.163Z,,,,,,,,,
https://www.google.com/maps/place/UPMC+Children%27s+Community+Pediatrics+%E2%80%93+Brentwood/data=!4m7!3m6!1s0x8834fa75e8d57843:0xe75ca48c95228c08!8m2!3d40.361644!4d-79.9821218!16s%2Fg%2F1td3gpbw!19sChIJQ3jV6HX6NIgRCIwilYykXOc,UPMC Children's Community Pediatrics – Brentwood,3.7,63,Pediatrician,"4411 Stilley Rd First Floor, Pittsburgh, PA 15227, United States","9269+M5 Pittsburgh, Pennsylvania, USA",https://www.childrenspeds.com/find/locations/south-hills-pediatric-associates-brentwood?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-upmc-childrens-community-pediatrics-brentwood,+1 412-882-7747,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOTWupQAUuUxjsf8UcCZM0zzVDx-nT07w5ghlNQ=w445-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:08.086Z,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8–11 am,Closed,8 am–6:30 pm,,
https://www.google.com/maps/place/The+Heart+Institute+at+UPMC+Children%27s+Hospital+of+Pittsburgh/data=!4m7!3m6!1s0x8834f24f4c2a73e9:0x3f7b20d2bd6226ed!8m2!3d40.4666628!4d-79.9532163!16s%2Fg%2F1td7771m!19sChIJ6XMqTE_yNIgR7SZivdIgez8,The Heart Institute at UPMC Children's Hospital of Pittsburgh,4.7,47,Pediatric cardiologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States","F28W+MP Pittsburgh, Pennsylvania, USA",https://www.chp.edu/our-services/heart?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=heart-vascular-swpa-the-heart-institute-at-upmc-childrens-hospital-of-pittsburgh,+1 412-692-5540,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRzN2nU3CtAbRht8_MpJ2LdUsM8kOBt4H04YyFDogMafWjW3H6RXy8OrKIb8pWxyQJ9mL6_zQ_38b1aQ0QcqWbzU8z6qZXWlIcUDeAWAuAqcstQnYzWBBcoEfvK6938VLWTIw=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:11.095Z,,,,,,,,,
"https://www.google.com/maps/place/Oscar+Escobar,+MD/data=!4m7!3m6!1s0x8834f24f4c2a73e9:0xa8cdcfe9b2a49a42!8m2!3d40.4665508!4d-79.9531339!16s%2Fg%2F1th57n5w!19sChIJ6XMqTE_yNIgRQpqksunPzag","Oscar Escobar, MD",5.0,4,Pediatric endocrinologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States","F28W+JP Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/oscar-escobar/1323165?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-oscar-escobar,+1 412-692-5170,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.6481&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:15.742Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/Amy+Komadino,+CRNP/data=!4m7!3m6!1s0x8834ed834df83f27:0x6614317525dcea60!8m2!3d40.4592363!4d-79.9191827!16s%2Fg%2F11twcksy_p!19sChIJJz_4TYPtNIgRYOrcJXUxFGY","Amy Komadino, CRNP",,,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States","F35J+M8 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/amy-komadino/2287142?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-amy-komadino,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThxnGMygsIcP8Wj-ZklanQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.52312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:18.241Z,,,,,,,,,
"https://www.google.com/maps/place/Alyssa+Vigliotti,+MD/data=!4m7!3m6!1s0x8834f17239992949:0x9f09ff2db9b1aea2!8m2!3d40.439492!4d-79.9611085!16s%2Fg%2F11lmmdwmrx!19sChIJSSmZOXLxNIgRoq6xuS3_CZ8","Alyssa Vigliotti, MD",,,Pediatrician,"3420 Fifth Ave Upper Level, Pittsburgh, PA 15213, United States","C2QQ+QH Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/alyssa-vigliotti/2111393?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-alyssa-vigliotti,+1 412-692-6000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3qnq5hPXUvPHWe1qT3rdZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.86514&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:20.686Z,,,,,,,,,
"https://www.google.com/maps/place/Natalie+Rae+Evans,+CRNP/data=!4m7!3m6!1s0x8834ed958064f093:0xe822f7b179d377b4!8m2!3d40.4592363!4d-79.9191827!16s%2Fg%2F11sk3_cp35!19sChIJk_BkgJXtNIgRtHfTebH3Iug","Natalie Rae Evans, CRNP",,,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States","F35J+M8 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/natalie-rae-evans/1368001?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-natalie-evans,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThxnGMygsIcP8Wj-ZklanQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.52312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:23.320Z,,,,,,,,,
https://www.google.com/maps/place/Full+Health+Primary+Care-UPMC/data=!4m7!3m6!1s0x8834edfff618ab21:0xf698412c7dd63585!8m2!3d40.4384521!4d-79.9191184!16s%2Fg%2F113g_b2jl!19sChIJIasY9v_tNIgRhTXWfSxBmPY,Full Health Primary Care-UPMC,2.0,20,Family practice physician,"6301 Forbes Ave #300, Pittsburgh, PA 15217, United States","C3QJ+99 Pittsburgh, Pennsylvania, USA",https://www.upmc.com/services/primary-care/locations/southwest-pa/pittsburgh/squirrel-hill/forbes-ave?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-swpa-full-health-primary-care-upmc,+1 412-421-2060,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TuipFMyieAv__cflTze3Qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.5985&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:28.015Z,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,,
https://www.google.com/maps/place/Foster+Sarah+MD/data=!4m7!3m6!1s0x8834ede76c561ac7:0x72d197af5724219e!8m2!3d40.4421553!4d-79.8980934!16s%2Fg%2F1vq9myrc!19sChIJxxpWbOftNIgRniEkV6-X0XI,Foster Sarah MD,,,Pediatrician,"7534 Kensington St, Pittsburgh, PA 15221, United States","C4R2+VQ Pittsburgh, Pennsylvania, USA",,+1 412-999-0384,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A74rS5hecyY2yMf1gAyokg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.19157&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:30.527Z,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Surgery+Services+at+UPMC+Children%27s+Hospital+of+Pittsburgh/data=!4m7!3m6!1s0x8834edd093ded8a7:0x88fb00a5e25e99e0!8m2!3d40.4670582!4d-79.9531206!16s%2Fg%2F1hc4wvpvr!19sChIJp9jek9DtNIgR4Jle4qUA-4g,Pediatric Surgery Services at UPMC Children's Hospital of Pittsburgh,4.0,2,Surgical center,"4401 Penn Ave Floor 3, Pittsburgh, PA 15224, United States","F28W+RQ Pittsburgh, Pennsylvania, USA",https://www.chp.edu/our-services/surgery-pediatric,+1 412-692-7280,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.8243&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:35.398Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
"https://www.google.com/maps/place/Samantha+Fyock,+PA-C/data=!4m7!3m6!1s0x8834f178e0515bd9:0x90644070ba044797!8m2!3d40.436059!4d-79.9809806!16s%2Fg%2F11kbzkl9cd!19sChIJ2VtR4HjxNIgRl0cEunBAZJA","Samantha Fyock, PA-C",2.0,1,Pediatrician,"1811 Boulevard of the Allies #200, Pittsburgh, PA 15219, United States","C2P9+CJ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/samantha-fyock/1471777?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-samantha-fyock,+1 412-566-1568,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Po08bVTdJ7bslKE6EGR7aA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.3032&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:38.095Z,,,,,,,,,
"https://www.google.com/maps/place/Wassim+Chemaitilly,+MD/data=!4m7!3m6!1s0x8834f24f4c2a73e9:0x9c11c04435753a79!8m2!3d40.4665508!4d-79.9531339!16s%2Fg%2F1tcxkf1z!19sChIJ6XMqTE_yNIgReTp1NUTAEZw","Wassim Chemaitilly, MD",5.0,1,Pediatric endocrinologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States","F28W+JP Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/wassim-chemaitilly/2011720?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-wassim-chemaitilly,+1 412-692-5170,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.6481&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:42.697Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/Noel+Jabbour,+MD/data=!4m7!3m6!1s0x8834f24f7c6aaaab:0x8c55389af6294868!8m2!3d40.4675656!4d-79.9531074!16s%2Fg%2F11p07bcw92!19sChIJq6pqfE_yNIgRaEgp9po4VYw","Noel Jabbour, MD",5.0,2,Pediatrician,"4401 Penn Ave Floor 3, Pittsburgh, PA 15224, United States",,https://providers.upmc.com/provider/noel-jabbour/1326679?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-noel-jabbour,+1 412-692-5460,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.58255&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:47.365Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Madeline+Simasek,+MD/data=!4m7!3m6!1s0x8834f215e2904dbb:0x40253fb07758cca7!8m2!3d40.455524!4d-79.9410866!16s%2Fg%2F1vgw98k0!19sChIJu02Q4hXyNIgRp8xYd7A_JUA","Dr. Madeline Simasek, MD",,,Pediatrician,"5215 Centre Ave, Pittsburgh, PA 15232, United States","F345+6H Pittsburgh, Pennsylvania, USA",http://www.upmc.com/,+1 412-623-2121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TSFKFU2uAaMemrneQPoZqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.03616&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:50.046Z,,,,,,,,,
"https://www.google.com/maps/place/Lidia+C.+Turzai,+MD/data=!4m7!3m6!1s0x8834f24f35e4ad79:0x3139c21dee329949!8m2!3d40.4541811!4d-79.9455454!16s%2Fg%2F1w347804!19sChIJea3kNU_yNIgRSZky7h3COTE","Lidia C. Turzai, MD",,,Pediatrician,"4923 Centre Ave, Pittsburgh, PA 15213, United States","F333+MQ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/lidia-c-turzai/1321361?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-lidia-turzai,+1 412-681-1050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldIEHM8zRwEskQljgfY_oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.67615&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:52.565Z,,,,,,,,,
