placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/GSP+Economy+Parking+P1/data=!4m7!3m6!1s0x885780a7a432300b:0x8f7f4f823a8e7cbc!8m2!3d34.8893855!4d-82.2128387!16s%2Fg%2F11gfzl3gwy!19sChIJCzAypKeAV4gRvHyOOoJPf48,GSP Economy Parking P1,4.1,76,Airport parking lot,"2000 GSP Dr Suite 1, Greer, SC 29651, United States","VQQP+QV Greer, South Carolina, USA",http://www.gspairport.com/parking,+1 864-662-4300,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcw707HkD83vbJpV-U9vrXiWndFWE6uav8uKDMsLmLKigJgsV6TqGqoKN0kZPkgIuCvd7kbM6jziEEmtlSFV4LD1a8UAe_ePomV4tPxmr6Dqd5x_BW6804QBSjRegDjmhgQlqA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:35.996Z,,,
https://www.google.com/maps/place/GSP+Parking+Garage+PB/data=!4m7!3m6!1s0x88582bd042eff9ed:0xee56d6e293168082!8m2!3d34.8913926!4d-82.2154715!16s%2Fg%2F11rc6z6r54!19sChIJ7fnvQtArWIgRgoAWk-LWVu4,GSP Parking Garage PB,4.0,48,Parking garage,"1980 GSP Dr, Greer, SC 29651, United States","VQRM+HR Greer, South Carolina, USA",http://www.gspairport.com/parking,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0s-WsWHp-1gMklO9dRdB-mtrq4xih9qenMFNXx0aVEYqAhNymCwBVzc3jVf-tUqko9Q2yCrZfryYpcb_DHcupCyeVY3gdmD5hdSwpZGCvPcAZlj3ugqQSQMyIeuAJZ7qZgscW=w408-h724-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:01:48.329Z,,,
https://www.google.com/maps/place/Greenville-Spartanburg+International+Airport/data=!4m7!3m6!1s0x88582a0a39cbf875:0x4d9cda4b48e8eb19!8m2!3d34.8959008!4d-82.2172338!16zL20vMDFyMTNi!19sChIJdfjLOQoqWIgRGevoSEvanE0,Greenville-Spartanburg International Airport,4.5,3660,Airport,"2000 GSP Dr, Greer, SC 29651, United States","VQWM+94 Greer, South Carolina, USA",http://www.gspairport.com/,+1 864-877-7426,,https://lh3.googleusercontent.com/p/AF1QipP4P2A_SWhWZHXEoLEYYX-qFGiT_pl-yuIw3YGT=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:01:51.606Z,,Airport serving the Southeast & offering free WiFI plus conference rooms & snack bars.,
https://www.google.com/maps/place/Public+Safety+Parking+Lot/data=!4m7!3m6!1s0x88582a96d4eccb31:0x77d3257fb3466d50!8m2!3d34.9388968!4d-82.2287017!16s%2Fg%2F11cmj1nsl0!19sChIJMcvs1JYqWIgRUG1Gs38l03c,Public Safety Parking Lot,5.0,2,Parking lot,"W Poinsett St, Greer, SC 29650, United States","WQQC+HG Greer, South Carolina, USA",http://greerstation.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYoZEPUEfF8XlM8Uf0XJFvBN-mNlK8GUO9cAMhqbN5nhcFfSXZ3LkrcH4aJQiYzyO-3NP5kC-UIupq8qfIJYdvF48qheGYKrHyofgds7Dz7-bvGFrosFWLGqU9nVhGX0rDD2I=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:01:54.525Z,,,
https://www.google.com/maps/place/GSP+Economy+Parking+P1/data=!4m7!3m6!1s0x88582bc2d209413d:0xe089a66d32473f83!8m2!3d34.8876718!4d-82.2134328!16s%2Fg%2F11mwms7n_q!19sChIJPUEJ0sIrWIgRgz9HMm2mieA,GSP Economy Parking P1,4.1,35,Parking lot,"830 Terminal Pkwy, Greer, SC 29651, United States","VQQP+3J Greer, South Carolina, USA",http://www.gspairport.com/parking,+1 864-877-7426,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOTmL4U_5S82L58bEeKIxux3gMMAqOxNcS1h5ka=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:01:59.346Z,,,
https://www.google.com/maps/place/Safe+Truck+Parking+-+Greenville-Spartanburg/data=!4m7!3m6!1s0x885787584f8b748b:0x57278ac0ebf95110!8m2!3d34.8675862!4d-82.141094!16s%2Fg%2F11qpynrsm9!19sChIJi3SLT1iHV4gREFH568CKJ1c,Safe Truck Parking - Greenville-Spartanburg,4.3,19,Parking lot,"2465 SC-101, Greer, SC 29651, United States","VV95+2H Greer, South Carolina, USA",https://www.safetruckparking.com/,+1 972-391-5610,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM83_J0UFvW2od2SzqOV1bUfxaOyUeT1hfi62gy=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:02:04.373Z,,,
"https://www.google.com/maps/place/GSP+Economy+Parking+P3/@34.8870267,-82.2164914,17z/data=!3m1!4b1!4m6!3m5!1s0x88582b3a1cd102cf:0x7d39351bd19c3b1a!8m2!3d34.8870267!4d-82.2164914!16s%2Fg%2F11sq8yyvf6",GSP Economy Parking P3,,,Parking lot,"2000 GSP Dr Suite 1, Greer, SC 29651, United States","VQPM+RC Greer, South Carolina, USA",http://www.gspairport.com/parking,+1 864-877-7426,,,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:02:08.988Z,,,
https://www.google.com/maps/place/BMW+Manufacturing+Parking+lot+D/data=!4m7!3m6!1s0x885780c27b23c25b:0x37299892ee389c55!8m2!3d34.8970235!4d-82.1854439!16s%2Fg%2F11cs3y6_fq!19sChIJW8Ije8KAV4gRVZw47pKYKTc,BMW Manufacturing Parking lot D,4.0,41,Parking lot,"916 Gateway Dr, Greer, SC 29651, United States","VRW7+RR Greer, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwzuBmAwRD139j4i98j39i9ILDwW0YQ7Z1OjvoLksU8tLKuRiasOBhkvHxCPUVDAolF8bOMMeUREyvQK5-1s1Cr8FRgIlKQ2gqCl_0FKxJIWXAqjyqCaTNWouhM3VYPSaLdkZb=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greer+Spartanburg+SC/@34.9387279,-82.2270568,14z",2025-10-28T19:02:11.939Z,,,
"https://www.google.com/maps/place/Concierge+Parking,+Valet+%26+Enforcement+Group.+LLC/data=!4m7!3m6!1s0x89ac59da94a73cdd:0x8b6d942d2f11ba42!8m2!3d35.8932161!4d-78.6484897!16s%2Fg%2F11lp1l42jm!19sChIJ3TynlNpZrIkRQroRLy2UbYs","Concierge Parking, Valet & Enforcement Group. LLC",,,Valet parking service,"8321 Six Forks Rd, Raleigh, NC 27615, United States","V9V2+7J Raleigh, North Carolina, USA",http://www.carolinaparking.com/,+1 984-281-7623,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNKcWcWoBfx4SK3lLwxSDjssB90QeuCUcP3appi=w408-h348-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Open 24 hours,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Anderson+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:02:25.751Z,,,
"https://www.google.com/maps/place/The+Valet,+LLC/@34.0365237,-81.1159224,8z/data=!3m1!4b1!4m6!3m5!1s0x88579d7b87c1faa7:0xff54ba591f1e7064!8m2!3d34.0365237!4d-81.1159224!16s%2Fg%2F11hdvjczbc","The Valet, LLC",,,Automobile storage facility,,,http://thevalet864.com/,+1 864-384-8079,,,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Anderson+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:02:30.374Z,,,
https://www.google.com/maps/place/Jack+Brockman+Fowler+Parking+Garage/data=!4m7!3m6!1s0x885775e9c2408d5f:0xc13ca359bf0428b0!8m2!3d34.9684026!4d-81.9387134!16s%2Fg%2F11f03m930h!19sChIJX41Awul1V4gRsCgEv1mjPME,Jack Brockman Fowler Parking Garage,4.1,10,Parking garage,"E Wood St, Spartanburg, SC 29303, United States","X396+9G Spartanburg, South Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DLBFnBamYrs382MiyZppAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.17538&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Anderson+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:02:33.406Z,,,
https://www.google.com/maps/place/AC+Hotel+Spartanburg/data=!4m10!3m9!1s0x885775f59a21a325:0xf207d5db544e14e6!5m2!4m1!1i2!8m2!3d34.9481883!4d-81.9352188!16s%2Fg%2F11g8xkp191!19sChIJJaMhmvV1V4gR5hROVNvVB_I,AC Hotel Spartanburg,4.6,956,,"225 W Main St, Spartanburg, SC 29306, United States","W3X7+7W Spartanburg, South Carolina, USA",https://www.marriott.com/en-us/hotels/spaac-ac-hotel-spartanburg/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 864-585-8900,,https://lh3.googleusercontent.com/p/AF1QipOmSu53qqpfWFnpagTW0AgjCAb6496wb6ESIiYM=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Anderson+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:02:36.690Z,,,
https://www.google.com/maps/place/Park+and+Go/data=!4m7!3m6!1s0x88577bd9bba98d9f:0x195607ad8d366e94!8m2!3d35.046075!4d-82.042162!16s%2Fg%2F11gj5dy1xm!19sChIJn42pu9l7V4gRlG42ja0HVhk,Park and Go,4.8,18,Parking lot,"751 Meadow Farm Rd, Inman, SC 29349, United States","2XW5+C4 Inman, South Carolina, USA",,+1 864-909-5519,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwloy4P7p8at_dZk6Iqw8KU52GfZByMsJOvqQ8iiaFVImxzG_U5WiJAsGRNsELcB1o3aVEZiizn7Nj6muRCAa9asfCr2w64aG_qUU4gt1PcwpelpKMfaxFD1RPmhYCOY8EUXjSbmA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Anderson+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:02:41.841Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Laurens+Spartanburg+SC/@34.4990116,-82.0142597,14z",2025-10-28T19:02:50.377Z,,,No new results found
https://www.google.com/maps/place/Chocklett+Environmental+Services/data=!4m7!3m6!1s0x885825faea457e29:0x9a8bcf887ff3d846!8m2!3d34.7866173!4d-82.3108059!16s%2Fg%2F1tdkmyn3!19sChIJKX5F6volWIgRRtjzf4jPi5o,Chocklett Environmental Services,,,Environmental consultant,"123 Murray Dr, Mauldin, SC 29662, United States","QMPQ+JM Mauldin, South Carolina, USA",http://www.chocklettes.org/,+1 864-286-3904,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AsPrlPYWhDe0wWsh4Ug-UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.13395&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mauldin+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:03:06.595Z,,,
"https://www.google.com/maps/place/pivot+parking/@34.8410806,-82.4112996,17z/data=!3m1!4b1!4m6!3m5!1s0x8858314fbe423ae7:0xd0a88b4957bb6307!8m2!3d34.8410806!4d-82.4112996!16s%2Fg%2F11mcjcbh7x",pivot parking,1.0,2,Parking garage,"413 Vardry St Suite 5A, Greenville, SC 29601, United States","RHRQ+CF Greenville, South Carolina, USA",https://pivotparking.com/,+1 833-467-4868,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Simpsonville+Spartanburg+SC/@34.7370639,-82.2542834,14z",2025-10-28T19:03:21.995Z,,,
https://www.google.com/maps/place/Spectrum/data=!4m7!3m6!1s0x88577423ee10410b:0xe6096873d71ff3ec!8m2!3d34.967125!4d-81.8929247!16s%2Fg%2F11b8vb1597!19sChIJC0EQ7iN0V4gR7PMf13NoCeY,Spectrum,2.2,87,Internet service provider,"1885 E Main St suite 8Spartanburg, Spartanburg, SC 29303, United States","X484+RR Spartanburg, South Carolina, USA",http://spectrum.com/,+1 864-485-0835,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYGurODDhstcbtlbVxRQShu-vdYOdaC3yUklque86loXtD46QLprFpblGap73lvvcZbHQQ9ypdMzQOcsfLS18WJLSqxYyyFIey5HdG0ZZE4Tl31qfYDMHL6HYXQdoAz1SO5UIe9PHZa_U=w426-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–9 pm,12–5 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Clinton+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-10-28T19:03:36.264Z,,,
https://www.google.com/maps/place/BASF+Corporation/data=!4m7!3m6!1s0x88570b19e5e20ab1:0x9117f59749ea728!8m2!3d34.9947539!4d-81.8398871!16s%2Fg%2F11cn5ppkn7!19sChIJsQri5RkLV4gRKKeedFl_EQk,BASF Corporation,4.1,44,Business to business service,"230 Old Converse Rd, Spartanburg, SC 29307, United States","X5V6+W2 Spartanburg, South Carolina, USA",https://catalysts.basf.com/,+1 864-278-1500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEa-euZXNv9rwqZyMnH1tINQTdE52AspupjZlE4a-UPVcnwastIVPCJMVz9Ywg167v_8Yd7WZUpDQBpGJxhHuNvMV_3bADHs08zD63eLULXzq-RPgaPq_900g1i6i0dCBSsrtr=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:03:59.292Z,,,
https://www.google.com/maps/place/Park+Inc/data=!4m7!3m6!1s0x88569f97565ea4bd:0x7102f1036a379fa5!8m2!3d35.1740245!4d-80.8791807!16s%2Fg%2F11tmq1t9mk!19sChIJvaReVpefVogRpZ83agPxAnE,Park Inc,4.1,9,Parking lot,"4900 Old Pineville Rd, Charlotte, NC 28217, United States","54FC+J8 Charlotte, North Carolina, USA",http://www.parkinc.com/,+1 704-377-1755,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HqC78fJocJ9V8qEwZo7Hng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.29953&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:04.389Z,,,
https://www.google.com/maps/place/Spartanburg+Bus+Services/data=!4m7!3m6!1s0x88579dc4c3b18757:0x21fc25dae1f04bc0!8m2!3d34.919396!4d-81.96641!16s%2Fg%2F125_yg13q!19sChIJV4exw8SdV4gRwEvw4dol_CE,Spartanburg Bus Services,4.1,18,Transportation service,"150 Air Flow Dr, Spartanburg, SC 29306, United States","W29M+QC Spartanburg, South Carolina, USA",https://www.cityofspartanburg.org/345/Routes,+1 864-595-2715,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HT8fQ55b5ZeMVb54FzJ8mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.36076&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:07.324Z,,,
https://www.google.com/maps/place/Preferred+Parking+Services/data=!4m7!3m6!1s0x8856a15e4543e6a5:0x52140872fc2a11df!8m2!3d35.2268369!4d-80.844266!16s%2Fg%2F11sw17f7_y!19sChIJpeZDRV6hVogR3xEq_HIIFFI,Preferred Parking Services,1.7,51,Parking lot,"128 S Tryon St Suite 1560, Charlotte, NC 28202, United States","65G4+P7 Charlotte, North Carolina, USA",http://www.preferredparking.com/,+1 704-375-6014,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyn5uOg2gm9rDsXxGSYXcWTI3HNx1mUEWfnsicFXZqLlwMXJPQ4BZb3IWUeqtZKc3PnkDaVhbjhDQGqr0BV98VVBKTT5OdjezK-wxRDAufwn2n_vb-3ekKAqgHMtUS3z-8i5qB=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:12.252Z,,,
https://www.google.com/maps/place/Yellow+Tag+Auctions+LLC/data=!4m7!3m6!1s0x88570d50d515b8f1:0x72ba4e9e84fe3eae!8m2!3d35.1112098!4d-81.8568267!16s%2Fg%2F1tn4ywh9!19sChIJ8bgV1VANV4gRrj7-hJ5OunI,Yellow Tag Auctions LLC,3.5,31,Auction house,"5525 Chesnee Hwy, Chesnee, SC 29323, United States","446V+F7 Chesnee, South Carolina, USA",https://yellowtagauctions.com/,+1 864-461-2400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCi9HAzc7cQpCXfXeSV1tRo21qwG5kfDbY9PxhUe2t0Ed-CM6td1eRKZyO2GwuyrLtY7qM9bLEeO56AUUU3rnMQrsUBnQKqKfKOlKzii4bNoFhpMSG0aB13CqxkZ-V7qebaxvy=w408-h301-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:17.718Z,,,
https://www.google.com/maps/place/The+Parking+Spot/data=!4m7!3m6!1s0x8856a2864c93bff5:0xf286fccee970181e!8m2!3d35.2357427!4d-80.9460927!16s%2Fg%2F11hczycfqv!19sChIJ9b-TTIaiVogRHhhw6c78hvI,The Parking Spot,4.7,3774,Parking lot,"6210 Wilkinson Blvd, Charlotte, NC 28214, United States","63P3+7H Charlotte, North Carolina, USA",https://www.theparkingspot.com/locations/charlotte?utm_source=gmbpanel&utm_medium=organic&utm_id=map,+1 704-398-3776,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMOJ99gxfDLMyd3M4EvXMTffrGlrsnOpsP0gyxC=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:23.346Z,,,
https://www.google.com/maps/place/Copart+-+Spartanburg/data=!4m7!3m6!1s0x885786b20411dce5:0x70ef3f8f55562698!8m2!3d34.9275207!4d-82.0592269!16s%2Fg%2F11btww6r1n!19sChIJ5dwRBLKGV4gRmCZWVY8_73A,Copart - Spartanburg,3.3,250,Auto auction,"1922 Nazareth Church Rd Bldg 1, Spartanburg, SC 29301, United States","WWHR+28 Spartanburg, South Carolina, USA",https://www.copart.com/locations/spartanburg-sc-144?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=link-website,+1 864-877-9113,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyylIHpxryFk1WsOvf6H4fw_NgQMnaUhpIDj0yMyG4E2c7Mmmildp-gUyplE3pWV0LZwZif8h5MtfIspBHy5hCsHngjqcghArTNchRPw01s7ABU1uE-FtYSUqozrFYKh4Hydew=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:28.415Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Express+Deck+Preferred/data=!4m7!3m6!1s0x8856a27b938458ad:0xbdd620858ee7d24f!8m2!3d35.2328866!4d-80.9363579!16s%2Fg%2F11sskr646n!19sChIJrViEk3uiVogRT9LnjoUg1r0,Express Deck Preferred,4.1,74,Valet parking service,"5625 Wilkinson Blvd, Charlotte, NC 28208, United States","63M7+5F Charlotte, North Carolina, USA",https://www.cltairport.com/parking/parking-options/express-deck-preferred/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSYB5tx6IV4wvg4NuGpGS7wnc9V7ZcqMqGZxFLfx8jFam1iEtztvYISY5kFxHMUzVc4BZhhMVNFzqCu2Bdzv6axegxDPWfj9a3ei2XMnFtOtULY4FjEp-21e5nRnZaDuZxwiQ=w408-h307-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:33.532Z,,,
https://www.google.com/maps/place/CLT+-+Employee+Parking+1/data=!4m7!3m6!1s0x8856a3bfb1e11a31:0xe26f0ccd2663116d!8m2!3d35.2280903!4d-80.9386467!16s%2Fg%2F11twr6dxys!19sChIJMRrhsb-jVogRbRFjJs0Mb-I,CLT - Employee Parking 1,4.7,6,Parking lot,"6050 Old Dowd Rd, Charlotte, NC 28208, United States","63H6+6G Charlotte, North Carolina, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E5KxkTB_2lnavXCFhFvaUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.62842&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:38.607Z,,,
https://www.google.com/maps/place/Asheville+Airport+Parking+Garage/data=!4m7!3m6!1s0x8859ed8715d47b0d:0x31e8f82a2319fe19!8m2!3d35.4346463!4d-82.5367822!16s%2Fg%2F11f666b8wf!19sChIJDXvUFYftWYgRGf4ZIyr46DE,Asheville Airport Parking Garage,3.3,26,Parking garage,"Unnamed Road, Fletcher, NC 28732, United States","CFM7+V7 Fletcher, North Carolina, USA",https://flyavl.com/passenger-services/parking-transportation/parking-information,+1 828-209-2125,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzX_c8AfSI-gWXXlgJ0GnCc3QiN-5aShpM5VUSgJfTXqqS_MSi7KDzDjhC4Ms5rqrrRhV_PybPdMY3Q1EyxYTI_vNicQQLk0PsxljbCGK2f29YJSyb2gS1faBb6ckG0GzLiC3Io=w408-h307-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:43.615Z,,,
https://www.google.com/maps/place/CLT+-+Express+Deck+1/data=!4m7!3m6!1s0x8856a27bbac962e9:0x75df5c09b6fbc4bf!8m2!3d35.2328503!4d-80.9346417!16s%2Fg%2F11f_p2xm08!19sChIJ6WLJunuiVogRv8T7tglc33U,CLT - Express Deck 1,4.0,267,Parking lot,"3756 Harlee Ave, Charlotte, NC 28208, United States","63M8+44 Charlotte, North Carolina, USA",https://www.cltairport.com/parking,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTcIv-jhE2956_vC8p5ESkumH3fpNZCZzfeYHvz47VilMMzSmEqRM99hGFRDJCErNwagsbdcVsYx552rr69xAuHTndz9ZeY-MTdJqwC_qbb6waQliodXRCG8_0tR1Xx1ezHeAq=w513-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:46.663Z,,,
