placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/Fasttrack+truck/data=!4m7!3m6!1s0x886d653eeb83c45d:0x5273a6568693ae84!8m2!3d39.4621816!4d-87.406483!16s%2Fg%2F11xp1g8t1w!19sChIJXcSD6z5lbYgRhK6Thlamc1I,Fasttrack truck,5.0,5,Truck repair shop,"408 S 7th St, Terre Haute, IN 47807, United States","FH6V+VC Terre Haute, Indiana, USA",,+1 463-283-2466,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqMq3MsdyasbqLh5f4U2OsZJTFIHKw3P03Ipr0W29xKVRCL3WYo1UMi55G5FsQYu6cef85EiQ_ca_a3FRTn0XmfxIwxhaideQRhRI-gclaaWEkdx4nB-UYkvb1vIn4iLKsRnwmW0xJm3tG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:11.248Z,,
https://www.google.com/maps/place/Two+Bolt+Truck+%26+Trailer+Repair+LLC/data=!4m7!3m6!1s0x886d7bea6d028b49:0xd4fcbe2533716020!8m2!3d39.4361328!4d-87.3989209!16s%2Fg%2F11vf6d656j!19sChIJSYsCbep7bYgRIGBxMyW-_NQ,Two Bolt Truck & Trailer Repair LLC,5.0,16,Truck repair shop,"2819 S 12th St, Terre Haute, IN 47802, United States","CJP2+FC Terre Haute, Indiana, USA",,+1 812-201-2178,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs0hl5tVGt4szgJllzOaWkYAaYMErQ3FtcslaEPyntzA6UmW9-lOnafvQvCI5fPBi8IUXwds3FWPw8_xANfDRuxCMQAognhjBa84x__ts_CBt1fJmvytviyrfjUgUrYUs04a89=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:16.405Z,,
https://www.google.com/maps/place/Fort+Harrison+Truck+Tire+Center/data=!4m7!3m6!1s0x886d6f12b932fefd:0x1a0aaf90d1e2577!8m2!3d39.5098156!4d-87.3591674!16s%2Fg%2F1tw_n_ms!19sChIJ_f4yuRJvbYgRdyUeDfmqoAE,Fort Harrison Truck Tire Center,4.8,52,Tire shop,"3555 N Fruitridge Ave, Terre Haute, IN 47804, United States","GJ5R+W8 Terre Haute, Indiana, USA",,+1 812-466-9888,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7GwobtivGh4XDV0rcNkzUvdMSxmNUxN4N7SzoUcWMrlG8v2fIRoiDPQPjjwv1sSGxoUAKj_qHIa-hH96oyYpmndQ-iEi2G-FzFZXBtMQy-u_M1sIpAjTlJuqg9ip1ZOYAgLhA=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:21.599Z,,
https://www.google.com/maps/place/ANDREWS+TOWING/data=!4m7!3m6!1s0x886d650015b28fc5:0xd9c85bf2e0ae9829!8m2!3d39.4799885!4d-87.4032238!16s%2Fg%2F11y66y01lh!19sChIJxY-yFQBlbYgRKZiu4PJbyNk,ANDREWS TOWING,4.9,50,Towing service,"929 3rd Ave, Terre Haute, IN 47807, United States","FHHW+XP Terre Haute, Indiana, USA",,+1 812-232-1995,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPT27_zKy-ZBO--8bf838usSb5g3vf-4efJQXYc2QiSLnveeomCzDS3QSr_0Np6_Ftdn4ByudgiVimzcb6CHS1gsq5wHBGH_hOKKj9PAUsj-AYUWUTC5BJitTfLZRGdA7-fohJUmYgpx20=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:27.035Z,,
"https://www.google.com/maps/place/Sir+Thomas+Automotive+Repair,+Inc./data=!4m7!3m6!1s0x886d7ba9266d6f19:0xfd47fd0ac49f5c65!8m2!3d39.4126272!4d-87.4318614!16s%2Fg%2F1tfbtmpd!19sChIJGW9tJql7bYgRZVyfxAr9R_0","Sir Thomas Automotive Repair, Inc.",4.7,187,Auto repair shop,"919 W Springhill Dr, Terre Haute, IN 47802, United States","CH79+37 Terre Haute, Indiana, USA",https://yourcarsfixed.com/,+1 812-234-6900,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweps7WeBIcaPF9vnINUfWFdDae4I-Ws1gYF3Eq38lHgjejNJ1Q56UvLse8lwXxr5P0yOmEfSXEnWE_1w-PDrUfr21cMSDrB7gZIj99wqsL8VBjcukKY2xcMZAiDxowe4aSJqqhi1=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:32.282Z,,
https://www.google.com/maps/place/American+Rental+Home+Furnishings/data=!4m7!3m6!1s0x886d6ff6eae4a17d:0x75aa2d4908956d51!8m2!3d39.4685946!4d-87.394513!16s%2Fg%2F1tlnf5nw!19sChIJfaHk6vZvbYgRUW2VCEktqnU,American Rental Home Furnishings,4.8,480,Home goods store,"1430 Wabash Ave, Terre Haute, IN 47807, United States","FJ94+C5 Terre Haute, Indiana, USA",https://www.shopamericanrental.com/?utm_source=extnet&utm_medium=yext&y_source=1_ODI0MjA5MDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-478-2552,Open · Closes 6 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlxaDiIpofzflLQjj-nSsHYNYIIbLv06K01p5j6PhsDcBTh9W5Qcs2ognjZWcIGBzznMrdS8VDrizJSackmRvMp6OsU1ilfhhcZFbseI2AO5X6r3hQ9hIVtYx4FnhukWhfAuCq=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–6 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:37.445Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Terre+Haute+Chrysler+Dodge+Jeep+Ram/data=!4m7!3m6!1s0x886d7adda70f77cb:0x62647d50424a1777!8m2!3d39.4387245!4d-87.4131317!16s%2Fg%2F1tfbjgr4!19sChIJy3cPp916bYgRdxdKQlB9ZGI,Terre Haute Chrysler Dodge Jeep Ram,4.7,1173,Car dealer,"2600 S 3rd St, Terre Haute, IN 47802, United States","CHQP+FP Terre Haute, Indiana, USA",https://www.chryslerjeepterrehaute.com/,+1 812-232-1331,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqXq0CDMWOxzFK9V_KA6RS7BHJZpijlVvtuh7sGykVnYVIeDs-Q_gQ2DZkGrfbCcwk7pqDf7C3CB3HRtPA0IoZUNpCSW2kqOkkyAmpDBOJ6d-fgUet5c-7RhgYHl_-u9wFejuZ=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:42.806Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Pomp%27s+Tire+Service/data=!4m7!3m6!1s0x881329de192920c9:0xf4c4dec0dd4fcbfc!8m2!3d40.0424333!4d-86.8980809!16s%2Fg%2F1tcxdtb1!19sChIJySApGd4pE4gR_MtP3cDexPQ,Pomp's Tire Service,4.8,727,Tire shop,"114 S Water St, Crawfordsville, IN 47933, United States","24R2+XQ Crawfordsville, Indiana, USA",https://locations.pompstire.com/in/crawfordsville/114-water-street?utm_source=Google&utm_medium=Yext,+1 765-364-0584,"Open · Closes 5 pm

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAcao9WyaN60c5UVIng1S7K7axwYeX53MXqVpAXk-nnFr8Ha5WDQgI1JOM0WJpH6m0ly11fV74EdQzl-zN_1T8BuMcrm_4-rkp99_j8103BYwrWBPjpYSv-r527Fbw5IShOlQKdA=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:48.183Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Jake%27s+Hook+%26+Book+24+hr+Wrecker+Service/data=!4m7!3m6!1s0x886d7bb3b8ffe567:0xfdaae2f997c1889f!8m2!3d39.4525683!4d-87.3942266!16s%2Fg%2F11t3dv9975!19sChIJZ-X_uLN7bYgRn4jBl_niqv0,Jake's Hook & Book 24 hr Wrecker Service,4.8,86,Towing service,"1420 Washington Ave, Terre Haute, IN 47802, United States","FJ34+28 Terre Haute, Indiana, USA",http://anywinchway.com/,+1 812-990-3061,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPG22rhdARh99IYds8sNOUUMYr949ybg6nzN4AuwA7_gqdOHcobJcGnQ4nzsXABMhdtJ_khdBmPjwMiHnX7VC30R_ySTj6JW6js5Y2p7maWblQKoAqvjcD2XV_Tdt6arhAj7yD=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:53.330Z,,
https://www.google.com/maps/place/Auto+House+Superstore/data=!4m7!3m6!1s0x886d7ad305d52aa3:0x1e7b25a9f7749a85!8m2!3d39.4552783!4d-87.41306!16s%2Fg%2F1tg16gty!19sChIJoyrVBdN6bYgRhZp096klex4,Auto House Superstore,4.5,263,Used car dealer,"1100 S 3rd St, Terre Haute, IN 47802, United States","FH4P+4Q Terre Haute, Indiana, USA",http://www.autohouseindiana.com/,+1 812-235-9996,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4FDYqDOcPCtlpKLRQJXXt1QyK1kIuO2WMp9ugYEXduJbM45WGFjwjBzOUvY6y78X7PArJrj_vwFY8_zwWKdCnoWmSspZXHmvxbtEipqKlwSIZfonm9xH-zkG8he_4JEyYjlWz=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:58.427Z,· Delivery,
https://www.google.com/maps/place/The+Real+Deal+Automotive/data=!4m7!3m6!1s0x886d656e0f86da1d:0x421e58029e449b76!8m2!3d39.4694041!4d-87.3972158!16s%2Fg%2F11vjbmdbl5!19sChIJHdqGD25lbYgRdptEngJYHkI,The Real Deal Automotive,4.7,129,Used car dealer,"201 N 13th St, Terre Haute, IN 47807, United States","FJ93+Q4 Terre Haute, Indiana, USA",http://therealdealautomotive.com/,+1 812-391-3186,"Open · Closes 5 pm

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercNfyWdmnx742g8VDlFOzf8cTKhp_mPsXbHFB0S_5cVNgTPK6fm3AfdmF03M0SItD-QM7pB7NdnAMiURXjFEr-00hxn7iBcwdDcbzUqJxqcTSxtAcFA9DGI-F0ybFcsT4Pkte0=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:03.563Z,· Delivery,
https://www.google.com/maps/place/Wholesale+Firewood/data=!4m7!3m6!1s0x886d7ab023e08727:0x2c45cd2f8db50cf1!8m2!3d39.4484743!4d-87.3916044!16s%2Fg%2F11g7n_jhfh!19sChIJJ4fgI7B6bYgR8Qy1jS_NRSw,Wholesale Firewood,4.6,26,Firewood supplier,"1600 Hulman St, Terre Haute, IN 47802, United States","CJX5+99 Terre Haute, Indiana, USA",,+1 843-408-8668,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLtqq55zSceQHpgJ6QqcblTiMynbHhI1PnYtPey8HT6lxf5nZGbMLpzAlpU7RaBYxT8mYtrOnlHHqRzlsv4KtVWhjWtJG_wIEzw6vrIl0nP_bRS0kArWE92j8KXBp8YD-65ng=w408-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:09.105Z,,
https://www.google.com/maps/place/Peffley+and+Hinshaw+Wrecker+Service/data=!4m7!3m6!1s0x886d6f8db1c4f553:0x1862a8c754b133f9!8m2!3d39.4817372!4d-87.3714579!16s%2Fg%2F1ygb7nd52!19sChIJU_XEsY1vbYgR-TOxVMeoYhg,Peffley and Hinshaw Wrecker Service,3.7,95,Towing service,"3030 4th Ave, Terre Haute, IN 47803, United States","FJJH+MC Terre Haute, Indiana, USA",http://peffleyandhinshaw.com/?utm_source=omg-gbp&utm_medium=webclick,+1 812-232-5444,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlJxzIeQMAO0J9NDOeQxoBmViCBwjnCs6NI0N2aXfJon9uUV1TGPP0fyW0HoASth3h1Cd8PbSfnYuCMYjL52LVlS0ATgouFQdAnla-br6t8s5HmsjB7EsVfEEorRkw79xu2VpjSw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:14.206Z,,
https://www.google.com/maps/place/Fat+Bikes/data=!4m7!3m6!1s0x886d6548a608bda9:0x5159e7b87e879111!8m2!3d39.4655921!4d-87.400622!16s%2Fg%2F11j6yrk4xg!19sChIJqb0IpkhlbYgREZGHfrjnWVE,Fat Bikes,5.0,6,Bicycle store,"1102 Ohio St, Terre Haute, IN 47807, United States","FH8X+6Q Terre Haute, Indiana, USA",http://www.crossroadscyclery.com/,+1 812-242-2453,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnjVrSxQUc4ff4gZZfD34gFfr7W9eORce9HQbp07OaWmZxYeJYf2Kl6gJv9t0urIwYxLywjCaf-QJeBmMIaTWzV1sloUzL77inqRiDOlPyJkSJwqY4nVFxEllKPyq83oiZcfFhyw=w408-h306-k-no,true,10 am–5 pm,10 am–4:30 pm,10 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:19.182Z,,
https://www.google.com/maps/place/Lambert%27s+24+Hour+Heavy+Duty+Towing+%26+Recovery/data=!4m7!3m6!1s0x886d7bc2b645e41b:0x874883b40e98d72f!8m2!3d39.4523791!4d-87.3943062!16s%2Fg%2F11q2y1q19l!19sChIJG-RFtsJ7bYgRL9eYDrSDSIc,Lambert's 24 Hour Heavy Duty Towing & Recovery,4.4,39,Towing service,"1420 Washington Ave, Terre Haute, IN 47802, United States","FJ24+X7 Terre Haute, Indiana, USA",,+1 812-234-5900,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGaY9qFQHf7rRDPfSRqt0OCRwoHjCtuvYl673k-vj7yThKD-CqKw-l1eiNLFBF7WkK6PzmW_uy8sFCmfO5IhMowai3_gO9SLf3Bf3IEpAAGYkTRkkYsfx4rC5qKwpMnrd7UOzGYA=w408-h304-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:24.581Z,,
https://www.google.com/maps/place/Paul%27s+Auto+Yard/data=!4m7!3m6!1s0x886d6f7fa22a064d:0xd8c99f60f9da3eb3!8m2!3d39.4997926!4d-87.3778035!16s%2Fg%2F1tg79swj!19sChIJTQYqon9vbYgRsz7a-WCfydg,Paul's Auto Yard,4.3,523,Salvage yard,"2701 N 25th St, Terre Haute, IN 47804, United States","FJXC+WV Terre Haute, Indiana, USA",http://paulsautosalvage.com/,+1 812-232-9444,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2e0nq_KMjiTxUFkZKP06xtKGSV7-oCHByhnNyUD4iutRxETvTBkZmk1ZfuVRfN_FxpwdioRZT2sIvHqMVn8otI8yDiSq6gmRjdbj0eJmcG4kpP8Xa5LlnsLujWIxBGKyT2rlm=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:29.887Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Belle+Tire/data=!4m7!3m6!1s0x886d7beeda9e0bad:0xc7f59d44debfa678!8m2!3d39.4104705!4d-87.4132704!16s%2Fg%2F11wpk6mhv0!19sChIJrQue2u57bYgReKa_3kSd9cc,Belle Tire,3.6,47,Tire shop,"4645 S US Hwy 41, Terre Haute, IN 47802, United States","CH6P+5M Terre Haute, Indiana, USA",https://www.belletire.com/stores/detail/219/belle-tire-terre-haute-in?utm_source=google&utm_medium=yext&utm_campaign=localseo,+1 930-903-2935,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozz0_hPTrTT1ktaI4YRXARM1ldCmEqYU2l0kubPL4sREySSBLe-3yf1e4hbbPv6PBVghnDd4ti3d-8eRn2HKc5fX_M9hOuSmwsLGBCH3ofnU-uAJQXz-lq21nm0fiTHTow1NMCUQ=w408-h306-k-no,true,8 am–8 pm,8 am–6 pm,8 am–6 pm,8 am–8 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:35.231Z,· Kerbside pickup,
https://www.google.com/maps/place/Absolute+Towing+%26+Recovery/data=!4m7!3m6!1s0x886d7ab8ffffffff:0x9117506b61a4f42b!8m2!3d39.4518485!4d-87.3926951!16s%2Fg%2F11gc_0zxdj!19sChIJ_____7h6bYgRK_SkYWtQF5E,Absolute Towing & Recovery,4.1,130,Towing service,"1501 Washington Ave, Terre Haute, IN 47802, United States","FJ24+PW Terre Haute, Indiana, USA",http://absolutetows.com/,+1 812-234-4665,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8HAgo5T4my0Kg074U7tGyC6HsXImC7vyg75cjAx4drWUTE2KTC9izKEYucFirga-LVRo3tmwpTpUy1LnC9VwvQe4gCMKT1eOCrKITXAFURpIyXLPrJXLlIUbZPTLoCul9cbQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:40.577Z,,
https://www.google.com/maps/place/Patriot+Roadside+Assistance/data=!4m7!3m6!1s0xdf8bec1a0b5533f:0xd5064de73338c55a!8m2!3d39.4703391!4d-87.2841196!16s%2Fg%2F11k57rcct1!19sChIJP1O1oMG--A0RWsU4M-dNBtU,Patriot Roadside Assistance,5.0,98,Towing service,,,https://www.facebook.com/patriot.roadside.assistance?mibextid=ZbWKwL,,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerD7mhEBCBMtYPCqC7QymJV2atqvyiujVnTf67TfOfvLFcgV1X8cUKnigPu2WJfkl4VPyTyf13a3zRyip_dmWywlsa6jd0AR0L9APWrk2A9CMfLBBovW-ra_DsS1MMr6ls2TVnFnc1uak-1=w408-h602-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:45.725Z,,
https://www.google.com/maps/place/NAPA+Auto+Parts+-+Quality+Automotive+Distributors+Corp/data=!4m7!3m6!1s0x886d6524699a46b3:0x7efd2a66cd85387a!8m2!3d39.4721252!4d-87.4145785!16s%2Fg%2F1thvhph9!19sChIJs0aaaSRlbYgRejiFzWYq_X4,NAPA Auto Parts - Quality Automotive Distributors Corp,4.3,83,Auto parts store,"488 N 3rd St, Terre Haute, IN 47807, United States","FHCP+V5 Terre Haute, Indiana, USA",https://www.napaonline.com/en/IN/Terre-Haute/store/23927?cid=pl_jobber_google_dac_23927_ao,+1 812-232-5006,"Open · Closes 6 pm

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqilCTMNPRcSRQHj9UxA-JtBm4tZ6ClfDqeE0Od-Ha8ME07fZgK4JiENpGTl6QCIqIEEk8GszUCjV4WjnGHoY-zb6PmjaoBkBCVlWg37oW0WggBNKrPohzKmvfL2hyiu-qPTDrwCBGeebW2=w408-h272-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–2 pm,10 am–2 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:51.095Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/3030+Autosport+Forged+Racing+Wheels/data=!4m7!3m6!1s0x886d65345a88ce39:0x3014fc9b618e8d63!8m2!3d39.4606833!4d-87.4040871!16s%2Fg%2F11rf7313n9!19sChIJOc6IWjRlbYgRY42OYZv8FDA,3030 Autosport Forged Racing Wheels,4.7,12,Manufacturer,"500 S 9th St, Terre Haute, IN 47807, United States","FH6W+79 Terre Haute, Indiana, USA",https://3030autosport.com/,+1 812-739-3300,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozpNzb6LMbxpHD0RuP-zh3sXLTdLv2RNLPZ9b_TJD8CxKsGLWMzPxRw-TgUDdjYO7cQ0E_IP5cqKc0kMnVfoWdzEmMst4ARx_bMTP7cDHgc8kKmonsghDij5uUCRBVd1wOPmCi=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:02:56.115Z,,
https://www.google.com/maps/place/West+Side+Salvage/data=!4m7!3m6!1s0x886d7dad954ae707:0xb06ab613319c27a7!8m2!3d39.4556299!4d-87.4655465!16s%2Fg%2F11cjhq41lt!19sChIJB-dKla19bYgRpyecMRO2arA,West Side Salvage,4.5,32,Salvage yard,"3131 W 9th Dr, West Terre Haute, IN 47885, United States","FG4M+7Q West Terre Haute, Indiana, USA",,+1 812-533-2014,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercWoC5M4K7ybKR1VY9CItM7k4zicg35klVa76a6xHKE0w3o2-R3q6J9tr101dVemxjjrPdthFJxNNBzMIUtmSGWJyNj2PI5Pu3X4e6o7zn-zc8t47-Bod_slUFM7tEuOnHPFc=w408-h241-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:03:01.355Z,· In-store shopping,
https://www.google.com/maps/place/Smith%27s+Small+Engines/data=!4m7!3m6!1s0x886d6f899bc2648f:0xba8e7ce489d363a5!8m2!3d39.483764!4d-87.3787728!16s%2Fg%2F1ts3lz1x!19sChIJj2TCm4lvbYgRpWPTieR8jro,Smith's Small Engines,4.3,139,Lawn mower store,"1515 N 25th St, Terre Haute, IN 47803, United States","FJMC+GF Terre Haute, Indiana, USA",https://smithssmallengines.stihldealer.net/,+1 812-232-1318,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVLcD3hP82oHUJCl8o6RIXxmWbsSvH0KLdS-HttDzBUa3sD7aahfBmqzBuTG0q-ICVyhmHSz0ODdU3fXVibyPRey-c3mq76u_1Ahr59M71XxoVTRcrLGFbQ0PS8V2yclH1v87WPQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:03:06.401Z,· Delivery,
https://www.google.com/maps/place/Watrin+Truck+Repair/data=!4m7!3m6!1s0x886d644f40659d17:0x1f54ffb526b30dde!8m2!3d39.5144345!4d-87.4339577!16s%2Fg%2F1262v6t87!19sChIJF51lQE9kbYgR3g2zJrX_VB8,Watrin Truck Repair,4.6,45,Truck repair shop,"951 W 39th Ave, West Terre Haute, IN 47885, United States","GH78+QC West Terre Haute, Indiana, USA",,+1 812-533-1333,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbQbDbAh0E1YsFCta43VYW7GiPeuWC0vLKm_YeS2N0cSScRDpyNSne1LPhcQufAufZcy74QQvQngtq9F1p9ajypGDoXyAyvXhmb-iot7dOr1I4Xymyc-HPnATzFIlyUP7dYqep=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:03:11.813Z,,
