placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Ownership+Properties/data=!4m7!3m6!1s0x864c23d1dc9deaa7:0x6b71a409a2bbc07!8m2!3d32.9943619!4d-96.7991766!16s%2Fg%2F11rb4sn9g4!19sChIJp-qd3NEjTIYRB7wrmkAatwY,Ownership Properties,,,Property management company,"17732 Preston Rd #100, Dallas, TX 75225, United States","X6V2+P8 Dallas, Texas, USA",http://dallashomeproperty.com/,+234 4697745999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XTeay0jLkPAzv_-Ztmc5Fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.76193&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:08.514Z,,,
https://www.google.com/maps/place/Happy+Living+Property+Management/data=!4m7!3m6!1s0x89225918f6ba5bef:0xef56eba999e3420e!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F11sszfybp4!19sChIJ71u69hhZIokRDkLjmanrVu8,Happy Living Property Management,,,Property maintenance,,,http://happylivingpropertymanagement.com/,+1 214-335-3456,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO4y9Y_dE-n7YmpgtHwrMFjtsasUYmY7lmHdK43=w408-h444-k-no,true,9 am–5 pm,9 am–4 pm,10 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:12.909Z,,,
https://www.google.com/maps/place/RentHub+Property+Management/data=!4m7!3m6!1s0x864c151737f9578d:0x7a8a268498c74a45!8m2!3d33.1908402!4d-96.7335456!16s%2Fg%2F11fs0lvlhw!19sChIJjVf5NxcVTIYRRUrHmIQmino,RentHub Property Management,2.9,12,Property management company,"1402 S Custer Rd Suite 703, McKinney, TX 75070, United States","57R8+8H McKinney, Texas, USA",https://www.renthubpm.com/,+1 972-805-8557,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1iIHL7SANUH0m2hZAzJOpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.29953&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:17.288Z,,,
https://www.google.com/maps/place/CL+Management/data=!4m7!3m6!1s0x864c3f377bc093c3:0x36b97ed5a82a63c4!8m2!3d33.2364205!4d-96.7871723!16s%2Fg%2F11x8jwg77g!19sChIJw5PAezc_TIYRxGMqqNV-uTY,CL Management,,,Property management company,"130 N Preston Rd suite 310, Prosper, TX 75078, United States","66P7+H4 Prosper, Texas, USA",https://texaspropmanagement.com/,+1 214-551-2797,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7pVL3OPJiwTqukMS_AIvew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.2772&pitch=0&thumbfov=100,true,10 am–7 pm,10 am–7 pm,12–4 pm,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:21.936Z,,,
https://www.google.com/maps/place/Very+Ezy+Services/data=!4m7!3m6!1s0x864c1759f866e94b:0x4532d5010bda1ad1!8m2!3d33.1598542!4d-96.7155231!16s%2Fg%2F11yd7k_vcd!19sChIJS-lm-FkXTIYR0RraCwHVMkU,Very Ezy Services,,,Property management company,"3951 Alma Rd, McKinney, TX 75070, United States","575M+WQ McKinney, Texas, USA",http://www.veryezyservices.com/,+1 469-996-7728,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F51sXVsXcl9RWPHgotITFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.69545&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:26.429Z,,,
"https://www.google.com/maps/place/Texas+Lonestar+Management/@32.7430719,-96.963595,9z/data=!3m1!4b1!4m6!3m5!1s0x8cbd031340b4676b:0x73a5129088152c17!8m2!3d32.7430719!4d-96.963595!16s%2Fg%2F11ly_lcmhx",Texas Lonestar Management,,,Property management company,,,,+1 214-430-8844,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:30.641Z,,,
https://www.google.com/maps/place/KeyTree+Management/data=!4m7!3m6!1s0x864c151879589ed3:0xd043d9cbe71f47f7!8m2!3d33.1982988!4d-96.7069675!16s%2Fg%2F11rts1fxhz!19sChIJ055YeRgVTIYR90cf58vZQ9A,KeyTree Management,4.3,11,Property management company,"6841 Virginia Pkwy Suite 103 #434, McKinney, TX 75071, United States","57XV+86 McKinney, Texas, USA",https://www.keytreemanagement.com/,+1 469-640-0746,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPN5RJmmgRRERXYGdSMJmW2tHdPj-l6HjBYvEAH=w408-h248-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:35.147Z,,,
https://www.google.com/maps/place/Alex+Piech+%7C+eXp+Realty+-+Frisco+Texas+Realtor/data=!4m7!3m6!1s0x864c3f0344915a45:0xc7d0391b82ed8e79!8m2!3d33.1932069!4d-96.7803111!16s%2Fg%2F11qn63hjzk!19sChIJRVqRRAM_TIYReY7tghs50Mc,Alex Piech | eXp Realty - Frisco Texas Realtor,5.0,22,Real estate agency,"11405 Santa Maria Rd, Frisco, TX 75035, United States","56V9+7V Frisco, Texas, USA",https://www.everythingdallasrealestate.com/,+1 469-885-0435,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipP98Fc2azI29yGV0gC3qX3aAtOnpN3qIeA597eR=w630-h240-k-no,true,8 am–6 pm,8 am–6 pm,10 am–5 pm,10 am–3 pm,8 am–6 pm,8:30 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:39.783Z,,,
https://www.google.com/maps/place/Granite+Properties+Inc./data=!4m7!3m6!1s0x864c3cbc1d1e7f81:0x6a113c7dce6d04cc!8m2!3d33.0902554!4d-96.8192248!16s%2Fg%2F1tdrfs2t!19sChIJgX8eHbw8TIYRzARtzn08EWo,Granite Properties Inc.,4.2,5,Property management company,"5601 Granite Pkwy # 1200, Plano, TX 75024, United States","35RJ+48 Plano, Texas, USA",http://www.graniteprop.com/,+1 972-731-2300,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMBV88TauVnVgrnCeUBzjUUTCEzOtpHZlEiRwEd=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:44.880Z,,,
"https://www.google.com/maps/place/Larizza+Management+LLC/@33.1502614,-96.827798,12z/data=!3m1!4b1!4m6!3m5!1s0x81bc5fdf97963a37:0x8002f94b06ec0c79!8m2!3d33.1502614!4d-96.827798!16s%2Fg%2F11t47wnf2h",Larizza Management LLC,,,Property management company,,,https://www.instagram.com/larizza.management/,,Open ⋅ Closes 4 pm,,,true,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:51.321Z,,,
"https://www.google.com/maps/place/ECO+Building+Management/@33.1502614,-96.827798,12z/data=!3m1!4b1!4m6!3m5!1s0xa8e1cd67afbcb7e3:0xb451fc4dffa47871!8m2!3d33.1502614!4d-96.827798!16s%2Fg%2F11xgvh7bl7",ECO Building Management,,,Property management company,,,,+1 469-941-9432,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:55:55.909Z,,,
https://www.google.com/maps/place/Money+Makin%27+Mamas/data=!4m7!3m6!1s0x271d5c6f62d48a5b:0x73cbf1cb3325f59c!8m2!3d33.1502614!4d-96.827798!16s%2Fg%2F11y55wk4hw!19sChIJW4rUYm9cHScRnPUlM8vxy3M,Money Makin' Mamas,5.0,28,Real estate consultant,,,https://www.moneymakinmamas.com/,+1 469-430-9885,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPHbQ0tEUsvYkp8aOqp-Wt_4EyIquDICK40hwoA=w408-h408-k-no,true,8:30 am–6 pm,9 am–2 pm,Closed,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:00.396Z,,,
https://www.google.com/maps/place/Logan+Walter+Real+Estate+Agent+-+Top+1%25+Dallas-Fort+Worth+Best+Realtor/data=!4m7!3m6!1s0x296d920f4aa395fb:0x70245eb168cda4c!8m2!3d32.7430719!4d-96.963595!16s%2Fg%2F11v5zgrzpb!19sChIJ-5WjSg-SbSkRTNqMFutFAgc,Logan Walter Real Estate Agent - Top 1% Dallas-Fort Worth Best Realtor,5.0,48,Real estate agent,,,https://loganwalter.com/,+1 254-644-5297,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMKotUgzNxPrE5EmFszinMVyp6U0DLdN_JOj_sJ=w408-h359-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:05.058Z,,,
https://www.google.com/maps/place/Summer+Liu+Realtor/data=!4m7!3m6!1s0x864c3d3263bc2ef9:0x4e5b77bc13f941d!8m2!3d33.0884808!4d-96.8075875!16s%2Fg%2F11x22rvkym!19sChIJ-S68YzI9TIYRHZQ_wXu35QQ,Summer Liu Realtor,5.0,10,Property management company,"5151 Headquarters Dr #265, Plano, TX 75024, United States","35QR+9X Plano, Texas, USA",,+1 832-283-2953,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=otSH-wLXOweHbec0VycXLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.66364&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:09.595Z,,,
https://www.google.com/maps/place/Granite+Park+6/data=!4m7!3m6!1s0x864c3d89599dc531:0x3c90e06cfa6d9873!8m2!3d33.0908603!4d-96.8186247!16s%2Fg%2F11vywkl98m!19sChIJMcWdWYk9TIYRc5ht-mzgkDw,Granite Park 6,5.0,3,Property management company,"5525 Granite Pkwy Suite 1700, Plano, TX 75024, United States","35RJ+8H Plano, Texas, USA",https://graniteprop.com/granite-park-six,+1 972-731-2380,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOgby3O-ShNGP2n8d2cHofS4gf5-Uy10fAQIVyU=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:14.026Z,,,
https://www.google.com/maps/place/Ripperger+Property+Management/data=!4m7!3m6!1s0x864c15b30f8a28ef:0xbee1e77d4c3fed5e!8m2!3d33.2200312!4d-96.7114926!16s%2Fg%2F1td38n1z!19sChIJ7yiKD7MVTIYRXu0_TH3n4b4,Ripperger Property Management,3.5,8,Property management company,"7200 W University Dr #300, McKinney, TX 75071, United States","67CQ+2C McKinney, Texas, USA",http://myleasehome.com/,+1 469-223-3026,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=agWGFQweJubsDVIRHcJAKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.46558&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:18.580Z,,,
https://www.google.com/maps/place/Granite+Park+3/data=!4m7!3m6!1s0x864c3cbb78782dbf:0x93c9347ee93e210f!8m2!3d33.0890629!4d-96.8189967!16s%2Fg%2F11h_4b2qr1!19sChIJvy14eLs8TIYRDyE-6X40yZM,Granite Park 3,4.7,699,Property management company,"5601 Granite Pkwy, Plano, TX 75024, United States","35QJ+JC Plano, Texas, USA",https://www.granitepark.com/,+1 972-731-2380,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOkP2WXIFE3w98Aep_8FOWr2LlpgSVhSJK8RIxi=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:32.710Z,,,
https://www.google.com/maps/place/Sell+My+House+Fast+DFW+%7C+As+Is+Cash+Home+Buyers+Frisco/data=!4m7!3m6!1s0x864c3d760c82d17d:0x379dff63761ea052!8m2!3d33.1556381!4d-96.8301535!16s%2Fg%2F11ygd9vlnc!19sChIJfdGCDHY9TIYRUqAedmP_nTc,Sell My House Fast DFW | As Is Cash Home Buyers Frisco,,,Real estate consultant,"9355 John W. Elliott Dr #25, Frisco, TX 75033, United States","5549+7W Frisco, Texas, USA",https://sellmyhousefastdfwtx.com/as-is-cash-home-buyers-frisco-texas/,+1 469-649-7109,"Open 24 hours

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNYqZY2vKsnrJmMnLTVrfIQUqlbgKYxYvow__O-=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:37.502Z,,,
"https://www.google.com/maps/place/Breezy+Vacays+DFW+Short+Term+Rental+Management/@32.7430719,-96.963595,9z/data=!3m1!4b1!4m6!3m5!1s0x6b67c7f3a68cb7dd:0x2968b9124ff8ddbf!8m2!3d32.7430719!4d-96.963595!16s%2Fg%2F11ln362sq8",Breezy Vacays DFW Short Term Rental Management,5.0,3,Property management company,,,https://breezyvacays.com/,+1 214-709-7282,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:41.838Z,,,
https://www.google.com/maps/place/Multifamily+Acquisition+Advisors/data=!4m7!3m6!1s0x864c3e9d992ee2bf:0xcc8768258b1bb17e!8m2!3d33.1639988!4d-96.8060101!16s%2Fg%2F11ffv32bqq!19sChIJv-IumZ0-TIYRfrEbiyVoh8w,Multifamily Acquisition Advisors,,,Consultant,"10481 Parkview Cir, Frisco, TX 75033, United States","557V+HH Frisco, Texas, USA",http://multiacquisition.com/contact/,+1 214-497-1450,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9J_OEFpCwxEwbcQSgiFveA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.1274&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:46.328Z,,,
https://www.google.com/maps/place/Westwood+Advisory+Services+INC/data=!4m7!3m6!1s0x864c3c92c26cabad:0xf5617d08c5aca19b!8m2!3d33.1028102!4d-96.8148781!16s%2Fg%2F11bw4v1jp2!19sChIJratswpI8TIYRm6GsxQh9YfU,Westwood Advisory Services INC,,,Property management company,"3198 Parkwood Blvd, Frisco, TX 75034, United States","453P+42 Frisco, Texas, USA",http://westwoodresidential.com/,+1 972-292-7660,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r19GcKidjjSQGHaauASOqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.59623&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:50.993Z,,,
https://www.google.com/maps/place/Janyce+Griggs+Realtor/data=!4m7!3m6!1s0x825163d5fec3b0f:0xacf55f4154bda8d6!8m2!3d33.1828671!4d-96.7894735!16s%2Fg%2F11wwsp3s8t!19sChIJDzvsXz0WJQgR1qi9VEFf9aw,Janyce Griggs Realtor,5.0,13,Real estate agent,"10579 Shire View Dr, Frisco, TX 75035, United States","56M6+46 Frisco, Texas, USA",http://janycegriggs.exprealty.com/,+1 469-389-7840,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPdNW6KV0rrnqTuipn3TEuNBZea4MxVzd1piMCl=w408-h312-k-no,true,9 am–5 pm,9 am–5 pm,11 am–3 pm,12–2 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:55.344Z,,,
https://www.google.com/maps/place/Assertive+Management+Group/data=!4m7!3m6!1s0x864c15b1f990d927:0xa251b1e05584a292!8m2!3d33.169145!4d-96.731982!16s%2Fg%2F11cp5sgp8z!19sChIJJ9mQ-bEVTIYRkqKEVeCxUaI,Assertive Management Group,3.0,2,Housing development,"3900 S Stonebridge Dr Suite #303, McKinney, TX 75070, United States","5799+M6 McKinney, Texas, USA",,+1 214-842-8383,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uOaVWoz_sKiVqsUx5DfQSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.7484&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:56:59.809Z,,,
https://www.google.com/maps/place/Amanda+Williamson+Real+Estate/data=!4m7!3m6!1s0x864c3bb3469d7e7b:0x37e16570eba6e6!8m2!3d33.1767306!4d-96.8404601!16s%2Fg%2F11fvgg1ght!19sChIJe36dRrM7TIYR5qbrcGXhNwA,Amanda Williamson Real Estate,5.0,14,Real estate agent,"11901 Dallas Pkwy Suite 100, Frisco, TX 75034, United States","55G5+MR Frisco, Texas, USA",https://househuntress.cbapex.com/,+1 972-546-4304,Open ⋅ Closes 10 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPZRkNi5pqJKOkizFTM7_ALwqxZ67NlMTg9bI0P=w426-h240-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,12–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:04.327Z,,,
https://www.google.com/maps/place/The+Ranch+at+Ridgeview/data=!4m7!3m6!1s0x864c17d734c2f5e9:0xf324dccb297bea88!8m2!3d33.112462!4d-96.747867!16s%2Fg%2F1jkyznxrl!19sChIJ6fXCNNcXTIYRiOp7KcvcJPM,The Ranch at Ridgeview,3.9,251,Property management company,"2901 Ridgeview Dr APT 426, Plano, TX 75025, United States","4762+XV Plano, Texas, USA",https://www.theranchatridgeview.com/?utm_knock=g,+1 972-426-9228,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOvbrZwE5Bv9Ioqkt73rYxTSuEiIcPXERjZAtL6=w408-h271-k-no,true,9 am–6 pm,9 am–5:30 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:08.891Z,,,
"https://www.google.com/maps/place/Primera+Companies,+Inc-+Headquarters+Place/data=!4m7!3m6!1s0x864c3cc419b71b07:0x4a2125b8a19ec8d!8m2!3d33.0887784!4d-96.8077593!16s%2Fg%2F11bx1yj9rn!19sChIJBxu3GcQ8TIYRjewZilsSogQ","Primera Companies, Inc- Headquarters Place",4.4,20,Business center,"5151 Headquarters Dr, Plano, TX 75024, United States","35QR+GV Plano, Texas, USA",https://primeracompanies.com/,+1 972-294-5122,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMlUcBU2EyMc4Lew8H1Bchb-vpX5FBQmGRTWxPG=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:13.687Z,,,
https://www.google.com/maps/place/Avion+Hospitality/data=!4m7!3m6!1s0x8b587d69a7079cfb:0xa4d17d1b2f56fb42!8m2!3d33.0924666!4d-96.8098995!16s%2Fg%2F11sy_bkns6!19sChIJ-5wHp2l9WIsRQvtWLxt90aQ,,,,,,,,,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:22.700Z,,,
https://www.google.com/maps/place/Manna+Wu+Kobayakawa-Realtor%2FRedesigner/data=!4m7!3m6!1s0x864c3d34cc84e79d:0x8a541099ea4c20d3!8m2!3d33.1574911!4d-96.8033588!16s%2Fg%2F11rtx79my0!19sChIJneeEzDQ9TIYR0yBM6pkQVIo,Manna Wu Kobayakawa-Realtor/Redesigner,5.0,19,Real estate agent,"Preston Rd, Frisco, TX 75035, United States","554W+XM Frisco, Texas, USA",http://www.mwkhomeinteriors.com/,+1 972-987-9788,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS21ZxP-M0tp74wnFTWGyuyOZcNEWy7r7dy0yurQvMj3Xy8PCUII7FNk1iW_FdgC13iR74THUVkBsO2CjHtfPibUmATqhjgrqX_OoPR6rLTkaG2XVQ6g1hLqNK1wHtIOo6lbOT-w=w408-h306-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,9 am–5 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:27.090Z,,,
https://www.google.com/maps/place/Michael+Harper+Realty+Group/data=!4m7!3m6!1s0x864c3bbcce6b174d:0x523806849750b503!8m2!3d33.153847!4d-96.8505223!16s%2Fg%2F11q24k_ym_!19sChIJTRdrzrw7TIYRA7VQl4QGOFI,Michael Harper Realty Group,5.0,35,Real estate agent,"4280 Main St #100, Frisco, TX 75033, United States","543X+GQ Frisco, Texas, USA",https://www.michaelharperrealtygroup.com/,+1 214-783-2298,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMeb8UxRIU0HHhmg_srMyXYGy8meqiNtqCq5PbN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:31.698Z,,,true
"https://www.google.com/maps/place/Brownstead+Real+Estate,+LLC/data=!4m7!3m6!1s0x864c173afffa42a7:0xcbc05c597ce28b9a!8m2!3d33.1397271!4d-96.8072637!16s%2Fg%2F1hhw4f4l2!19sChIJp0L6_zoXTIYRmovifFlcwMs","Brownstead Real Estate, LLC",5.0,51,Real estate agency,"8700 Stonebrook Pkwy Box 551, Frisco, TX 75034, United States","45QV+V3 Frisco, Texas, USA",https://www.brownsteadrealestate.com/,+1 214-872-0400,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNCXl4xmTA5Zv22QVxKkYQZ8ImNw9hk0odVuO4E=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:36.351Z,,,
"https://www.google.com/maps/place/CAB+Property+Management+LLC/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x6f28aafc68062faf:0x5d92164a9a216b21!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x9885vs1",CAB Property Management LLC,,,Property management company,,,,+1 651-262-3972,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Preston+Highlands+DFW+TX/@33.1696035,-96.8096457,14z",2025-09-25T17:57:40.651Z,,,
https://www.google.com/maps/place/Metroplex+Homes/data=!4m7!3m6!1s0x864dd82ccb9931fd:0x6faf3a1f7ba0c79!8m2!3d32.9120545!4d-97.2717639!16s%2Fg%2F1vr1x0q0!19sChIJ_TGZyyzYTYYReQy696Hz-gY,Metroplex Homes,4.0,48,Property management company,"9500 Ray White Rd Suite 200, Keller, TX 76244, United States","WP6H+R7 Keller, Texas, USA",http://www.metroplexhomes.com/,+1 817-745-4540,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNsFKPLJizeRPZ6Qua3EDJhqPpckCvuzKKiNswE=w864-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Keller+DFW+TX/@32.9341893,-97.229298,14z",2025-09-25T17:57:58.574Z,,,
