placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/Shih+Sabrina+MD/data=!4m7!3m6!1s0x86d671a669bcb99d:0xb49791911dd732db!8m2!3d32.2410854!4d-110.946286!16s%2Fg%2F1tdb98bq!19sChIJnbm8aaZx1oYR2zLXHZGRl7Q,Shih Sabrina MD,,,Doctor,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+CF Tucson, Arizona, USA",http://www.bannerhealth.com/,+1 520-694-7432,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hZYuM9xQVdvZetauau5FfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.580925&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Green+Valley+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:55:20.505Z,,
"https://www.google.com/maps/place/Mohammad+Y+Bader,+MD:+Neonatology/data=!4m7!3m6!1s0x86d671a689ee0c81:0x39b58c9c30d7eac4!8m2!3d32.2409829!4d-110.9457686!16s%2Fg%2F11c5zs0m2r!19sChIJgQzuiaZx1oYRxOrXMJyMtTk","Mohammad Y Bader, MD: Neonatology",,,Neonatal physician,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+9M Tucson, Arizona, USA",,+1 520-694-8888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDZNllHTj9eKS0uM9evNBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.66516&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Green+Valley+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:55:23.408Z,,
https://www.google.com/maps/place/Dr.+Aimee+Steiniger/data=!4m7!3m6!1s0x86d67127f9400001:0x78ce06b974c75a8c!8m2!3d32.2206781!4d-110.9859637!16s%2Fg%2F11rwxfybh8!19sChIJAQBA-Sdx1oYRjFrHdLkGzng,Dr. Aimee Steiniger,,,Pediatrician,"839 W Congress St, Tucson, AZ 85745, United States",,,+1 520-670-3909,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yhD34NWJ4cFq7hEZbxjrRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.64415&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Green+Valley+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:55:25.929Z,,
https://www.google.com/maps/place/Dr.+Sonia+Reidy/data=!4m7!3m6!1s0x86d67127f9400001:0x402683d91546f1e6!8m2!3d32.2206781!4d-110.9859637!16s%2Fg%2F11p07b55tn!19sChIJAQBA-Sdx1oYR5vFGFdmDJkA,Dr. Sonia Reidy,,,Pediatrician,"839 W Congress St, Tucson, AZ 85745, United States",,,+1 520-309-3098,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yhD34NWJ4cFq7hEZbxjrRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.64415&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Green+Valley+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:55:28.377Z,,
"https://www.google.com/maps/place/Dr.+Jenny+Mendelson,+MD/data=!4m7!3m6!1s0x86d671a669bcb99d:0xbc9136deed2aad6c!8m2!3d32.2409829!4d-110.9457686!16s%2Fg%2F1tdl6kp4!19sChIJnbm8aaZx1oYRbK0q7d42kbw","Dr. Jenny Mendelson, MD",,,Emergency care physician,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+9M Tucson, Arizona, USA",,+1 520-694-6000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDZNllHTj9eKS0uM9evNBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.66516&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Green+Valley+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:55:31.016Z,,
https://www.google.com/maps/place/Dr.+Christina+Weissauer+-+Condon/data=!4m7!3m6!1s0x86d68406e9519861:0x23d1f5dc5c9dc3c8!8m2!3d31.9081084!4d-110.9943611!16s%2Fg%2F11qgb7p2kv!19sChIJYZhR6QaE1oYRyMOdXNz10SM,Dr. Christina Weissauer - Condon,,,Pediatrician,"18857 South La Cañada Drive, Green Valley, AZ 85614, United States","W254+67 Green Valley, Arizona, USA",,+1 520-407-5613,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PlgHudfBcwpgEpTvVFlwAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.465576&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Green+Valley+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:55:33.580Z,,
https://www.google.com/maps/place/Misty+Colvin/data=!4m7!3m6!1s0x86d67279e26aaaab:0x9230549539d96ad0!8m2!3d32.3098481!4d-110.9079133!16s%2Fg%2F11ss_4gbtl!19sChIJq6pq4nly1oYR0GrZOZVUMJI,Misty Colvin,,,Pediatrician,"4001 E Sunrise Dr, Tucson, AZ 85718, United States",,,+1 520-209-7010,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m8-nxR5NjJZhGlXt3PGqQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.886032&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:55:54.134Z,,
"https://www.google.com/maps/place/Dr.+Michael+W.+Cohen,+MD/data=!4m7!3m6!1s0x86d673b79ff09edb:0xe47c7f95cc9b738d!8m2!3d32.2926499!4d-110.9617705!16s%2Fg%2F1tp08kfr!19sChIJ257wn7dz1oYRjXObzJV_fOQ","Dr. Michael W. Cohen, MD",3.7,3,Pediatrician,"4713 N 1st Ave, Tucson, AZ 85718, United States","72VQ+37 Tucson, Arizona, USA",,+1 520-887-1438,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n0m6Uki5lp5sFxxlkXR60A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.971596&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:55:56.814Z,,
"https://www.google.com/maps/place/Peter+Catalano,+DO/data=!4m7!3m6!1s0x86d673bc41400001:0x7062ebcdef90c28d!8m2!3d32.3220049!4d-110.9308716!16s%2Fg%2F11f4_4sdrd!19sChIJAQBAQbxz1oYRjcKQ783rYnA","Peter Catalano, DO",4.9,107,Family practice physician,"2840 E Skyline Dr #230, Tucson, AZ 85718, United States","83C9+RM Tucson, Arizona, USA",https://www.tmcaz.com/tmc-one/locations/,+1 520-324-1214,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOHJRQulo6XAi-elPzQ73WojD8B5yZE3G-SfkR0=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:01.837Z,,
"https://www.google.com/maps/place/Dr.+Mohammed+Nomaan,+MD/data=!4m7!3m6!1s0x86d673747425320b:0xae178df5fe0d34b5!8m2!3d32.3136951!4d-110.9786037!16s%2Fg%2F1tfcj5xd!19sChIJCzIldHRz1oYRtTQN_vWNF64","Dr. Mohammed Nomaan, MD",4.4,7,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FH Tucson, Arizona, USA",http://cmctmed.com/,+1 520-293-6686,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.2824&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:06.881Z,,
"https://www.google.com/maps/place/Dr.+Khushboo+N.+Parikh,+MD/data=!4m7!3m6!1s0x86d66e107a98f317:0xa62b94dedfb253fa!8m2!3d32.2673749!4d-110.8903556!16s%2Fg%2F1hc21vflx!19sChIJF_OYehBu1oYR-lOy396UK6Y","Dr. Khushboo N. Parikh, MD",5.0,1,Pediatrician,"3300 N Paseo De Los Rios, Tucson, AZ 85712, United States","7485+WV Tucson, Arizona, USA",,+1 520-878-6117,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wc-u3kUJ-mVjrEKz6eOp3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.55281&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:09.891Z,,
https://www.google.com/maps/place/Cosentino+Catherine+MD/data=!4m7!3m6!1s0x86d66e3f0069f571:0x24b6fa25fe416934!8m2!3d32.257258!4d-110.881998!16s%2Fg%2F1tx15td3!19sChIJcfVpAD9u1oYRNGlB_iX6tiQ,Cosentino Catherine MD,4.7,9,Pediatric surgeon,"5166 E Glenn St, Tucson, AZ 85712, United States","7449+W6 Tucson, Arizona, USA",http://www.azpediatricsurgery.com/,+1 520-795-5338,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ny6kBSYFyY0oriqGzD6Vzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.81314&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:19.600Z,,
"https://www.google.com/maps/place/Dr.+Samantha+L.+Mansfield,+MD/data=!4m7!3m6!1s0x86d671a669bcb99d:0x5d070871630ab2c1!8m2!3d32.3358779!4d-111.0318355!16s%2Fg%2F1tf75z43!19sChIJnbm8aaZx1oYRwbIKY3EIB10","Dr. Samantha L. Mansfield, MD",5.0,4,Pediatrician,"3034 W Ina Rd, Tucson, AZ 85724, United States","8XP9+97 Tucson, Arizona, USA",http://www.oldpueblopeds.com/,+1 520-797-7070,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pD9RweJk_fNtFtKEcFLw2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.09854&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:22.414Z,,
https://www.google.com/maps/place/AMA+Family+Practice/data=!4m7!3m6!1s0x86d6736b39aa2313:0x58c4cf4622ab6fba!8m2!3d32.3267474!4d-110.9753258!16s%2Fg%2F1tfbj4yg!19sChIJEyOqOWtz1oYRum-rIkbPxFg,AMA Family Practice,4.1,52,Medical clinic,"6600 N Oracle Rd #100, Tucson, AZ 85704, United States","82GF+MV Tucson, Arizona, USA",http://www.amafamilypractice.com/,+1 520-575-9007,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_AGUC1ZMCvULxnKxo0YiuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.46773&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:27.290Z,,
"https://www.google.com/maps/place/Dr.+Sydney+A.+Rice,+MD/data=!4m7!3m6!1s0x86d66e38cfda8343:0x643aa06aa587fa8a!8m2!3d32.254191!4d-110.881332!16s%2Fg%2F1td48dxq!19sChIJQ4Pazzhu1oYRivqHpWqgOmQ","Dr. Sydney A. Rice, MD",5.0,1,Pediatrician,"2600 N Wyatt Dr, Tucson, AZ 85712, United States","7439+MF Tucson, Arizona, USA",http://www.childrensclinics.org/,+1 520-324-5437,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5LPCcdHJoBPirI6YpHXFIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.447782&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:32.111Z,,
"https://www.google.com/maps/place/Dr.+Rebecca+Egbert,+MD/data=!4m7!3m6!1s0x86d66e37aaaaaaab:0xfb616c52ec698d0a!8m2!3d32.2543287!4d-110.8812764!16s%2Fg%2F11ftbt5h34!19sChIJq6qqqjdu1oYRCo1p7FJsYfs","Dr. Rebecca Egbert, MD",3.6,5,Pediatrician,"2600 N Wyatt Dr, Tucson, AZ 85712, United States","7439+PF Tucson, Arizona, USA",,+1 520-324-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sBJtxUCt5Y9hgPF3oYTi6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.40735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:34.858Z,,
"https://www.google.com/maps/place/Dr.+Shook+H.+Yap,+MD/data=!4m7!3m6!1s0x86d673747425320b:0xd8150af9e5d773aa!8m2!3d32.3136707!4d-110.9785925!16s%2Fg%2F1tfbyxj3!19sChIJCzIldHRz1oYRqnPX5fkKFdg","Dr. Shook H. Yap, MD",3.7,3,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FH Tucson, Arizona, USA",http://cmctmed.com/,+1 520-293-6686,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.57608&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–5 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:39.943Z,,
https://www.google.com/maps/place/Dr.+Edith+Bailey/data=!4m7!3m6!1s0x86d66e38cfda8343:0xe63db2b35f00d3de!8m2!3d32.254191!4d-110.8813319!16s%2Fg%2F11b7cp985g!19sChIJQ4Pazzhu1oYR3tMAX7OyPeY,Dr. Edith Bailey,5.0,2,Pediatrician,"2600 N Wyatt Dr, Tucson, AZ 85712, United States","7439+MF Tucson, Arizona, USA",http://www.childrensclinics.org/,+1 520-324-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5LPCcdHJoBPirI6YpHXFIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.46859&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:42.825Z,,
https://www.google.com/maps/place/Dr.+Naehal+Marra/data=!4m7!3m6!1s0x86d6737476500001:0xd53bf38473761f00!8m2!3d32.3136855!4d-110.9784658!16s%2Fg%2F11qgb7fmqd!19sChIJAQBQdnRz1oYRAB92c4TzO9U,Dr. Naehal Marra,5.0,1,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FJ Tucson, Arizona, USA",https://www.cmctmed.com/provider/dr-naehal-patel-marra,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.47525&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:45.411Z,,
"https://www.google.com/maps/place/Thili+Kulatilake,+MD/data=!4m7!3m6!1s0x86d673b778db73a3:0x7280dd7969f3d4b!8m2!3d32.2889993!4d-110.9582807!16s%2Fg%2F1tdzgfn5!19sChIJo3PbeLdz1oYRSz2fltcNKAc","Thili Kulatilake, MD",3.7,26,Family practice physician,"4574 N 1st Ave Suite 180, Tucson, AZ 85718, United States","72QR+HM Tucson, Arizona, USA",https://www.healthiertucson.com/find-a-doctor/kulatilake-thili-md-16069,+1 520-887-0035,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEoVCkU19MrudzgYUf-ZPz09BL9Qlmgilgi-U7AVjGQKlNmKKLIpgTKJ-XTodrLcDeSB63ux1ByaKUHFX0p4GJZOWx__9oERNGxvOzHWzU2A3U2n9DXetirRhjqj1TS7fRFhwfCQ=w408-h306-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:50.197Z,,
https://www.google.com/maps/place/Deepa+Agarwal/data=!4m7!3m6!1s0x86d66e3e536555cf:0x60d6928f85292ed5!8m2!3d32.2576746!4d-110.8822531!16s%2Fg%2F11rwxgcy20!19sChIJz1VlUz5u1oYR1S4phY-S1mA,Deepa Agarwal,1.0,1,Pediatrician,"5170 E Glenn St STE 130, Tucson, AZ 85712, United States","7459+33 Tucson, Arizona, USA",,+1 520-325-2684,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X9aWk3rdUYVgR5avqBdd7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.994683&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:52.844Z,,
https://www.google.com/maps/place/Kevin+Concannon/data=!4m7!3m6!1s0x86d6733f523fffff:0xc39dddc213217fa8!8m2!3d32.3360186!4d-110.9738549!16s%2Fg%2F11rwxgk78v!19sChIJ__8_Uj9z1oYRqH8hE8LdncM,Kevin Concannon,5.0,1,Pediatrician,"265 W Ina Rd, Tucson, AZ 85704, United States","82PG+CF Tucson, Arizona, USA",,+1 520-407-2559,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tsymbNR_64RDNQVxNo2YZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.20981&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:56:55.578Z,,
"https://www.google.com/maps/place/Clara+Vista+Pediatrics:+Dr.+Jennifer+J.+Martin,+MD/data=!4m7!3m6!1s0x86d66f138fac3cf7:0xa80b6aa172529e21!8m2!3d32.2350304!4d-110.8351287!16s%2Fg%2F11h2zjzqyz!19sChIJ9zysjxNv1oYRIZ5ScqFqC6g","Clara Vista Pediatrics: Dr. Jennifer J. Martin, MD",5.0,2,Pediatrician,"7340 E Speedway Blvd #104, Tucson, AZ 85710, United States","65P7+2W Tucson, Arizona, USA",,+1 520-547-7045,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP3PwWlos3sQFV4QQNHMypHEeHw8SL8CjdmROUd=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:00.674Z,,
https://www.google.com/maps/place/David+Crawford/data=!4m7!3m6!1s0x86d66e38ce3fffff:0x938679d3afa3240e!8m2!3d32.2543287!4d-110.8812764!16s%2Fg%2F11rwxfx7m8!19sChIJ__8_zjhu1oYRDiSjr9N5hpM,David Crawford,5.0,2,Pediatrician,"2600 N Wyatt Dr, Tucson, AZ 85712, United States","7439+PF Tucson, Arizona, USA",http://childrensclinics.org/,+1 520-324-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oHulIaJYLPWkgFSdrb4o2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.607063&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:03.327Z,,
"https://www.google.com/maps/place/Dr.+Julia+DiPierdomenico,+MD+%7C+Psychiatrist+Tucson+AZ/data=!4m7!3m6!1s0x86d66d82dec8823b:0x28a192ee8b0765cf!8m2!3d32.3208432!4d-110.8922031!16s%2Fg%2F11g6ml8134!19sChIJO4LI3oJt1oYRz2UHi-6SoSg","Dr. Julia DiPierdomenico, MD | Psychiatrist Tucson AZ",4.8,18,Psychiatrist,"6262 N Swan Rd Suite 105, Tucson, AZ 85718, United States","84C5+84 Tucson, Arizona, USA",http://www.drjuliadp.com/,+1 520-261-6533,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMWvmKII6jN1ABndWR0-5QdiaKlxlQ3fHak23zE=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:08.069Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Stafford+Shawn+MD/data=!4m7!3m6!1s0x86d66e3f0069f571:0xf9e1a24fc69dfb8!8m2!3d32.2572996!4d-110.8819749!16s%2Fg%2F1thk95n4!19sChIJcfVpAD9u1oYRuN9p_CQang8,Stafford Shawn MD,5.0,2,Pediatric surgeon,"5166 E Glenn St, Tucson, AZ 85712, United States","7449+W6 Tucson, Arizona, USA",,+1 520-795-5338,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ny6kBSYFyY0oriqGzD6Vzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.11895&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:10.810Z,,
"https://www.google.com/maps/place/Helen+Marchelle+Forte,+DO/data=!4m7!3m6!1s0x86d66fb6e890251b:0x8ba1195d966076b3!8m2!3d32.3360186!4d-110.9738549!16s%2Fg%2F11h4c7w3_t!19sChIJGyWQ6LZv1oYRs3Zgll0ZoYs","Helen Marchelle Forte, DO",5.0,2,Pediatrician,"265 W Ina Rd, Tucson, AZ 85704, United States","82PG+CF Tucson, Arizona, USA",https://doctors.bannerhealth.com/provider/Helen+Forte/755520?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_MTMwNzAxMjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 520-694-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tsymbNR_64RDNQVxNo2YZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.20981&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:13.520Z,,
"https://www.google.com/maps/place/Cathy+Geisert,+MD/data=!4m7!3m6!1s0x86d66f3bbbc82a2b:0xa3e0dbf4338abe56!8m2!3d32.2070801!4d-110.8232078!16s%2Fg%2F1tgpngn6!19sChIJKyrIuztv1oYRVr6KM_Tb4KM","Cathy Geisert, MD",5.0,6,Pediatrician,"7901 E 22nd St, Tucson, AZ 85710, United States","654G+RP Tucson, Arizona, USA",,+1 520-694-5437,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WwWPUjlsk6rov3j-h0pRhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.92065&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:18.332Z,,
"https://www.google.com/maps/place/Dr.+Mark+D.+Wheeler,+MD/data=!4m7!3m6!1s0x86d66e38cfda8343:0x17cffe92ff1bf858!8m2!3d32.254191!4d-110.881332!16s%2Fg%2F1tdrxrmd!19sChIJQ4Pazzhu1oYRWPgb_5L-zxc","Dr. Mark D. Wheeler, MD",5.0,1,Pediatrician,"2600 N Wyatt Dr, Tucson, AZ 85712, United States","7439+MF Tucson, Arizona, USA",http://www.childrensclinics.org/,+1 520-324-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5LPCcdHJoBPirI6YpHXFIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.447782&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:21.230Z,,
"https://www.google.com/maps/place/Sivaneswary+Ananda,+M.D./data=!4m7!3m6!1s0x86d673747425320b:0xd6894535385a4887!8m2!3d32.3137179!4d-110.9785746!16s%2Fg%2F1tdvf072!19sChIJCzIldHRz1oYRh0haODVFidY","Sivaneswary Ananda, M.D.",2.5,2,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FH Tucson, Arizona, USA",http://cmctmed.com/,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.33948&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:23.970Z,,
https://www.google.com/maps/place/Transformational+Medicine/data=!4m7!3m6!1s0x86d6731f207b7b93:0xd5b21ed112a60538!8m2!3d32.2718255!4d-110.9404881!16s%2Fg%2F11ffw4gt30!19sChIJk3t7IB9z1oYROAWmEtEestU,Transformational Medicine,4.8,24,Naturopathic practitioner,"2028 E Prince Rd, Tucson, AZ 85719, United States","73C5+PR Tucson, Arizona, USA",https://tfmnd.co/,+1 520-209-1755,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMTIObdh8qN20PCDWonHkDRfFCzNP1FzzGcxaF_=w408-h272-k-no,true,9 am–6 pm,10 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-02-10T22:57:28.783Z,LGBTQ+ friendly,
