placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/ProLift+Garage+Doors+of+South+Central+PA/data=!4m7!3m6!1s0x89c8a32a560d41c5:0x96363fc50e391b9d!8m2!3d40.1000294!4d-76.4259604!16s%2Fg%2F11j5djz88d!19sChIJxUENViqjyIkRnRs5DsU_NpY,ProLift Garage Doors of South Central PA,5.0,106,Garage door supplier,"53 W Brandt Blvd Suite 216, Landisville, PA 17538, United States","4H2F+2J Landisville, Pennsylvania, USA",https://www.proliftdoors.com/south-central-pa/?utm_campaign=gmb&utm_medium=organic&utm_source=gmblisting,+1 717-837-3471,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPYvR8_F9WeYhfG1NfN86O1h7xAWU3rupjpfdkg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:20.414Z,,,,
https://www.google.com/maps/place/Atlantis+Garage+Doors/data=!4m7!3m6!1s0x89c81bbc89dee871:0xf15717a6d371e222!8m2!3d39.3300135!4d-76.5628881!16s%2Fg%2F11jkzlcd_g!19sChIJcejeibwbyIkRIuJx06YXV_E,Atlantis Garage Doors,5.0,118,Garage door supplier,"4445 Belair Rd, Baltimore, MD 21206, United States","8CJP+2R Baltimore, Maryland, USA",http://atlantisgaragedoors.com/baltimore-md/,+1 443-991-8542,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJ2JKPU-rnx-bPgtj3ohAHWyr_NJzzSiUY0t-RG-tPXpwFvSlh1EkDqRYjDGw7sBUnLbHjHgacZxPgHnU0tLVpY0-ljkP-Sptz7p9YkYjcZUBapvhhml3XZQWAaxDikg9EeWLa8A=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:25.691Z,,,,
https://www.google.com/maps/place/The+Garage+Door+Company/data=!4m7!3m6!1s0x89c67dd7ca5a7c65:0xd822a738da27d081!8m2!3d40.2754488!4d-75.7508901!16s%2Fg%2F11fct1h92r!19sChIJZXxaytd9xokRgdAn2jinItg,The Garage Door Company,5.0,61,Garage door supplier,"1101 N Monocacy Creek Rd, Douglassville, PA 19518, United States","76GX+5J Douglassville, Pennsylvania, USA",http://www.gdcsince1996.com/,+1 866-724-4590,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNK9abA4t2Q9N1aZgHkg3yIT1RObYe90jkWw68R=w433-h240-k-no,true,7 am–8 pm,7 am–8 pm,11 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:30.815Z,,,,
https://www.google.com/maps/place/Patriot+Door+Service/data=!4m7!3m6!1s0x89c67bf2ddbbaa51:0xd365771e32266c80!8m2!3d40.2681937!4d-75.8784324!16s%2Fg%2F11mv5bhflj!19sChIJUaq73fJ7xokRgGwmMh53ZdM,Patriot Door Service,5.0,72,Garage door supplier,"1577 White Bear Rd, Birdsboro, PA 19508, United States","749C+7J Birdsboro, Pennsylvania, USA",https://www.patriotdoorservice.com/,+1 484-302-4352,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipP57uUjTGN_zQITFw2wutsdc2NI2aPUydVCYk8E=w426-h240-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:35.742Z,,,,
https://www.google.com/maps/place/KJ+Doors/data=!4m7!3m6!1s0x89c69f0e496f32d5:0xbb374c2a0b28c0b6!8m2!3d40.2983256!4d-75.3725787!16s%2Fg%2F1trchclh!19sChIJ1TJvSQ6fxokRtsAoCypMN7s,KJ Doors,5.0,503,Garage door supplier,"751 Harleysville Pike, Telford, PA 18969, United States","7JXG+8X Telford, Pennsylvania, USA",https://www.kjdoors.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Telford-PA,+1 267-551-1579,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUaslcO-HykWfHO9LnfWbjfNxqXvaXFIz6OwAb=w408-h272-k-no,true,7:30 am–3 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:40.747Z,,,,
https://www.google.com/maps/place/Capital+Garage+Door+Repair/data=!4m7!3m6!1s0x89c6cb6d15cff625:0x55eabd8011e01524!8m2!3d39.938373!4d-75.013753!16s%2Fg%2F11n84lzs1s!19sChIJJfbPFW3LxokRJBXgEYC96lU,Capital Garage Door Repair,1.0,1,Garage door supplier,,,,+1 856-796-5365,Closes soon ⋅ 7 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipOcs0DgtrxJsf6CKu2xLmITs07JIWgI0RyAyvlq=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:45.847Z,,,,
https://www.google.com/maps/place/Master+Garage+Door/data=!4m7!3m6!1s0x89c6b38c187b7eed:0x9a8cab5912da969f!8m2!3d40.4318078!4d-75.3306502!16s%2Fg%2F11b7k1j2b7!19sChIJ7X57GIyzxokRn5baElmrjJo,Master Garage Door,5.0,39,Garage door supplier,"201 Station Rd Unit 421, Quakertown, PA 18951, United States","CMJ9+PP Quakertown, Pennsylvania, USA",https://www.mastergaragedoorphilly.com/,+1 800-749-6440,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipMevTcTIGzYovfElwwEto2pS8Vy2Si_N0uIq_A=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:10:50.806Z,,,,
https://www.google.com/maps/place/East+Coast+Shutters+%26+Awnings/data=!4m7!3m6!1s0x89b8d9434bf90bc1:0xbbcf09e14d7f59c5!8m2!3d38.4543466!4d-75.2305918!16s%2Fg%2F1wj_v4yf!19sChIJwQv5S0PZuIkRxVl_TeEJz7s,East Coast Shutters & Awnings,4.8,64,Awning supplier,"117 Dixon St, Selbyville, DE 19975, United States","FQ39+PQ Selbyville, Delaware, USA",http://www.ec-shutters.com/,+1 302-436-9796,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOK_DQXSuHKxCijLLt7vIZy1QAbGSoy40dSG51o=w408-h306-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Selbyville+DE/@38.4603917,-75.2207437,14z",2025-11-07T23:11:17.526Z,,,,
https://www.google.com/maps/place/Bill+Cannon%27s+Garage+Inc/data=!4m7!3m6!1s0x89b8dbe364e1050d:0x576c09543d1b0944!8m2!3d38.4840486!4d-75.235301!16s%2Fg%2F1tqygddm!19sChIJDQXhZOPbuIkRRAkbPVQJbFc,Bill Cannon's Garage Inc,4.6,81,Auto repair shop,"36389 Dupont Blvd, Selbyville, DE 19975, United States","FQM7+JV Selbyville, Delaware, USA",https://www.billcannonsgarage.com/,+1 302-212-4087,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnfznFCEKEQCWWNQkt1MJoK3q7eD4ckQyEzKsu-EwP-fWxXgPLMRr_HOLHWW6UtDnge8OkceqOjBPC9e18BcegfVLvof7GUdFG0jf2AAQwjwpA8cmBJ-6U5Jgdlu8uBfRZfbb40Q=w408-h408-k-no,true,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Selbyville+DE/@38.4603917,-75.2207437,14z",2025-11-07T23:11:22.487Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Masterjack+Inc/data=!4m7!3m6!1s0x89b8d76fbb67858d:0x11c3264634cb91c9!8m2!3d38.4603486!4d-75.2207088!16s%2Fg%2F1xtf2gj7!19sChIJjYVnu2_XuIkRyZHLNEYmwxE,Masterjack Inc,,,,"Selbyville, DE 19975, United States","FQ6H+4P Selbyville, Delaware, USA",,+1 302-436-8675,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vNkqJS5z0xxD3vYSq9M_jA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.35779&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Selbyville+DE/@38.4603917,-75.2207437,14z",2025-11-07T23:11:27.139Z,,,,
https://www.google.com/maps/place/Experts+Garage+Doors+Central+%26+South+NJ/data=!4m7!3m6!1s0x4a0cfe3dabdf1f6d:0xf0b5e414ab6cdef5!8m2!3d39.9543688!4d-75.0455265!16s%2Fg%2F11t0tl5_wf!19sChIJbR_fqz3-DEoR9d5sqxTktfA,Experts Garage Doors Central & South NJ,5.0,53,Garage door supplier,"42 N Cove Rd #1c, Merchantville, NJ 08109, United States","XX33+PQ Merchantville, New Jersey, USA",https://expertsgaragedoors.com/locations/nj/garage-door-installation-repair-merchantville/,+1 609-372-5640,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPn4NkAHyV-kcI0Lg6CwfX4xqg4Yu7i5OkVYfoT=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:11:53.849Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Merchantville+Overhead+Door+Company/data=!4m7!3m6!1s0x89c6c8c141325357:0x6c026e627c6a24f8!8m2!3d39.9301205!4d-75.1266684!16s%2Fg%2F1v8y4_2b!19sChIJV1MyQcHIxokR-CRqfGJuAmw,Merchantville Overhead Door Company,4.2,24,Garage door supplier,"220 Kaighns Ave, Camden, NJ 08103, United States","WVJF+28 Camden, New Jersey, USA",https://www.merchantvilleoverheaddoor.com/,+1 856-338-1314,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOhdFouTgkvdhKXvwsrOv1bh5m2Li0QL7KkoIE1=w426-h240-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:11:58.749Z,,,,
https://www.google.com/maps/place/Mister+Garage+Door+Repair/data=!4m7!3m6!1s0x89c169e40583ce81:0x8ba779e472f73bbc!8m2!3d39.8238!4d-74.3507365!16s%2Fg%2F11y33gbfd1!19sChIJgc6DBeRpwYkRvDv3cuR5p4s,Mister Garage Door Repair,5.0,23,Garage door supplier,,,http://www.garagedoorrepairnewjersey.net/New-Egypt-NJ.html,+1 855-445-3104,Closes soon ⋅ 7 pm ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipPLvPypzr3m1l_ztVXd9bWeBthcnDHVkCtZv4eb=w408-h263-k-no,true,7:30 am–7 pm,7:30 am–2 pm,7:30 am–5 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:12:03.653Z,,,,
https://www.google.com/maps/place/All+Townships+Garage+Door+%26+Gate+Repairs/data=!4m7!3m6!1s0x89c6b3e7b9b01335:0xaceb64abf7dd6c57!8m2!3d40.0617734!4d-75.26319!16s%2Fg%2F11kgj3kzjn!19sChIJNROwueezxokRV2zd96tk66w,All Townships Garage Door & Gate Repairs,5.0,184,Garage door supplier,,,https://alltownshipsgdr.com/,+1 267-550-5306,Closed ⋅ Opens 12 am Sun,https://lh3.googleusercontent.com/p/AF1QipPKXL4E2GUM4ER7EkRJaMrw-1OZp5MPmGPEN6Y4=w472-h240-k-no,true,7 am–4 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:12:08.694Z,,,,
https://www.google.com/maps/place/Eastern+Door+Service/data=!4m7!3m6!1s0x89c14ff96be7a363:0x803276383b950097!8m2!3d40.1034116!4d-74.7849176!16s%2Fg%2F1tdb55m1!19sChIJY6Pna_lPwYkRlwCVOzh2MoA,Eastern Door Service,5.0,13,Door supplier,"70 Cathy Ln, Burlington, NJ 08016, United States","4638+92 Burlington, New Jersey, USA",https://doorservicescorporation.com/eastern-door-services/locations/burlington-nj,+1 609-881-2022,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmpiRF136fbRUtWbl_PS9BwsTDuxDXotA7iQ04=w458-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:12:13.740Z,,,,
https://www.google.com/maps/place/A2Z+Services/data=!4m7!3m6!1s0x89c77d27d9e77c71:0xe896abc3e10adddc!8m2!3d39.1021006!4d-75.6101244!16s%2Fg%2F11rg2p430m!19sChIJcXzn2Sd9x4kR3N0K4cOrlug,A2Z Services,5.0,81,Auto repair shop,"4 Milbourn Manor Dr, Camden Wyoming, DE 19934, United States","492Q+RX Camden Wyoming, Camden, DE, USA",https://a2zservicesllc.net/,+1 302-387-0880,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFe9JIBxS5CIMsmbIVvxaGo1xa3-TFf3wJf6G5=w408-h408-k-no,true,8:30 am–4:30 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:12:18.528Z,,,,
https://www.google.com/maps/place/Efficiency+Garage+Door+Service/data=!4m7!3m6!1s0x876c7deef83568c5:0x3eaecc09f8275556!8m2!3d39.6787144!4d-104.9235768!16s%2Fg%2F1tj4hjvx!19sChIJxWg1-O59bIcRVlUn-AnMrj4,Efficiency Garage Door Service,4.9,405,Garage door supplier,"5505 E Evans Ave, Denver, CO 80222, United States","M3HG+FH Denver, Colorado, USA",http://www.egds.com/,+1 303-759-3437,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNSSicoUJr1ijwxxlXnM0vpnWYVvhGLEHuu4_HX=w408-h274-k-no,true,8 am–4 pm,8 am–12 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:12:30.320Z,,,,
https://www.google.com/maps/place/Old+York+Garage+Repair/data=!4m7!3m6!1s0x89c6b755202a371b:0xc8dd4bc7015920f!8m2!3d40.0394284!4d-75.089248!16s%2Fg%2F11hz6fbyyj!19sChIJGzcqIFW3xokRD5IVcLzUjQw,Old York Garage Repair,5.0,2,Garage door supplier,,,http://elkinsgarageservices.com/,+1 267-863-7709,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMgcrPLsQ7hKVu6t4ETSou4tdopOCMN3rE6M7bR=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Camden+DE/@39.1134458,-75.5418687,14z",2025-11-07T23:12:35.099Z,,,,
https://www.google.com/maps/place/Wyoming+Door/data=!4m7!3m6!1s0x8760a30a36c88975:0x183ed8c6b816861a!8m2!3d42.8571664!4d-106.3905652!16s%2Fg%2F11b5w1vlqy!19sChIJdYnINgqjYIcRGoYWuMbYPhg,Wyoming Door,3.9,7,Garage door supplier,"5037 W Lafayette St, Mills, WY 82604, United States","VJ45+VQ Mills, Wyoming, USA",,+1 307-234-3667,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kGeY9JgrmnFzFlZOgPMEkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.88593&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wyoming+DE/@39.1181681,-75.5588139,14z",2025-11-07T23:12:49.865Z,,,,
https://www.google.com/maps/place/Southeastern+Wyoming+Garage+Doors/data=!4m7!3m6!1s0x87689030e08c2f67:0xe3a5fb61eaff23d6!8m2!3d41.2959929!4d-105.5827148!16s%2Fg%2F11c59xlf5q!19sChIJZy-M4DCQaIcR1iP_6mH7peM,Southeastern Wyoming Garage Doors,4.8,20,Door supplier,"1130 E Bill Nye Ave, Laramie, WY 82070, United States","7CW8+9W Laramie, Wyoming, USA",https://www.wyogaragedoors.com/,+1 307-745-5466,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO16NUtNkApaq2O4mYsWcQNPSoedllcIZ4NM5ee=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wyoming+DE/@39.1181681,-75.5588139,14z",2025-11-07T23:12:54.923Z,,,,
https://www.google.com/maps/place/Garage+Door+Service+Pro/data=!4m7!3m6!1s0x475ac4e1a8b9205d:0xe70e8aac5d02bd0a!8m2!3d40.20533!4d-74.9547169!16s%2Fg%2F11wvc64jg_!19sChIJXSC5qOHEWkcRCr0CXayKDuc,Garage Door Service Pro,5.0,73,Garage door supplier,,,https://garagedoorservicepro.com/,+1 215-914-3800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPxTzCA-mELQ1QBb1cKjRjrVq0EVOI2NRSpczyu=w408-h260-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Woodside+DE/@39.0715017,-75.5682584,14z",2025-11-07T23:13:18.190Z,,,,
https://www.google.com/maps/place/Johnny+Door+Garage+Service/data=!4m7!3m6!1s0x89c81fa48bae0ed9:0x568e8888a98efbb!8m2!3d39.2756951!4d-76.824788!16s%2Fg%2F11xllf382v!19sChIJ2Q6ui6QfyIkRu--YiojoaAU,Johnny Door Garage Service,4.7,13,Garage door supplier,"9058 Chevrolet Dr, Ellicott City, MD 21042, United States","75GG+73 Ellicott City, Maryland, USA",,+1 410-401-1929,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMfQMw1E_bOOqWvhXbzQyADsPxyUI44xpi_CkYF=w408-h406-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Woodside+DE/@39.0715017,-75.5682584,14z",2025-11-07T23:13:28.105Z,,,,
https://www.google.com/maps/place/American+Ultimate+-+Overhead+Door+Repair+Services/data=!4m7!3m6!1s0x89c14ff238e68ad5:0x8df28d9be14ead71!8m2!3d40.0554087!4d-74.8460984!16s%2Fg%2F11mkszfclr!19sChIJ1YrmOPJPwYkRca1O4ZuN8o0,American Ultimate - Overhead Door Repair Services,5.0,1,Garage door supplier,"1702 Mt Holly Rd, Burlington, NJ 08016, United States","3543+5H Burlington, New Jersey, USA",,+1 609-766-0860,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNgDB20r3DOqelfhy642nlFhk3yed-kicwFlxH1=w408-h408-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Woodside+DE/@39.0715017,-75.5682584,14z",2025-11-07T23:13:32.774Z,,,,
https://www.google.com/maps/place/Bliss+Garage+Door+Repair+Service/data=!4m7!3m6!1s0x89c7dda47edb82a5:0x1396d350bdbd78d9!8m2!3d39.528401!4d-76.3543448!16s%2Fg%2F11q1q5tthm!19sChIJpYLbfqTdx4kR2Xi9vVDTlhM,Bliss Garage Door Repair Service,5.0,6,Garage door supplier,"546 Baltimore Pike, Bel Air, MD 21014, United States","GJHW+97 Bel Air, Maryland, USA",,+1 667-206-3373,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMpITbjwU0OUY5YtQjI0QZ0PJqnbLT1hdR71QaSRYjQloXrGclfHiGKpHfvjDoWyRwuR_nGDSyvC7O6MEDR9OnsZGnF6vaw3MK0UjENe-zrSpSbBBjc53SePAjZ_GeJ47Pn6EC=w408-h271-k-no,false,9 am–10 pm,10 am–7 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Woodside+DE/@39.0715017,-75.5682584,14z",2025-11-07T23:13:37.826Z,,,,
https://www.google.com/maps/place/Smolar+Garage+Doors/data=!4m7!3m6!1s0x89c13415b48c13d3:0x29ece940d0414238!8m2!3d39.90113!4d-74.8934361!16s%2Fg%2F11clygkbcc!19sChIJ0xOMtBU0wYkROEJB0EDp7Ck,Smolar Garage Doors,5.0,638,Garage door supplier,"45 Greenbrook Dr, Marlton, NJ 08053, United States","W424+FJ Marlton, Evesham, NJ, USA",http://smolardoors.com/,+1 856-466-7473,,https://lh3.googleusercontent.com/p/AF1QipMONaLiHV05PDbnofzRQFObfLh1aumhqmZUoL9g=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Woodside+DE/@39.0715017,-75.5682584,14z",2025-11-07T23:13:43.237Z,,,,
"https://www.google.com/maps/place/Mike's+Overhead+Doors/@38.8070578,-75.5913153,14z/data=!4m6!3m5!1s0x89b88de5bc0569e1:0xaf610d0151aea19e!8m2!3d38.8078392!4d-75.5951878!16s%2Fg%2F11c6y_lcr7",Mike's Overhead Doors,4.9,28,Garage door supplier,"202 W Market St, Greenwood, DE 19950, United States","RC53+4W Greenwood, Delaware, USA",,+1 302-349-4445,Closed ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipO-uWUao3F7MNWNd-eekca1OgE0Iw8u8rQFmxPs=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Greenwood+DE/@38.8070578,-75.5913153,14z",2025-11-07T23:13:58.546Z,,,Already found,
https://www.google.com/maps/place/Superior+Garage+Doors+LLC/data=!4m7!3m6!1s0xead1200515ba455:0xab54ae93e1c3eaf7!8m2!3d39.9152271!4d-77.7438024!16s%2Fg%2F11vpsqybnn!19sChIJVaRbUQASrQ4R9-rD4ZOuVKs,Superior Garage Doors LLC,4.9,60,Garage door supplier,,,https://superiorgaragedrsllc.com/,+1 610-329-1530,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzv-sT3DuvHzTk1ZQIZ6NL0vD6DazCbu21Gnat0HpksouQJMwUrPd7MbJLQwq2DqI2xg-2X_8dyTmqn3KcQAQvHFc-bRVfCmwqwmp7urz599ApEee-gfGAuxuBftA13x_xfnuXnag=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newport+DE/@39.7137237,-75.6093709,14z",2025-11-07T23:14:16.936Z,,,,
https://www.google.com/maps/place/G.+Fedale+Roofing+and+Siding/data=!4m7!3m6!1s0x89c6fda1ffcd9b75:0x935166c0b29c8b91!8m2!3d39.7119892!4d-75.6118067!16s%2Fg%2F1thxm0g7!19sChIJdZvN_6H9xokRkYucssBmUZM,G. Fedale Roofing and Siding,4.8,699,Roofing contractor,"101 S Mary St, Newport, DE 19804, United States","P96Q+Q7 Newport, Delaware, USA",https://www.gfedale.com/?utm_campaign=gmb,+1 302-281-0460,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN75TEh2V6fBPOYeZsg5J4zI2ZKd4ulhBacuY6i=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newport+DE/@39.7137237,-75.6093709,14z",2025-11-07T23:14:28.713Z,,,,
https://www.google.com/maps/place/Bear+Door+Services/data=!4m7!3m6!1s0x731b470e4cdac4d:0x35419d01478678d2!8m2!3d39.9589995!4d-79.896445!16s%2Fg%2F11wbdndz6r!19sChIJTazN5HC0MQcR0niGRwGdQTU,Bear Door Services,5.0,161,Garage door supplier,,,https://beardoorservices.com/,+1 724-429-1395,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPhIHBDsovzETcXMie6O42B3i3ryfCGJadmpZ3z=w408-h291-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Red+Lion+DE/@39.607979,-75.663856,14z",2025-11-07T23:14:47.463Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x89c8c3dfdfb33fc5:0x12945d0db7bdd938!8m2!3d40.33091!4d-76.7534524!16s%2Fg%2F11fjm9xqhr!19sChIJxT-z39_DyIkRONm9tw1dlBI,Precision Garage Door Service,4.9,1560,Garage door supplier,"7045 Blue Ridge Ave Suite 102 Suite 102, Harrisburg, PA 17112, United States","86JW+9J Harrisburg, Pennsylvania, USA",https://precisiondoorpa.com/?utm_source=gmb&utm_medium=location_harrisburg&utm_campaign=website,+1 717-537-1646,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMT2JDryjHpFyyfhntOkJyhNeL7GYOC6SuxrLzK=w408-h328-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Red+Lion+DE/@39.607979,-75.663856,14z",2025-11-07T23:14:59.274Z,,,,
