placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/All+Pro+Pools/data=!4m7!3m6!1s0x88388fcc5c3aa76f:0x4df3215b646f2151!8m2!3d39.975625!4d-83.0509884!16s%2Fg%2F11y55xss8f!19sChIJb6c6XMyPOIgRUSFvZFsh800,All Pro Pools,,,Swimming pool contractor,"1156 Dublin Rd Suite 105, Columbus, OH 43215, United States","XWGX+7J Columbus, Ohio, USA",https://www.allpropools.com/,+1 614-493-2336,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T3qNeNGSL9ZC1_dI8FsyGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.76126&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:29.678Z,,,
"https://www.google.com/maps/place/Cover+Care,+LLC/data=!4m7!3m6!1s0x8838f346d310f759:0x709f4597f4f316e!8m2!3d40.1190268!4d-83.0143925!16s%2Fg%2F11g4brrzlt!19sChIJWfcQ00bzOIgRbjFPf1n0CQc","Cover Care, LLC",4.8,51,Swimming pool repair service,"100 E Campus View Blvd #250, Columbus, OH 43235, United States","4X9P+J6 Columbus, Ohio, USA",https://covercare.com/,+1 614-907-8888,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOxebVLSmwLuFrW4V1txlT47TwNStK2LT8ozoXk=w408-h279-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:34.051Z,,,
https://www.google.com/maps/place/Aquatic+Creations+of+Ohio/data=!4m7!3m6!1s0x8838f3bf62af0df1:0x886636246db77034!8m2!3d39.9846696!4d-82.8547813!16s%2Fg%2F11qq9qtscl!19sChIJ8Q2vYr_zOIgRNHC3bSQ2Zog,Aquatic Creations of Ohio,4.8,20,Swimming pool contractor,"372 Morrison Rd Suite A, Columbus, OH 43213, United States","X4MW+V3 Columbus, Ohio, USA",http://www.aquaticcreationsohio.com/,+1 844-736-2489,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNDjGVc-v-8-duEby1ZBInhnTlknwqjLDycNyFs=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:38.628Z,,,
https://www.google.com/maps/place/Splash+Promotion/data=!4m7!3m6!1s0x8838f32e5daab769:0xb1c99c4554ae105c!8m2!3d40.1468179!4d-82.965704!16s%2Fg%2F11h79tbht2!19sChIJabeqXS7zOIgRXBCuVEWcybE,Splash Promotion,5.0,1,Pool cleaning service,"8740 Orion Pl, Columbus, OH 43240, United States","42WM+PP Columbus, Ohio, USA",https://splashpromotion.com/,+1 833-977-5274,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hFgflId7RXW3g8T0C9X1DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.7302&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:43.101Z,,,
https://www.google.com/maps/place/614+Pools/data=!4m7!3m6!1s0x883891840cac5999:0xb0b051242002b13a!8m2!3d40.0380375!4d-83.1300916!16s%2Fg%2F11hctjvctn!19sChIJmVmsDISROIgROrECICRRsLA,614 Pools,4.4,171,Pool cleaning service,"4177 Lyman Dr, Hilliard, OH 43026, United States","2VQ9+6X Hilliard, Ohio, USA",http://www.614pools.com/,+1 614-219-2020,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN7fmEMDf0vCzm_CJTFd_PmDe3EkxfhU4q1km_H=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:47.560Z,,,
https://www.google.com/maps/place/A2Z+Swimming+Pool+Service/data=!4m7!3m6!1s0x88388ba64b4fe953:0x8554f994b1c793cd!8m2!3d40.0518499!4d-82.9625475!16s%2Fg%2F11f06lf00b!19sChIJU-lPS6aLOIgRzZPHsZT5VIU,A2Z Swimming Pool Service,2.7,14,Swimming pool repair service,"4102 Walford St, Columbus, OH 43224, United States","322P+PX Columbus, Ohio, USA",http://a2zswimmingpoolservice.net/,+1 614-475-6826,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqVmeMJocxUnhhNeElMokxMWPmbdsrKCob6RZ6GY7o-OYPJ-TCAa50DIakYcP9g4udYbzZGwPPJbMfZR6xh9gH6vCc3fvBQhdqvJL_k-5t6n8fAUtSj5BDYZa5GG3F_4IAGP70=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:49.986Z,,,
https://www.google.com/maps/place/ABC+Pool+Services/data=!4m7!3m6!1s0x88389bae166fe54f:0xf462adc1c28802c4!8m2!3d39.8926696!4d-83.0212005!16s%2Fg%2F1tppsms7!19sChIJT-VvFq6bOIgRxAKIwsGtYvQ,ABC Pool Services,4.0,39,Swimming pool contractor,,,,+1 614-875-0000,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipO5iae3L7FheCWUS0ewfd7okIZ9rOWyUun6w6U_=w408-h260-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:54.309Z,,,
https://www.google.com/maps/place/Raft+to+Rafters+Pool+%26+Spa/data=!4m7!3m6!1s0x886ba0c8f54e9bbb:0xc4baa627faf2994c!8m2!3d39.2243703!4d-85.8578957!16s%2Fg%2F1tnhz1yw!19sChIJu5tO9ciga4gRTJny-iemusQ,Raft to Rafters Pool & Spa,4.5,131,Swimming pool contractor,"5780 25th St, Columbus, IN 47203, United States","64FR+PR Columbus, Indiana, USA",http://www.rafttorafters.com/,+1 812-372-7983,"Open ⋅ Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP_OUIWEhLMk-j1s7j8Ouvm88czTn2RBTJZCFo9=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:43:58.861Z,,,
https://www.google.com/maps/place/Fox+Pool+Service/data=!4m7!3m6!1s0x883897066fb1e907:0x59b4923ee2204eed!8m2!3d39.9689833!4d-83.0969841!16s%2Fg%2F11gk68rhyd!19sChIJB-mxbwaXOIgR7U4g4j6StFk,Fox Pool Service,4.8,79,Swimming pool repair service,"751 N Wilson Rd, Columbus, OH 43204, United States","XW93+H6 Columbus, Ohio, USA",,+1 614-429-9786,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN_pkwURYewlXs9g0ITensNDMHa652ziwKrr4oI=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:44:03.305Z,Identifies as women-owned,,
https://www.google.com/maps/place/Commercial+Pools+Inc/data=!4m7!3m6!1s0x883892bce7a5a591:0x6801d5a006b05a13!8m2!3d40.0530742!4d-83.069589!16s%2Fg%2F1tdbrjkf!19sChIJkaWl57ySOIgRE1qwBqDVAWg,Commercial Pools Inc,4.5,63,Swimming pool contractor,"4709 Reed Rd, Upper Arlington, OH 43220, United States","3W3J+65 Upper Arlington, Ohio, USA",http://www.commercialpools.com/contact.html,+1 614-766-0050,"Open ⋅ Closes 5 pm

Updated by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipMk-cPvdDe_kBoqyVbjbXUqEszc9vjGDXS0zpVW=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2025-10-27T17:44:07.653Z,,,
