placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
"https://www.google.com/maps/place/KidStuff+Child+%26+Family+Counseling,+P.C./data=!4m7!3m6!1s0x87694bf79bbbc8b3:0xa468b72ba3bfdf8b!8m2!3d40.5736006!4d-105.0586183!16s%2Fg%2F11h88l8kmf!19sChIJs8i7m_dLaYcRi9-_oyu3aKQ","KidStuff Child & Family Counseling, P.C.",4.0,8,Counselor,"1006 Robertson St 104 & #220, Fort Collins, CO 80524, United States","HWFR+CH Fort Collins, Colorado, USA",https://www.kidstuffcounseling.com/,+1 970-775-7061,"Closed · Opens 8 am Tue

Updated by this business 7 days ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPD-WYGyXa5PFno1bu1hgmJacb38E3SA3C1xwYc=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-12-16T03:32:25.587Z,
https://www.google.com/maps/place/Ranch+Gary+S/data=!4m7!3m6!1s0x87694ae0df88d803:0x4872cab2ab454ebf!8m2!3d40.5736023!4d-105.0586373!16s%2Fg%2F1tgxv0mk!19sChIJA9iI3-BKaYcRv05Fq7LKckg,Ranch Gary S,,,Psychologist,"1006 Robertson St, Fort Collins, CO 80524, United States","HWFR+CG Fort Collins, Colorado, USA",,+1 970-223-0356,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LJ_gOhnEcbhnx4nmjHl9IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.917435&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-12-16T03:32:28.494Z,
https://www.google.com/maps/place/Burt+John+w+PhD/data=!4m7!3m6!1s0x87694a8b6ced7f8f:0xcfa3a56fc5f98ede!8m2!3d40.5890441!4d-105.0746586!16s%2Fg%2F1tdhfh1m!19sChIJj3_tbItKaYcR3o75xW-lo88,Burt John w PhD,4.5,4,Psychologist,"255 Linden St #202, Fort Collins, CO 80524, United States","HWQG+J4 Fort Collins, Colorado, USA",,+1 970-482-4334,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CeenAP4gUj-Dnps_H6bwxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.69144&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-12-16T03:32:31.683Z,
"https://www.google.com/maps/place/Brian+Mesinger,+Ph.D.+--+Pediatric+Psychologist/data=!4m7!3m6!1s0x87694ade03d248cf:0x9a3d27318920216a!8m2!3d40.574919!4d-105.0555413!16s%2Fg%2F1tg_9zq7!19sChIJz0jSA95KaYcRaiEgiTEnPZo","Brian Mesinger, Ph.D. -- Pediatric Psychologist",,,Psychologist,"1200 E Elizabeth St, Fort Collins, CO 80524, United States","HWFV+XQ Fort Collins, Colorado, USA",https://youthclinic.com/staff/brian-mesinger-ph-d/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business-brain-mesinger,+1 970-267-9510,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPrLTduJ67Ez22Vdj0VOW9Yugm4y5xA4rNiBlE7=w408-h610-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-12-16T03:32:36.643Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Loveland/data=!4m7!3m6!1s0x876953b42f333d9f:0xef302bda50ae7e14!8m2!3d40.4090894!4d-105.1084903!16s%2Fg%2F11lq57cvr3!19sChIJnz0zL7RTaYcRFH6uUNorMO8,LifeStance Therapists & Psychiatrists Loveland,4.8,130,Mental health clinic,"1661 N Estrella Ave, Loveland, CO 80538, United States","CV5R+JJ Loveland, Colorado, USA",https://lifestance.com/location/loveland-co-1661-n-estrella/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 970-235-0897,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPluJgsOZ460XthFmeweknhKt61PAx8LlzgKUI=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:32:58.922Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Loveland/data=!4m7!3m6!1s0x876953a17ccc2cfb:0x65a8223daf76124b!8m2!3d40.4207011!4d-105.0725697!16s%2Fg%2F11kl1t6ky1!19sChIJ-yzMfKFTaYcRSxJ2rz0iqGU,LifeStance Therapists & Psychiatrists Loveland,4.6,110,Mental health clinic,"323 E 27th St, Loveland, CO 80538, United States","CWCG+7X Loveland, Colorado, USA",https://lifestance.com/location/loveland-co-323-east-27th-street/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 970-795-8083,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPgncQ3Ictu-PKuAIhLHVjWyjqmz9Dl-OX6JIzW=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:04.505Z,
"https://www.google.com/maps/place/Lauri+Lohse,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x87694babd55f5ce1:0x275190c564837ba8!8m2!3d40.4090831!4d-105.1084833!16s%2Fg%2F11n831hy65!19sChIJ4Vxf1atLaYcRqHuDZMWQUSc","Lauri Lohse, Psychiatric Nurse Practitioner",4.8,45,Psychiatrist,"1661 N Estrella Ave, Loveland, CO 80538, United States","CV5R+JJ Loveland, Colorado, USA",https://lifestance.com/provider/nurse-practitioner/co/loveland/lauri-lohse/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-235-0897,"Closed · Opens 8 am Tue

Confirmed by this business 9 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPs_8Ag5m_b_9iEzfp19_Oc2RRZ34VpX7EJTl92=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:09.899Z,
"https://www.google.com/maps/place/Michael+Wyskiel,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x87694d4bbdf0afad:0x3cf7809e1b976580!8m2!3d40.4091005!4d-105.1085786!16s%2Fg%2F11sdpxtr87!19sChIJra_wvUtNaYcRgGWXG56A9zw","Michael Wyskiel, Psychiatric Nurse Practitioner",5.0,35,Psychiatrist,"1661 N Estrella Ave Suite 120, Loveland, CO 80538, United States","CV5R+JH Loveland, Colorado, USA",https://lifestance.com/provider/nurse-practitioner/co/loveland/michael-wyskiel/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-235-0897,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMEWwtwD3aQskxMJfluchyM9Uc-2tWd01XSEnnQ=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:15.036Z,
"https://www.google.com/maps/place/Katherine+Kelto,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x87134f3303521d2d:0x317d700ea8625279!8m2!3d40.4090809!4d-105.1084907!16s%2Fg%2F11rz2mq0f3!19sChIJLR1SAzNPE4cReVJiqA5wfTE","Katherine Kelto, Psychiatric Nurse Practitioner",5.0,23,Psychiatrist,"1661 N Estrella Ave Suite 3600, Loveland, CO 80538, United States","CV5R+JJ Loveland, Colorado, USA",https://lifestance.com/provider/nurse-practitioner/co/colorado-springs/katherine-kelto/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-235-0897,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN2ubVwBUSpfV-NpHEHhNvqeD1PhmcxZbhvedxR=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:20.032Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Loveland/data=!4m7!3m6!1s0x8769537713f26aff:0xc85ebc7070d7b416!8m2!3d40.4228691!4d-105.0755056!16s%2Fg%2F11pqs32gzq!19sChIJ_2ryE3dTaYcRFrTXcHC8Xsg,LifeStance Therapists & Psychiatrists Loveland,4.3,75,Mental health clinic,"221 E 29th St #201, Loveland, CO 80538, United States","CWFF+4Q Loveland, Colorado, USA",https://lifestance.com/location/loveland-co-221-e-29th-st/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 970-528-5825,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMjqqt1piFsLtU8XIbvWNjygfZcdHrSCyYUnXzg=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:25.096Z,
https://www.google.com/maps/place/Serenity+Mental+Health+Centers+-+Loveland/data=!4m7!3m6!1s0x876eadb85c288c4f:0x63a9d4b112daae52!8m2!3d40.4191554!4d-105.0013728!16s%2Fg%2F11y0s7pr0p!19sChIJT4woXLitbocRUq7aErHUqWM,Serenity Mental Health Centers - Loveland,4.3,6,Psychiatrist,"2695 Rocky Mountain Ave # 260, Loveland, CO 80538, United States","CX9X+MF Loveland, Colorado, USA",https://serenitymentalhealthcenters.com/colorado-psychiatry-clinics/loveland-co/?utm_source=GMBSocialClimb&utm_medium=SerenityMentalHealthCenters-Loveland,+1 970-363-4807,"Closed · Opens 8 am Tue

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HU3_DARoFMZoMeb6YFfnVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.71323&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:29.867Z,
https://www.google.com/maps/place/SummitStone+Health+Partners/data=!4m7!3m6!1s0x876952337588a73d:0x267223ecb3dec119!8m2!3d40.4061351!4d-105.109757!16s%2Fg%2F11cfd41lw!19sChIJPaeIdTNSaYcRGcHes-wjciY,SummitStone Health Partners,2.3,84,Mental health clinic,"1250 N Wilson Ave, Loveland, CO 80537, United States","CV4R+F3 Loveland, Colorado, USA",https://www.summitstone.org/,+1 970-494-4200,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XQG-FGRSfV5nUvqfLqY-BQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.79236&pitch=0&thumbfov=100,true,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:34.905Z,
"https://www.google.com/maps/place/Rena+Diem,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x876953c08e304759:0xe0fd13e281ac1f13!8m2!3d40.4206751!4d-105.0725871!16s%2Fg%2F11vs7q6k1c!19sChIJWUcwjsBTaYcREx-sgeIT_eA","Rena Diem, Psychiatric Nurse Practitioner",5.0,3,Psychiatrist,"323 E 27th St, Loveland, CO 80538, United States","CWCG+7X Loveland, Colorado, USA",https://lifestance.com/provider/nurse-practitioner/co/fort-collins/rena-diem/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-795-8083,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNDvYKyB8IBAPq1uHqyWId_V-QkZQ6UhcLD3EnY=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:39.874Z,
https://www.google.com/maps/place/Family+Care+Center+Therapy+%26+Psychiatry+-+Loveland/data=!4m7!3m6!1s0x876ead1eb505efed:0x62bec8c91f1ccf33!8m2!3d40.4116563!4d-105.0076712!16s%2Fg%2F11sc_z5n26!19sChIJ7e8FtR6tbocRM88cH8nIvmI,Family Care Center Therapy & Psychiatry - Loveland,4.6,196,Mental health clinic,"1880 Fall River Dr #250, Loveland, CO 80538, United States","CX6R+MW Loveland, Colorado, USA",https://www.fccwellbeing.com/,+1 970-775-8626,"Closed · Opens 7:30 am Tue

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPbnG0V5pgv_0VH-7H0YlndJ3CdTsyH-5HgS1qD=w425-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:44.983Z,
https://www.google.com/maps/place/SOVEREIGNTY+COUNSELING+SERVICES/data=!4m7!3m6!1s0x876eb3673bfde403:0xd909989e984c8b57!8m2!3d40.4146992!4d-105.0972142!16s%2Fg%2F11j08cf5d_!19sChIJA-T9O2ezbocRV4tMmJ6YCdk,SOVEREIGNTY COUNSELING SERVICES,4.6,9,Mental health clinic,"2203 N Taft Ave, Loveland, CO 80538, United States","CW73+V4 Loveland, Colorado, USA",https://www.sovereigntycounseling.com/,+1 970-964-3133,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNcGpNVu8fGL6Yx2zFbUn0L6WRWk0BJAbYO5QGa=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:48.100Z,
https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Loveland/data=!4m7!3m6!1s0x8769533fd6bd6893:0x5544997486a56755!8m2!3d40.4205838!4d-105.0770236!16s%2Fg%2F11q2b05hl3!19sChIJk2i91j9TaYcRVWelhnSZRFU,Thriveworks Counseling & Therapy Loveland,5.0,10,Counselor,"Palmer Gardens Shopping Center, 118 E 29th St Suite B, Loveland, CO 80538, United States","CWCF+65 Loveland, Colorado, USA",https://thriveworks.com/loveland-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,+1 970-591-5749,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMEgykUOWLKNhte8HMjVRzMHeaOOFyDBlQ49c_z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:53.398Z,
https://www.google.com/maps/place/The+Other+Road+Counseling+PLLC/data=!4m7!3m6!1s0x87695393ec324e63:0xcd7b40c3811bfbd3!8m2!3d40.4080097!4d-105.1060931!16s%2Fg%2F11h6s1ycgh!19sChIJY04y7JNTaYcR0_sbgcNAe80,The Other Road Counseling PLLC,4.8,9,Mental health service,"2004 W 15th St UNIT 4, Loveland, CO 80538, United States","CV5V+6H Loveland, Colorado, USA",http://www.theotherroadcounseling.com/,+1 970-217-2486,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2CUFE7mc9kB66oLMLNIQZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.29793&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:33:56.128Z,
"https://www.google.com/maps/place/Mountainside+Counseling,+PLLC/data=!4m7!3m6!1s0x876952de2077e1b1:0x9b33b9146449b3c3!8m2!3d40.4085361!4d-105.0532457!16s%2Fg%2F11gbxfq89q!19sChIJseF3IN5SaYcRw7NJZBS5M5s","Mountainside Counseling, PLLC",5.0,10,Mental health service,"1530 N Boise Ave Suite #206, Loveland, CO 80538, United States","CW5W+CP Loveland, Colorado, USA",,+1 970-408-0404,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mQu49EIiF-zXtgUFOfh22w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.406044&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:00.959Z,
"https://www.google.com/maps/place/Sarah+Noah+Clark,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x8769539fe0f53ea1:0x6553b0378f31cb37!8m2!3d40.409087!4d-105.1084908!16s%2Fg%2F11wwv9znjy!19sChIJoT714J9TaYcRN8sxjzewU2U","Sarah Noah Clark, Psychiatric Nurse Practitioner",5.0,6,Psychiatrist,"1661 N Estrella Ave #0, Loveland, CO 80538, United States","CV5R+JJ Loveland, Colorado, USA",https://lifestance.com/provider/nurse-practitioner/co/loveland/sarah-clark/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-235-0897,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNoEwJhZIzCdvvaUzYLj-jNaSQIgV_XMhu3tPLc=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:05.808Z,
"https://www.google.com/maps/place/Tiffany+Taylor,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x87134ff79fb447b3:0xa1bd39fee2adaf28!8m2!3d40.4091034!4d-105.1085806!16s%2Fg%2F11q95d4d9p!19sChIJs0e0n_dPE4cRKK-t4v45vaE","Tiffany Taylor, Psychiatric Nurse Practitioner",4.3,6,Psychiatrist,"1661 N Estrella Ave Suite 3600, Loveland, CO 80538, United States","CV5R+JH Loveland, Colorado, USA",https://lifestance.com/provider/nurse-practitioner/co/loveland/tiffany-taylor/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-235-0897,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNj8Au1bGdbYKejSKraGT7Vt3ZwKISj_XgUl8Sy=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:10.895Z,
"https://www.google.com/maps/place/Joseph+Grossman,+Counselor/data=!4m7!3m6!1s0x8769539d84f3e58f:0x8f000f52fc38375f!8m2!3d40.4207011!4d-105.0725697!16s%2Fg%2F11r9fnp84f!19sChIJj-XzhJ1TaYcRXzc4_FIPAI8","Joseph Grossman, Counselor",5.0,13,Psychotherapist,"323 E 27th St, Loveland, CO 80538, United States","CWCG+7X Loveland, Colorado, USA",https://lifestance.com/provider/therapist/co/loveland/joseph-grossman/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-795-8083,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOj1xKJaB2sQcC3LlpGpcwtt-nI05egm74xNy-o=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:15.798Z,
https://www.google.com/maps/place/Straumanis+Eric+MD/data=!4m7!3m6!1s0x876952deceb75d5b:0xb16237bafd790daf!8m2!3d40.4148234!4d-105.0499132!16s%2Fg%2F1ts1sqgz!19sChIJW123zt5SaYcRrw15_bo3YrE,Straumanis Eric MD,3.4,22,Psychiatrist,"Hoffman Lake Professional Building, 1762 Hoffman Dr, Loveland, CO 80538, United States","CX72+W2 Loveland, Colorado, USA",https://usmaplocation.org/business/straumanis-eric-md-x2pzol,+1 970-663-3030,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKoTfnWaPqhJ_RKhTZIqe4ZzuYCr1tuanyvpYCXPx1iI8uQfr0FgiIj60l22NVV7mZ63xUKT58OnlD6R0_a4ZMLAx690dQ3U4hSy5Ra0EXVvjnP2Upv7LtwfTSNkFv1CVg25kCaw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:20.743Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Loveland/data=!4m7!3m6!1s0x876953efbdeaf353:0x9384d4d41b47d3f8!8m2!3d40.3775139!4d-105.0939259!16s%2Fg%2F11vlfdvxs4!19sChIJU_Pqve9TaYcR-NNHG9TUhJM,LifeStance Therapists & Psychiatrists Loveland,,,Mental health clinic,"1230 14th St SW Suite 400, Loveland, CO 80537, United States","9WH4+2C Loveland, Colorado, USA",https://lifestance.com/location/loveland-co-1230/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 970-310-3406,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP6F5n-9aYm3PGJydt2vcUfCmCZpx6gE_Cevkpb=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:25.827Z,
https://www.google.com/maps/place/Hope+for+the+Journey+Counseling+Center+Loveland/data=!4m7!3m6!1s0x876953918306b675:0x822a745ad3e115f3!8m2!3d40.3778372!4d-105.0960594!16s%2Fg%2F11c5z_dr42!19sChIJdbYGg5FTaYcR8xXh01p0KoI,Hope for the Journey Counseling Center Loveland,4.8,4,Psychotherapist,"1401 S Taft Ave Unit 206, Loveland, CO 80537, United States","9WH3+4H Loveland, Colorado, USA",http://www.hope4thejourneyloveland.com/,+1 970-541-9066,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNQ1FrTSItZldIMiR3Tc3Kyxx5M-eoFdMp_E2eC=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:30.824Z,
https://www.google.com/maps/place/New+Horizons+Mental+Health/data=!4m7!3m6!1s0x8769530899bb2f17:0x3bd5457d6606f422!8m2!3d40.3977712!4d-105.0749784!16s%2Fg%2F1w6r8s2m!19sChIJFy-7mQhTaYcRIvQGZn1F1Ts,New Horizons Mental Health,1.0,3,Mental health service,"Loveland, CO 80538, United States","9WXG+42 Loveland, Colorado, USA",https://northernhorizonbh.org/,+1 970-663-1004,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wm11LKHE8h5n6zBDJ2pGkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.58652&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:33.970Z,
https://www.google.com/maps/place/SummitStone+Health+Partners/data=!4m7!3m6!1s0x876952f682fb211b:0xe21246d512182b03!8m2!3d40.422976!4d-105.075611!16s%2Fg%2F11dyzngj02!19sChIJGyH7gvZSaYcRAysYEtVGEuI,SummitStone Health Partners,2.0,17,Mental health clinic,"221 E 29th St, Loveland, CO 80538, United States","CWFF+5Q Loveland, Colorado, USA",http://www.summitstone.org/,+1 970-494-4200,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1JQZl-fs2W23tT8yMSVRIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.34155&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:39.288Z,
https://www.google.com/maps/place/Porch+Light+Health/data=!4m7!3m6!1s0x8769533eaf446d6d:0xc91e728dbcdc3af!8m2!3d40.4064295!4d-105.0528487!16s%2Fg%2F11ffm2mcfg!19sChIJbW1Erz5TaYcRr8PN2yjnkQw,Porch Light Health,3.8,5,Addiction treatment center,"1640 Topaz Dr, Loveland, CO 80537, United States","CW4W+HV Loveland, Colorado, USA",https://porchlighthealth.com/suboxone-clinics/loveland-colorado/,+1 970-444-4750,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMuxmDvAtPn35UQCHszXw0YQSCaI8RY5IpAtYMT=w408-h306-k-no,true,8:30 am–4 pm,8:30 am–4 pm,Closed,8:30 am–4 pm,Closed,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:34:44.389Z,
